id,sangvis_id,reward_type,single_num_weight
1572001,1003|1007|1011|1015|1019|1023|1027,2,1003:1000|1007:1000|1011:1000|1015:1000|1019:1000|1023:1000|1027:1000
1573002,2016,3,
1573003,2001,3,
1573004,2002,3,
1573005,2018,3,
1573006,2003,3,
1573007,2004,3,
1573008,2006,3,
1575009,3001,5,
1575010,3002,5,
1575011,3003,5,
1575012,3004,5,
1575013,3005,5,
1575014,3007,5,
1575015,3008,5,
1575016,3006,5,
1575017,3009,5,
1575018,3010,5,
1582001,1004|1008|1012|1016|1020|1024|1028|1030,2,1004:1000|1008:1000|1012:1000|1016:1000|1020:1000|1024:1000|1028:1000|1030:1000
1583002,2016,3,
1583003,2001,3,
1583004,2002,3,
1583005,2018,3,
1583006,2003,3,
1583007,2004,3,
1583008,2006,3,
1585009,3001,5,
1585010,3002,5,
1585011,3003,5,
1585012,3004,5,
1585013,3005,5,
1585014,3007,5,
1585015,3008,5,
1585016,3006,5,
1585017,3009,5,
1585018,3010,5,
