id,type,motion_name,touch_area,hold_time,probability,voice,text,expression,face_motion,name,camera,is_hurt,level,is_interrupt,delay,next_motions,voice_code
420219,402,motions/broken_5.mtn,leg,0,1.0,GUN|PA15|COMBINE,GUN|PA15|COMBINE,,,live2d_motions-10420219,1,1,0,0,0,,COMBINE
420220,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10420220,1,1,0,0,0,,
420221,1001,motions/login.mtn,0,0,1.0,GUN|PA15|HELLO,GUN|PA15|HELLO,,,live2d_motions-10420221,1,1,0,0,0,,HELLO
430101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10430101,0,0,0,0,0,,
430102,102,motions/wait_1.mtn,0,20|22,0.5,GUN|98K|LOADING,GUN|98K|LOADING,,,live2d_motions-10430102,1,0,0,0,0,,LOADING
430103,102,motions/wait_2.mtn,0,12|14,0.5,,,,,live2d_motions-10430103,1,0,0,1,0,,
430104,200,motions/touch_1.mtn,head,0,1.0,GUN|98K|DIALOGUE1,GUN|98K|DIALOGUE1,,,live2d_motions-10430104,1,0,0,0,0,,DIALOGUE1
430105,200,motions/touch_2.mtn,body,0,1.0,GUN|98K|DIALOGUE2,GUN|98K|DIALOGUE2,,,live2d_motions-10430105,1,0,0,0,0,,DIALOGUE2
430106,200,motions/touch_3.mtn,leg,0,1.0,GUN|98K|DIALOGUE3,GUN|98K|DIALOGUE3,,,live2d_motions-10430106,1,0,0,0,0,,DIALOGUE3
430107,200,motions/touch_4.mtn,head,0,1.0,GUN|98K|MOOD1,,,,live2d_motions-10430107,1,0,0,0,0,,MOOD1
430108,200,motions/touch_5.mtn,leg,0,1.0,GUN|98K|FEED,GUN|98K|FEED,,,live2d_motions-10430108,1,0,0,0,0,,FEED
430109,200,motions/touch_6.mtn,body,0,1.0,GUN|98K|VALENTINE,GUN|98K|VALENTINE,,,live2d_motions-10430109,1,0,0,0,0,,VALENTINE
430110,200,motions/wedding_touch.mtn,body,0,1.0,GUN|98K|DIALOGUEWEDDING,GUN|98K|DIALOGUEWEDDING,,,live2d_motions-10430110,1,0,0,1,0,,DIALOGUEWEDDING
430111,500,motions/wedding.mtn,0,0,1.0,GUN|98K|SOULCONTRACT,GUN|98K|SOULCONTRACT,,,live2d_motions-10430111,1,0,0,0,0,,SOULCONTRACT
430112,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10430112,1,0,0,0,0,,
430113,1000,motions/login.mtn,0,0,1.0,GUN|98K_Live2D|HELLO,GUN|98K_Live2D|HELLO,,,live2d_motions-10430113,1,0,0,1,0,,HELLO
430114,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10430114,0,1,0,0,0,,
430115,402,motions/broken_1.mtn,head,0,1.0,GUN|98K|FIX,GUN|98K|FIX,,,live2d_motions-10430115,1,1,0,0,0,,FIX
430116,402,motions/broken_2.mtn,body,0,1.0,GUN|98K|SKILL3,GUN|98K|SKILL3,,,live2d_motions-10430116,1,1,0,0,0,,SKILL3
430117,402,motions/broken_3.mtn,body,0,1.0,GUN|98K|LOWMOOD,,,,live2d_motions-10430117,1,1,0,0,0,,LOWMOOD
430118,402,motions/broken_4.mtn,leg,0,1.0,GUN|98K|BREAK,GUN|98K|BREAK,,,live2d_motions-10430118,1,1,0,0,0,,BREAK
430119,402,motions/broken_5.mtn,leg,0,1.0,GUN|98K|RETREAT,GUN|98K|RETREAT,,,live2d_motions-10430119,1,1,0,0,0,,RETREAT
430120,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10430120,1,1,0,0,0,,
430121,1001,motions/login.mtn,0,0,1.0,GUN|98K|HELLO,GUN|98K|HELLO,,,live2d_motions-10430121,1,1,0,0,0,,HELLO
430122,103,motions/flower.mtn,0,0,1.0,,,,,live2d_motions-10430122,0,0,0,0,0,,
430123,104,motions/daiji_idle_SINCE.mtn,0,0,1.0,,,,,live2d_motions-10430123,0,1,0,0,0,,
430201,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10430201,0,0,0,0,0,,
430202,102,motions/wait_1.mtn,0,8|12,0.5,,,,,live2d_motions-10430202,1,0,0,0,0,,
430203,102,motions/wait_2.mtn,0,10|13,0.5,,,,,live2d_motions-10430203,1,0,0,0,0,,
430204,200,motions/touch_1.mtn,head,0,1.0,GUN|M950A|DIALOGUE1,GUN|M950A|DIALOGUE1,,,live2d_motions-10430204,1,0,0,0,0,,DIALOGUE1
430205,200,motions/touch_2.mtn,head,0,1.0,GUN|M950A|DIALOGUE2,GUN|M950A|DIALOGUE2,,,live2d_motions-10430205,1,0,0,0,0,,DIALOGUE2
430206,200,motions/touch_3.mtn,body,0,1.0,GUN|M950A|DIALOGUE3,GUN|M950A|DIALOGUE3,,,live2d_motions-10430206,1,0,0,0,0,,DIALOGUE3
430207,200,motions/touch_4.mtn,body,0,1.0,GUN|M950A|PHRASE,GUN|M950A|PHRASE,,,live2d_motions-10430207,1,0,0,0,0,,PHRASE
430208,200,motions/touch_5.mtn,leg,0,1.0,GUN|M950A|BLACKACTION,GUN|M950A|BLACKACTION,,,live2d_motions-10430208,1,0,0,0,0,,BLACKACTION
430209,200,motions/touch_6.mtn,body,0,1.0,GUN|M950A|VALENTINE,GUN|M950A|VALENTINE,,,live2d_motions-10430209,1,0,0,0,0,,VALENTINE
430210,200,motions/wedding_touch.mtn,leg,0,1.0,GUN|M950A|DIALOGUEWEDDING,GUN|M950A|DIALOGUEWEDDING,,,live2d_motions-10430210,1,0,0,0,0,,DIALOGUEWEDDING
430211,500,motions/wedding.mtn,0,0,1.0,GUN|M950A|SOULCONTRACT,GUN|M950A|SOULCONTRACT,,,live2d_motions-10430211,1,0,0,0,0,,SOULCONTRACT
430212,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10430212,1,0,0,0,0,,
430213,1000,motions/login.mtn,0,0,1.0,GUN|M950A|HELLO,GUN|M950A|HELLO,,,live2d_motions-10430213,1,0,0,0,0,,HELLO
430214,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10430214,0,1,0,0,0,,
430215,402,motions/broken_1.mtn,head,0,1.0,GUN|M950A|BREAK,GUN|M950A|BREAK,,,live2d_motions-10430215,1,1,0,0,0,,BREAK
430216,402,motions/broken_2.mtn,body,0,1.0,GUN|M950A|RETREAT,GUN|M950A|RETREAT,,,live2d_motions-10430216,1,1,0,0,0,,RETREAT
430217,402,motions/broken_3.mtn,body,0,1.0,GUN|M950A|FIX,GUN|M950A|FIX,,,live2d_motions-10430217,1,1,0,0,0,,FIX
430218,402,motions/broken_4.mtn,leg,0,1.0,GUN|M950A|AGREE,,,,live2d_motions-10430218,1,1,0,0,0,,AGREE
430219,402,motions/broken_5.mtn,leg,0,1.0,GUN|M950A|WIN,GUN|M950A|WIN,,,live2d_motions-10430219,1,1,0,0,0,,WIN
430220,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10430220,1,1,0,0,0,,
430221,1001,motions/login.mtn,0,0,1.0,GUN|M950A|HELLO,GUN|M950A|HELLO,,,live2d_motions-10430221,1,1,0,0,0,,HELLO
430401,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10430401,0,0,0,0,0,,
430402,102,motions/wait_1.mtn,0,15|18,0.30000000000000004,GUN|ZastavaM21|COMBINE,GUN|ZastavaM21|COMBINE,,,live2d_motions-10430402,1,0,0,0,0,,COMBINE
430403,200,motions/touch_1.mtn,head,0,1.0,GUN|ZastavaM21|DIALOGUE1,GUN|ZastavaM21|DIALOGUE1,,,live2d_motions-10430403,1,0,0,0,0,,DIALOGUE1
430404,200,motions/touch_2.mtn,body,0,1.0,GUN|ZastavaM21|DIALOGUE2,GUN|ZastavaM21|DIALOGUE2,,,live2d_motions-10430404,1,0,0,0,0,,DIALOGUE2
430405,200,motions/touch_3.mtn,leg,0,1.0,GUN|ZastavaM21|MOOD1,,,,live2d_motions-10430405,1,0,0,0,0,,MOOD1
430406,200,motions/wedding_touch.mtn,body,0,1.0,GUN|ZastavaM21|DIALOGUEWEDDING,GUN|ZastavaM21|DIALOGUEWEDDING,,,live2d_motions-10430406,1,0,0,0,0,,DIALOGUEWEDDING
430407,500,motions/wedding.mtn,0,0,1.0,GUN|ZastavaM21|SOULCONTRACT,GUN|ZastavaM21|SOULCONTRACT,,,live2d_motions-10430407,1,0,0,0,0,,SOULCONTRACT
430408,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10430408,1,0,0,0,0,,
430409,1000,motions/login.mtn,0,0,1.0,GUN|ZastavaM21|HELLO,GUN|ZastavaM21|HELLO,,,live2d_motions-10430409,1,0,0,0,0,,HELLO
430410,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10430410,0,1,0,0,0,,
430411,402,motions/broken_1.mtn,body,0,1.0,GUN|ZastavaM21|DIALOGUE1,GUN|ZastavaM21|DIALOGUE1,,,live2d_motions-10430411,0,1,0,0,0,,DIALOGUE1
430412,402,motions/broken_2.mtn,body,0,1.0,GUN|ZastavaM21|DIALOGUE2,GUN|ZastavaM21|DIALOGUE2,,,live2d_motions-10430412,0,1,0,0,0,,DIALOGUE2
430413,402,motions/broken_3.mtn,body,0,1.0,GUN|ZastavaM21|DIALOGUE3,GUN|ZastavaM21|DIALOGUE3,,,live2d_motions-10430413,0,1,0,0,0,,DIALOGUE3
450101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10450101,0,0,0,0,0,,
450102,102,motions/wait_1.mtn,0,8|12,0.5,,,,,live2d_motions-10450102,1,0,1,0,0,,
450103,102,motions/wait_2.mtn,0,10|13,0.5,,,,,live2d_motions-10450103,1,0,1,0,0,,
450104,200,motions/touch_1.mtn,head,0,1.0,GUN|OTs14|DIALOGUE1,GUN|OTs14|DIALOGUE1,,,live2d_motions-10450104,1,0,0,0,0,,DIALOGUE1
450105,200,motions/touch_2.mtn,leg,0,1.0,GUN|OTs14|MOOD1,,,,live2d_motions-10450105,1,0,0,0,0,,MOOD1
450106,200,motions/touch_3.mtn,body,0,1.0,GUN|OTs14|DIALOGUE3,GUN|OTs14|DIALOGUE3,,,live2d_motions-10450106,1,0,0,0,0,,DIALOGUE3
450107,200,motions/touch_4.mtn,body,0,1.0,GUN|OTs14|BUILDOVER,GUN|OTs14|BUILDOVER,,,live2d_motions-10450107,1,0,0,0,0,,BUILDOVER
450108,200,motions/touch_5.mtn,leg,0,1.0,GUN|OTs14|DIALOGUE2,GUN|OTs14|DIALOGUE2,,,live2d_motions-10450108,1,0,0,0,0,,DIALOGUE2
450109,200,motions/wedding_touch.mtn,head,0,1.0,GUN|OTs14|DIALOGUEWEDDING,GUN|OTs14|DIALOGUEWEDDING,,,live2d_motions-10450109,1,0,0,0,0,,DIALOGUEWEDDING
450110,500,motions/wedding.mtn,0,0,1.0,GUN|OTs14|SOULCONTRACT,GUN|OTs14|SOULCONTRACT,,,live2d_motions-10450110,1,0,0,0,0,,SOULCONTRACT
450111,300,motions/shake.mtn,0,0,1.0,GUN|OTs14|MOOD2,GUN|OTs14|MOOD2,,,live2d_motions-10450111,1,0,0,0,0,,MOOD2
450112,1000,motions/login.mtn,0,0,1.0,GUN|OTs14|HELLO,GUN|OTs14|HELLO,,,live2d_motions-10450112,1,0,1,0,0,,HELLO
450113,401,motions/daiji_01_idle.mtn,0,0,1.0,,,,,live2d_motions-10450113,0,1,0,0,0,,
450114,402,motions/broken_1.mtn,head,0,1.0,GUN|OTs14|BREAK,GUN|OTs14|BREAK,,,live2d_motions-10450114,1,1,0,0,0,,BREAK
450115,402,motions/broken_2.mtn,body,0,1.0,GUN|OTs14|PHRASE,GUN|OTs14|PHRASE,,,live2d_motions-10450115,1,1,0,0,0,,PHRASE
450116,402,motions/broken_3.mtn,body,0,1.0,GUN|OTs14|WIN,GUN|OTs14|WIN,,,live2d_motions-10450116,1,1,0,0,0,,WIN
450117,402,motions/broken_4.mtn,leg,0,1.0,GUN|OTs14|SKILL3,GUN|OTs14|SKILL3,,,live2d_motions-10450117,1,1,0,0,0,,SKILL3
450118,402,motions/broken_5.mtn,leg,0,1.0,GUN|OTs14|FIX,GUN|OTs14|FIX,,,live2d_motions-10450118,1,1,0,0,0,,FIX
450119,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10450119,1,1,0,0,0,,
450120,1001,motions/login.mtn,0,0,1.0,GUN|OTs14|HELLO,GUN|OTs14|HELLO,,,live2d_motions-10450120,1,1,0,0,0,,HELLO
450121,103,motions/scene_1.mtn,0,0,1.0,,,,,live2d_motions-10450121,0,0,0,0,0,,
450401,101,daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10450401,0,0,0,0,0,,
450402,200,,body,0,1.0,GUN|RO635|DIALOGUE1,GUN|RO635|DIALOGUE1,,,live2d_motions-10450402,0,0,0,0,0,,DIALOGUE1
450403,200,,body,0,1.0,GUN|RO635|DIALOGUE2,GUN|RO635|DIALOGUE2,,,live2d_motions-10450403,0,0,0,0,0,,DIALOGUE2
450404,200,,body,0,1.0,GUN|RO635|DIALOGUE3,GUN|RO635|DIALOGUE3,,,live2d_motions-10450404,0,0,0,0,0,,DIALOGUE3
450405,200,,body,0,1.0,GUN|RO635|DIALOGUEWEDDING,GUN|RO635|DIALOGUEWEDDING,,,live2d_motions-10450405,0,0,0,0,0,,DIALOGUEWEDDING
450406,401,daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10450406,0,1,0,0,0,,
450407,402,,body,0,1.0,GUN|RO635|DIALOGUE1,GUN|RO635|DIALOGUE1,,,live2d_motions-10450407,0,0,0,0,0,,DIALOGUE1
450408,402,,body,0,1.0,GUN|RO635|DIALOGUE2,GUN|RO635|DIALOGUE2,,,live2d_motions-10450408,0,0,0,0,0,,DIALOGUE2
450409,402,,body,0,1.0,GUN|RO635|DIALOGUE3,GUN|RO635|DIALOGUE3,,,live2d_motions-10450409,0,0,0,0,0,,DIALOGUE3
450410,402,,body,0,1.0,GUN|RO635|DIALOGUEWEDDING,GUN|RO635|DIALOGUEWEDDING,,,live2d_motions-10450410,0,0,0,0,0,,DIALOGUEWEDDING
450411,1000,,0,0,1.0,GUN|RO635|HELLO,GUN|RO635|HELLO,,,live2d_motions-10450411,0,0,0,0,0,,HELLO
450412,1001,,0,0,1.0,GUN|RO635|HELLO,GUN|RO635|HELLO,,,live2d_motions-10450412,0,0,0,0,0,,HELLO
450501,101,daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10450501,0,0,0,0,0,,
450502,200,,body,0,1.0,GUN|M4A1|DIALOGUE1,GUN|M4A1|DIALOGUE1,,,live2d_motions-10450502,0,0,0,0,0,,DIALOGUE1
450503,200,,body,0,1.0,GUN|M4A1|DIALOGUE2,GUN|M4A1|DIALOGUE2,,,live2d_motions-10450503,0,0,0,0,0,,DIALOGUE2
450504,200,,body,0,1.0,GUN|M4A1|DIALOGUE3,GUN|M4A1|DIALOGUE3,,,live2d_motions-10450504,0,0,0,0,0,,DIALOGUE3
450505,200,,body,0,1.0,GUN|M4A1|DIALOGUEWEDDING,GUN|M4A1|DIALOGUEWEDDING,,,live2d_motions-10450505,0,0,0,0,0,,DIALOGUEWEDDING
450506,401,daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10450506,0,1,0,0,0,,
450507,402,,body,0,1.0,GUN|M4A1|DIALOGUE1,GUN|M4A1|DIALOGUE1,,,live2d_motions-10450507,0,0,0,0,0,,DIALOGUE1
450508,402,,body,0,1.0,GUN|M4A1|DIALOGUE2,GUN|M4A1|DIALOGUE2,,,live2d_motions-10450508,0,0,0,0,0,,DIALOGUE2
450509,402,,body,0,1.0,GUN|M4A1|DIALOGUE3,GUN|M4A1|DIALOGUE3,,,live2d_motions-10450509,0,0,0,0,0,,DIALOGUE3
450510,402,,body,0,1.0,GUN|M4A1|DIALOGUEWEDDING,GUN|M4A1|DIALOGUEWEDDING,,,live2d_motions-10450510,0,0,0,0,0,,DIALOGUEWEDDING
450511,1000,,0,0,1.0,GUN|M4A1|HELLO,GUN|M4A1|HELLO,,,live2d_motions-10450511,0,0,0,0,0,,HELLO
450512,1001,,0,0,1.0,GUN|M4A1|HELLO,GUN|M4A1|HELLO,,,live2d_motions-10450512,0,0,0,0,0,,HELLO
450601,101,daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10450601,0,0,0,0,0,,
450602,200,,body,0,1.0,GUN|M16A1|DIALOGUE1,GUN|M16A1|DIALOGUE1,,,live2d_motions-10450602,0,0,0,0,0,,DIALOGUE1
450603,200,,body,0,1.0,GUN|M16A1|DIALOGUE2,GUN|M16A1|DIALOGUE2,,,live2d_motions-10450603,0,0,0,0,0,,DIALOGUE2
450604,200,,body,0,1.0,GUN|M16A1|DIALOGUE3,GUN|M16A1|DIALOGUE3,,,live2d_motions-10450604,0,0,0,0,0,,DIALOGUE3
450605,200,,body,0,1.0,GUN|M16A1|DIALOGUEWEDDING,GUN|M16A1|DIALOGUEWEDDING,,,live2d_motions-10450605,0,0,0,0,0,,DIALOGUEWEDDING
450606,401,daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10450606,0,1,0,0,0,,
450607,402,,body,0,1.0,GUN|M16A1|DIALOGUE1,GUN|M16A1|DIALOGUE1,,,live2d_motions-10450607,0,0,0,0,0,,DIALOGUE1
450608,402,,body,0,1.0,GUN|M16A1|DIALOGUE2,GUN|M16A1|DIALOGUE2,,,live2d_motions-10450608,0,0,0,0,0,,DIALOGUE2
450609,402,,body,0,1.0,GUN|M16A1|DIALOGUE3,GUN|M16A1|DIALOGUE3,,,live2d_motions-10450609,0,0,0,0,0,,DIALOGUE3
450610,402,,body,0,1.0,GUN|M16A1|DIALOGUEWEDDING,GUN|M16A1|DIALOGUEWEDDING,,,live2d_motions-10450610,0,0,0,0,0,,DIALOGUEWEDDING
450611,1000,,0,0,1.0,GUN|M16A1|HELLO,GUN|M16A1|HELLO,,,live2d_motions-10450611,0,0,0,0,0,,HELLO
450612,1001,,0,0,1.0,GUN|M16A1|HELLO,GUN|M16A1|HELLO,,,live2d_motions-10450612,0,0,0,0,0,,HELLO
450701,101,daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10450701,0,0,0,0,0,,
450702,200,,body,0,1.0,GUN|M4 SOPMOD II|DIALOGUE1,GUN|M4 SOPMOD II|DIALOGUE1,,,live2d_motions-10450702,0,0,0,0,0,,DIALOGUE1
450703,200,,body,0,1.0,GUN|M4 SOPMOD II|DIALOGUE2,GUN|M4 SOPMOD II|DIALOGUE2,,,live2d_motions-10450703,0,0,0,0,0,,DIALOGUE2
450704,200,,body,0,1.0,GUN|M4 SOPMOD II|DIALOGUE3,GUN|M4 SOPMOD II|DIALOGUE3,,,live2d_motions-10450704,0,0,0,0,0,,DIALOGUE3
450705,200,,body,0,1.0,GUN|M4 SOPMOD II|DIALOGUEWEDDING,GUN|M4 SOPMOD II|DIALOGUEWEDDING,,,live2d_motions-10450705,0,0,0,0,0,,DIALOGUEWEDDING
450706,401,daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10450706,0,1,0,0,0,,
450707,402,,body,0,1.0,GUN|M4 SOPMOD II|DIALOGUE1,GUN|M4 SOPMOD II|DIALOGUE1,,,live2d_motions-10450707,0,0,0,0,0,,DIALOGUE1
450708,402,,body,0,1.0,GUN|M4 SOPMOD II|DIALOGUE2,GUN|M4 SOPMOD II|DIALOGUE2,,,live2d_motions-10450708,0,0,0,0,0,,DIALOGUE2
450709,402,,body,0,1.0,GUN|M4 SOPMOD II|DIALOGUE3,GUN|M4 SOPMOD II|DIALOGUE3,,,live2d_motions-10450709,0,0,0,0,0,,DIALOGUE3
450710,402,,body,0,1.0,GUN|M4 SOPMOD II|DIALOGUEWEDDING,GUN|M4 SOPMOD II|DIALOGUEWEDDING,,,live2d_motions-10450710,0,0,0,0,0,,DIALOGUEWEDDING
450711,1000,,0,0,1.0,GUN|M4 SOPMOD II|HELLO,GUN|M4 SOPMOD II|HELLO,,,live2d_motions-10450711,0,0,0,0,0,,HELLO
450712,1001,,0,0,1.0,GUN|M4 SOPMOD II|HELLO,GUN|M4 SOPMOD II|HELLO,,,live2d_motions-10450712,0,0,0,0,0,,HELLO
450801,101,daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10450801,0,0,0,0,0,,
450802,200,,body,0,1.0,GUN|AR15|DIALOGUE1,GUN|AR15|DIALOGUE1,,,live2d_motions-10450802,0,0,0,0,0,,DIALOGUE1
450803,200,,body,0,1.0,GUN|AR15|DIALOGUE2,GUN|AR15|DIALOGUE2,,,live2d_motions-10450803,0,0,0,0,0,,DIALOGUE2
450804,200,,body,0,1.0,GUN|AR15|DIALOGUE3,GUN|AR15|DIALOGUE3,,,live2d_motions-10450804,0,0,0,0,0,,DIALOGUE3
450805,200,,body,0,1.0,GUN|AR15|DIALOGUEWEDDING,GUN|AR15|DIALOGUEWEDDING,,,live2d_motions-10450805,0,0,0,0,0,,DIALOGUEWEDDING
450806,401,daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10450806,0,1,0,0,0,,
450807,402,,body,0,1.0,GUN|AR15|DIALOGUE1,GUN|AR15|DIALOGUE1,,,live2d_motions-10450807,0,0,0,0,0,,DIALOGUE1
450808,402,,body,0,1.0,GUN|AR15|DIALOGUE2,GUN|AR15|DIALOGUE2,,,live2d_motions-10450808,0,0,0,0,0,,DIALOGUE2
450809,402,,body,0,1.0,GUN|AR15|DIALOGUE3,GUN|AR15|DIALOGUE3,,,live2d_motions-10450809,0,0,0,0,0,,DIALOGUE3
450810,402,,body,0,1.0,GUN|AR15|DIALOGUEWEDDING,GUN|AR15|DIALOGUEWEDDING,,,live2d_motions-10450810,0,0,0,0,0,,DIALOGUEWEDDING
450811,1000,login.mtn,0,0,1.0,GUN|AR15|HELLO,GUN|AR15|HELLO,,,live2d_motions-10450811,1,0,0,0,0,,HELLO
450812,1001,,0,0,1.0,GUN|AR15|HELLO,GUN|AR15|HELLO,,,live2d_motions-10450812,0,0,0,0,0,,HELLO
451001,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10451001,0,0,0,0,0,,
451002,102,motions/wait_1.mtn,0,8|12,0.5,,,,,live2d_motions-10451002,1,0,0,0,0,,
451003,102,motions/wait_2.mtn,0,10|13,0.5,,,,,live2d_motions-10451003,1,0,0,0,0,,
451004,200,motions/touch_1.mtn,head,0,1.0,GUN|Saiga12|DIALOGUE1,GUN|Saiga12|DIALOGUE1,,,live2d_motions-10451004,1,0,0,0,0,,DIALOGUE1
451005,200,motions/touch_2.mtn,head,0,1.0,GUN|Saiga12|DIALOGUE2,GUN|Saiga12|DIALOGUE2,,,live2d_motions-10451005,1,0,0,0,0,,DIALOGUE2
451006,200,motions/touch_3.mtn,body,0,1.0,GUN|Saiga12|OPERATIONOVER,GUN|Saiga12|OPERATIONOVER,,,live2d_motions-10451006,1,0,0,0,0,,OPERATIONOVER
451007,200,motions/touch_4.mtn,body,0,1.0,GUN|Saiga12|BUILDOVER,GUN|Saiga12|BUILDOVER,,,live2d_motions-10451007,1,0,0,0,0,,BUILDOVER
451008,200,motions/touch_5.mtn,leg,0,1.0,GUN|Saiga12|FORMATION,GUN|Saiga12|FORMATION,,,live2d_motions-10451008,1,0,0,0,0,,FORMATION
451009,200,motions/wedding_touch.mtn,body,0,1.0,GUN|Saiga12|DIALOGUEWEDDING,GUN|Saiga12|DIALOGUEWEDDING,,,live2d_motions-10451009,1,0,0,0,0,,DIALOGUEWEDDING
451010,500,motions/wedding.mtn,0,0,1.0,GUN|Saiga12|SOULCONTRACT,GUN|Saiga12|SOULCONTRACT,,,live2d_motions-10451010,1,0,0,0,0,,SOULCONTRACT
451011,300,motions/shake.mtn,0,0,1.0,GUN|Saiga12|MOOD2,GUN|Saiga12|MOOD2,,,live2d_motions-10451011,1,0,0,0,0,,MOOD2
451012,1000,motions/login.mtn,0,0,1.0,GUN|Saiga12|HELLO,GUN|Saiga12|HELLO,,,live2d_motions-10451012,1,0,0,0,0,,HELLO
451013,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10451013,0,1,0,0,0,,
451014,402,motions/broken_1.mtn,head,0,1.0,GUN|Saiga12|BREAK,GUN|Saiga12|BREAK,,,live2d_motions-10451014,1,1,0,0,0,,BREAK
451015,402,motions/broken_2.mtn,body,0,1.0,GUN|Saiga12|RETREAT,GUN|Saiga12|RETREAT,,,live2d_motions-10451015,1,1,0,0,0,,RETREAT
451016,402,motions/broken_3.mtn,body,0,1.0,GUN|Saiga12|FIX,GUN|Saiga12|FIX,,,live2d_motions-10451016,1,1,0,0,0,,FIX
451017,402,motions/broken_4.mtn,leg,0,1.0,GUN|Saiga12|SKILL3,GUN|Saiga12|SKILL3,,,live2d_motions-10451017,1,1,0,0,0,,SKILL3
451018,402,motions/broken_5.mtn,leg,0,1.0,GUN|Saiga12|DIALOGUE3,GUN|Saiga12|DIALOGUE3,,,live2d_motions-10451018,1,1,0,0,0,,DIALOGUE3
451019,301,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10451019,1,1,0,0,0,,
451020,1001,motions/login.mtn,0,0,1.0,GUN|Saiga12|HELLO,GUN|Saiga12|HELLO,,,live2d_motions-10451020,1,1,0,0,0,,HELLO
460101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10460101,0,0,0,0,0,,
460102,102,motions/wait_1.mtn,0,8|12,0.5,,,,,live2d_motions-10460102,1,0,0,0,0,,
460103,102,motions/wait_2.mtn,0,10|13,0.5,,,,,live2d_motions-10460103,1,0,0,0,0,,
460104,200,motions/touch_1.mtn,head,0,1.0,GUN|AKAlfa_0|DIALOGUE3,GUN|AKAlfa_0|DIALOGUE3,,,live2d_motions-10460104,1,0,0,0,0,,DIALOGUE3
460105,200,motions/touch_2.mtn,head,0,1.0,GUN|AKAlfa_0|DIALOGUE1,GUN|AKAlfa_0|DIALOGUE1,,,live2d_motions-10460105,1,0,0,0,0,,DIALOGUE1
460106,200,motions/touch_3.mtn,head,0,1.0,GUN|AKAlfa_0|WIN,GUN|AKAlfa_0|WIN,,,live2d_motions-10460106,1,0,0,0,0,,WIN
460107,200,motions/touch_4.mtn,body,0,1.0,GUN|AKAlfa_0|BUILDOVER,GUN|AKAlfa_0|BUILDOVER,,,live2d_motions-10460107,1,0,0,0,0,,BUILDOVER
460108,200,motions/touch_5.mtn,body,0,1.0,GUN|AKAlfa_0|OPERATIONBEGIN,GUN|AKAlfa_0|OPERATIONBEGIN,,,live2d_motions-10460108,1,0,0,0,0,,OPERATIONBEGIN
460109,200,motions/wedding_touch.mtn,body,0,1.0,GUN|AKAlfa_0|DIALOGUEWEDDING,GUN|AKAlfa_0|DIALOGUEWEDDING,,,live2d_motions-10460109,1,0,0,0,0,,DIALOGUEWEDDING
460110,500,motions/wedding.mtn,0,0,1.0,GUN|AKAlfa_0|SOULCONTRACT,GUN|AKAlfa_0|SOULCONTRACT,,,live2d_motions-10460110,1,0,0,0,0,,SOULCONTRACT
460111,300,motions/shake.mtn,0,0,1.0,,,,,live2d_motions-10460111,1,0,0,0,0,,
460112,1000,motions/login.mtn,0,0,1.0,GUN|AKAlfa_0|HELLO,GUN|AKAlfa_0|HELLO,,,live2d_motions-10460112,1,0,0,0,0,,HELLO
460113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,live2d_motions-10460113,0,1,0,0,0,,
460114,402,motions/broken_1.mtn,head,0,1.0,GUN|AKAlfa_0|BREAK,GUN|AKAlfa_0|BREAK,,,live2d_motions-10460114,1,1,0,0,0,,BREAK
