id,name,code,description,lvup_description,skill_group_id,level,train_coin_type,train_coin_number,skill_up_time,spot_type,spot_belong,spot_echelon,cd_time,cd_time_type,consumption,start_range,is_night,data_pool,is_airborne,airborne_mission_buff_config_id,effect_cast,effect_self,effect_target,trigger_id,target_id,special_spot_add,special_spot_minus,mission_buff_add,mission_buff_minus,subsidiary_mission_skill,is_manual,allyteam_summoner,ap_cost,consumption_item,drop_item,fun_game_type,fun_game_name,fun_game_result_sub,resources_cost,resources_change,use_arbitrary
1200200,mission_skill_config-11200200,,mission_skill_config-21200200,mission_skill_config-31200200,1200200,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1200200:1,,,,,0,,0,,,0,,,,,0
1200201,mission_skill_config-11200201,,mission_skill_config-21200201,mission_skill_config-31200201,1200201,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1200201:1,,,,,0,,0,,,0,,,,,0
1200300,mission_skill_config-11200300,,mission_skill_config-21200300,mission_skill_config-31200300,1200300,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1200300:1,,,,,0,,0,,,0,,,,,0
1200301,mission_skill_config-11200301,,mission_skill_config-21200301,mission_skill_config-31200301,1200301,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1200301:1,,,,,0,,0,,,0,,,,,0
1200400,mission_skill_config-11200400,,mission_skill_config-21200400,mission_skill_config-31200400,1200400,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1200400:1,,,,,0,,0,,,0,,,,,0
1200401,mission_skill_config-11200401,,mission_skill_config-21200401,mission_skill_config-31200401,1200401,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1200401:1,,,,,0,,0,,,0,,,,,0
1200500,mission_skill_config-11200500,,mission_skill_config-21200500,mission_skill_config-31200500,1200500,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1200500:1,,,,,0,,0,,,0,,,,,0
1200501,mission_skill_config-11200501,,mission_skill_config-21200501,mission_skill_config-31200501,1200501,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1200501:1,,,,,0,,0,,,0,,,,,0
1200600,mission_skill_config-11200600,,mission_skill_config-21200600,mission_skill_config-31200600,1200600,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1200600:1,,,,,0,,0,,,0,,,,,0
1200601,mission_skill_config-11200601,,mission_skill_config-21200601,mission_skill_config-31200601,1200601,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1200601:1,,,,,0,,0,,,0,,,,,0
1210100,mission_skill_config-11210100,,mission_skill_config-21210100,mission_skill_config-31210100,1210100,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1210100:1,,,,,0,0,0,,,0,,,,,0
1210101,mission_skill_config-11210101,,mission_skill_config-21210101,mission_skill_config-31210101,1210101,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1210101:1,,,,,0,0,0,,,0,,,,,0
2000001,mission_skill_config-12000001,1,mission_skill_config-22000001,mission_skill_config-32000001,2000001,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,,2000001:1,,,,,0,,0,,,0,,,,,0
2000002,mission_skill_config-12000002,1,mission_skill_config-22000002,mission_skill_config-32000002,2000002,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,,2000002:1,,,,,0,,0,,,0,,,,,0
2000003,mission_skill_config-12000003,1,mission_skill_config-22000003,mission_skill_config-32000003,2000003,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,,2000003:1,,,,,0,,0,,,0,,,,,0
2000004,mission_skill_config-12000004,1,mission_skill_config-22000004,mission_skill_config-32000004,2000004,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,,2000004:1,,,,,0,,0,,,0,,,,,0
2000005,mission_skill_config-12000005,1,mission_skill_config-22000005,mission_skill_config-32000005,2000005,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000006,mission_skill_config-12000006,1,mission_skill_config-22000006,mission_skill_config-32000006,2000006,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000007,mission_skill_config-12000007,1,mission_skill_config-22000007,mission_skill_config-32000007,2000007,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000008,mission_skill_config-12000008,1,mission_skill_config-22000008,mission_skill_config-32000008,2000008,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000009,mission_skill_config-12000009,1,mission_skill_config-22000009,mission_skill_config-32000009,2000009,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000010,mission_skill_config-12000010,1,mission_skill_config-22000010,mission_skill_config-32000010,2000010,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000011,mission_skill_config-12000011,1,mission_skill_config-22000011,mission_skill_config-32000011,2000011,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000012,mission_skill_config-12000012,1,mission_skill_config-22000012,mission_skill_config-32000012,2000012,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000013,mission_skill_config-12000013,1,mission_skill_config-22000013,mission_skill_config-32000013,2000013,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000014,mission_skill_config-12000014,1,mission_skill_config-22000014,mission_skill_config-32000014,2000014,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000015,mission_skill_config-12000015,1,mission_skill_config-22000015,mission_skill_config-32000015,2000015,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000016,mission_skill_config-12000016,1,mission_skill_config-22000016,mission_skill_config-32000016,2000016,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000017,mission_skill_config-12000017,,mission_skill_config-22000017,mission_skill_config-32000017,2000017,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000018,mission_skill_config-12000018,,mission_skill_config-22000018,mission_skill_config-32000018,2000018,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000019,mission_skill_config-12000019,,mission_skill_config-22000019,mission_skill_config-32000019,2000019,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000021,mission_skill_config-12000021,,mission_skill_config-22000021,mission_skill_config-32000021,2000021,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,,,0,,,,,0
2000022,mission_skill_config-12000022,,mission_skill_config-22000022,mission_skill_config-32000022,2000022,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000023,mission_skill_config-12000023,,mission_skill_config-22000023,mission_skill_config-32000023,2000023,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2000024,mission_skill_config-12000024,,mission_skill_config-22000024,mission_skill_config-32000024,2000024,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,,,,0
2110100,mission_skill_config-12110100,1,mission_skill_config-22110100,mission_skill_config-32110100,2110100,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,2110100:1,,,,,0,,0,,,0,,,,,0
2110101,mission_skill_config-12110101,1,mission_skill_config-22110101,mission_skill_config-32110101,2110101,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,2110101:1,,,,,0,,0,,,0,,,,,0
2110102,mission_skill_config-12110102,1,mission_skill_config-22110102,mission_skill_config-32110102,2110102,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,2110102:1,,,,,0,,0,,,0,,,,,0
2430001,mission_skill_config-12430001,,mission_skill_config-22430001,mission_skill_config-32430001,2430001,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6430001:1,,,,,0,,0,,,0,,,,,0
3000101,mission_skill_config-13000101,NightView,mission_skill_config-23000101,mission_skill_config-33000101,30001,1,0,0,0,-1,-1,-1,0,0,0,0,2,0,0,0,0,0,0,,,,,50003:1,,,0,,0,,,0,,,,,0
3000201,mission_skill_config-13000201,NightHit,mission_skill_config-23000201,mission_skill_config-33000201,30002,1,0,0,0,-1,-1,-1,0,0,0,0,2,0,0,0,0,0,0,,,,,50004:1,,,0,,0,,,0,,,,,0
3000301,mission_skill_config-13000301,ExtraAp,mission_skill_config-23000301,mission_skill_config-33000301,30003,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,,,,50001:1,,,0,,0,,,0,,,,,0
3000401,mission_skill_config-13000401,ExtraAmmo,mission_skill_config-23000401,mission_skill_config-33000401,30004,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,50002:1,,,0,,0,,,0,,,,,0
3000501,mission_skill_config-13000501,ExtraAmmo,mission_skill_config-23000501,mission_skill_config-33000501,30005,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,50000:1,,,0,,0,,,0,,,,,0
3000601,mission_skill_config-13000601,Scarecrow2,mission_skill_config-23000601,mission_skill_config-33000601,30006,1,4,0,0,-1,0|1|2|3,0,2,1,0,-1,0,15,0,0,0,0,0,,,,,,,,0,3000601-1,1,,,0,,,,,0
3000602,mission_skill_config-13000602,Scarecrow2,mission_skill_config-23000602,mission_skill_config-33000602,30006,2,4,300,0,-1,0|1|2|3,0,2,1,0,-1,0,17,0,0,0,0,0,,,,,,,,0,3000602-1,1,,,0,,,,,0
3000603,mission_skill_config-13000603,Scarecrow2,mission_skill_config-23000603,mission_skill_config-33000603,30006,3,4,400,0,-1,0|1|2|3,0,2,1,0,-1,0,18,0,0,0,0,0,,,,,,,,0,3000603-1,1,,,0,,,,,0
3000604,mission_skill_config-13000604,Scarecrow2,mission_skill_config-23000604,mission_skill_config-33000604,30006,4,4,500,0,-1,0|1|2|3,0,2,1,0,-1,0,20,0,0,0,0,0,,,,,,,,0,3000604-1,1,,,0,,,,,0
3000605,mission_skill_config-13000605,Scarecrow2,mission_skill_config-23000605,mission_skill_config-33000605,30006,5,4,600,0,-1,0|1|2|3,0,2,1,0,-1,0,22,0,0,0,0,0,,,,,,,,0,3000605-1,1,,,0,,,,,0
3000606,mission_skill_config-13000606,Scarecrow2,mission_skill_config-23000606,mission_skill_config-33000606,30006,6,4,800,36000,-1,0|1|2|3,0,2,1,0,-1,0,23,0,0,0,0,0,,,,,,,,0,3000606-1,1,,,0,,,,,0
3000607,mission_skill_config-13000607,Scarecrow2,mission_skill_config-23000607,mission_skill_config-33000607,30006,7,5,200,36000,-1,0|1|2|3,0,2,1,0,-1,0,25,0,0,0,0,0,,,,,,,,0,3000607-1,1,,,0,,,,,0
3000608,mission_skill_config-13000608,Scarecrow2,mission_skill_config-23000608,mission_skill_config-33000608,30006,8,5,300,36000,-1,0|1|2|3,0,2,1,0,-1,0,27,0,0,0,0,0,,,,,,,,0,3000608-1,1,,,0,,,,,0
3000609,mission_skill_config-13000609,Scarecrow2,mission_skill_config-23000609,mission_skill_config-33000609,30006,9,5,400,36000,-1,0|1|2|3,0,2,1,0,-1,0,28,0,0,0,0,0,,,,,,,,0,3000609-1,1,,,0,,,,,0
3000610,mission_skill_config-13000610,Scarecrow2,mission_skill_config-23000610,mission_skill_config-33000610,30006,10,5,600,36000,-1,0|1|2|3,0,2,1,0,-1,0,30,0,0,0,0,0,,,,,,,,0,3000610-1,1,,,0,,,,,0
3000701,mission_skill_config-13000701,Intruder2,mission_skill_config-23000701,mission_skill_config-33000701,30007,1,4,0,0,-1,-1,1|8|10,2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,,,,0
3000702,mission_skill_config-13000702,Intruder2,mission_skill_config-23000702,mission_skill_config-33000702,30007,2,4,300,0,-1,-1,1|8|10,2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,,,,0
3000703,mission_skill_config-13000703,Intruder2,mission_skill_config-23000703,mission_skill_config-33000703,30007,3,4,400,0,-1,-1,1|8|10,2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,,,,0
3000704,mission_skill_config-13000704,Intruder2,mission_skill_config-23000704,mission_skill_config-33000704,30007,4,4,500,0,-1,-1,1|8|10,2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,,,,0
3000705,mission_skill_config-13000705,Intruder2,mission_skill_config-23000705,mission_skill_config-33000705,30007,5,4,600,0,-1,-1,1|8|10,2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,,,,0
3000706,mission_skill_config-13000706,Intruder2,mission_skill_config-23000706,mission_skill_config-33000706,30007,6,4,800,36000,-1,-1,1|8|10,2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,,,,0
3000707,mission_skill_config-13000707,Intruder2,mission_skill_config-23000707,mission_skill_config-33000707,30007,7,5,200,36000,-1,-1,1|8|10,2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,,,,0
3000708,mission_skill_config-13000708,Intruder2,mission_skill_config-23000708,mission_skill_config-33000708,30007,8,5,300,36000,-1,-1,1|8|10,2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,,,,0
3000709,mission_skill_config-13000709,Intruder2,mission_skill_config-23000709,mission_skill_config-33000709,30007,9,5,400,36000,-1,-1,1|8|10,2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,,,,0
3000710,mission_skill_config-13000710,Intruder2,mission_skill_config-23000710,mission_skill_config-33000710,30007,10,5,600,36000,-1,-1,1|8|10,2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,,,,0
3000801,mission_skill_config-13000801,Wea2,mission_skill_config-23000801,mission_skill_config-33000801,30008,1,4,0,0,-1,0|1|2|3,4|5|6,5,1,0,1,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,,,,0
3000802,mission_skill_config-13000802,Wea2,mission_skill_config-23000802,mission_skill_config-33000802,30008,2,4,300,0,-1,0|1|2|3,4|5|6,5,1,0,1,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,,,,0
3000803,mission_skill_config-13000803,Wea2,mission_skill_config-23000803,mission_skill_config-33000803,30008,3,4,400,0,-1,0|1|2|3,4|5|6,5,1,0,1,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,,,,0
3000804,mission_skill_config-13000804,Wea2,mission_skill_config-23000804,mission_skill_config-33000804,30008,4,4,500,0,-1,0|1|2|3,4|5|6,4,1,0,1,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,,,,0
3000805,mission_skill_config-13000805,Wea2,mission_skill_config-23000805,mission_skill_config-33000805,30008,5,4,600,0,-1,0|1|2|3,4|5|6,4,1,0,1,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,,,,0
3000806,mission_skill_config-13000806,Wea2,mission_skill_config-23000806,mission_skill_config-33000806,30008,6,4,800,36000,-1,0|1|2|3,4|5|6,4,1,0,2,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,,,,0
3000807,mission_skill_config-13000807,Wea2,mission_skill_config-23000807,mission_skill_config-33000807,30008,7,5,200,36000,-1,0|1|2|3,4|5|6,4,1,0,2,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,,,,0
3000808,mission_skill_config-13000808,Wea2,mission_skill_config-23000808,mission_skill_config-33000808,30008,8,5,300,36000,-1,0|1|2|3,4|5|6,3,1,0,2,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,,,,0
3000809,mission_skill_config-13000809,Wea2,mission_skill_config-23000809,mission_skill_config-33000809,30008,9,5,400,36000,-1,0|1|2|3,4|5|6,3,1,0,2,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,,,,0
3000810,mission_skill_config-13000810,Wea2,mission_skill_config-23000810,mission_skill_config-33000810,30008,10,5,600,36000,-1,0|1|2|3,4|5|6,3,1,0,2,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,,,,0
3000901,mission_skill_config-13000901,Justic2,mission_skill_config-23000901,mission_skill_config-33000901,30009,1,4,0,0,-1,-1,1|8|10,2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,,,,0
3000902,mission_skill_config-13000902,Justic2,mission_skill_config-23000902,mission_skill_config-33000902,30009,2,4,300,0,-1,-1,1|8|10,2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,,,,0
3000903,mission_skill_config-13000903,Justic2,mission_skill_config-23000903,mission_skill_config-33000903,30009,3,4,400,0,-1,-1,1|8|10,2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,,,,0
3000904,mission_skill_config-13000904,Justic2,mission_skill_config-23000904,mission_skill_config-33000904,30009,4,4,500,0,-1,-1,1|8|10,2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,,,,0
3000905,mission_skill_config-13000905,Justic2,mission_skill_config-23000905,mission_skill_config-33000905,30009,5,4,600,0,-1,-1,1|8|10,2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,,,,0
3000906,mission_skill_config-13000906,Justic2,mission_skill_config-23000906,mission_skill_config-33000906,30009,6,4,800,36000,-1,-1,1|8|10,2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,,,,0
3000907,mission_skill_config-13000907,Justic2,mission_skill_config-23000907,mission_skill_config-33000907,30009,7,5,200,36000,-1,-1,1|8|10,2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,,,,0
3000908,mission_skill_config-13000908,Justic2,mission_skill_config-23000908,mission_skill_config-33000908,30009,8,5,300,36000,-1,-1,1|8|10,2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,,,,0
3000909,mission_skill_config-13000909,Justic2,mission_skill_config-23000909,mission_skill_config-33000909,30009,9,5,400,36000,-1,-1,1|8|10,2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,,,,0
3000910,mission_skill_config-13000910,Justic2,mission_skill_config-23000910,mission_skill_config-33000910,30009,10,5,600,36000,-1,-1,1|8|10,2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,,,,0
3001001,mission_skill_config-13001001,Daili2,mission_skill_config-23001001,mission_skill_config-33001001,30010,1,4,0,0,3|-3|7|-7,0|1|2|3,0,5,1,0,3,0,1,2,0,0,0,0,,,2001:1,,,,3001101,0,,1,,,0,,,,,0
3001002,mission_skill_config-13001002,Daili2,mission_skill_config-23001002,mission_skill_config-33001002,30010,2,4,300,0,3|-3|7|-7,0|1|2|3,0,5,1,0,3,0,1,2,0,0,0,0,,,2001:1,,,,3001102,0,,1,,,0,,,,,0
3001003,mission_skill_config-13001003,Daili2,mission_skill_config-23001003,mission_skill_config-33001003,30010,3,4,400,0,3|-3|7|-7,0|1|2|3,0,5,1,0,3,0,1,2,0,0,0,0,,,2001:1,,,,3001103,0,,1,,,0,,,,,0
3001004,mission_skill_config-13001004,Daili2,mission_skill_config-23001004,mission_skill_config-33001004,30010,4,4,500,0,3|-3|7|-7,0|1|2|3,0,5,1,0,4,0,1,2,0,0,0,0,,,2001:1,,,,3001104,0,,1,,,0,,,,,0
3001005,mission_skill_config-13001005,Daili2,mission_skill_config-23001005,mission_skill_config-33001005,30010,5,4,600,0,3|-3|7|-7,0|1|2|3,0,5,1,0,4,0,1,2,0,0,0,0,,,2001:1,,,,3001105,0,,1,,,0,,,,,0
3001006,mission_skill_config-13001006,Daili2,mission_skill_config-23001006,mission_skill_config-33001006,30010,6,4,800,36000,3|-3|7|-7,0|1|2|3,0,5,1,0,4,0,1,2,0,0,0,0,,,2001:1,,,,3001106,0,,1,,,0,,,,,0
3001007,mission_skill_config-13001007,Daili2,mission_skill_config-23001007,mission_skill_config-33001007,30010,7,5,200,36000,3|-3|7|-7,0|1|2|3,0,5,1,0,5,0,1,2,0,0,0,0,,,2001:1,,,,3001107,0,,1,,,0,,,,,0
3001008,mission_skill_config-13001008,Daili2,mission_skill_config-23001008,mission_skill_config-33001008,30010,8,5,300,36000,3|-3|7|-7,0|1|2|3,0,5,1,0,5,0,1,2,0,0,0,0,,,2001:1,,,,3001108,0,,1,,,0,,,,,0
3001009,mission_skill_config-13001009,Daili2,mission_skill_config-23001009,mission_skill_config-33001009,30010,9,5,400,36000,3|-3|7|-7,0|1|2|3,0,5,1,0,5,0,1,2,0,0,0,0,,,2001:1,,,,3001109,0,,1,,,0,,,,,0
3001010,mission_skill_config-13001010,Daili2,mission_skill_config-23001010,mission_skill_config-33001010,30010,10,5,600,36000,3|-3|7|-7,0|1|2|3,0,5,1,0,99,0,1,2,0,0,0,0,,,2001:1,,,,3001110,0,,1,,,0,,,,,0
3001101,mission_skill_config-13001101,Daili2,mission_skill_config-23001101,mission_skill_config-33001101,30011,1,0,0,0,-1,0|1|2|3,-1,0,0,0,3,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,,,,0
3001102,mission_skill_config-13001102,Daili2,mission_skill_config-23001102,mission_skill_config-33001102,30011,2,0,0,0,-1,0|1|2|3,-1,0,0,0,3,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,,,,0
3001103,mission_skill_config-13001103,Daili2,mission_skill_config-23001103,mission_skill_config-33001103,30011,3,0,0,0,-1,0|1|2|3,-1,0,0,0,3,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,,,,0
3001104,mission_skill_config-13001104,Daili2,mission_skill_config-23001104,mission_skill_config-33001104,30011,4,0,0,0,-1,0|1|2|3,-1,0,0,0,4,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,,,,0
3001105,mission_skill_config-13001105,Daili2,mission_skill_config-23001105,mission_skill_config-33001105,30011,5,0,0,0,-1,0|1|2|3,-1,0,0,0,4,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,,,,0
3001106,mission_skill_config-13001106,Daili2,mission_skill_config-23001106,mission_skill_config-33001106,30011,6,0,0,0,-1,0|1|2|3,-1,0,0,0,4,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,,,,0
3001107,mission_skill_config-13001107,Daili2,mission_skill_config-23001107,mission_skill_config-33001107,30011,7,0,0,0,-1,0|1|2|3,-1,0,0,0,5,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,,,,0
3001108,mission_skill_config-13001108,Daili2,mission_skill_config-23001108,mission_skill_config-33001108,30011,8,0,0,0,-1,0|1|2|3,-1,0,0,0,5,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,,,,0
3001109,mission_skill_config-13001109,Daili2,mission_skill_config-23001109,mission_skill_config-33001109,30011,9,0,0,0,-1,0|1|2|3,-1,0,0,0,5,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,,,,0
3001110,mission_skill_config-13001110,Daili2,mission_skill_config-23001110,mission_skill_config-33001110,30011,10,0,0,0,-1,0|1|2|3,-1,0,0,0,99,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,,,,0
3001201,mission_skill_config-13001201,gary_2,mission_skill_config-23001201,mission_skill_config-33001201,30012,1,4,0,0,-1,0|1|2|3,1|8|301|10|305|304,2,1,0,1,0,-5,0,0,0,0,0,,,2200:1,,30012:1,,,0,,0,,,0,,,,,0
3001202,mission_skill_config-13001202,gary_2,mission_skill_config-23001202,mission_skill_config-33001202,30012,2,4,300,0,-1,0|1|2|3,1|8|301|10|305|304,2,1,0,1,0,-6,0,0,0,0,0,,,2200:1,,30012:1,,,0,,0,,,0,,,,,0
3001203,mission_skill_config-13001203,gary_2,mission_skill_config-23001203,mission_skill_config-33001203,30012,3,4,400,0,-1,0|1|2|3,1|8|301|10|305|304,2,1,0,1,0,-6,0,0,0,0,0,,,2200:1,,30012:1,,,0,,0,,,0,,,,,0
3001204,mission_skill_config-13001204,gary_2,mission_skill_config-23001204,mission_skill_config-33001204,30012,4,4,500,0,-1,0|1|2|3,1|8|301|10|305|304,2,1,0,1,0,-7,0,0,0,0,0,,,2200:1,,30012:1,,,0,,0,,,0,,,,,0
3001205,mission_skill_config-13001205,gary_2,mission_skill_config-23001205,mission_skill_config-33001205,30012,5,4,600,0,-1,0|1|2|3,1|8|301|10|305|304,2,1,0,1,0,-7,0,0,0,0,0,,,2200:1,,30012:1,,,0,,0,,,0,,,,,0
3001206,mission_skill_config-13001206,gary_2,mission_skill_config-23001206,mission_skill_config-33001206,30012,6,4,800,36000,-1,0|1|2|3,1|8|301|10|305|304,2,1,0,1,0,-8,0,0,0,0,0,,,2200:1,,30012:1,,,0,,0,,,0,,,,,0
3001207,mission_skill_config-13001207,gary_2,mission_skill_config-23001207,mission_skill_config-33001207,30012,7,5,200,36000,-1,0|1|2|3,1|8|301|10|305|304,2,1,0,1,0,-8,0,0,0,0,0,,,2200:1,,30012:1,,,0,,0,,,0,,,,,0
3001208,mission_skill_config-13001208,gary_2,mission_skill_config-23001208,mission_skill_config-33001208,30012,8,5,300,36000,-1,0|1|2|3,1|8|301|10|305|304,2,1,0,1,0,-9,0,0,0,0,0,,,2200:1,,30012:1,,,0,,0,,,0,,,,,0
3001209,mission_skill_config-13001209,gary_2,mission_skill_config-23001209,mission_skill_config-33001209,30012,9,5,400,36000,-1,0|1|2|3,1|8|301|10|305|304,2,1,0,1,0,-9,0,0,0,0,0,,,2200:1,,30012:1,,,0,,0,,,0,,,,,0
3001210,mission_skill_config-13001210,gary_2,mission_skill_config-23001210,mission_skill_config-33001210,30012,10,5,600,36000,-1,0|1|2|3,1|8|301|10|305|304,2,1,0,1,0,-10,0,0,0,0,0,,,2200:1,,30012:1,,,0,,0,,,0,,,,,0
3001501,mission_skill_config-13001501,M16A1_2,mission_skill_config-23001501,mission_skill_config-33001501,30015,1,4,0,0,-1,-1,-1,99,1,0,0,0,0,0,0,0,0,0,,,2400:1,,300151:1,,,0,,0,,,0,,,,,0
3001502,mission_skill_config-13001502,M16A1_2,mission_skill_config-23001502,mission_skill_config-33001502,30015,2,4,300,0,-1,-1,-1,99,1,0,0,0,0,0,0,0,0,0,,,2400:1,,300151:1,,,0,,0,,,0,,,,,0
