"id","map_id","spot_id","spot_type","sub_type","difficulty_group","model_code","model_height"
"4150","60","45","5","0","0","Block02","2.13"
"4151","60","46","5","0","0","Block03","2.32"
"4152","60","47","5","0","0","Block01","2.46"
"4153","60","48","5","0","0","Block01","2.02"
"4154","60","49","5","0","0","Block03","2.36"
"4155","60","54","5","0","0","Block03","2.16"
"4156","60","55","5","0","0","Block03","2.45"
"4157","60","58","4","0","0","Dialoguetower_02","3.02"
"4158","60","59","5","0","0","Block03","2.45"
"4159","60","66","5","0","0","Block01","2.07"
"4160","60","68","5","0","0","Block03","2.02"
"4161","60","56","1","0","1","Fighthouse_02","1.79"
"4162","60","63","1","1","1","Fighthouse_02","3.46"
"4163","60","64","1","0","1","Fighthouse_02","1.63"
"4164","60","57","1","0","1","Fighthouse_02","3.02"
"4165","60","65","3","0","1","HeavyEquipment_01","2.86"
"4166","60","50","1","0","1","Fighthouse_02","2.98"
"4167","60","42","1","0","1","Fighthouse_02","2.11"
"4168","60","51","1","0","1","Fighthouse_01","1.79"
"4169","60","34","2","0","2","SpriteHouse_01","2.1"
"4170","60","35","1","0","2","Fighthouse_01","2.22"
"4171","60","41","1","0","2","Fighthouse_01","2.6"
"4172","60","44","3","0","2","HeavyEquipment_01","2.26"
"4173","60","52","1","0","2","Fighthouse_01","2.25"
"4174","60","60","3","0","2","HeavyEquipment_01","3.02"
"4175","60","26","3","0","2","HeavyEquipment_01","2.17"
"4176","60","27","1","0","2","Fighthouse_03","1.62"
"4177","60","28","1","0","3","Fighthouse_03","3.0"
"4178","60","36","1","0","3","Fighthouse_03","2.16"
"4179","60","37","1","0","3","Fighthouse_01","2.36"
"4180","60","53","2","0","3","SpriteHouse_01","2.33"
"4181","60","61","1","0","3","Fighthouse_01","2.83"
"4182","60","67","2","0","3","SpriteHouse_01","2.74"
"4183","60","20","1","0","3","Fighthouse_01","2.47"
"4184","60","21","3","0","3","HeavyEquipment_01","2.81"
"4185","60","30","1","0","4","Fighthouse_01","2.7"
"4186","60","62","1","0","4","Fighthouse_02","2.67"
"4187","60","69","1","0","4","Fighthouse_04","2.92"
"4188","60","13","1","0","4","Fighthouse_04","2.73"
"4189","60","70","1","0","4","Fighthouse_04","2.8"
"4190","60","3","1","0","4","Fighthouse_04","2.51"
"4191","60","4","1","2","6","Bosstower_01","3.91"
"4192","60","5","2","0","4","SpriteHouse_01","3.52"
"4193","60","11","1","0","4","Fighthouse_02","2.93"
"4194","60","15","1","0","5","Fighthouse_02","3.53"
"4195","60","2","1","0","5","Fighthouse_04","3.87"
"4196","60","7","1","0","5","Fighthouse_02","3.55"
"4197","60","10","1","0","5","Fighthouse_02","3.96"
"4198","60","16","1","0","5","Fighthouse_02","3.92"
"4199","60","1","1","0","5","Fighthouse_04","3.79"
"4200","60","8","1","0","5","Fighthouse_04","3.86"
"4201","61","6","5","0","0","Block02","2.29"
"4202","61","9","5","0","0","Block03","2.23"
"4203","61","12","4","0","0","Dialoguetower_02","3.0"
"4204","61","14","5","0","0","Block01","2.25"
"4205","61","17","5","0","0","Block03","2.3"
"4206","61","18","5","0","0","Block03","2.37"
"4207","61","19","5","0","0","Block01","2.41"
"4208","61","22","4","0","0","Dialoguetower_03","3.37"
"4209","61","23","5","0","0","Block01","2.01"
"4210","61","24","5","0","0","Block03","2.38"
"4211","61","25","5","0","0","Block01","2.16"
"4212","61","29","5","0","0","Block02","2.39"
"4213","61","31","5","0","0","Block03","2.26"
"4214","61","32","5","0","0","Block02","2.47"
"4215","61","33","5","0","0","Block03","2.31"
"4216","61","38","5","0","0","Block01","2.34"
"4217","61","39","5","0","0","Block01","2.05"
"4218","61","40","5","0","0","Block01","2.49"
"4219","61","43","5","0","0","Block03","2.44"
"4220","61","45","5","0","0","Block02","2.15"
"4221","61","46","5","0","0","Block02","2.0"
"4222","61","47","5","0","0","Block03","2.04"
"4223","61","48","5","0","0","Block02","2.05"
"4224","61","49","5","0","0","Block02","2.22"
"4225","61","54","5","0","0","Block03","2.24"
"4226","61","55","5","0","0","Block02","2.24"
"4227","61","58","4","0","0","Dialoguetower_02","3.49"
"4228","61","59","5","0","0","Block02","2.09"
"4229","61","66","5","0","0","Block01","2.29"
"4230","61","68","5","0","0","Block01","2.27"
"4231","61","56","1","0","1","Fighthouse_02","2.8"
"4232","61","63","1","1","1","Fighthouse_02","2.1"
"4233","61","64","1","0","1","Fighthouse_02","1.53"
"4234","61","57","1","0","1","Fighthouse_01","1.74"
"4235","61","65","3","0","1","HeavyEquipment_01","2.77"
"4236","61","50","1","0","1","Fighthouse_02","2.39"
"4237","61","42","1","0","1","Fighthouse_02","3.41"
"4238","61","51","1","0","1","Fighthouse_02","1.75"
"4239","61","34","2","0","2","SpriteHouse_01","2.37"
"4240","61","35","1","0","2","Fighthouse_02","2.6"
"4241","61","41","1","0","2","Fighthouse_01","2.72"
"4242","61","44","2","0","2","SpriteHouse_01","2.34"
"4243","61","52","1","0","2","Fighthouse_02","2.42"
"4244","61","60","2","0","2","SpriteHouse_01","2.08"
"4245","61","26","3","0","2","HeavyEquipment_01","2.12"
"4246","61","27","1","0","2","Fighthouse_03","1.86"
"4247","61","28","1","0","3","Fighthouse_01","1.62"
"4248","61","36","1","0","3","Fighthouse_01","2.13"
"4249","61","37","1","0","3","Fighthouse_01","1.78"
"4250","61","53","2","0","3","SpriteHouse_01","2.81"
"4251","61","61","1","0","3","Fighthouse_01","3.0"
"4252","61","67","3","0","3","HeavyEquipment_01","2.11"
"4253","61","20","1","0","3","Fighthouse_03","1.86"
"4254","61","21","3","0","3","HeavyEquipment_01","2.62"
"4255","61","30","1","0","4","Fighthouse_01","1.99"
"4256","61","62","1","0","4","Fighthouse_04","2.56"
"4257","61","69","1","0","4","Fighthouse_04","2.84"
"4258","61","13","1","0","4","Fighthouse_01","2.92"
"4259","61","70","1","0","4","Fighthouse_02","2.68"
"4260","61","3","1","0","4","Fighthouse_01","2.69"
"4261","61","4","2","0","4","SpriteHouse_01","3.8"
"4262","61","5","3","0","4","Othercastle_01","3.62"
"4263","61","11","1","0","5","Fighthouse_02","3.68"
"4264","61","15","1","2","6","Bosstower_01","3.93"
"4265","61","2","1","0","5","Fighthouse_01","3.53"
"4266","61","7","1","0","5","Fighthouse_02","3.57"
"4267","61","10","1","0","5","Fighthouse_03","3.71"
"4268","61","16","1","0","5","Fighthouse_02","3.96"
"4269","61","1","1","0","5","Fighthouse_02","3.99"
"4270","61","8","1","0","5","Fighthouse_03","3.62"
"4271","62","6","5","0","0","Block03","2.38"
"4272","62","9","5","0","0","Block01","2.14"
"4273","62","12","4","0","0","Dialoguetower_03","3.48"
"4274","62","14","5","0","0","Block03","2.02"
"4275","62","17","5","0","0","Block03","2.44"
"4276","62","18","5","0","0","Block01","2.09"
"4277","62","19","5","0","0","Block01","2.28"
"4278","62","22","4","0","0","Dialoguetower_03","3.0"
"4279","62","23","5","0","0","Block01","2.18"
"4280","62","24","5","0","0","Block01","2.42"
"4281","62","25","5","0","0","Block02","2.11"
"4282","62","29","5","0","0","Block01","2.09"
"4283","62","31","5","0","0","Block02","2.31"
"4284","62","32","5","0","0","Block02","2.04"
"4285","62","33","5","0","0","Block01","2.38"
"4286","62","38","5","0","0","Block03","2.44"
"4287","62","39","5","0","0","Block02","2.2"
"4288","62","40","5","0","0","Block03","2.34"
"4289","62","43","5","0","0","Block01","2.07"
"4290","62","45","5","0","0","Block02","2.43"
"4291","62","46","5","0","0","Block02","2.04"
"4292","62","47","5","0","0","Block01","2.46"
"4293","62","48","5","0","0","Block02","2.49"
"4294","62","49","5","0","0","Block03","2.11"
"4295","62","54","5","0","0","Block02","2.48"
"4296","62","55","5","0","0","Block01","2.29"
"4297","62","58","4","0","0","Dialoguetower_01","3.29"
"4298","62","59","5","0","0","Block02","2.09"
"4299","62","66","5","0","0","Block03","2.27"
"4300","62","68","5","0","0","Block02","2.37"
"4301","62","1","1","1","1","Fighthouse_01","2.32"
"4302","62","2","1","0","1","Fighthouse_01","2.74"
"4303","62","10","1","0","1","Fighthouse_02","3.47"
"4304","62","3","1","0","1","Fighthouse_01","2.22"
"4305","62","11","1","0","1","Fighthouse_02","3.19"
"4306","62","4","2","0","1","SpriteHouse_01","3.0"
"4307","62","5","3","0","1","HeavyEquipment_01","2.31"
"4308","62","13","1","0","1","Fighthouse_01","2.78"
"4309","62","20","1","0","2","Fighthouse_02","2.03"
"4310","62","21","2","0","2","SpriteHouse_01","2.08"
"4311","62","27","1","0","2","Fighthouse_03","2.47"
"4312","62","28","1","0","2","Fighthouse_01","2.34"
"4313","62","26","2","0","2","SpriteHouse_01","2.7"
"4314","62","34","2","0","2","SpriteHouse_01","2.83"
"4315","62","35","1","0","2","Fighthouse_02","2.26"
"4316","62","36","1","0","2","Fighthouse_02","3.15"
"4317","62","15","1","0","3","Fighthouse_01","2.11"
"4318","62","30","1","0","3","Fighthouse_01","1.71"
"4319","62","37","1","0","3","Fighthouse_03","2.3"
"4320","62","41","1","0","3","Fighthouse_01","1.8"
"4321","62","42","1","0","3","Fighthouse_03","2.29"
"4322","62","44","3","0","3","HeavyEquipment_01","3.21"
"4323","62","7","1","0","3","Fighthouse_03","1.78"
"4324","62","16","1","0","3","Fighthouse_03","2.28"
"4325","62","50","1","0","4","Fighthouse_01","2.53"
"4326","62","52","1","0","4","Fighthouse_01","2.95"
"4327","62","8","1","0","4","Fighthouse_02","2.82"
"4328","62","51","1","0","4","Fighthouse_04","2.51"
"4329","62","53","3","0","4","Othercastle_01","3.83"
"4330","62","61","1","0","4","Fighthouse_01","2.65"
"4331","62","57","1","2","6","Bosstower_01","3.84"
"4332","62","60","3","0","4","Othercastle_01","3.76"
"4333","62","62","1","0","4","Fighthouse_02","2.66"
"4334","62","65","2","0","5","SpriteHouse_01","3.95"
"4335","62","69","1","0","5","Fighthouse_01","3.62"
"4336","62","56","1","0","5","Fighthouse_01","4.8"
"4337","62","64","1","0","5","Fighthouse_01","4.5"
"4338","62","67","3","0","5","Othercastle_01","3.81"
"4339","62","70","1","0","5","Fighthouse_03","3.54"
"4340","62","63","1","0","5","Fighthouse_04","3.71"
"4341","63","6","5","0","0","Block01","2.47"
"4342","63","9","5","0","0","Block03","2.32"
"4343","63","14","5","0","0","Block01","2.43"
"4344","63","17","5","0","0","Block02","2.1"
"4345","63","18","5","0","0","Block01","2.34"
"4346","63","19","5","0","0","Block02","2.13"
"4347","63","22","4","0","0","Dialoguetower_03","3.43"
"4348","63","23","5","0","0","Block02","2.23"
"4349","63","24","5","0","0","Block03","2.34"
"4350","63","25","5","0","0","Block03","2.21"
"4351","63","29","5","0","0","Block01","2.3"
"4352","63","31","5","0","0","Block01","2.05"
"4353","63","32","5","0","0","Block03","2.09"
"4354","63","33","5","0","0","Block01","2.01"
"4355","63","38","5","0","0","Block02","2.12"
"4356","63","39","5","0","0","Block02","2.01"
"4357","63","40","5","0","0","Block01","2.4"
"4358","63","43","5","0","0","Block02","2.46"
"4359","63","45","5","0","0","Block02","2.07"
"4360","63","46","5","0","0","Block02","2.32"
"4361","63","47","5","0","0","Block01","2.36"
"4362","63","48","5","0","0","Block03","2.24"
"4363","63","49","5","0","0","Block02","2.08"
"4364","63","52","4","0","0","Dialoguetower_03","3.3"
"4365","63","54","5","0","0","Block03","2.04"
"4366","63","55","5","0","0","Block02","2.31"
"4367","63","58","4","0","0","Dialoguetower_02","3.03"
"4368","63","59","5","0","0","Block02","2.35"
"4369","63","66","5","0","0","Block03","2.16"
"4370","63","68","5","0","0","Block02","2.23"
"4371","63","56","1","0","1","Fighthouse_01","2.55"
"4372","63","63","1","1","1","Fighthouse_01","2.42"
"4373","63","64","1","0","1","Fighthouse_02","2.16"
"4374","63","57","1","0","1","Fighthouse_01","1.85"
"4375","63","65","3","0","1","HeavyEquipment_01","2.56"
"4376","63","50","1","0","1","Fighthouse_01","2.71"
"4377","63","42","1","0","1","Fighthouse_02","3.43"
"4378","63","51","1","0","1","Fighthouse_02","1.58"
"4379","63","34","2","0","2","SpriteHouse_01","2.38"
"4380","63","35","1","0","2","Fighthouse_02","2.01"
"4381","63","41","1","0","2","Fighthouse_01","1.83"
"4382","63","44","3","0","2","HeavyEquipment_01","2.9"
"4383","63","60","2","0","2","SpriteHouse_01","2.78"
"4384","63","26","2","0","2","SpriteHouse_01","2.29"
"4385","63","27","1","0","2","Fighthouse_01","2.43"
"4386","63","28","1","0","2","Fighthouse_03","2.49"
"4387","63","36","1","0","3","Fighthouse_01","1.86"
"4388","63","37","1","0","3","Fighthouse_03","2.36"
"4389","63","53","3","0","3","HeavyEquipment_01","2.61"
"4390","63","61","1","0","3","Fighthouse_03","1.73"
"4391","63","67","3","0","3","HeavyEquipment_01","2.13"
"4392","63","20","1","0","3","Fighthouse_03","1.81"
"4393","63","21","2","0","3","SpriteHouse_01","2.21"
"4394","63","30","1","0","3","Fighthouse_01","2.0"
"4395","63","62","1","0","4","Fighthouse_02","2.87"
"4396","63","69","1","0","4","Fighthouse_02","2.88"
"4397","63","12","1","0","4","Fighthouse_03","2.87"
"4398","63","13","1","0","4","Fighthouse_04","2.95"
"4399","63","70","1","0","4","Fighthouse_04","2.94"
"4400","63","3","1","0","4","Fighthouse_02","2.56"
"4401","63","4","2","0","4","SpriteHouse_01","3.83"
"4402","63","5","1","2","6","Bosstower_01","3.64"
"4403","63","11","1","0","4","Fighthouse_02","2.93"
"4404","63","15","1","0","5","Fighthouse_02","3.79"
"4405","63","2","1","0","5","Fighthouse_02","3.82"
"4406","63","7","1","0","5","Fighthouse_04","3.79"
"4407","63","10","1","0","5","Fighthouse_01","3.51"
"4408","63","16","1","0","5","Fighthouse_04","3.83"
"4409","63","1","1","0","5","Fighthouse_04","3.89"
"4410","63","8","1","0","5","Fighthouse_02","3.63"
"4411","64","6","5","0","0","Block03","2.15"
"4412","64","9","5","0","0","Block03","2.0"
"4413","64","12","4","0","0","Dialoguetower_03","3.21"
"4414","64","14","5","0","0","Block02","2.37"
"4415","64","17","5","0","0","Block03","2.45"
"4416","64","18","5","0","0","Block02","2.37"
"4417","64","19","5","0","0","Block03","2.37"
"4418","64","23","5","0","0","Block01","2.35"
"4419","64","24","5","0","0","Block03","2.12"
"4420","64","25","5","0","0","Block03","2.31"
"4421","64","29","5","0","0","Block01","2.11"
"4422","64","31","5","0","0","Block02","2.48"
"4423","64","32","5","0","0","Block03","2.21"
"4424","64","33","5","0","0","Block01","2.1"
"4425","64","38","5","0","0","Block02","2.18"
"4426","64","39","5","0","0","Block03","2.2"
"4427","64","40","5","0","0","Block02","2.23"
"4428","64","43","5","0","0","Block02","2.39"
"4429","64","45","5","0","0","Block01","2.29"
"4430","64","46","5","0","0","Block03","2.23"
"4431","64","47","5","0","0","Block02","2.42"
"4432","64","48","5","0","0","Block03","2.2"
"4433","64","49","5","0","0","Block01","2.4"
"4434","64","52","4","0","0","Dialoguetower_03","3.06"
"4435","64","54","5","0","0","Block01","2.01"
"4436","64","55","5","0","0","Block03","2.5"
"4437","64","58","4","0","0","Dialoguetower_02","3.5"
"4438","64","59","5","0","0","Block01","2.01"
"4439","64","66","5","0","0","Block03","2.07"
"4440","64","68","5","0","0","Block02","2.18"
"4441","64","1","1","1","1","Fighthouse_01","2.56"
"4442","64","2","1","0","1","Fighthouse_01","2.14"
"4443","64","10","1","0","1","Fighthouse_02","2.25"
"4444","64","3","1","0","1","Fighthouse_02","2.2"
"4445","64","11","1","0","1","Fighthouse_02","2.95"
"4446","64","4","2","0","1","SpriteHouse_01","2.42"
"4447","64","5","3","0","1","HeavyEquipment_01","2.87"
"4448","64","13","1","0","1","Fighthouse_02","3.03"
"4449","64","20","1","0","2","Fighthouse_03","2.59"
"4450","64","21","3","0","2","HeavyEquipment_01","3.15"
"4451","64","27","1","0","2","Fighthouse_03","1.98"
"4452","64","28","1","0","2","Fighthouse_02","2.61"
"4453","64","22","1","0","2","Fighthouse_03","3.44"
"4454","64","26","2","0","2","SpriteHouse_01","2.57"
"4455","64","34","3","0","2","HeavyEquipment_01","2.14"
"4456","64","35","1","0","2","Fighthouse_01","2.73"
"4457","64","36","1","0","3","Fighthouse_03","2.82"
"4458","64","15","1","0","3","Fighthouse_03","1.88"
"4459","64","30","1","0","3","Fighthouse_01","2.6"
"4460","64","37","1","0","3","Fighthouse_01","2.83"
"4461","64","41","1","0","3","Fighthouse_01","2.58"
"4462","64","42","1","0","3","Fighthouse_03","2.42"
"4463","64","44","3","0","3","HeavyEquipment_01","2.63"
"4464","64","7","1","0","3","Fighthouse_03","2.22"
"4465","64","16","1","0","4","Fighthouse_02","2.61"
"4466","64","50","1","0","4","Fighthouse_02","2.58"
"4467","64","8","1","0","4","Fighthouse_04","2.65"
"4468","64","51","1","0","4","Fighthouse_03","2.61"
"4469","64","53","2","0","4","SpriteHouse_01","3.91"
"4470","64","61","1","0","4","Fighthouse_03","2.59"
"4471","64","57","1","2","6","Bosstower_01","3.58"
"4472","64","60","2","0","4","SpriteHouse_01","3.92"
"4473","64","62","1","0","4","Fighthouse_03","2.62"
"4474","64","65","3","0","5","Othercastle_01","3.83"
"4475","64","69","1","0","5","Fighthouse_03","3.86"
"4476","64","56","1","0","5","Fighthouse_02","3.51"
"4477","64","64","1","0","5","Fighthouse_01","4.92"
"4478","64","67","2","0","5","SpriteHouse_01","3.97"
"4479","64","70","1","0","5","Fighthouse_02","3.93"
"4480","64","63","1","0","5","Fighthouse_04","3.61"
"4481","65","6","5","0","0","Block02","2.4"
"4482","65","9","5","0","0","Block02","2.05"
"4483","65","14","5","0","0","Block02","2.07"
"4484","65","17","5","0","0","Block02","2.25"
"4485","65","18","5","0","0","Block01","2.5"
"4486","65","19","5","0","0","Block01","2.08"
"4487","65","22","4","0","0","Dialoguetower_03","3.39"
"4488","65","23","5","0","0","Block02","2.04"
"4489","65","24","5","0","0","Block02","2.41"
"4490","65","25","5","0","0","Block01","2.25"
"4491","65","29","5","0","0","Block03","2.09"
"4492","65","31","5","0","0","Block01","2.12"
"4493","65","32","5","0","0","Block01","2.24"
"4494","65","33","5","0","0","Block01","2.17"
"4495","65","38","5","0","0","Block03","2.26"
"4496","65","39","5","0","0","Block03","2.45"
"4497","65","40","5","0","0","Block01","2.05"
"4498","65","43","5","0","0","Block02","2.44"
"4499","65","45","5","0","0","Block02","2.35"
"4500","65","46","5","0","0","Block02","2.28"
"4501","65","47","5","0","0","Block03","2.5"
"4502","65","48","5","0","0","Block01","2.45"
"4503","65","49","5","0","0","Block01","2.34"
"4504","65","52","4","0","0","Dialoguetower_02","3.06"
"4505","65","54","5","0","0","Block02","2.45"
"4506","65","55","5","0","0","Block01","2.38"
"4507","65","58","4","0","0","Dialoguetower_02","3.45"
"4508","65","59","5","0","0","Block02","2.31"
"4509","65","66","5","0","0","Block01","2.23"
"4510","65","68","5","0","0","Block01","2.08"
"4511","65","56","1","0","1","Fighthouse_01","2.21"
"4512","65","63","1","1","1","Fighthouse_01","1.59"
"4513","65","64","1","0","1","Fighthouse_01","2.04"
"4514","65","57","1","0","1","Fighthouse_02","3.33"
"4515","65","65","2","0","1","SpriteHouse_01","2.55"
"4516","65","50","1","0","1","Fighthouse_02","2.05"
"4517","65","42","1","0","1","Fighthouse_02","3.08"
"4518","65","51","1","0","1","Fighthouse_01","2.68"
"4519","65","34","3","0","2","HeavyEquipment_01","2.82"
"4520","65","35","1","0","2","Fighthouse_02","2.86"
"4521","65","41","1","0","2","Fighthouse_01","2.46"
"4522","65","44","3","0","2","HeavyEquipment_01","2.4"
"4523","65","60","2","0","2","SpriteHouse_01","2.85"
"4524","65","26","2","0","2","SpriteHouse_01","2.12"
"4525","65","27","1","0","2","Fighthouse_02","3.27"
"4526","65","28","1","0","2","Fighthouse_01","2.39"
"4527","65","36","1","0","3","Fighthouse_03","2.16"
"4528","65","37","1","0","3","Fighthouse_03","2.85"
"4529","65","53","2","0","3","SpriteHouse_01","2.85"
"4530","65","61","1","0","3","Fighthouse_01","1.7"
"4531","65","67","2","0","3","SpriteHouse_01","2.46"
"4532","65","20","1","0","3","Fighthouse_01","2.19"
"4533","65","21","3","0","3","HeavyEquipment_01","2.75"
"4534","65","30","1","0","3","Fighthouse_03","2.77"
"4535","65","62","1","0","4","Fighthouse_03","2.61"
"4536","65","69","1","0","4","Fighthouse_04","2.73"
"4537","65","12","1","0","4","Fighthouse_03","2.53"
"4538","65","13","1","0","4","Fighthouse_01","2.71"
"4539","65","70","1","0","4","Fighthouse_03","2.77"
"4540","65","3","1","0","4","Fighthouse_02","2.66"
"4541","65","4","3","0","4","Othercastle_01","3.85"
"4542","65","5","3","0","4","HeavyEquipment_01","3.59"
"4543","65","11","1","2","6","Bosstower_01","3.73"
"4544","65","15","1","0","5","Fighthouse_03","3.59"
"4545","65","2","1","0","5","Fighthouse_03","3.69"
"4546","65","7","1","0","5","Fighthouse_03","3.97"
"4547","65","10","1","0","5","Fighthouse_03","3.83"
"4548","65","16","1","0","5","Fighthouse_02","3.73"
"4549","65","1","1","0","5","Fighthouse_04","3.5"
"4550","65","8","1","0","5","Fighthouse_02","3.86"
"4551","66","6","5","0","0","Block03","2.14"
"4552","66","9","5","0","0","Block03","2.3"
"4553","66","12","4","0","0","Dialoguetower_01","3.43"
"4554","66","14","5","0","0","Block02","2.3"
"4555","66","17","5","0","0","Block01","2.1"
"4556","66","18","5","0","0","Block03","2.43"
"4557","66","19","5","0","0","Block01","2.06"
"4558","66","23","5","0","0","Block01","2.09"
"4559","66","24","5","0","0","Block03","2.21"
"4560","66","25","5","0","0","Block01","2.48"
"4561","66","29","5","0","0","Block03","2.18"
"4562","66","31","5","0","0","Block01","2.02"
"4563","66","32","5","0","0","Block01","2.41"
"4564","66","33","5","0","0","Block03","2.3"
"4565","66","38","5","0","0","Block02","2.12"
"4566","66","39","5","0","0","Block02","2.46"
"4567","66","40","5","0","0","Block02","2.09"
"4568","66","43","5","0","0","Block01","2.05"
"4569","66","45","5","0","0","Block01","2.31"
"4570","66","46","5","0","0","Block02","2.5"
"4571","66","47","5","0","0","Block02","2.01"
"4572","66","48","5","0","0","Block01","2.32"
"4573","66","49","5","0","0","Block03","2.09"
"4574","66","52","4","0","0","Dialoguetower_02","3.11"
"4575","66","54","5","0","0","Block02","2.24"
"4576","66","55","5","0","0","Block03","2.28"
"4577","66","58","4","0","0","Dialoguetower_02","3.16"
"4578","66","59","5","0","0","Block03","2.36"
"4579","66","66","5","0","0","Block01","2.46"
"4580","66","68","5","0","0","Block01","2.35"
"4581","66","1","1","1","1","Fighthouse_01","2.95"
"4582","66","2","1","0","1","Fighthouse_02","3.34"
"4583","66","10","1","0","1","Fighthouse_02","3.43"
"4584","66","3","1","0","1","Fighthouse_01","2.6"
"4585","66","11","1","0","1","Fighthouse_01","2.02"
"4586","66","4","2","0","1","SpriteHouse_01","2.0"
"4587","66","5","3","0","1","HeavyEquipment_01","2.26"
"4588","66","13","1","0","1","Fighthouse_02","2.39"
"4589","66","20","1","0","2","Fighthouse_01","2.79"
"4590","66","21","2","0","2","SpriteHouse_01","2.19"
"4591","66","27","1","0","2","Fighthouse_03","1.52"
"4592","66","28","1","0","2","Fighthouse_03","1.61"
"4593","66","22","1","0","2","Fighthouse_02","3.13"
"4594","66","26","2","0","2","SpriteHouse_01","2.04"
"4595","66","34","2","0","2","SpriteHouse_01","2.38"
"4596","66","35","1","0","2","Fighthouse_01","2.31"
"4597","66","36","1","0","3","Fighthouse_03","2.14"
"4598","66","15","1","0","3","Fighthouse_01","2.64"
"4599","66","30","1","0","3","Fighthouse_03","2.93"
"4600","66","37","1","0","3","Fighthouse_03","3.33"
"4601","66","41","1","0","3","Fighthouse_03","1.59"
"4602","66","42","1","0","3","Fighthouse_03","2.55"
"4603","66","44","3","0","3","HeavyEquipment_01","2.85"
"4604","66","7","1","0","3","Fighthouse_03","2.67"
"4605","66","16","1","0","4","Fighthouse_01","2.52"
"4606","66","50","1","0","4","Fighthouse_03","2.9"
"4607","66","8","1","0","4","Fighthouse_03","2.94"
"4608","66","51","1","0","4","Fighthouse_02","2.82"
"4609","66","53","3","0","4","Othercastle_01","3.8"
"4610","66","61","1","0","4","Fighthouse_03","2.81"
"4611","66","57","1","2","6","Bosstower_01","3.97"
"4612","66","60","3","0","4","HeavyEquipment_01","3.58"
"4613","66","62","1","0","4","Fighthouse_04","2.99"
"4614","66","65","2","0","5","SpriteHouse_01","3.97"
"4615","66","69","1","0","5","Fighthouse_04","3.5"
"4616","66","56","1","0","5","Fighthouse_03","3.78"
"4617","66","64","1","0","5","Fighthouse_02","3.62"
"4618","66","67","3","0","5","HeavyEquipment_01","3.96"
"4619","66","70","1","0","5","Fighthouse_01","4.76"
"4620","66","63","1","0","5","Fighthouse_01","4.77"
"4621","67","6","5","0","0","Block03","2.3"
"4622","67","9","5","0","0","Block02","2.21"
"4623","67","12","4","0","0","Dialoguetower_02","3.34"
"4624","67","14","5","0","0","Block02","2.05"
"4625","67","17","5","0","0","Block03","2.07"
"4626","67","18","5","0","0","Block01","2.29"
"4627","67","19","5","0","0","Block03","2.12"
"4628","67","22","4","0","0","Dialoguetower_02","3.14"
"4629","67","23","5","0","0","Block03","2.36"
"4630","67","24","5","0","0","Block03","2.34"
"4631","67","25","5","0","0","Block03","2.21"
"4632","67","29","5","0","0","Block02","2.21"
"4633","67","31","5","0","0","Block02","2.09"
"4634","67","32","5","0","0","Block01","2.46"
"4635","67","33","5","0","0","Block03","2.06"
"4636","67","38","5","0","0","Block02","2.27"
"4637","67","39","5","0","0","Block02","2.08"
"4638","67","40","5","0","0","Block02","2.26"
"4639","67","43","5","0","0","Block02","2.01"
"4640","67","45","5","0","0","Block02","2.19"
"4641","67","46","5","0","0","Block03","2.25"
"4642","67","47","5","0","0","Block02","2.43"
"4643","67","48","5","0","0","Block01","2.04"
"4644","67","49","5","0","0","Block03","2.31"
"4645","67","52","4","0","0","Dialoguetower_03","3.45"
"4646","67","54","5","0","0","Block02","2.21"
"4647","67","55","5","0","0","Block02","2.05"
"4648","67","59","5","0","0","Block01","2.45"
"4649","67","66","5","0","0","Block03","2.22"
"4650","67","68","5","0","0","Block03","2.48"
"4651","67","7","1","0","1","Fighthouse_02","2.18"
"4652","67","8","1","1","1","Fighthouse_02","3.09"
"4653","67","16","1","0","1","Fighthouse_01","1.76"
"4654","67","15","1","0","1","Fighthouse_01","2.18"
"4655","67","21","3","0","1","HeavyEquipment_01","2.06"
"4656","67","30","1","0","1","Fighthouse_02","1.54"
"4657","67","13","1","0","1","Fighthouse_01","2.54"
"4658","67","20","1","0","1","Fighthouse_01","1.98"
"4659","67","28","1","0","2","Fighthouse_02","1.51"
"4660","67","37","1","0","2","Fighthouse_01","2.09"
"4661","67","4","2","0","2","SpriteHouse_01","2.64"
"4662","67","5","2","0","2","SpriteHouse_01","2.32"
"4663","67","27","1","0","2","Fighthouse_02","1.77"
"4664","67","35","1","0","2","Fighthouse_01","2.87"
"4665","67","36","1","0","2","Fighthouse_03","2.11"
"4666","67","44","2","0","2","SpriteHouse_01","2.71"
"4667","67","3","1","0","3","Fighthouse_03","1.54"
"4668","67","11","1","0","3","Fighthouse_01","2.77"
"4669","67","26","3","0","3","HeavyEquipment_01","2.28"
"4670","67","34","2","0","3","SpriteHouse_01","2.27"
"4671","67","42","1","0","3","Fighthouse_03","2.46"
"4672","67","51","1","0","3","Fighthouse_03","3.07"
"4673","67","2","1","0","3","Fighthouse_01","2.5"
"4674","67","10","1","0","3","Fighthouse_01","2.12"
"4675","67","41","1","0","4","Fighthouse_01","2.57"
"4676","67","50","1","0","4","Fighthouse_02","2.85"
"4677","67","53","2","0","4","SpriteHouse_01","3.62"
"4678","67","60","3","0","4","HeavyEquipment_01","3.59"
"4679","67","61","1","0","4","Fighthouse_04","2.51"
