id,name,description,conflict_type,max_tier,type,duration_type,duration,delay,probability,boss_available,armor_reduce_number,pow_number,dodge_number,hit_number,rate_number,critical_number,critical_damage_number,damage_reduce_number,damage_return_number,move_number,shield_number,arp_number,trigger_creation_id,trigger_creation_delay,is_form_play,buff_animation,buff_description,available_gun_type,available_gun_type2,def_number,defbreak_number,maxdef_number,cdr_number,forced_skill,fix_damage,night_view_percent,range_number,watch_id,orb_effect,hurt_id,hurt_cd,forced_debuff,parameter_value,buff_sp_attributes,match_hurt_type
7569,战区范围反馈*,F,2033,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7570,战区冷却缩减,,2034,1,129,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,70,0,0,0,0,0,0,0,0,0,,,
7571,战区力场盾,和力场盾最大值一起用,2033,1,122,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,BlueFlash,,,,*102,0,0,0,0,0,0,0,0,0,0,0,0,,,
7572,战区护甲降低,,2036,1,208,1,99999,0,0,1,*201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7573,战区眩晕,,2037,1,221,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,209,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7574,战区冷却增加,,2038,1,129,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,130,0,0,0,0,0,0,0,0,0,,,
7575,战区火力,提升火力,2039,10,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7576,战区闪避,提升闪避,2040,10,102,1,*101,0,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,202,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7577,战区射速下降,射速下降,2041,1,204,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7578,战区禁足,禁足,2037,1,205,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7579,战区力场盾防护值最大值,,2035,1,124,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,*102,0,0,0,0,0,0,0,0,0,0,,,
7580,战区永久冷却缩减,,2033,1,128,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,80,0,0,0,0,0,0,0,0,0,,,
7581,战区buffskill,,2035,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756090,0,0,0,0,0,0,0,0,,,
7582,和宠物狗的羁绊,,2042,1,500,1,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7583,宠物狗监视目标,,2043,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7584,mg338暴击触发,,2044,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7585,mg338暴击,,2045,12,806,1,*101,0,0,1,0,0,0,0,0,*201,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7586,当前输出最高,,2046,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7587,白教警备士护盾,,2047,5,109,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,*102,0,220,0,1,BlueFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7588,白教指挥士闪避提升,,2048,2,102,1,*101,0,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,202,0,1,,DodgeBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7589,白教指挥士伤害提升,,2049,5,101,1,*101,0,0,1,0,*201,,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7590,白教指挥士射速提升,,2050,5,104,1,*101,0,0,1,0,0,0,0,*202,0,0,0,0,0,0,0,204,0,1,,RateBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7591,白教存活证明,,2051,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7592,白教指挥士闪避下降,亡语,2052,1,202,1,*101,0,0,1,0,0,*202,0,0,0,0,0,0,0,0,0,206,0,1,,DodgeBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7593,白教指挥士伤害下降,亡语,2053,1,201,1,*101,0,0,1,0,*201,,0,0,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7594,白教行刑官流血伤害,,2054,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,755047,0,0,0,0,0,0,0,0,,,
7595,白教行刑官护盾标识,,2055,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7596,白教行刑官护盾,,2056,1,109,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,*102,0,220,0,1,BlueFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7597,白教行刑官易伤,,2057,1,110,1,*101,0,0,1,0,0,0,0,0,0,0,*201,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7598,白教掷弹兵区分机械,,2058,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,103,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7599,白教警备士护盾触发,,2059,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7600,白教行刑官-流血标记,,2060,10,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8128,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7601,诅咒妖精技能1,,2061,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756095,0,0,0,0,0,0,0,0,,,
7602,诅咒妖精技能2,,2061,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756096,0,0,0,0,0,0,0,0,,,
7603,诅咒妖精技能3,,2061,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756097,0,0,0,0,0,0,0,0,,,
7604,诅咒妖精技能4,,2061,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756098,0,0,0,0,0,0,0,0,,,
7605,诅咒妖精技能5,,2061,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756099,0,0,0,0,0,0,0,0,,,
7606,诅咒妖精技能6,,2061,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756100,0,0,0,0,0,0,0,0,,,
7607,诅咒妖精技能7,,2061,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756101,0,0,0,0,0,0,0,0,,,
7608,诅咒妖精技能8,,2061,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756102,0,0,0,0,0,0,0,0,,,
7609,诅咒妖精技能9,,2061,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756103,0,0,0,0,0,0,0,0,,,
7610,诅咒妖精技能10,,2061,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756104,0,0,0,0,0,0,0,0,,,
7611,白教临时射程,,2062,1,830,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,40,0,0,0,0,0,,,
7612,白教禁足,通用-禁足,2062,1,205,1,180,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7613,战区命中提升202,,2062,1,103,1,*101,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7614,白教粒子光束致盲,,2062,1,203,1,*102,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,207,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7615,白教护甲下降,,2062,1,208,1,*102,0,0,1,*202,0,0,0,0,0,0,0,0,0,0,0,207,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7616,白教闪避下降,,2062,1,202,1,*102,0,0,1,0,0,*202,0,0,0,0,0,0,0,0,0,207,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7617,白教手持激光统计,,2062,3,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7618,缇降速标记,,2063,1,204,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,8143,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7619,缇撕裂状态,,2063,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8128,0,1,,,,,0,0,0,0,755071,0,0,0,0,0,0,0,0,,,
7620,缇撕裂触发,,2064,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7621,缇必杀编制统计技能,,2065,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,755075,0,0,0,0,0,0,0,0,,,
7622,缇标识,,2066,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7623,缇必杀前编制数,,2067,5,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7624,缇必杀后护盾触发技能,,2068,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,755076,0,0,0,0,0,0,0,0,,,
7625,缇必杀后护盾未触发技能,,2069,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,755077,0,0,0,0,0,0,0,0,,,
7626,缇护盾,,2069,3,109,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,*102,0,220,0,1,BlueFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7627,爪击后标识,,2070,1,400,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7628,9A91专属装备标识,,2071,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7629,9A91专属暴击率,,2071,1,806,1,*101,0,0,1,0,0,0,0,0,*201,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7630,9A91技能发动,,2072,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7631,叶免伤,,2072,1,110,1,99999,0,0,1,0,0,0,0,0,0,0,*201,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7632,叶伤害,,2072,1,101,1,99999,0,0,1,0,*202,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7633,mg338普攻目标,,2073,2,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8129,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7634,mg338开场换弹标识,,2074,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7635,mg338状态中特效,,2075,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8130,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7636,mg338持续攻击触发,,2076,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7637,缇无敌时间,,2013,1,120,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7638,缇标记减速光环特效,,2077,1,400,1,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8144,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7639,缇攻速提升,,2069,1,104,1,99999,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,204,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7640,缇攻速层数统计,,2069,3,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7641,战区护盾buff技能,,2001,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756125,0,0,0,0,0,0,0,0,,,
7642,战区手枪冷却,,2036,1,128,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,0,0,0,80,0,0,0,0,0,0,0,0,0,,,
7643,战区冲锋枪命中,,2036,1,103,1,99999,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,1,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7644,战区冲锋枪闪避,,2036,1,102,1,99999,0,0,1,0,0,*202,0,0,0,0,0,0,0,0,0,0,0,1,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7645,战区步枪射速,,2036,1,104,1,99999,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,1,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7646,战区步枪暴击,,2036,1,106,1,99999,0,0,1,0,0,0,0,0,*202,0,0,0,0,0,0,0,0,1,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7647,战区突击伤害,,2036,1,101,1,99999,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,0,0,1,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7648,战区突击命中,,2040,1,103,1,99999,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,0,0,1,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7649,战区霰弹护甲,,2036,1,108,1,99999,0,0,1,*201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7650,战区霰弹免伤,,2036,1,110,1,99999,0,0,1,0,0,0,0,0,0,0,*202,0,0,0,0,0,0,1,,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7651,战区机枪额外弹量技能,,2036,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,5,,0,0,0,0,756132,0,0,0,0,0,0,0,0,,,
7652,战区机枪备用,,2040,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7653,战区永久冷却增加100,,2040,1,128,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,200,0,0,0,0,0,0,0,0,0,,,
7654,战区前置冷却缩减,,2040,1,129,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,50,0,0,0,0,0,0,0,0,0,,,
7655,战区暴击伤害提升,,2040,1,112,1,99999,0,0,1,0,0,0,0,0,0,*202,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7656,战区hg光环,,2078,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,0,0,0,0,756138,0,0,0,0,0,0,0,0,,,
7657,战区smg光环,,2078,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,2,,0,0,0,0,756139,0,0,0,0,0,0,0,0,,,
7658,战区rf光环,,2078,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3,,0,0,0,0,756140,0,0,0,0,0,0,0,0,,,
7659,战区ar光环,,2078,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,4,,0,0,0,0,756141,0,0,0,0,0,0,0,0,,,
7660,战区mg光环,,2078,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,5,,0,0,0,0,756142,0,0,0,0,0,0,0,0,,,
7661,战区sg光环,,2078,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,6,,0,0,0,0,756143,0,0,0,0,0,0,0,0,,,
7662,战区hg反馈,,2079,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7663,战区smg反馈,,2080,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7664,战区rf反馈,,2081,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7665,战区ar反馈,,2082,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7666,战区mg反馈,,2083,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7667,战区sg反馈,,2084,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7668,战区延后计算buff技能,,2084,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7669,战区自己给buff,,2085,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,756189,0,0,0,0,0,0,0,0,,,
7670,战区备用,,2084,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7671,战区火力上升,火力上升,2078,1,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7672,战区闪避上升,闪避上升,2078,1,102,1,*101,0,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,202,0,1,YellowFlash,DodgeBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7673,战区命中上升,命中上升,2078,1,103,1,*101,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,HitBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7674,战区射速上升,射速上升,2078,1,104,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,204,0,1,YellowFlash,RateBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7675,缇毙敌判定-敌用,,2085,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,755080,0,0,0,0,0,0,0,0,,,
7676,缇未毙敌反馈,,2086,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7677,缇毙敌触发,,2087,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,755081,0,0,0,0,0,0,0,0,,,
7678,缇未毙敌触发,,2088,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,755079,0,0,0,0,0,0,0,0,,,
7679,缇不索敌目标,,2088,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7680,支援-夜战全视,,2089,1,404,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,100,0,0,0,0,0,0,,,
7681,白教粒子致盲标志,,2062,1,400,1,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8146,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7682,小狗夜视眼,,2088,1,404,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,100,0,0,0,0,0,0,,,
7683,布拉梅德吸吸,,2063,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,816601,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7684,布拉梅德吸吸2,,2064,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,816602,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7685,布拉梅德自己吸吸,,2065,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,816603,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7686,布拉梅德自己吸吸2,,2066,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,816604,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7697,猎鸥swap瘟刃伤害比例,,2091,30,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7698,猎鸥swap瘟刃标记,,2093,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7703,战区移速下降,移速,2078,1,205,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,*201,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7706,蜜獾护盾,,2070,1,109,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,*102,0,220,0,1,BlueFlash,ShieldText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7707,cz100状态层,,2097,2,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7708,cz100防守光环预备,,2098,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7709,cz100火力上升,火力上升,2097,1,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7710,cz100火力下降,火力下降,2097,1,201,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7711,sr2,,2098,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7712,sr2索敌标记,,2099,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7713,sr2目标反馈技能,,2099,1,500,1,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,750072,0,0,0,0,0,0,0,0,,,
7714,sr2目标未死亡反馈,,2100,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7715,sr2光环技能触发,,2100,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7716,sr2易伤,,2100,1,110,1,*101,0,0,1,0,0,0,0,0,0,0,*201,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7717,sr2嘲讽,,2100,1,301,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7718,sr2冷却缩减,,2100,1,129,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,*201,0,0,0,0,0,0,0,0,0,,,
7719,sr2特殊普攻触发,,2101,1,400,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8256,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7720,蜜獾装备,,2070,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7721,sr2三秒计时技能,,2101,1,500,1,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,750079,0,0,0,0,0,0,0,0,,,
7722,sr2冷却特效,,2098,1,400,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8254,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7723,ak15在场,,2097,1,500,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7724,SR2暴击,,2097,1,806,1,100,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7725,mp443二技能,,2070,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7726,g36c嘲讽,,2070,1,301,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
