id,type,gem_pay,gem,double_gem_pay,double_gem,mp,ammo,mre,part,icon,month_card_type,quota_num,prize_id,classification_id,description,clear_type,clear_parameter
50028,21,1160,1160,1160,1160,0,0,0,0,,,2,1181,2000,,0,0
50029,21,2380,2380,2380,2380,0,0,0,0,,,1,1192,2000,,0,0
50030,21,2380,2380,2380,2380,0,0,0,0,,,1,1193,2000,,0,0
50031,21,2380,2380,2380,2380,0,0,0,0,,,1,1194,2000,,0,0
50032,21,1880,1880,1880,1880,0,0,0,0,,,1,1195,2000,,0,0
50033,22,60,60,60,60,0,0,0,0,,,1,1196,2000,,0,0
50034,21,1160,1160,1160,1160,0,0,0,0,,,1,1211,2000,,0,0
50035,21,1160,1160,1160,1160,0,0,0,0,,,1,1212,2000,,0,0
50036,22,60,60,60,60,0,0,0,0,,,1,1196,2000,,0,0
50037,21,1160,1160,1160,1160,0,0,0,0,,,1,1211,2000,,0,0
50038,21,2330,2330,2330,2330,0,0,0,0,,,1,1235,2000,,0,0
50039,21,1880,1880,1880,1880,0,0,0,0,,,1,1238,2000,,0,0
50040,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,0
50041,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,0
50042,21,1880,1880,1880,1880,0,0,0,0,,,1,1251,2000,,0,0
50043,21,1160,1160,1160,1160,0,0,0,0,,,2,1252,2000,,0,0
50044,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50045,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50046,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50047,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50048,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50049,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50050,21,2330,2330,2330,2330,0,0,0,0,,,1,1309,2000,,0,
50051,21,800,800,800,800,0,0,0,0,,,5,1346,2000,,0,
50052,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50053,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50054,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50055,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50056,21,2330,2330,2330,2330,0,0,0,0,,,1,1368,2000,,0,
50057,21,2330,2330,2330,2330,0,0,0,0,,,1,1369,2000,,0,
50058,21,1880,1880,1880,1880,0,0,0,0,,,1,1370,2000,,0,
50059,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50060,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50061,21,1880,1880,1880,1880,0,0,0,0,,,1,1415,6003,,0,
50062,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,6003,,0,
50063,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50064,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,6003,,0,
50065,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50066,21,1880,1880,1880,1880,0,0,0,0,,,1,1434,6003,,0,
50067,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,6003,,0,
50068,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50069,22,330,330,330,330,0,0,0,0,,,2,1435,6003,,0,
50070,21,1880,1880,1880,1880,0,0,0,0,,,1,1434,6003,,0,
50071,22,330,330,330,330,0,0,0,0,,,2,1437,6003,,0,
50072,21,1880,1880,1880,1880,0,0,0,0,,,1,1438,6003,,0,
50073,21,1160,1160,1160,1160,0,0,0,0,,,1,1447,6003,,0,
50074,21,560,560,560,560,0,0,0,0,,,10,1448,6003,,0,
50075,21,560,560,560,560,0,0,0,0,,,5,1449,6003,,0,
50076,21,560,560,560,560,0,0,0,0,,,5,1450,6003,,0,
50077,21,560,560,560,560,0,0,0,0,,,5,1451,6003,,0,
50078,21,2380,2380,2380,2380,0,0,0,0,,,1,1452,6003,,0,
50079,21,2380,2380,2380,2380,0,0,0,0,,,1,1453,6003,,0,
50080,21,2380,2380,2380,2380,0,0,0,0,,,1,1454,6003,,0,
50081,21,2380,2380,2380,2380,0,0,0,0,,,1,1455,6003,,0,
50082,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,6003,,0,
50083,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50084,21,1880,1880,1880,1880,0,0,0,0,,,1,1457,6003,,0,
50085,21,1880,1880,1880,1880,0,0,0,0,,,1,1458,6003,,0,
50086,22,330,330,330,330,0,0,0,0,,,2,1437,6003,,0,
50087,21,1880,1880,1880,1880,0,0,0,0,,,1,1470,6003,,0,0
50088,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
50089,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50090,21,1880,1880,1880,1880,0,0,0,0,,,1,1475,6003,,0,
50091,21,800,800,800,800,0,0,0,0,,,1,1476,6003,,0,
50092,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
50093,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50094,21,1880,1880,1880,1880,0,0,0,0,,,1,1475,6003,,0,
50095,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
50096,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50097,21,1880,1880,1880,1880,0,0,0,0,,,3,1535,6003,,0,
50098,21,1880,1880,1880,1880,0,0,0,0,,,1,1475,6003,,0,
50099,21,800,800,800,800,0,0,0,0,,,1,1476,6003,,0,
50101,4,60,60,60,120,0,0,0,0,,,0,0,2000,,0,0
50102,4,300,330,300,600,0,0,0,0,,,0,0,2000,,0,0
50103,4,680,800,680,1360,0,0,0,0,,,0,0,2000,,0,0
50104,4,1680,2000,1680,3360,0,0,0,0,,,0,0,2000,,0,0
50105,4,3280,4000,3280,6560,0,0,0,0,,,0,0,2000,,0,0
50106,4,6480,8000,6480,12960,0,0,0,0,,,0,0,2000,,0,0
50107,5,0,30,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
50108,21,720,720,720,720,0,0,0,0,,,1,78,2000,,0,0
50109,21,1600,1600,1600,1600,0,0,0,0,,,1,79,2000,,0,0
50110,21,2400,2400,2400,2400,0,0,0,0,,,1,80,2000,,0,0
50111,5,0,0,0,0,0,0,0,0,,monthlycard3,0,0,2002,,0,0
50112,4,1800,1800,1800,3600,0,0,0,0,,,0,0,2000,,0,0
50113,4,1500,1500,1500,3000,0,0,0,0,,,0,0,2000,,0,0
50114,4,1500,1500,1500,3000,0,0,0,0,,,0,0,2000,,0,0
50115,4,1500,1500,1500,3000,0,0,0,0,,,0,0,2000,,0,0
50116,4,1500,1500,1500,3000,0,0,0,0,,,0,0,2000,,0,0
50117,6,800,800,800,800,0,0,0,0,,,1,8501,0,,0,
50118,6,1160,1160,1160,1160,0,0,0,0,,,1,8503,0,,0,
50119,6,330,330,330,330,0,0,0,0,,,1,8505,0,,0,
51000,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51001,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51002,21,1880,1880,1880,1880,0,0,0,0,,,2,1434,6003,,0,
51003,21,1880,1880,1880,1880,0,0,0,0,,,3,1535,6003,,0,
51004,22,330,330,330,330,0,0,0,0,,,2,1437,6003,,0,
51005,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51006,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51007,21,1880,1880,1880,1880,0,0,0,0,,,1,1475,6003,,0,
51008,21,560,560,560,560,0,0,0,0,,,10,1448,6003,,0,
51009,21,1880,1880,1880,1880,0,0,0,0,,,3,1601,6003,,0,
51010,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51011,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51012,21,1880,1880,1880,1880,0,0,0,0,,,2,1604,6003,,0,0
51013,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51014,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51015,21,1880,1880,1880,1880,0,0,0,0,,,2,1608,6003,,0,
51016,21,800,800,800,800,0,0,0,0,,,2,1609,6003,,0,
51017,6,800,800,800,800,0,0,0,0,,,1,8501,0,,0,
51018,6,1160,1160,1160,1160,0,0,0,0,,,1,8503,0,,0,
51019,6,330,330,330,330,0,0,0,0,,,1,8505,0,,0,
51020,21,330,330,330,330,0,0,0,0,,,1,1692,6003,,0,
51021,21,920,920,920,920,0,0,0,0,,,1,1693,6003,,0,
51022,21,560,560,560,560,0,0,0,0,,,5,1694,6003,,0,
51023,21,1160,1160,1160,1160,0,0,0,0,,,2,1695,6003,,0,
51024,21,330,330,330,330,0,0,0,0,,,10,1696,6003,,0,
51025,21,1880,1880,1880,1880,0,0,0,0,,,3,1697,6003,,0,
51026,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51027,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51028,21,1880,1880,1880,1880,0,0,0,0,,,2,1700,6003,,0,
51029,22,330,330,330,330,0,0,0,0,,,2,1701,6003,,0,
51030,21,1880,1880,1880,1880,0,0,0,0,,,1,1702,6003,,0,
51031,21,330,330,330,330,0,0,0,0,,,10,1703,6003,,0,
51032,6,800,800,800,800,0,0,0,0,,,1,8506,0,,0,
51033,6,1160,1160,1160,1160,0,0,0,0,,,1,8507,0,,0,
51034,6,330,330,330,330,0,0,0,0,,,1,8508,0,,0,
51035,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51036,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51037,21,1880,1880,1880,1880,0,0,0,0,,,1,7398,6003,,0,
51038,21,1880,1880,1880,1880,0,0,0,0,,,2,7399,6003,,0,
51039,21,800,800,800,800,0,0,0,0,,,3,7400,6003,,0,
51040,21,440,440,440,440,0,0,0,0,,,5,7401,6003,,0,
51041,21,920,920,920,920,0,0,0,0,,,2,7402,6003,,0,
51042,21,1880,1880,1880,1880,0,0,0,0,,,1,7403,6003,,0,
51043,6,800,800,800,800,0,0,0,0,,,1,8509,0,,0,
51044,6,1160,1160,1160,1160,0,0,0,0,,,1,8510,0,,0,
51045,6,330,330,330,330,0,0,0,0,,,1,8511,0,,0,
51046,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51047,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51048,21,1880,1880,1880,1880,0,0,0,0,,,2,1608,6003,,0,
51049,22,330,330,330,330,0,0,0,0,,,2,1437,6003,,0,
51050,21,800,800,800,800,0,0,0,0,,,3,7400,6003,,0,
51051,21,560,560,560,560,0,0,0,0,,,5,1694,6003,,0,
51052,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51053,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51054,21,1880,1880,1880,1880,0,0,0,0,,,3,7529,6003,,0,
51055,21,800,800,800,800,0,0,0,0,,,2,7530,6003,,0,
51056,21,330,330,330,330,0,0,0,0,,,10,7531,6003,,0,
51057,6,800,800,800,800,0,0,0,0,,,1,8512,0,,0,
51058,6,1160,1160,1160,1160,0,0,0,0,,,1,8513,0,,0,
51059,6,330,330,330,330,0,0,0,0,,,1,8514,0,,0,
51060,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51061,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51062,21,800,800,800,800,0,0,0,0,,,1,1897,6003,,0,
51063,21,800,800,800,800,0,0,0,0,,,1,1898,6003,,0,
51064,21,330,330,330,330,0,0,0,0,,,10,1899,6003,,0,
51065,21,800,800,800,800,0,0,0,0,,,1,1897,6003,,0,
51066,21,800,800,800,800,0,0,0,0,,,1,1898,6003,,0,
51067,21,330,330,330,330,0,0,0,0,,,10,1899,6003,,0,
51068,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51069,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51070,21,800,800,800,800,0,0,0,0,,,1,1897,6003,,0,
51071,21,800,800,800,800,0,0,0,0,,,1,1898,6003,,0,
51072,21,330,330,330,330,0,0,0,0,,,10,1899,6003,,0,
51073,21,1880,1880,1880,1880,0,0,0,0,,,2,1608,6003,,0,
51074,21,800,800,800,800,0,0,0,0,,,1,1897,6003,,0,
51075,21,800,800,800,800,0,0,0,0,,,1,1898,6003,,0,
51076,21,330,330,330,330,0,0,0,0,,,10,1899,6003,,0,
51077,6,800,800,800,800,0,0,0,0,,,1,8521,0,,0,
51078,6,1160,1160,1160,1160,0,0,0,0,,,1,8522,0,,0,
51079,6,330,330,330,330,0,0,0,0,,,1,8523,0,,0,
51080,21,1880,1880,1880,1880,0,0,0,0,,,1,220263,6003,,0,
51081,21,2380,2380,2380,2380,0,0,0,0,,,1,220279,6003,,0,
51082,21,2380,2380,2380,2380,0,0,0,0,,,1,220280,6003,,0,
51083,21,2380,2380,2380,2380,0,0,0,0,,,1,220281,6003,,0,
51084,21,2380,2380,2380,2380,0,0,0,0,,,1,220282,6003,,0,
51085,21,2380,2380,2380,2380,0,0,0,0,,,1,220285,6003,,0,
51086,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51087,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51088,21,800,800,800,800,0,0,0,0,,,1,220286,6003,,0,
51089,21,1880,1880,1880,1880,0,0,0,0,,,1,220287,6003,,0,
51090,21,4000,4000,4000,4000,0,0,0,0,,,2,220288,6003,,0,
51091,21,560,560,560,560,0,0,0,0,,,10,220289,6003,,0,
51092,21,2380,2380,2380,2380,0,0,0,0,,,2,220290,6003,,0,
51093,21,1040,1040,1040,1040,0,0,0,0,,,1,7492,6003,,0,
51094,21,1040,1040,1040,1040,0,0,0,0,,,1,7493,6003,,0,
51095,21,1040,1040,1040,1040,0,0,0,0,,,1,7494,6003,,0,
51096,21,1040,1040,1040,1040,0,0,0,0,,,1,7495,6003,,0,
51097,21,1040,1040,1040,1040,0,0,0,0,,,1,7496,6003,,0,
51098,21,1040,1040,1040,1040,0,0,0,0,,,1,7497,6003,,0,
51099,21,1040,1040,1040,1040,0,0,0,0,,,1,7498,6003,,0,
51100,21,1880,1880,1880,1880,0,0,0,0,,,2,220291,6003,,0,
51101,21,1880,1880,1880,1880,0,0,0,0,,,2,220292,6003,,0,
51102,6,800,800,800,800,0,0,0,0,,,1,8524,0,,0,
51103,6,1160,1160,1160,1160,0,0,0,0,,,1,8525,0,,0,
51104,6,330,330,330,330,0,0,0,0,,,1,8526,0,,0,
51105,21,800,800,800,800,0,0,0,0,,,1,220286,6003,,0,
51106,21,1880,1880,1880,1880,0,0,0,0,,,1,220287,6003,,0,
51107,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51108,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51109,21,1880,1880,1880,1880,0,0,0,0,,,2,220291,6003,,0,
51110,6,800,800,800,800,0,0,0,0,,,1,8515,0,,0,
51111,6,1160,1160,1160,1160,0,0,0,0,,,1,8516,0,,0,
51112,6,330,330,330,330,0,0,0,0,,,1,8517,0,,0,
51113,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51114,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51115,21,1880,1880,1880,1880,0,0,0,0,,,2,220292,6003,,0,
51116,21,1880,1880,1880,1880,0,0,0,0,,,2,220291,6003,,0,
51117,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51118,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51119,6,800,800,800,800,0,0,0,0,,,1,8518,0,,0,
51120,6,1160,1160,1160,1160,0,0,0,0,,,1,8519,0,,0,
51121,6,330,330,330,330,0,0,0,0,,,1,8520,0,,0,
51122,21,1880,1880,1880,1880,0,0,0,0,,,2,220292,6003,,0,
51123,21,1880,1880,1880,1880,0,0,0,0,,,2,220291,6003,,0,
51124,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51125,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51126,21,1880,1880,1880,1880,0,0,0,0,,,2,220292,6003,,0,
51127,21,1880,1880,1880,1880,0,0,0,0,,,2,220291,6003,,0,
51128,6,800,800,800,800,0,0,0,0,,,1,8527,0,,0,
51129,6,1160,1160,1160,1160,0,0,0,0,,,1,8528,0,,0,
51130,6,330,330,330,330,0,0,0,0,,,1,8529,0,,0,
51131,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51132,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51133,21,800,800,800,800,0,0,0,0,,,1,220286,6003,,0,
51134,21,1880,1880,1880,1880,0,0,0,0,,,2,220291,6003,,0,
51135,6,800,800,800,800,0,0,0,0,,,1,8530,0,,0,
51136,6,1160,1160,1160,1160,0,0,0,0,,,1,8531,0,,0,
51137,6,330,330,330,330,0,0,0,0,,,1,8532,0,,0,
51138,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51139,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51140,21,560,560,560,560,0,0,0,0,,,10,1448,6003,,0,
51141,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51142,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51143,6,800,800,800,800,0,0,0,0,,,1,8533,0,,0,
51144,6,1160,1160,1160,1160,0,0,0,0,,,1,8534,0,,0,
51145,6,330,330,330,330,0,0,0,0,,,1,8535,0,,0,
51146,24,330,330,330,330,0,0,0,0,,,1,30037,0,,0,
51147,25,310,310,310,310,0,0,0,0,,,1,30051,0,,0,
51148,25,445,445,445,445,0,0,0,0,,,1,30052,0,,0,
51149,25,310,310,310,310,0,0,0,0,,,1,30053,0,,0,
51150,25,310,310,310,310,0,0,0,0,,,1,30054,0,,0,
51151,25,500,500,500,500,0,0,0,0,,,1,30055,0,,0,
51152,25,310,310,310,310,0,0,0,0,,,1,30056,0,,0,
51153,25,1160,1160,1160,1160,0,0,0,0,,,1,30057,0,,0,
51154,21,800,800,800,800,0,0,0,0,,,1,220286,6003,,0,
51155,21,1880,1880,1880,1880,0,0,0,0,,,2,220291,6003,,0,
51156,6,800,800,800,800,0,0,0,0,,,1,8536,0,,0,
51157,6,1160,1160,1160,1160,0,0,0,0,,,1,8537,0,,0,
51158,6,330,330,330,330,0,0,0,0,,,1,8538,0,,0,
51159,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51160,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51161,10,800,800,800,800,0,0,0,0,,,1,8539,3005,,0,
51162,21,1880,1880,1880,1880,0,0,0,0,,,2,1700,6003,,0,
51163,22,330,330,330,330,0,0,0,0,,,2,1701,6003,,0,
51164,21,1880,1880,1880,1880,0,0,0,0,,,1,1702,6003,,0,
51165,21,1880,1880,1880,1880,0,0,0,0,,,1,220310,6003,,0,
51166,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51167,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51168,21,560,560,560,560,0,0,0,0,,,10,1448,6003,,0,
51169,21,1880,1880,1880,1880,0,0,0,0,,,1,220292,6003,,0,
51170,21,1880,1880,1880,1880,0,0,0,0,,,1,1415,6003,,0,
51171,21,800,800,800,800,0,0,0,0,,,2,7400,6003,,0,
51172,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51173,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51174,6,800,800,800,800,0,0,0,0,,,1,8540,0,,0,
51175,6,1160,1160,1160,1160,0,0,0,0,,,1,8541,0,,0,
51176,6,330,330,330,330,0,0,0,0,,,1,8542,0,,0,
51177,10,800,800,800,800,0,0,0,0,,,1,8543,3005,,0,
51178,21,1160,1160,1160,1160,0,0,0,0,,,2,220312,6003,,0,
51179,6,800,800,800,800,0,0,0,0,,,1,8544,0,,0,
51180,6,1160,1160,1160,1160,0,0,0,0,,,1,8545,0,,0,
51181,6,330,330,330,330,0,0,0,0,,,1,8546,0,,0,
51182,10,800,800,800,800,0,0,0,0,,,1,8547,3005,,0,
51183,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51184,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51185,21,1880,1880,1880,1880,0,0,0,0,,,3,7529,6003,,0,
51186,21,800,800,800,800,0,0,0,0,,,2,7530,6003,,0,
51187,21,330,330,330,330,0,0,0,0,,,10,7531,6003,,0,
51188,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51189,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51190,6,800,800,800,800,0,0,0,0,,,1,8548,0,,0,
51191,6,1160,1160,1160,1160,0,0,0,0,,,1,8549,0,,0,
51192,6,330,330,330,330,0,0,0,0,,,1,8550,0,,0,
51193,10,800,800,800,800,0,0,0,0,,,1,8551,3005,,0,
51194,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51195,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51196,21,560,560,560,560,0,0,0,0,,,10,1448,6003,,0,
51197,21,1880,1880,1880,1880,0,0,0,0,,,1,220334,6003,,0,
51198,21,1880,1880,1880,1880,0,0,0,0,,,1,220335,6003,,0,
51199,21,1880,1880,1880,1880,0,0,0,0,,,1,220336,6003,,0,
51200,21,1880,1880,1880,1880,0,0,0,0,,,1,220337,6003,,0,
51201,21,1880,1880,1880,1880,0,0,0,0,,,1,220338,6003,,0,
51202,21,2450,2450,2450,2450,0,0,0,0,,,1,1469,6003,,0,
51203,21,1160,1160,1160,1160,0,0,0,0,,,1,220339,6003,,0,
51204,21,560,560,560,560,0,0,0,0,,,5,220340,6003,,0,
51205,21,560,560,560,560,0,0,0,0,,,5,220341,6003,,0,
51206,21,1160,1160,1160,1160,0,0,0,0,,,2,220342,6003,,0,
51207,21,500,500,500,500,0,0,0,0,,,3,220343,6003,,0,
51208,6,800,800,800,800,0,0,0,0,,,1,8552,0,,0,
51209,6,1160,1160,1160,1160,0,0,0,0,,,1,8553,0,,0,
51210,6,330,330,330,330,0,0,0,0,,,1,8554,0,,0,
51211,10,800,800,800,800,0,0,0,0,,,1,8555,3005,,0,
51212,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51213,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51214,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51215,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51216,6,800,800,800,800,0,0,0,0,,,1,8556,0,,0,
51217,6,1160,1160,1160,1160,0,0,0,0,,,1,8557,0,,0,
51218,6,330,330,330,330,0,0,0,0,,,1,8558,0,,0,
51219,10,800,800,800,800,0,0,0,0,,,1,8559,3005,,0,
51220,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51221,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51222,21,800,800,800,800,0,0,0,0,,,1,220286,6003,,0,
51223,21,1880,1880,1880,1880,0,0,0,0,,,2,220291,6003,,0,
51224,6,800,800,800,800,0,0,0,0,,,1,8560,0,,0,
51225,6,1160,1160,1160,1160,0,0,0,0,,,1,8561,0,,0,
51226,6,330,330,330,330,0,0,0,0,,,1,8562,0,,0,
51227,10,800,800,800,800,0,0,0,0,,,1,8563,3005,,0,
51228,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51229,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51230,21,800,800,800,800,0,0,0,0,,,1,220286,6003,,0,
51231,21,1880,1880,1880,1880,0,0,0,0,,,2,220291,6003,,0,
51232,21,1160,1160,1160,1160,0,0,0,0,,,2,220312,6003,,0,
51233,21,440,440,440,440,0,0,0,0,,,2,2361,6003,,0,
51234,21,920,920,920,920,0,0,0,0,,,2,2362,6003,,0,
51235,21,1880,1880,1880,1880,0,0,0,0,,,2,2363,6003,,0,
51236,21,560,560,560,560,0,0,0,0,,,10,1448,6003,,0,
51237,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51238,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51239,6,800,800,800,800,0,0,0,0,,,1,8564,0,,0,
51240,6,1160,1160,1160,1160,0,0,0,0,,,1,8565,0,,0,
51241,6,330,330,330,330,0,0,0,0,,,1,8566,0,,0,
51242,10,800,800,800,800,0,0,0,0,,,1,8567,3005,,0,
51243,21,800,800,800,800,0,0,0,0,,,1,220286,6003,,0,
51244,21,1880,1880,1880,1880,0,0,0,0,,,2,220291,6003,,0,
51245,21,560,560,560,560,0,0,0,0,,,10,1448,6003,,0,
51246,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51247,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51248,6,800,800,800,800,0,0,0,0,,,1,8568,0,,0,
51249,6,1160,1160,1160,1160,0,0,0,0,,,1,8569,0,,0,
51250,6,330,330,330,330,0,0,0,0,,,1,8570,0,,0,
51251,10,800,800,800,800,0,0,0,0,,,1,8571,3005,,0,
51252,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51253,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51254,21,440,440,440,440,0,0,0,0,,,5,2440,6003,,0,
51255,21,920,920,920,920,0,0,0,0,,,2,2441,6003,,0,
51256,21,1880,1880,1880,1880,0,0,0,0,,,2,2442,6003,,0,
51257,21,800,800,800,800,0,0,0,0,,,1,220286,6003,,0,
51258,21,1880,1880,1880,1880,0,0,0,0,,,2,220291,6003,,0,
51259,21,560,560,560,560,0,0,0,0,,,10,1448,6003,,0,
51260,6,800,800,800,800,0,0,0,0,,,1,8576,0,,0,
51261,6,1160,1160,1160,1160,0,0,0,0,,,1,8577,0,,0,
51262,6,330,330,330,330,0,0,0,0,,,1,8578,0,,0,
51263,10,800,800,800,800,0,0,0,0,,,1,8579,3005,,0,
51264,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
51265,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
51266,6,800,800,800,800,0,0,0,0,,,1,8585,0,,0,
51267,6,1160,1160,1160,1160,0,0,0,0,,,1,8586,0,,0,
51268,6,330,330,330,330,0,0,0,0,,,1,8587,0,,0,
51269,10,800,800,800,800,0,0,0,0,,,1,8588,3005,,0,
51270,21,440,440,440,440,0,0,0,0,,,5,2501,6003,,0,
51271,21,920,920,920,920,0,0,0,0,,,2,2502,6003,,0,
51272,21,920,920,920,920,0,0,0,0,,,2,2503,6003,,0,
51273,21,560,560,560,560,0,0,0,0,,,10,1448,6003,,0,
51274,6,800,800,800,800,0,0,0,0,,,1,8590,0,,0,
51275,6,1160,1160,1160,1160,0,0,0,0,,,1,8591,0,,0,
51276,6,330,330,330,330,0,0,0,0,,,1,8592,0,,0,
51277,10,800,800,800,800,0,0,0,0,,,1,8583,3005,,0,
51278,10,800,800,800,800,0,0,0,0,,,1,8584,3005,,0,
51279,21,560,560,560,560,0,0,0,0,,,10,1448,6003,,0,
51280,6,800,800,800,800,0,0,0,0,,,1,8572,0,,0,
51281,6,1160,1160,1160,1160,0,0,0,0,,,1,8573,0,,0,
