id,defender,defender_upper,belong,hold_belong,mission_skill,battle_skill,condition,is_destroy,is_rebuild,draw_event,name,code,shifting_spot,shifting_team,battle_assist_range,performance_skill,show_info,working_special_spot,trigger_distance,active_mission_skill,inherent_mission_skill,type,is_focus,transition,belong_color,working_spot_activation,active_building_info,initial_state,pref_code,des,confront_des,squadinfoid,missionskill_on_death
6000027,800,800,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,1,0,0,building-16000027,Door_Left,10|80,-20|0,0|0,,1,6005010,0,,6005010,6,-1|0,Door_Left:0_1|Door_Left:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46000027,0,,building-26000027,building-36000027,0,
6000028,2000,2000,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,1,0,0,building-16000028,Door_Left,10|80,-20|0,0|0,,1,6005011,0,,6005011,6,-1|0,Door_Left:0_1|Door_Left:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46000028,0,,building-26000028,building-36000028,0,
6000029,5000,5000,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,1,0,0,building-16000029,Door_Left,10|80,-20|0,0|0,,1,6005012,0,,6005012,6,-1|0,Door_Left:0_1|Door_Left:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46000029,0,,building-26000029,building-36000029,0,
6000030,10000,10000,3,1,0;0;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16000030,Hiding,0|0,0|0,0|0,,1,,0,,6005015,5,,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46000030,0,,building-26000030,building-36000030,0,
6000031,10000,10000,3,1,0;0;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16000031,Hiding,0|0,0|0,0|0,,1,,0,,6005016,5,,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46000031,0,,building-26000031,building-36000031,0,
6000032,10000,10000,3,1,0;0;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16000032,Hiding,0|0,0|0,0|0,,1,,0,,6005017,5,,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46000032,0,,building-26000032,building-36000032,0,
6000033,10000,10000,3,1,0;0;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16000033,Hiding,0|0,0|0,0|0,,1,,0,,6005018,5,,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46000033,0,,building-26000033,building-36000033,0,
6350001,99999,99999,3,1,0;0;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16350001,Hiding,0|0,0|0,0|0,,0,,0,,6350001,5,,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46350001,0,,building-26350001,building-36350001,0,
6360001,99999,99999,1,1,0;2000017;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16360001,Hiding,65|150,-30|0,0|0,,1,363002,0,6360001|9363070,1070100|363022,5,,,#C3C3C3|#FF4646|#FFE683|#C3C3C3,1;1,building-46360001,0,,building-26360001,building-36360001,0,
6360002,99999,99999,1,1,0;0;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16360002,Hiding,0|0,0|0,0|0,,0,,0,,6360002,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46360002,0,,building-26360002,building-36360002,0,
6360003,99999,99999,1,1,0;0;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16360003,Hiding,0|0,0|0,0|0,,0,,0,,6360005,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46360003,0,,building-26360003,building-36360003,0,
6360004,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:1|1:1,0,0,0,building-16360004,Console,40|150,-30|0,0|0,,0,6360005,0,,6360006,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,0;0,building-46360004,0,,building-26360004,building-36360004,0,
6360005,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-16360005,Door_Left,10|80,-20|0,0|0,,1,6360011,0,,6360007,6,-1|0,Door_Left:0_1|Door_Left:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,0;0,building-46360005,0,,building-26360005,building-36360005,0,
6360006,99999,99999,1,1,0;6360003;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16360006,Hiding,0|0,0|0,0|0,,0,,0,,6360002,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46360006,0,,building-26360006,building-36360006,0,
6360007,99999,99999,1,1,0;6360008;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16360007,Hiding,0|0,0|0,0|0,,0,,0,,6360002,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46360007,0,,building-26360007,building-36360007,0,
6360008,99999,99999,1,1,0;6360009;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16360008,Hiding,0|0,0|0,0|0,,0,,0,,6360002,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46360008,0,,building-26360008,building-36360008,0,
6360009,99999,99999,1,1,0;6360010;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16360009,Hiding,0|0,0|0,0|0,,0,,0,,6360002,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46360009,0,,building-26360009,building-36360009,0,
6380201,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16380201,Console,40|150,-30|0,0|0,,1,,0,6380211|6380212,6380201,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46380201,0,,building-26380201,building-36380201,0,
6380202,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-16380202,Door_Left_S,10|80,-20|0,0|0,,1,6380221,0,,6380202,6,-1|0,Door_Left_S:0_1|Door_Left_S:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46380202,0,,building-26380202,building-36380202,0,
6380203,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16380203,Console,40|150,-30|0,0|0,,1,,0,6380213|6380214,6380203,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46380203,0,,building-26380203,building-36380203,0,
6380204,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-16380204,Door_Left_S,10|80,-20|0,0|0,,1,6380222,0,,6380204,6,-1|0,Door_Left_S:0_1|Door_Left_S:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46380204,0,,building-26380204,building-36380204,0,
6380205,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16380205,Console,40|150,-30|0,0|0,,1,,0,6380215|6380216,6380205,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46380205,0,,building-26380205,building-36380205,0,
6380206,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-16380206,Door_Left_S,10|80,-20|0,0|0,,1,6380223,0,,6380206,6,-1|0,Door_Left_S:0_1|Door_Left_S:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46380206,-1,,building-26380206,building-36380206,0,
6390101,99999,99999,3,1,0;0;0;6390302,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16390101,Rock,0|120,-30|0,0|0,,1,6390302,1,,6390301|6390302,9,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46390101,0,,building-26390101,building-36390101,0,
6390102,99999,99999,3,1,0;0;0;6390303,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16390102,Console,40|150,-30|0,0|0,,1,,0,6390313|6390314,6390303,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46390102,0,,building-26390102,building-36390102,0,
6390103,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-16390103,Door_Left_S,10|80,-20|0,0|0,,1,6390323,0,,6390304,6,-1|0,Door_Left_S:0_1|Door_Left_S:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46390103,0,,building-26390103,building-36390103,0,
6390104,50,50,1,1,0;0;900002;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16390104,Hiding,0|0,0|0,0|0,,0,,2,,6390336,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46390104,0,,building-26390104,building-36390104,0,
6410101,50,50,1,1,0;9100001;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410101,Hiding,45|100,-30|0,0|0,,1,6410102,0,6410103,6410101,8,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410101,-1,,building-26410101,building-36410101,0,
6410102,99999,99999,3,1,0;0;0;2000008,0;0;0;0,0:0|1:0;0:0|1:1,1,0,0,building-16410102,Hiding,0|120,-30|0,0|0,,1,6410103,1,6410104,6410102,9,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410102,0,,building-26410102,building-36410102,0,
6410201,99999,99999,2,1,0;0;0;6410202,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410201,MissileLauncher,4|97,-30|0,1|1,,1,6410201,0,,6410201,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410201,0,,building-26410201,building-36410201,0,
6410301,99999,99999,2,1,0;0;0;6410202,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410301,MissileLauncher,4|97,-30|0,1|1,,1,6410301,0,,6410301,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410301,0,,building-26410301,building-36410301,0,
6410302,99999,99999,2,1,0;0;0;6410202,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410302,MissileLauncher,4|97,-30|0,1|1,,1,6410302,0,,6410302,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410302,0,,building-26410302,building-36410302,0,
6410303,99999,99999,2,1,0;0;0;6410202,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410303,MissileLauncher,4|97,-30|0,1|1,,1,6410303,0,,6410303,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410303,0,,building-26410303,building-36410303,0,
6410304,99999,99999,2,1,0;0;0;6410202,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410304,MissileLauncher,4|97,-30|0,1|1,,1,6410304,0,,6410304,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410304,0,,building-26410304,building-36410304,0,
6410305,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410305,Hiding,0|0,0|0,0|0,,0,6410305,0,,6410309,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46410305,0,,building-26410305,building-36410305,0,
6410306,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410306,Hiding,0|0,0|0,0|0,,0,6410306,0,,6410310,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46410306,0,,building-26410306,building-36410306,0,
6410307,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410307,Hiding,0|0,0|0,0|0,,0,6410307,0,,6410311,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46410307,0,,building-26410307,building-36410307,0,
6410308,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410308,Hiding,0|0,0|0,0|0,,0,6410308,0,,6410312,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46410308,0,,building-26410308,building-36410308,0,
6410401,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16410401,Console,40|150,-30|0,0|0,,1,6410403,0,6410411|6410412,6410401,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410401,0,,building-26410401,building-36410401,0,
6410402,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-16410402,Door_Left_S,10|80,-20|0,0|0,,1,6410423,0,,6410402,6,-1|0,Door_Left_S:0_1|Door_Left_S:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410402,0,,building-26410402,building-36410402,0,
6410403,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16410403,Console,40|150,-30|0,0|0,,1,6410503,0,6410511|6410512,6410501,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410403,0,,building-26410403,building-36410403,0,
6410404,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-16410404,Door_Left_S,10|80,-20|0,0|0,,1,6410523,0,,6410502,6,-1|0,Door_Left_S:0_1|Door_Left_S:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410404,0,,building-26410404,building-36410404,0,
6410501,99999,99999,3,1,0;0;0;2000007,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410501,Boomer,45|130,-30|0,0|0,,1,6410601,0,6410611,6410601,8,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410501,0,,building-26410501,building-36410501,0,
6410502,99999,99999,3,1,0;0;0;2000008,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410502,Hiding,0|120,-30|0,0|0,,1,6410602,1,6410612,6410602,9,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410502,0,,building-26410502,building-36410502,0,
6410503,99999,99999,3,1,0;0;0;2000008,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410503,Hiding,0|120,-30|0,0|0,,1,6410603,1,6410613,6410603,9,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410503,0,,building-26410503,building-36410503,0,
6410504,99999,99999,3,1,0;0;0;2000008,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16410504,Hiding,0|120,-30|0,0|0,,1,6410604,1,6410614,6410604,9,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410504,0,,building-26410504,building-36410504,0,
6410601,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-16410601,Door_Left_S,10|80,-20|0,0|0,,1,6410802,0,,6410801,6,-1|0,Door_Left_S:0_1|Door_Left_S:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410601,0,,building-26410601,building-36410601,0,
6410701,99999,99999,3,1,0;0;0;2000022,0;0;0;0,0:0|1:0;0:1|1:1,0,0,0,building-16410701,LiftBlue,5|20,-30|0,0|0,,1,,0,6410702,6410703,22,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410701,0,,building-26410701,building-36410701,0,
6410702,99999,99999,3,1,0;0;0;2000022,0;0;0;0,0:0|1:0;0:1|1:1,0,0,0,building-16410702,LiftBlue,5|20,-30|0,0|0,,1,,0,6410704,6410701,22,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410702,0,,building-26410702,building-36410702,0,
6410901,99999,99999,3,1,0;0;0;6410903,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16410901,Console,40|150,-30|0,0|0,,1,6410901,0,6410902,6410901,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410901,0,,building-26410901,building-36410901,0,
6410902,99999,99999,3,1,0;0;0;2000022,0;0;0;0,0:1|1:1;0:1|1:1,0,0,0,building-16410902,LiftBlue,5|20,-30|0,0|0,,1,,0,6410905,6410906,22,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410902,0,,building-26410902,building-36410902,0,
6410903,99999,99999,3,1,0;0;0;2000022,0;0;0;0,0:1|1:1;0:1|1:1,0,0,0,building-16410903,LiftBlue,5|20,-30|0,0|0,,1,,0,6410907,6410904,22,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410903,0,,building-26410903,building-36410903,0,
6410904,99999,99999,3,1,0;0;0;0,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16410904,Hole,0|65,0|0,0|0,,1,6410907,0,,6410908,24,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46410904,0,,building-26410904,building-36410904,0,
6411001,99999,99999,3,1,0;0;0;6410903,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16411001,Console,40|150,-30|0,0|0,,1,6411001,0,6411002,6411001,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46411001,0,,building-26411001,building-36411001,0,
6411101,99999,99999,3,1,0;0;0;2000007,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16411101,Boomer,45|130,-30|0,0|0,,1,6411101,0,6411111,6411101,8,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46411101,0,,building-26411101,building-36411101,0,
6411201,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16411201,Console,40|150,-30|0,0|0,,1,6411201,0,6411206,6411201,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46411201,0,,building-26411201,building-36411201,0,
6411202,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16411202,Console,40|150,-30|0,0|0,,1,6411202,0,6411207,6411202,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46411202,0,,building-26411202,building-36411202,0,
6411203,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16411203,Console,40|150,-30|0,0|0,,1,6411203,0,6411208,6411203,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46411203,0,,building-26411203,building-36411203,0,
6411204,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16411204,Console,40|150,-30|0,0|0,,1,6411204,0,6411209,6411204,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46411204,0,,building-26411204,building-36411204,0,
6411205,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16411205,Console,40|150,-30|0,0|0,,1,6411205,0,6411210,6411205,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46411205,0,,building-26411205,building-36411205,0,
6411301,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16411301,Console,40|150,-30|0,0|0,,1,,0,,,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46411301,0,,building-26411301,building-36411301,0,
6411401,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16411401,Console,40|150,-30|0,0|0,,1,6411401,0,6411404,6411401,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46411401,0,,building-26411401,building-36411401,0,
6411402,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16411402,Console,40|150,-30|0,0|0,,1,6411402,0,6411405,6411402,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46411402,0,,building-26411402,building-36411402,0,
6411403,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16411403,Console,40|150,-30|0,0|0,,1,6411403,0,6411406,6411403,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46411403,0,,building-26411403,building-36411403,0,
6411404,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16411404,Hiding,0|0,0|0,0|0,,0,,0,,6411407,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46411404,0,,building-26411404,building-36411404,0,
6430201,99999,99999,3,1,0;0;0;2000024,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430201,WorkBench,60|160,0|0,0|0,,1,6430201,0,6430202,6430201,21,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46430201,0,,building-26430201,building-36430201,0,
6430202,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430202,Hiding,0|0,0|0,0|0,,0,6430001,0,,6430001,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430202,0,,building-26430202,building-36430202,0,
6430203,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430203,Hiding,0|0,0|0,0|0,,0,6430002,0,,6430002,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430203,0,,building-26430203,building-36430203,0,
6430204,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430204,Hiding,0|0,0|0,0|0,,0,6430003,0,,6430003,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430204,0,,building-26430204,building-36430204,0,
6430205,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430205,Hiding,0|0,0|0,0|0,,0,,0,,6430004,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430205,0,,building-26430205,building-36430205,0,
6430206,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430206,Hiding,0|0,0|0,0|0,,0,,0,,6430014,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430206,0,,building-26430206,building-36430206,0,
6430207,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430207,Hiding,0|0,0|0,0|0,,0,,0,,6430017,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430207,0,,building-26430207,building-36430207,0,
6430208,50,50,3,1,0;0;0;0,0;0;0;0,0:1|1:1;0:0|1:0,0,0,0,building-16430208,Console,40|150,-30|0,0|0,,0,6430022,0,6430019|6430020,6430018,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430208,0,,building-26430208,building-36430208,0,
6430209,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430209,Hiding,0|0,0|0,0|0,,0,6430023,0,,6430021,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430209,0,,building-26430209,building-36430209,0,
6430210,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430210,Hiding,0|0,0|0,0|0,,0,6430025,0,,6430023,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430210,0,,building-26430210,building-36430210,0,
6430211,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430211,Hiding,0|0,0|0,0|0,,0,6430026,0,,6430024,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430211,0,,building-26430211,building-36430211,0,
6430212,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430212,Hiding,0|0,0|0,0|0,,0,6430027,0,,6430027,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430212,0,,building-26430212,building-36430212,0,
6430213,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430213,Hiding,0|0,0|0,0|0,,0,,0,,6430030,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430213,0,,building-26430213,building-36430213,0,
6430214,50,50,3,0,0;6430032;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430214,Hiding,0|0,0|0,0|0,,0,6430036,0,,6430034,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430214,0,,building-26430214,building-36430214,0,
6430215,50,50,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16430215,Hiding,0|0,0|0,0|0,,0,6430034,0,,6430033,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46430215,0,,building-26430215,building-36430215,0,
6440001,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16440001,Console,40|250,-30|0,0|0,,1,6440001|6440002,0,6440002|6440004,6440001,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0|0,building-46440001,0,,building-26440001,building-36440001,0,
6440002,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16440002,Console,40|250,-30|0,0|0,,1,6440005,0,6440007,6440005,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46440002,0,,building-26440002,building-36440002,0,
6440003,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16440003,Console,40|250,-30|0,0|0,,1,6440006,0,6440008,6440006,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46440003,0,,building-26440003,building-36440003,0,
6440004,50,50,2,1,0;0;900002;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-16440004,Hiding,0|0,0|0,0|0,,0,,2,,6390336,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-46440004,0,,building-26440004,building-36440004,0,
6440005,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:0|1:1,0,0,0,building-16440005,Console_P,-10|250,-30|0,0|0,,1,6440009,0,,6440009,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46440005,0,,building-26440005,building-36440005,0,
6440006,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:0|1:1,0,0,0,building-16440006,Console_P,-10|250,-30|0,0|0,,1,6440010,0,,6440010,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46440006,0,,building-26440006,building-36440006,0,
6440007,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-16440007,Console_P,-10|250,-30|0,0|0,,1,6440011,0,6440300|6440310|6440320|6440330|6440340|6440350|6440360|6440370|6440380|6440390,6440011,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-46440007,0,,building-26440007,building-36440007,0,
