id,gun_id,gun_level,location,position,life,pow,hit,dodge,rate,skill1,skill2,number,equip1,equip2,equip3,skin,eat_lv,if_modification,rec
686,157,100,1,18,1265,17,11,10,9,10,0,5,3044,3076,3016,0,100,0,38
687,109,100,2,7,990,53,23,23,37,10,0,5,3020,3004,3068,0,100,0,9
688,88,100,3,9,990,53,22,18,40,10,0,5,3020,3004,3068,0,100,0,9
689,77,100,4,8,1075,60,15,13,28,10,0,5,3020,3004,3068,0,100,0,8
690,99,100,5,13,400,18,46,57,19,10,0,5,3016,3072,3058,0,100,0,18
691,65,80,1,7,436,26,32,31,19,8,0,4,0,0,0,0,80,0,7
692,122,80,2,9,436,22,31,28,23,8,0,4,0,0,0,0,80,0,7
693,65,90,1,7,575,29,36,35,22,9,0,5,0,0,0,0,90,0,8
694,122,90,2,9,575,24,35,32,26,9,0,5,0,0,0,0,90,0,7
695,65,100,1,8,605,64,40,50,24,10,0,5,0,0,0,0,100,0,9
696,122,100,1,8,605,54,38,50,29,10,0,5,0,0,0,0,100,0,8
697,20056,120,1,8,565,100,42,38,24,10,10,5,0,0,0,0,100,3,7
698,9034,100,1,7,550,500,500,500,500,10,0,5,2016,0,0,0,100,0,9
699,9035,100,2,9,580,500,500,500,500,10,0,5,2016,0,0,0,100,0,10
700,9034,100,2,7,550,500,500,500,500,10,0,5,2016,0,0,0,100,0,9
701,9035,100,1,9,580,500,500,500,500,10,0,5,2016,0,0,0,100,0,10
702,16,100,1,13,1190,14,7,34,18,7,0,5,0,0,0,0,70,0,22
703,118,100,2,9,580,18,29,30,17,7,0,5,0,0,0,0,70,0,6
704,11,100,3,8,350,14,28,49,13,7,0,5,0,0,0,0,70,0,13
705,41,100,4,7,465,43,36,21,7,7,0,5,0,0,0,0,70,0,6
706,29,100,5,14,925,12,10,46,18,7,0,5,0,0,0,0,70,0,18
707,59,100,1,13,970,42,11,57,24,10,0,5,0,0,0,0,100,0,22
708,4,100,2,14,350,54,72,73,18,10,0,5,0,0,0,0,100,0,19
709,226,100,3,8,405,130,72,28,15,10,0,5,0,0,0,0,100,0,9
710,227,100,4,9,565,66,43,32,24,10,0,5,0,0,0,0,100,0,8
711,16,100,3,13,1190,6,3,14,8,3,0,5,0,0,0,0,30,0,10
712,118,100,1,9,580,8,13,13,7,3,0,5,0,0,0,0,30,0,3
713,11,100,2,8,350,6,12,21,6,3,0,5,0,0,0,0,30,0,6
714,41,100,5,7,465,18,15,9,3,3,0,5,0,0,0,0,30,0,3
715,29,100,4,14,925,5,4,20,8,3,0,5,0,0,0,0,30,0,8
716,20056,120,1,8,565,234,144,180,82,10,10,5,2016,3004,3032,0,100,3,7
717,65,100,1,7,605,500,144,180,82,10,0,5,2016,3032,3058,0,100,0,9
718,172,100,1,9,525,47,61,44,20,10,0,5,3004,3032,3058,0,100,0,9
719,135,100,2,13,970,18,10,57,25,10,0,5,3040,3072,3008,0,100,0,20
720,171,100,3,8,550,43,39,35,22,10,0,5,3004,3032,3058,0,100,0,9
721,20,100,4,14,925,18,9,61,30,10,0,5,3040,3072,3008,0,100,0,21
722,233,100,5,7,340,23,61,82,20,10,0,5,3004,3072,3058,0,100,0,21
723,213,100,1,14,925,20,13,65,27,10,0,5,3040,3072,3008,0,100,0,22
724,115,100,2,13,1100,17,13,48,28,10,0,5,3040,3072,3008,0,100,0,27
725,222,100,3,9,435,103,73,27,11,10,0,5,3020,3004,3090,0,100,0,10
726,43,100,4,7,400,83,70,29,12,10,0,5,3020,3004,3090,0,100,0,9
727,73,100,5,8,605,36,50,40,25,10,0,5,3004,3072,3058,0,100,0,9
728,143,100,1,8,970,16,12,61,29,10,0,5,3040,3072,3008,0,100,0,25
729,143,100,1,8,970,234,144,180,82,10,0,5,3040,3072,3008,0,100,0,25
730,163,100,1,8,1345,18,10,9,12,10,0,5,3044,3076,3012,0,100,0,41
731,9040,1,1,8,37,0,0,0,0,1,0,1,0,0,0,0,1,0,0
732,9041,1,2,7,37,0,0,0,0,1,0,1,0,0,0,0,1,0,0
733,9042,1,3,13,37,0,0,0,0,1,0,1,0,0,0,0,1,0,0
734,9043,1,4,9,37,0,0,0,0,1,0,1,0,0,0,0,1,0,0
735,9036,100,4,8,1100,145,42,42,25,1,0,1,0,0,0,0,100,0,73
736,9037,100,2,7,1045,151,44,44,25,1,0,1,0,0,0,0,100,0,73
737,9038,100,3,13,7917,187,55,46,28,1,0,1,0,0,0,0,100,0,635
738,9039,100,1,9,1155,187,60,43,28,1,0,1,0,0,0,0,100,0,99
739,9044,100,1,13,1210,116,40,38,23,1,0,1,0,0,0,0,100,0,77
740,143,100,1,13,970,20,15,74,35,10,0,5,2040,2072,2016,0,100,0,25
741,20056,120,2,8,565,63,62,56,95,10,10,5,2016,2004,2032,0,120,3,9
742,20055,120,1,7,565,60,60,60,96,10,10,5,2004,2032,2099,0,120,3,9
743,206,100,2,9,550,68,75,63,94,10,0,5,2004,2032,2058,0,100,0,9
744,205,100,1,7,580,66,81,58,92,10,0,5,2004,2032,2058,0,100,0,10
745,20057,120,2,9,540,60,60,63,94,10,10,5,2016,2004,2032,0,120,3,9
746,143,100,1,13,970,32,24,122,58,10,0,5,3040,3072,3016,0,100,0,25
747,20056,120,2,8,565,104,102,92,158,10,10,5,3016,3004,3032,0,120,3,9
748,20055,120,1,7,565,100,100,100,160,10,10,5,3004,3032,3099,0,120,3,9
749,206,100,2,9,550,112,124,104,156,10,0,5,3004,3032,3058,0,100,0,9
750,205,100,1,7,580,110,134,96,152,10,0,5,3004,3032,3058,0,100,0,10
751,20057,120,2,9,540,100,100,104,156,10,10,5,3016,3004,3032,0,120,3,9
752,22,1,1,8,88,0,0,0,0,1,0,1,0,0,0,0,1,0,0
753,196,1,1,8,61,0,0,0,0,1,0,1,0,0,0,0,1,0,0
754,21,1,1,8,97,0,0,0,0,1,0,1,0,0,0,0,1,0,0
755,48,100,1,18,440,83,72,26,13,10,0,5,3020,3004,3090,0,100,0,9
756,96,100,2,7,430,25,45,58,18,10,0,5,3093,3072,3058,0,100,0,25
757,50,100,3,9,400,90,69,35,13,10,0,5,3020,3004,3090,0,100,0,10
758,114,100,4,8,400,19,63,80,19,10,0,5,3093,3072,3040,0,100,0,20
759,97,100,5,13,380,19,48,59,23,10,0,5,3093,3072,3058,0,100,0,18
760,197,100,1,9,400,93,76,37,12,10,0,5,3020,3004,3090,0,100,0,10
761,4,100,2,8,350,27,72,73,18,10,0,5,3093,3072,3040,0,100,0,19
762,198,100,3,13,365,99,80,39,12,10,0,5,3020,3004,3090,0,100,0,9
763,225,100,4,14,900,21,14,64,20,10,0,5,3093,3072,3040,0,100,0,22
764,10,100,5,12,285,16,52,88,21,10,0,5,3093,3072,3058,0,100,0,15
765,119,100,1,18,550,32,47,47,25,10,0,5,3093,3032,3058,0,100,0,8
766,171,100,2,7,550,43,39,35,22,10,0,5,3093,3032,3058,0,100,0,9
767,118,100,3,9,580,26,42,43,24,10,0,5,3093,3032,3058,0,100,0,8
768,99,100,4,8,400,18,46,57,19,10,0,5,3093,3072,3058,0,100,0,18
769,115,100,5,13,1100,17,13,48,28,10,0,5,3040,3072,3066,0,100,0,27
770,181,100,1,18,620,32,38,40,24,10,0,5,3093,3032,3058,0,100,0,9
771,212,100,2,7,330,18,45,70,19,10,0,5,3093,3072,3058,0,100,0,15
772,193,100,3,9,620,34,38,35,24,10,0,5,3093,3032,3058,0,100,0,9
773,234,100,4,8,900,17,13,75,29,10,0,5,3040,3072,3066,0,100,0,24
774,224,100,5,13,950,18,13,65,26,10,0,5,3040,3072,3066,0,100,0,24
775,146,100,1,18,440,76,70,25,13,10,0,5,3020,3004,3090,0,100,0,9
776,184,100,1,9,450,80,74,24,12,10,0,5,3020,3004,3090,0,100,0,9
777,113,100,2,8,350,21,50,59,19,10,0,5,3016,3072,3058,0,100,0,17
778,146,100,3,7,440,76,70,25,13,10,0,5,3020,3004,3090,0,100,0,9
779,232,100,4,13,320,17,54,87,20,10,0,5,3016,3072,3040,0,100,0,17
780,260,100,5,14,350,23,57,67,22,10,0,5,3016,3072,3040,0,100,0,19
781,184,100,1,9,450,96,88,29,14,10,0,5,3020,3004,3090,0,120,0,11
782,113,100,2,8,350,25,60,71,22,10,0,5,3016,3072,3058,0,120,0,20
783,146,100,3,7,440,92,84,30,15,10,0,5,3020,3004,3090,0,120,0,11
784,232,100,4,13,320,20,64,104,24,10,0,5,3016,3072,3040,0,120,0,20
785,260,100,5,14,350,27,68,81,26,10,0,5,3016,3072,3040,0,120,0,23
786,226,100,1,9,405,65,72,28,15,10,0,5,3020,3004,3090,0,100,0,9
787,220,100,2,8,350,21,46,62,19,10,0,5,3016,3072,3058,0,100,0,18
788,261,100,3,7,420,84,77,36,15,10,0,5,3020,3004,3090,0,100,0,11
789,233,100,4,14,340,23,61,82,20,10,0,5,3016,3072,3040,0,100,0,21
790,10,100,5,13,285,16,52,88,21,10,0,5,3016,3072,3040,0,100,0,15
791,226,100,1,9,405,78,86,34,18,10,0,5,3020,3004,3090,0,120,0,11
792,220,100,2,8,350,25,55,74,23,10,0,5,3016,3072,3058,0,120,0,21
793,261,100,3,7,420,101,92,43,18,10,0,5,3020,3004,3090,0,120,0,13
794,233,100,4,14,340,27,74,99,24,10,0,5,3016,3072,3040,0,120,0,25
795,10,100,5,13,285,19,63,106,25,10,0,5,3016,3072,3040,0,120,0,18
796,138,100,1,9,605,45,32,29,18,10,0,5,3016,3020,3058,0,100,0,9
797,130,100,2,7,580,35,45,40,24,10,0,5,3016,3032,3058,0,100,0,9
798,177,100,3,14,950,15,9,63,27,10,0,5,3058,3072,3008,0,100,0,21
799,6,100,4,8,430,19,40,57,16,10,0,5,3016,3072,3058,0,100,0,19
800,26,100,5,13,840,18,11,58,26,10,0,5,3040,3072,3066,0,100,0,19
801,138,100,1,9,605,54,39,34,22,10,0,5,3016,3020,3058,0,120,0,11
802,130,100,2,7,580,42,55,48,29,10,0,5,3016,3032,3058,0,120,0,10
803,177,100,3,14,950,18,11,75,33,10,0,5,3058,3072,3008,0,120,0,25
804,6,100,4,8,430,22,48,69,19,10,0,5,3016,3072,3058,0,120,0,23
805,26,100,5,13,840,21,14,70,32,10,0,5,3040,3072,3066,0,120,0,23
806,181,100,1,9,620,32,38,40,24,10,0,5,3016,3032,3058,0,100,0,9
807,212,100,2,8,330,18,45,70,19,10,0,5,3016,3072,3058,0,100,0,15
808,193,100,3,7,620,34,38,35,24,10,0,5,3016,3032,3058,0,100,0,9
809,176,100,4,14,750,17,12,66,28,10,0,5,3040,3072,3066,0,100,0,17
810,150,100,5,13,840,15,12,69,30,10,0,5,3040,3072,3066,0,100,0,21
811,181,100,1,9,620,39,46,48,29,10,0,5,3016,3032,3058,0,120,0,10
812,212,100,2,8,330,21,54,85,22,10,0,5,3016,3072,3058,0,120,0,18
813,193,100,3,7,620,40,46,42,29,10,0,5,3016,3032,3058,0,120,0,10
814,176,100,4,14,750,20,15,79,33,10,0,5,3040,3072,3066,0,120,0,21
815,150,100,5,13,840,18,15,83,36,10,0,5,3040,3072,3066,0,120,0,25
816,72,100,2,14,525,31,42,38,25,10,0,5,3016,3032,3058,0,100,0,7
817,217,100,3,12,405,60,69,35,13,10,0,5,3020,3004,3090,0,100,0,8
818,16,100,4,18,1190,19,10,48,25,10,0,5,3040,3072,3066,0,100,0,32
819,13,100,5,13,315,19,40,69,19,10,0,5,3016,3072,3040,0,100,0,15
820,72,100,2,14,525,37,50,46,30,10,0,5,3016,3032,3058,0,120,0,9
821,217,100,3,12,405,72,83,42,15,10,0,5,3020,3004,3090,0,120,0,10
822,16,100,4,18,1190,23,12,58,30,10,0,5,3040,3072,3066,0,120,0,38
823,13,100,5,13,315,22,48,83,22,10,0,5,3016,3072,3040,0,120,0,18
824,9046,100,1,8,550,0,0,0,0,10,0,5,3016,3072,3058,0,100,0,7
825,9046,100,1,8,330,0,0,0,0,10,0,1,3016,3072,3058,0,120,0,9
826,9048,100,1,18,1760,44,30,30,22,10,0,1,0,0,0,0,100,0,102
827,20055,120,1,8,565,100,100,100,160,10,10,5,3004,3032,3099,0,120,3,9
828,61,30,1,9,246,10,12,9,6,3,0,3,0,0,0,0,30,0,3
829,267,100,1,9,970,19,11,52,25,10,0,5,3016,3032,3058,0,100,0,25
830,1,70,2,8,272,17,30,47,12,7,0,4,9,10,0,0,70,0,15
831,103,50,1,13,417,9,6,32,13,5,0,3,0,0,0,0,50,0,11
832,101,50,2,14,396,8,6,33,13,5,0,3,0,0,0,0,50,0,11
833,65,50,3,7,273,16,20,19,12,5,0,3,0,0,0,0,50,0,4
834,122,50,4,9,273,14,19,18,15,5,0,3,0,0,0,0,50,0,4
835,55,70,1,8,376,21,29,29,18,7,0,4,2004,2032,0,0,70,0,6
836,57,70,2,7,356,22,31,31,18,7,0,4,2004,2032,0,0,70,0,6
837,56,70,3,9,376,22,29,27,17,7,0,4,2004,2032,0,0,70,0,5
838,54,70,4,13,412,21,28,27,16,7,0,4,0,2044,0,0,70,0,6
839,55,80,1,8,396,24,34,34,20,8,0,4,3004,3032,0,0,80,0,6
840,56,80,2,7,396,25,33,31,19,8,0,4,3004,3032,0,0,80,0,6
841,54,80,3,14,436,24,32,31,19,8,0,4,0,3044,0,0,80,0,7
842,112,100,1,8,870,56,31,32,49,10,0,5,3020,3004,3068,0,100,0,10
843,72,100,2,7,525,31,42,38,25,10,0,5,3004,3032,0,0,100,0,7
844,71,100,3,9,525,33,39,38,23,10,0,5,3004,3032,0,0,100,0,8
845,56,90,1,8,525,28,38,35,22,9,0,5,3004,3032,0,0,90,0,7
846,54,90,1,8,575,27,36,35,21,9,0,5,3032,3044,3058,0,90,0,7
847,143,90,1,13,920,15,11,55,26,9,0,5,3040,3072,3066,0,90,0,23
848,29,90,2,14,880,15,12,60,23,9,0,5,3058,3072,3066,0,90,0,23
849,13,90,3,9,300,17,36,62,17,9,0,5,3066,3072,3058,0,90,0,13
850,8,90,4,7,300,16,49,76,19,9,0,5,3066,3072,3040,0,90,0,16
851,111,90,5,8,865,41,18,17,28,9,0,5,3020,3004,3068,0,90,0,6
852,20055,120,1,8,550,37,50,50,30,10,10,5,3004,3032,3099,0,120,3,9
853,20057,120,2,7,525,37,55,52,30,10,10,5,3100,3004,3060,0,120,3,9
854,20056,120,3,9,550,38,50,46,29,10,10,5,3126,3004,3032,0,120,3,9
855,143,100,4,13,970,16,12,61,29,10,0,5,3040,3072,3066,0,100,0,25
856,20103,120,1,13,950,20,14,77,30,10,10,5,3092,3072,3125,0,120,3,34
857,20101,120,2,14,880,20,17,83,32,10,10,5,3092,3072,3156,0,120,3,29
858,20065,120,3,7,605,41,52,47,30,10,10,5,3106,3032,3159,0,120,3,10
859,122,100,4,9,605,27,38,35,29,10,0,5,3004,3032,3058,0,100,0,8
860,20103,120,1,8,950,100,70,154,30,10,10,5,3092,3072,3125,0,120,3,34
861,16,100,1,13,1190,38,50,96,25,10,0,5,3040,3072,3066,0,100,0,32
862,18,100,2,14,880,17,9,59,28,10,0,5,3058,3072,3066,0,100,0,21
863,3,100,3,8,380,18,48,57,19,10,0,5,3066,3072,3040,0,100,0,18
864,17,100,4,7,925,19,11,58,22,10,0,5,3058,3072,3008,0,100,0,23
865,187,100,5,9,580,32,42,33,24,10,0,5,3004,3032,3058,0,100,0,8
866,20026,120,1,13,880,22,14,70,32,10,10,5,3062,3072,3157,0,120,0,28
867,135,100,2,14,970,18,10,57,25,10,0,5,3058,3072,3066,0,100,0,20
868,172,100,3,9,525,47,61,44,20,10,0,5,3004,3032,3058,0,100,0,9
869,194,100,4,8,635,31,44,36,24,10,0,5,3004,3032,3058,0,100,0,9
870,43,100,5,7,400,83,70,29,12,10,0,5,3020,3004,3090,0,100,0,9
871,100,100,1,8,315,20,54,72,19,10,0,5,3066,3072,3040,0,100,0,15
872,20005,120,2,12,350,26,48,102,18,10,10,5,3113,3072,3040,0,120,3,23
873,20091,120,3,14,330,22,58,80,23,10,10,5,3114,3072,3040,0,120,3,20
874,36,100,4,7,420,83,63,35,11,10,0,5,3020,3059,3090,0,100,0,9
875,20039,120,5,9,440,104,90,40,12,10,10,5,3111,3004,3086,0,120,3,12
876,8,100,1,9,315,17,54,85,21,10,0,5,3066,3072,3040,0,100,0,17
877,13,100,2,7,315,19,40,69,19,10,0,5,3066,3072,3040,0,100,0,15
878,111,100,3,8,910,45,20,18,31,10,0,5,3020,3004,3068,0,100,0,7
879,20029,120,4,13,950,44,34,120,34,10,10,5,3058,3072,3128,0,120,3,31
880,112,100,1,7,870,56,31,32,49,10,0,5,3020,3004,3068,0,100,0,10
881,72,100,2,8,525,31,42,38,25,10,0,5,3004,3032,3058,0,100,0,7
882,248,100,3,12,380,19,43,55,18,10,0,5,3066,3072,3040,0,100,0,17
883,71,100,4,9,525,33,39,38,23,10,0,5,3004,3032,3058,0,100,0,8
884,20032,120,5,13,865,19,12,83,39,10,10,5,3058,3072,3134,0,120,3,26
885,114,100,1,13,400,19,63,80,19,10,0,5,3066,3072,3040,0,100,0,20
886,46,100,2,7,420,90,69,36,12,10,0,5,3020,3004,3090,0,100,0,10
887,20061,120,3,9,635,44,50,37,25,10,10,5,3004,3136,3058,0,120,3,11
888,47,100,4,8,400,70,50,24,13,10,0,5,3004,3032,3058,0,100,0,8
889,267,100,5,14,970,19,11,52,25,10,0,5,3058,3072,3066,0,100,0,25
890,9049,100,1,8,8576,259,130,324,29,1,0,1,0,0,0,0,100,0,1761
891,9050,100,1,8,11875,345,162,162,23,1,0,1,0,0,0,0,100,0,2438
892,9051,100,1,8,8796,1265,288,72,14,1,0,1,0,0,0,0,100,0,745
893,9052,100,1,8,7257,259,162,243,35,1,0,1,0,0,0,0,100,0,1490
894,9053,40,1,8,1380,57,22,22,20,10,10,1,3016,0,0,0,40,3,45
895,9053,100,1,8,1980,144,54,54,51,10,10,1,3004,3032,3099,0,100,3,115
896,102,100,1,8,900,17,12,65,26,10,0,5,3092,3072,3066,0,100,0,22
897,85,80,1,8,684,48,15,16,21,10,0,4,0,0,0,0,80,0,7
898,104,80,1,8,728,15,9,44,18,10,0,4,0,0,0,0,80,0,18
899,29,80,1,8,668,13,11,53,21,10,0,4,0,0,0,0,80,0,20
900,21,80,1,8,696,13,7,39,22,10,0,4,0,0,0,0,80,0,18
901,66,80,1,8,496,27,24,24,17,10,0,4,0,0,0,0,80,0,7
902,85,80,1,8,1,48,15,16,21,10,0,4,0,0,0,605,80,0,7
903,9054,1,1,8,33,0,0,0,0,1,0,1,0,0,0,0,1,0,0
904,296,100,1,8,425,999,350,340,70,1,0,5,3020,3004,3090,0,100,0,10
905,9055,100,1,8,429,100,80,180,80,10,0,1,3066,3072,3040,0,100,0,93
906,245,100,1,13,950,19,13,72,30,10,0,5,3040,3072,3066,0,100,0,28
907,176,100,2,14,750,17,12,66,28,10,0,5,3058,3072,3066,0,100,0,17
908,62,100,3,9,635,32,42,35,25,10,0,5,3004,3032,3058,0,100,0,9
909,171,100,4,8,550,43,39,35,22,10,0,5,3004,3032,3058,0,100,0,9
910,262,100,5,7,595,36,42,42,19,10,0,5,3004,3032,3058,0,100,0,8
911,36,100,1,9,420,83,63,35,11,10,0,5,3020,3059,3090,0,100,0,9
912,39,100,2,7,440,86,75,33,10,10,0,5,3020,3004,3086,0,100,0,10
913,294,100,3,12,430,19,58,72,20,10,0,5,3066,3072,3040,0,100,0,26
914,212,100,4,8,330,18,45,70,19,10,0,5,3066,3072,3040,0,100,0,15
915,114,100,5,13,400,19,63,80,19,10,0,5,3066,3072,3040,0,100,0,20
916,197,100,1,8,400,999,400,390,90,10,0,5,3020,3004,3090,2201,100,0,10
917,191,100,1,8,1015,16,13,56,24,10,0,5,3040,3072,3066,0,100,0,25
918,92,100,1,8,880,15,10,56,25,10,0,5,3040,3072,3066,0,100,0,19
919,134,100,1,8,550,32,38,36,23,10,0,5,3004,3032,3058,0,100,0,8
920,120,100,1,8,495,31,42,42,23,10,0,5,3004,3032,3058,0,100,0,7
921,31,100,1,8,1015,20,10,45,23,10,0,5,3040,3072,3066,0,100,0,24
922,1023,100,1,8,950,999,260,720,30,10,0,5,3040,3072,3066,0,100,0,25
923,1024,100,1,8,400,999,700,290,12,10,0,5,3020,3004,3090,0,100,0,9
924,1025,100,1,8,1265,999,350,100,8,10,0,5,3044,3076,3016,0,100,0,40
925,1026,100,1,8,785,999,310,320,49,10,0,5,3020,3004,3068,0,100,0,9
926,1027,100,1,8,605,999,500,400,25,10,0,5,3004,3032,3058,0,100,0,9
927,9056,100,1,8,80,83,70,29,12,1,0,1,0,0,0,0,100,0,9
928,9057,100,1,8,80,83,70,29,12,1,0,1,0,0,0,0,100,0,9
929,188,100,1,8,1410,999,11,10,999,10,10,5,3044,3076,3004,0,100,0,40
930,318,100,1,8,580,38,48,41,27,10,0,5,3044,3076,3016,0,100,0,9
931,214,100,1,8,605,34,48,40,28,10,0,5,3004,3032,3058,0,100,0,10
932,256,100,1,8,440,89,62,24,10,10,0,5,3020,3004,3090,0,100,0,9
933,9063,100,1,8,1188,870,650,95,41,1,0,1,0,0,0,0,100,0,244
934,293,100,1,8,550,780,460,450,270,10,0,5,3004,3032,3058,0,100,0,9
935,292,100,1,8,825,1040,330,320,460,10,0,5,3020,3004,3068,0,100,0,9
936,206,100,1,8,550,38,55,46,28,10,0,5,3004,3032,3058,0,100,0,9
937,205,100,1,8,580,38,60,43,28,10,0,5,3004,3032,3058,0,100,0,10
938,293,100,1,8,550,39,46,45,27,10,0,5,3004,3032,3058,0,100,0,9
939,292,100,1,8,825,57,33,32,46,10,0,5,3020,3004,3068,0,100,0,9
940,9061,100,1,8,400,24,43,67,16,10,0,5,0,0,0,0,100,0,22
941,9062,100,1,8,400,24,43,67,16,10,0,5,0,0,0,0,100,0,22
942,9060,100,1,17,1980,144,54,54,51,1,0,1,0,0,0,0,100,0,115
943,316,100,1,8,400,92,78,26,14,10,0,5,3020,3004,3090,0,100,0,9
944,36,40,1,7,177,33,25,14,4,10,0,3,0,0,0,0,40,0,4
945,130,40,2,8,243,14,18,16,10,10,0,3,0,0,0,0,40,0,4
946,28,40,3,13,414,7,5,24,11,10,0,3,0,0,0,0,40,0,10
947,163,40,4,12,564,8,4,4,5,10,0,3,0,0,0,0,40,0,16
948,229,40,1,7,552,8,5,4,4,10,0,3,0,0,0,0,40,0,17
949,175,40,2,8,243,14,19,17,10,10,0,3,0,0,0,0,40,0,4
950,100,40,3,9,132,8,22,29,8,10,0,3,0,0,0,0,40,0,6
951,175,40,1,8,243,14,19,17,10,10,0,3,0,0,0,0,40,0,4
952,100,40,2,9,132,8,22,29,8,10,0,3,0,0,0,0,40,0,6
953,20,60,1,13,444,11,6,37,18,10,0,3,0,0,0,0,60,0,13
954,65,60,2,8,291,19,24,23,15,10,0,3,0,0,0,0,60,0,5
955,36,100,1,7,420,183,213,135,11,10,0,5,0,0,0,0,100,0,9
956,130,100,2,8,580,135,195,140,24,10,0,5,0,0,0,0,100,0,9
957,28,100,3,13,990,68,161,209,26,10,0,5,0,0,0,0,100,0,23
958,163,100,4,12,1345,68,160,109,12,10,0,5,0,0,0,0,100,0,41
959,229,100,1,13,1320,120,211,110,9,10,0,5,0,0,0,0,100,0,41
960,175,100,2,8,580,135,247,143,74,10,0,5,0,0,0,0,100,0,9
961,100,100,3,9,315,120,254,172,79,10,0,5,0,0,0,0,100,0,15
962,175,100,1,8,580,135,247,143,74,10,0,5,0,0,0,0,100,0,9
963,100,100,2,9,315,120,254,172,79,10,0,5,0,0,0,0,100,0,15
964,20,100,1,13,925,168,109,361,80,10,0,5,3016,0,0,0,100,0,21
965,65,100,2,8,605,332,140,338,124,10,0,5,3016,0,0,0,100,0,9
966,20,100,1,13,925,168,159,361,80,10,0,5,0,0,0,0,100,0,21
967,9064,1,1,8,60,0,0,0,0,10,0,1,0,0,0,0,1,0,0
968,9065,1,1,8,60,0,0,0,0,10,0,1,0,0,0,0,1,0,0
969,9069,100,1,8,429,19,40,57,16,1,0,1,0,0,0,0,100,0,93
970,318,90,1,7,550,34,43,37,24,10,0,5,0,0,0,0,90,0,8
971,315,90,2,13,880,17,12,65,26,10,0,5,0,0,0,0,90,0,21
972,316,90,3,8,380,82,70,23,12,10,0,5,0,0,0,0,90,0,8
973,257,90,5,9,420,86,77,25,11,10,0,5,3020,3004,3090,0,90,0,9
974,20057,120,1,7,525,37,55,52,30,10,10,5,3100,3004,3060,0,120,3,9
975,20056,120,2,9,550,38,50,46,29,10,10,5,3126,3004,3032,0,120,3,9
976,20143,120,3,13,1015,20,15,76,34,10,10,5,3040,3072,3066,0,120,3,28
977,20143,120,1,13,1015,20,15,76,34,10,10,5,3040,3072,3066,0,120,3,28
978,9068,100,1,8,150,15,36,0,14,1,0,1,0,0,0,0,100,0,30
979,1033,90,1,8,173,1242,176,76,74,10,0,1,3068,3068,3068,0,90,0,8
980,1033,100,1,8,182,590,250,105,82,10,0,1,3020,3004,3068,0,100,0,9
981,1030,100,1,8,200,380,600,43,300,10,0,1,0,0,0,0,100,0,28
982,9070,100,1,8,200,380,600,43,300,10,0,1,0,0,0,0,100,0,28
1000,20057,100,1,8,525,31,45,44,25,10,10,5,3004,3032,3058,0,100,0,8
1001,20057,100,1,9,525,180,45,44,25,10,10,5,3004,3032,3058,0,100,0,8
1002,20056,100,2,7,550,180,42,38,24,10,10,5,3004,3032,3058,0,100,0,7
1003,20143,100,3,13,1015,120,13,100,29,10,10,5,3040,3072,3066,0,100,0,23
1004,9001,100,1,7,376,0,0,0,0,10,0,4,0,0,0,0,70,1,5
1005,9002,100,2,12,748,0,0,0,0,10,0,4,0,0,0,0,70,2,22
1006,9001,100,3,9,376,0,0,0,0,10,0,4,0,0,0,0,70,1,5
1007,9002,100,4,14,748,0,0,0,0,10,0,4,0,0,0,0,70,2,22
1008,9004,100,1,12,1650,0,0,0,0,10,0,5,0,0,0,0,100,2,13
1009,9010,100,2,14,1650,0,0,0,0,10,0,5,0,0,0,0,100,2,13
1010,9066,100,1,14,595,36,44,36,25,10,0,5,0,0,0,0,100,2,9
1011,9063,100,1,8,1188,87,6500,98,41,1,0,1,0,0,0,0,100,2,244
1012,206,100,2,7,550,38,55,46,28,10,0,5,0,0,0,0,100,2,9
1013,205,100,3,12,580,38,60,43,28,10,0,5,0,0,0,0,100,2,10
1014,293,100,4,14,550,39,46,45,27,10,0,5,0,0,0,0,100,2,9
1015,292,100,5,9,825,57,33,32,46,10,0,5,0,0,0,0,100,2,9
1016,9063,100,1,8,1188,87,65,98,41,1,0,1,0,0,0,0,100,2,244
1017,206,100,1,7,550,38,55,46,28,10,0,5,0,0,0,0,100,2,9
1018,205,100,2,12,580,38,60,43,28,10,0,5,0,0,0,0,100,2,10
1019,293,100,3,14,550,39,46,45,27,10,0,5,0,0,0,0,100,2,9
1020,292,100,4,9,825,57,33,32,46,10,0,5,0,0,0,0,100,2,9
1021,206,100,1,7,550,38,55,46,28,10,0,5,0,0,0,0,100,2,9
1022,9063,100,1,8,1188,87,65,98,41,1,0,1,0,0,0,0,100,2,244
1023,292,100,2,9,825,57,33,32,46,10,0,5,0,0,0,0,100,2,9
1024,206,100,1,7,550,38,55,46,28,10,0,5,0,0,0,0,100,2,9
1025,205,100,2,9,580,38,60,43,28,10,0,5,0,0,0,0,100,2,10
1026,293,100,1,7,550,39,46,45,27,10,0,5,0,0,0,0,100,2,9
1027,292,100,2,9,825,57,33,32,46,10,0,5,0,0,0,0,100,2,9
1028,64,100,1,9,635,29,38,35,22,10,0,5,0,0,0,0,100,2,9
1029,64,100,1,8,635,29,38,35,22,10,0,5,0,0,0,905,100,2,9
1030,64,100,1,8,635,29,38,35,22,10,0,5,0,0,0,1507,100,2,9
