id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform,vehicle_component
16873,prize-10016873,0,0,0,0,0,0,0,0,,,44-50,,,,,0,prize-20016873,0,,0,,,,
16874,prize-10016874,0,0,0,0,0,0,0,0,,,9-20,,,,,0,prize-20016874,0,,0,,,,
16875,prize-10016875,0,0,0,0,0,0,0,0,,,14-50,,,,,0,prize-20016875,0,,0,,,,
16876,prize-10016876,0,0,0,0,0,0,0,0,,,45-50,,,,,0,prize-20016876,0,,0,,,,
16877,prize-10016877,0,0,0,0,0,0,0,0,,,1951-1,,,,,0,prize-20016877,0,,0,,,,
16878,prize-10016878,0,0,0,0,0,0,0,0,,,1944-1,,,,,0,prize-20016878,0,,0,,,,
16879,prize-10016879,0,0,0,0,0,0,0,0,,,,20018,,,,0,prize-20016879,0,,0,,,,
16880,prize-10016880,0,0,0,0,0,0,0,0,,,1947-1,,,,,0,prize-20016880,0,,0,,,,
16881,prize-10016881,0,0,0,0,0,0,0,0,,,1949-1,,,,,0,prize-20016881,0,,0,,,,
16882,prize-10016882,0,300,300,300,300,0,0,0,,,,,,,,0,prize-20016882,0,,0,,,,
16883,prize-10016883,0,0,0,0,0,0,0,0,,,506-100,,,,,0,prize-20016883,0,,0,,,,
16884,prize-10016884,0,0,0,0,0,0,0,0,,,45-50,,,,,0,prize-20016884,0,,0,,,,
16885,prize-10016885,0,0,0,0,0,0,0,0,,,,,,,2-100,0,prize-20016885,0,,0,,,,
16886,prize-10016886,0,0,0,0,0,0,0,0,,,525-20,,,,,0,prize-20016886,0,,0,,,,
16887,prize-10016887,0,0,0,0,0,5,0,0,,,,,,,,0,prize-20016887,0,,0,,,,
16888,prize-10016888,0,0,0,0,0,0,0,0,,,41-30,,,,,0,prize-20016888,0,,0,,,,
16889,prize-10016889,0,0,0,0,0,0,0,0,,,46-100,,,,,0,prize-20016889,0,,0,,,,
16890,prize-10016890,0,0,0,0,0,0,0,0,,,1950-1,,,,,0,prize-20016890,0,,0,,,,
16891,prize-10016891,0,0,0,0,0,0,0,0,,,15-50,,,,,0,prize-20016891,0,,0,,,,
16892,prize-10016892,0,0,0,0,0,0,0,0,,,45-50,,,,,0,prize-20016892,0,,0,,,,
16893,prize-10016893,0,0,0,0,0,0,0,0,,,1948-1,,,,,0,prize-20016893,0,,0,,,,
16894,prize-10016894,0,0,0,0,0,0,0,0,,,,,,,3-100,0,prize-20016894,0,,0,,,,
16895,prize-10016895,0,0,0,0,0,0,0,0,,,1943-1,,,,,0,prize-20016895,0,,0,,,,
16896,prize-10016896,0,0,0,0,0,0,0,0,,,1952-1,,,,,0,prize-20016896,0,,0,,,,
16897,prize-10016897,0,0,0,0,0,0,0,0,,,41-30,,,,,0,prize-20016897,0,,0,,,,
16898,prize-10016898,0,400,400,400,400,0,0,0,,,,,,,,0,prize-20016898,0,,0,,,,
16899,prize-10016899,0,0,0,0,0,0,0,0,,,46-100,,,,,0,prize-20016899,0,,0,,,,
16900,prize-10016900,0,0,0,0,0,0,0,0,,,15-50,,,,,0,prize-20016900,0,,0,,,,
16901,prize-10016901,0,0,0,0,0,0,0,0,,,45-100,,,,,0,prize-20016901,0,,0,,,,
16902,prize-10016902,0,0,0,0,0,0,0,0,,,,20022,,,,0,prize-20016902,0,,0,,,,
16903,prize-10016903,0,0,0,0,0,0,0,0,,,41-30,,,,,0,prize-20016903,0,,0,,,,
16904,prize-10016904,0,0,0,0,0,0,0,0,,,100104-1,,,,,0,prize-20016904,0,,0,,,,
16907,prize-10016907,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016907,0,,0,,,,
16908,prize-10016908,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016908,0,,0,,,,
16909,prize-10016909,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016909,0,,0,,,,
16910,prize-10016910,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016910,0,,0,,,,
16911,prize-10016911,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016911,0,,0,,,,
16912,prize-10016912,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016912,0,,0,,,,
16913,prize-10016913,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016913,0,,0,,,,
16914,prize-10016914,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016914,0,,0,,,,
16915,prize-10016915,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016915,0,,0,,,,
16918,prize-10016918,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016918,0,,0,,,,
16919,prize-10016919,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016919,0,,0,,,,
16920,prize-10016920,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016920,0,,0,,,,
16921,prize-10016921,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20016921,0,,0,,,,
16922,prize-10016922,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016922,0,,0,,,,
16923,prize-10016923,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016923,0,,0,,,,
16924,prize-10016924,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016924,0,,0,,,,
16925,prize-10016925,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016925,0,,0,,,,
16926,prize-10016926,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016926,0,,0,,,,
16927,prize-10016927,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016927,0,,0,,,,
16928,prize-10016928,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016928,0,,0,,,,
16929,prize-10016929,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016929,0,,0,,,,
16930,prize-10016930,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016930,0,,0,,,,
16931,prize-10016931,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016931,0,,0,,,,
16932,prize-10016932,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016932,0,,0,,,,
16933,prize-10016933,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20016933,0,,0,,,,
16934,prize-10016934,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016934,0,,0,,,,
16935,prize-10016935,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016935,0,,0,,,,
16936,prize-10016936,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016936,0,,0,,,,
16937,prize-10016937,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016937,0,,0,,,,
16938,prize-10016938,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016938,0,,0,,,,
16939,prize-10016939,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016939,0,,0,,,,
16940,prize-10016940,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016940,0,,0,,,,
16941,prize-10016941,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016941,0,,0,,,,
16942,prize-10016942,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016942,0,,0,,,,
16943,prize-10016943,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016943,0,,0,,,,
16944,prize-10016944,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016944,0,,0,,,,
16945,prize-10016945,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016945,0,,0,,,,
16946,prize-10016946,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016946,0,,0,,,,
16947,prize-10016947,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016947,0,,0,,,,
16948,prize-10016948,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016948,0,,0,,,,
16949,prize-10016949,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20016949,0,,0,,,,
16950,prize-10016950,0,0,0,0,0,0,0,0,,,,,200001-50,,,0,prize-20016950,0,,0,,,,
16951,prize-10016951,0,0,0,0,0,0,0,0,,,506-30,,,,,0,prize-20016951,0,,0,,,,
16952,prize-10016952,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016952,0,,0,,,,
16953,prize-10016953,0,0,0,0,0,0,0,0,,,44-50,,,,,0,prize-20016953,0,,0,,,,
16954,prize-10016954,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016954,0,,0,,,,
16955,prize-10016955,0,0,0,0,0,0,0,0,,,9-20,,,,,0,prize-20016955,0,,0,,,,
16956,prize-10016956,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016956,0,,0,,,,
16957,prize-10016957,0,0,0,0,0,0,0,0,,,,,,,3-50,0,prize-20016957,0,,0,,,,
16958,prize-10016958,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016958,0,,0,,,,
16959,prize-10016959,0,0,0,0,0,0,0,0,,,46-50,,,,,0,prize-20016959,0,,0,,,,
16960,prize-10016960,0,0,0,0,0,0,0,0,,,506-30,,,,,0,prize-20016960,0,,0,,,,
16961,prize-10016961,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016961,0,,0,,,,
16962,prize-10016962,0,0,0,0,0,0,0,0,,,44-50,,,,,0,prize-20016962,0,,0,,,,
16963,prize-10016963,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016963,0,,0,,,,
16964,prize-10016964,0,0,0,0,0,0,0,0,,,,,,,2-50,0,prize-20016964,0,,0,,,,
16965,prize-10016965,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016965,0,,0,,,,
16966,prize-10016966,0,0,0,0,0,0,0,0,,,,,,,3-50,0,prize-20016966,0,,0,,,,
16967,prize-10016967,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016967,0,,0,,,,
16968,prize-10016968,0,0,0,0,0,5,0,0,,,,,,,,0,prize-20016968,0,,0,,,,
16969,prize-10016969,0,0,0,0,0,0,0,0,,,506-30,,,,,0,prize-20016969,0,,0,,,,
16970,prize-10016970,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016970,0,,0,,,,
16971,prize-10016971,0,0,0,0,0,0,0,0,,,44-50,,,,,0,prize-20016971,0,,0,,,,
16972,prize-10016972,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016972,0,,0,,,,
16973,prize-10016973,0,0,0,0,0,0,0,0,,,,,,,2-50,0,prize-20016973,0,,0,,,,
16974,prize-10016974,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016974,0,,0,,,,
16975,prize-10016975,0,0,0,0,0,0,0,0,,,,,,,3-50,0,prize-20016975,0,,0,,,,
16976,prize-10016976,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016976,0,,0,,,,
16977,prize-10016977,0,0,0,0,0,5,0,0,,,,,,,,0,prize-20016977,0,,0,,,,
16978,prize-10016978,0,0,0,0,0,0,0,0,,,,,200001-50,,,0,prize-20016978,0,,0,,,,
16979,prize-10016979,0,200,200,200,200,0,0,0,,,,,,,,0,prize-20016979,0,,0,,,,
16980,prize-10016980,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20016980,0,,0,,,,
16981,prize-10016981,0,0,0,0,0,0,0,0,0,,506-100,,,,,0,prize-20016981,0,,0,,,,
16982,prize-10016982,0,200,200,200,200,0,0,0,0,,,,,,,0,prize-20016982,0,,0,,,,
16983,prize-10016983,0,0,0,0,0,0,0,0,0,,9-50,,,,,0,prize-20016983,0,,0,,,,
16984,prize-10016984,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20016984,0,,0,,,,
16985,prize-10016985,0,0,0,0,0,0,0,0,0,,44-100,,,,,0,prize-20016985,0,,0,,,,
16986,prize-10016986,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20016986,0,,0,,,,
16987,prize-10016987,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20016987,0,,0,,,,
16988,prize-10016988,0,100,100,100,100,0,0,0,,,,,,,,0,prize-20016988,0,,0,,,,
16989,prize-10016989,0,100,100,100,100,0,0,0,,,,,,,,0,prize-20016989,0,,0,,,,
16990,prize-10016990,0,0,0,0,0,0,0,0,,,506-100,,,,,0,prize-20016990,0,,0,,,,
16991,prize-10016991,0,100,100,100,100,0,0,0,,,,,,,,0,prize-20016991,0,,0,,,,
16992,prize-10016992,0,0,0,0,0,0,0,0,,,,20028,,,,0,prize-20016992,0,,0,,,,
16993,prize-10016993,0,100,100,100,100,0,0,0,,,,,,,,0,prize-20016993,0,,0,,,,
16994,prize-10016994,0,0,0,0,0,5,0,0,,,,,,,,0,prize-20016994,0,,0,,,,
16995,prize-10016995,0,100,100,100,100,0,0,0,,,,,,,,0,prize-20016995,0,,0,,,,
16996,prize-10016996,0,0,0,0,0,0,0,0,,,,20030,,,,0,prize-20016996,0,,0,,,,
16997,prize-10016997,0,100,100,100,100,0,0,0,,,,,,,,0,prize-20016997,0,,0,,,,
17000,prize-10017000,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20017000,0,,0,,,,
17001,prize-10017001,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20017001,0,,0,,,,
17011,prize-10017011,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20017011,0,,0,,,,
17012,prize-10017012,0,0,0,0,0,0,0,0,,,,,200001-100,,,0,prize-20017012,0,,0,,,,
17013,prize-10017013,0,0,0,0,0,0,0,0,,,,,,,1-200,0,prize-20017013,0,,0,,,,
17014,prize-10017014,0,0,0,0,0,0,0,0,,,,,,,,0,prize-20017014,0,,0,26-0-100-5,,,
17015,prize-10017015,0,0,0,0,0,0,0,0,,,506-200,,,,,0,prize-20017015,0,,0,,,,
17016,prize-10017016,0,0,0,0,0,0,0,0,,,51-2,,,,,0,prize-20017016,0,,0,,,,
17017,prize-10017017,0,0,0,0,0,0,0,0,,,,,,,,0,prize-20017017,0,,0,26-0-100-5,,,
17018,prize-10017018,0,0,0,0,0,0,0,0,,,,,,,2-200,0,prize-20017018,0,,0,,,,
17019,prize-10017019,0,0,0,0,0,0,0,0,,,525-30,,,,,0,prize-20017019,0,,0,,,,
17020,prize-10017020,0,0,0,0,0,0,0,0,360,,,,,,,0,prize-20017020,0,,0,,,,
17021,prize-10017021,0,0,0,0,0,0,0,0,,,51-2,,,,,0,prize-20017021,0,,0,,,,
17022,prize-10017022,0,0,0,0,0,0,0,0,,,,,,,3-200,0,prize-20017022,0,,0,,,,
17023,prize-10017023,0,0,0,0,0,0,0,0,,,,,,,,0,prize-20017023,0,,0,26-0-100-5,,,
17024,prize-10017024,0,0,0,0,0,0,0,0,,,2032-1,,,,,0,prize-20017024,0,,0,,,,
17025,prize-10017025,0,0,0,0,0,0,0,0,361,,,,,,,0,prize-20017025,0,,0,,,,
17026,prize-10017026,0,0,0,0,0,0,0,0,,,51-2,,,,,0,prize-20017026,0,,0,,,,
17027,prize-10017027,0,0,0,0,0,0,0,0,,,46-100,,,,,0,prize-20017027,0,,0,,,,
17028,prize-10017028,0,0,0,0,0,0,0,0,,,,,,,1-300,0,prize-20017028,0,,0,,,,
17029,prize-10017029,0,0,0,0,0,0,0,0,,,,,,,,0,prize-20017029,0,,0,26-0-100-5,,,
17030,prize-10017030,0,0,0,0,0,0,0,0,,,9-100,,,,,0,prize-20017030,0,,0,,,,
17031,prize-10017031,0,0,0,0,0,0,0,0,,,45-100,,,,,0,prize-20017031,0,,0,,,,
17032,prize-10017032,0,0,0,0,0,0,0,0,,,,,,,2-300,0,prize-20017032,0,,0,,,,
17033,prize-10017033,0,0,0,0,0,0,0,0,,,41-50,,,,,0,prize-20017033,0,,0,,,,
17034,prize-10017034,0,0,0,0,0,0,0,0,,,525-30,,,,,0,prize-20017034,0,,0,,,,
17035,prize-10017035,0,0,0,0,0,0,0,0,,,51-2,,,,,0,prize-20017035,0,,0,,,,
17036,prize-10017036,0,0,0,0,0,0,0,0,,,,,,,3-300,0,prize-20017036,0,,0,,,,
17037,prize-10017037,0,0,0,0,0,0,0,0,,,45-200,,,,,0,prize-20017037,0,,0,,,,
17038,prize-10017038,0,0,0,0,0,0,0,0,,,14-200,,,,,0,prize-20017038,0,,0,,,,
17039,prize-10017039,0,0,0,0,0,0,0,0,,,44-200,,,,,0,prize-20017039,0,,0,,,,
17040,prize-10017040,0,0,0,0,0,0,0,0,,,,,,,,0,prize-20017040,0,,0,26-0-100-5,,,
17041,prize-10017041,0,0,0,0,0,0,0,0,,,15-200,,,,,0,prize-20017041,0,,0,,,,
17042,prize-10017042,0,0,0,0,0,0,0,0,,,41-50,,,,,0,prize-20017042,0,,0,,,,
17043,prize-10017043,0,0,0,0,0,0,0,0,,,51-2,,,,,0,prize-20017043,0,,0,,,,
17044,prize-10017044,0,0,0,0,0,0,0,0,,,45-300,,,,,0,prize-20017044,0,,0,,,,
17045,prize-10017045,0,0,0,0,0,20,0,0,,,,,,,,0,prize-20017045,0,,0,,,,
17046,prize-10017046,0,0,0,0,0,0,0,0,,,107-1,20046,,,,0,prize-20017046,0,,0,,,,
17047,prize-10017047,0,0,0,0,0,5,0,0,,,,,,,,0,prize-20017047,0,,0,,,,
17048,prize-10017048,0,0,0,0,0,0,0,0,,,2029-1,,,,,0,prize-20017048,0,,0,,,,
17049,prize-10017049,0,0,0,0,0,0,0,0,,,44-150,,,,,0,prize-20017049,0,,0,,,,
17050,prize-10017050,0,0,0,0,0,0,0,0,,,2030-1,,,,,0,prize-20017050,0,,0,,,,
17051,prize-10017051,0,0,0,0,0,0,0,0,,,46-200,,,,,0,prize-20017051,0,,0,,,,
17052,prize-10017052,0,0,0,0,0,0,0,0,,,100130-1,,,,,0,prize-20017052,0,,0,,,,
17053,prize-10017053,0,0,0,0,0,0,0,0,,,100130-2,,,,,0,prize-20017053,0,,0,,,,
17054,prize-10017054,0,0,0,0,0,0,0,0,,,525-10,,,,,0,prize-20017054,0,,0,,,,
17055,prize-10017055,0,0,0,0,0,10,0,0,,,,,,,,0,prize-20017055,0,,0,,,,
17056,prize-10017056,0,0,0,0,0,0,0,0,,,525-30,,,,,0,prize-20017056,0,,0,,,,
17057,prize-10017057,0,0,0,0,0,0,0,0,,,9-50,,,,,0,prize-20017057,0,,0,,,,
17058,prize-10017058,0,0,0,0,0,0,0,0,,,,20038,,,,0,prize-20017058,0,,0,,,,
17059,prize-10017059,0,0,0,0,0,0,0,0,,,,,,,1-100,0,prize-20017059,0,,0,,,,
17060,prize-10017060,0,0,0,0,0,0,0,0,,,,,200001-100,,,0,prize-20017060,0,,0,,,,
17061,prize-10017061,0,0,0,0,0,0,0,0,,,2039-1,,,,,0,prize-20017061,0,,0,,,,
17062,prize-10017062,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20017062,0,,0,,,,
17063,prize-10017063,0,0,0,0,0,0,0,0,,,,20040,,,,0,prize-20017063,0,,0,,,,
17064,prize-10017064,0,0,0,0,0,0,0,0,,,41-30,,,,,0,prize-20017064,0,,0,,,,
17065,prize-10017065,0,0,0,0,0,0,0,0,,,2028-1,,,,,0,prize-20017065,0,,0,,,,
17066,prize-10017066,0,0,0,0,0,0,0,0,,,2037-1,,,,,0,prize-20017066,0,,0,,,,
17067,prize-10017067,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20017067,0,,0,,,,
17068,prize-10017068,0,0,0,0,0,0,0,0,,,45-100,,,,,0,prize-20017068,0,,0,,,,
17069,prize-10017069,0,0,0,0,0,0,0,0,,,,20043,,,,0,prize-20017069,0,,0,,,,
17070,prize-10017070,0,0,0,0,0,0,0,0,,,,,,,2-100,0,prize-20017070,0,,0,,,,
17071,prize-10017071,0,0,0,0,0,0,0,0,,,,,,,3-100,0,prize-20017071,0,,0,,,,
17072,prize-10017072,0,0,0,0,0,0,0,0,,,45-100,,,,,0,prize-20017072,0,,0,,,,
17073,prize-10017073,0,0,0,0,0,0,0,0,,,41-50,,,,,0,prize-20017073,0,,0,,,,
17074,prize-10017074,0,500,500,500,500,0,0,0,,,,,,,,0,prize-20017074,0,,0,,,,
17075,prize-10017075,0,0,0,0,0,0,0,0,,,2033-1,,,,,0,prize-20017075,0,,0,,,,
17076,prize-10017076,0,0,0,0,0,0,0,0,,,2034-1,,,,,0,prize-20017076,0,,0,,,,
17077,prize-10017077,0,0,0,0,0,0,0,0,,,2038-1,,,,,0,prize-20017077,0,,0,,,,
17078,prize-10017078,0,0,0,0,0,0,0,0,,,2035-1,,,,,0,prize-20017078,0,,0,,,,
17079,prize-10017079,0,0,0,0,0,0,0,0,,,2031-1,,,,,0,prize-20017079,0,,0,,,,
17080,prize-10017080,0,0,0,0,0,0,0,0,,,2036-1,,,,,0,prize-20017080,0,,0,,,,
17081,prize-10017081,0,0,0,0,0,0,0,0,,,,20039,,,,0,prize-20017081,0,,0,,,,
17082,prize-10017082,0,0,0,0,0,0,0,0,,,100129-1,,,,,0,prize-20017082,0,,0,,,,
17083,prize-10017083,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20017083,0,,0,,,,
17084,prize-10017084,0,200,200,200,200,0,0,0,0,,,,,,,0,prize-20017084,0,,0,,,,
17085,prize-10017085,0,0,0,0,0,0,0,0,0,,9-50,,,,,0,prize-20017085,0,,0,,,,
17086,prize-10017086,0,0,0,0,0,5,0,0,0,,,,,,,0,prize-20017086,0,,0,,,,
17087,prize-10017087,0,0,0,0,0,0,0,0,0,,44-150,,,,,0,prize-20017087,0,,0,,,,
17088,prize-10017088,0,0,0,0,0,0,0,0,0,,,20050,,,,0,prize-20017088,0,,0,,,,
17089,prize-10017089,0,0,0,0,0,0,0,0,0,,,20055,,,,0,prize-20017089,0,,0,,,,
17090,prize-10017090,0,0,0,0,0,0,0,0,0,,,20051,,,,0,prize-20017090,0,,0,,,,
17091,prize-10017091,0,0,0,0,0,0,0,0,0,,,20048,,,,0,prize-20017091,0,,0,,,,
17092,prize-10017092,0,0,0,0,0,0,0,0,0,,,20047,,,,0,prize-20017092,0,,0,,,,
17093,prize-10017093,0,0,0,0,0,0,0,0,0,,,20056,,,,0,prize-20017093,0,,0,,,,
17094,prize-10017094,0,0,0,0,0,0,0,0,0,,,20052,,,,0,prize-20017094,0,,0,,,,
17095,prize-10017095,0,0,0,0,0,0,0,0,0,,,20054,,,,0,prize-20017095,0,,0,,,,
17096,prize-10017096,0,0,0,0,0,0,0,0,0,,,20049,,,,0,prize-20017096,0,,0,,,,
17097,prize-10017097,0,0,0,0,0,0,0,0,0,,,20053,,,,0,prize-20017097,0,,0,,,,
17098,prize-10017098,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20017098,0,,0,,,,
17099,prize-10017099,0,0,0,0,0,0,0,0,0,,,20059,,,,0,prize-20017099,0,,0,,,,
17100,prize-10017100,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20017100,0,,0,,,,
17101,prize-10017101,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20017101,0,,0,,,,
17102,prize-10017102,0,0,0,0,0,0,0,0,0,,44-50,,,,,0,prize-20017102,0,,0,,,,
17103,prize-10017103,0,0,0,0,0,0,0,0,0,,,20061,,,,0,prize-20017103,0,,0,,,,
17104,prize-10017104,0,0,0,0,0,0,0,0,0,,9-50,,,,,0,prize-20017104,0,,0,,,,
17105,prize-10017105,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20017105,0,,0,,,,
17106,prize-10017106,0,0,0,0,0,5,0,0,0,,,,,,,0,prize-20017106,0,,0,,,,
17107,prize-10017107,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20017107,0,,0,,,,
17108,prize-10017108,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20017108,0,,0,,,,
17109,prize-10017109,0,0,0,0,0,0,0,0,0,,44-50,,,,,0,prize-20017109,0,,0,,,,
17110,prize-10017110,0,0,0,0,0,0,0,0,0,,9-50,,,,,0,prize-20017110,0,,0,,,,
17111,prize-10017111,0,0,0,0,0,5,0,0,0,,,,,,,0,prize-20017111,0,,0,,,,
17112,prize-10017112,0,200,200,200,200,0,0,0,0,,,,,,,0,prize-20017112,0,,0,,,,
17113,prize-10017113,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20017113,0,,0,,,,
17114,prize-10017114,0,200,200,200,200,0,0,0,0,,,,,,,0,prize-20017114,0,,0,,,,
17115,prize-10017115,0,0,0,0,0,0,0,0,0,,,20060,,,,0,prize-20017115,0,,0,,,,
17119,prize-10017119,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20017119,0,,0,,,,
17120,prize-10017120,0,0,0,0,0,0,0,0,0,,,,200001-100,,,0,prize-20017120,0,,0,,,,
17121,prize-10017121,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20017121,0,,0,26-0-100-5,,,
17122,prize-10017122,0,0,0,0,0,0,0,0,0,,,,,,1-200,0,prize-20017122,0,,0,,,,
17123,prize-10017123,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20017123,0,,0,,,,
17124,prize-10017124,0,0,0,0,0,0,0,0,0,,,,,,1-300,0,prize-20017124,0,,0,,,,
17125,prize-10017125,0,0,0,0,0,0,0,0,0,,44-100,,,,,0,prize-20017125,0,,0,,,,
17126,prize-10017126,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20017126,0,,0,26-0-100-5,,,
17127,prize-10017127,0,0,0,0,0,0,0,0,0,,44-150,,,,,0,prize-20017127,0,,0,,,,
17128,prize-10017128,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20017128,0,,0,,,,
17129,prize-10017129,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,prize-20017129,0,,0,,,,
17130,prize-10017130,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20017130,0,,0,26-0-100-5,,,
17131,prize-10017131,0,0,0,0,0,0,0,0,0,,,,,,2-200,0,prize-20017131,0,,0,,,,
17132,prize-10017132,0,0,0,0,0,5,0,0,0,,,,,,,0,prize-20017132,0,,0,,,,
17133,prize-10017133,0,0,0,0,0,0,0,0,369,,,,,,,0,prize-20017133,0,,0,,,,
17134,prize-10017134,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20017134,0,,0,,,,
17135,prize-10017135,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20017135,0,,0,26-0-100-5,,,
17136,prize-10017136,0,0,0,0,0,0,0,0,0,,46-100,,,,,0,prize-20017136,0,,0,,,,
17137,prize-10017137,0,0,0,0,0,0,0,0,0,,,,,,2-300,0,prize-20017137,0,,0,,,,
17138,prize-10017138,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20017138,0,,0,,,,
17139,prize-10017139,0,0,0,0,0,0,0,0,0,,14-100,,,,,0,prize-20017139,0,,0,,,,
17140,prize-10017140,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,prize-20017140,0,,0,,,,
17141,prize-10017141,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20017141,0,,0,,,,
17142,prize-10017142,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,prize-20017142,0,,0,,,,
17143,prize-10017143,0,0,0,0,0,0,0,0,0,,,,,,3-200,0,prize-20017143,0,,0,,,,
17144,prize-10017144,0,0,0,0,0,0,0,0,0,,,,,,,0,prize-20017144,0,,0,26-0-100-5,,,
17145,prize-10017145,0,0,0,0,0,0,0,0,370,,,,,,,0,prize-20017145,0,,0,,,,
17146,prize-10017146,0,0,0,0,0,0,0,0,0,,41-30,,,,,0,prize-20017146,0,,0,,,,
17147,prize-10017147,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,prize-20017147,0,,0,,,,
17148,prize-10017148,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,prize-20017148,0,,0,,,,
17149,prize-10017149,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20017149,0,,0,,,,
17150,prize-10017150,0,0,0,0,0,0,0,0,0,,44-150,,,,,0,prize-20017150,0,,0,,,,
