id,enemy_team_id,enemy_character_type_id,coordinator_x,coordinator_y,level,number,is_advance,def_percent,batch
51080404,510804,10034,14,4,70,4,1,0,0
51080405,510804,10034,15,1,70,4,1,0,0
51080406,510804,10034,15,7,70,4,1,0,0
51080407,510804,10076,13,3,70,2,1,0,0
51080408,510804,10076,13,5,70,2,1,0,0
51080501,510805,10086,10,3,70,4,1,0,0
51080502,510805,10086,10,5,70,4,1,0,0
51080503,510805,10086,9,4,70,4,1,0,0
51080504,510805,10034,12,4,70,4,1,0,0
51080505,510805,10034,13,2,70,4,1,0,0
51080506,510805,10034,13,6,70,4,1,0,0
51080507,510805,10089,15,4,70,1,1,0,0
51090101,510901,10086,11,3,70,4,1,0,0
51090102,510901,10086,11,5,70,4,1,0,0
51090103,510901,10086,12,2,70,4,1,0,0
51090104,510901,10086,12,6,70,4,1,0,0
51090105,510901,10034,13,4,70,4,1,0,0
51090106,510901,10034,15,3,70,4,1,0,0
51090107,510901,10034,15,5,70,4,1,0,0
51090108,510901,10035,18,4,70,1,1,0,0
51090201,510902,10086,10,2,70,4,1,0,0
51090202,510902,10086,10,6,70,4,1,0,0
51090203,510902,10034,12,2,70,4,1,0,0
51090204,510902,10034,12,6,70,4,1,0,0
51090205,510902,10034,14,3,70,4,1,0,0
51090206,510902,10034,14,5,70,4,1,0,0
51090207,510902,10081,13,4,70,4,1,0,0
51090301,510903,10086,10,3,70,4,1,0,0
51090302,510903,10086,10,5,70,4,1,0,0
51090303,510903,10034,12,2,70,4,1,0,0
51090304,510903,10034,12,6,70,4,1,0,0
51090305,510903,10034,14,1,70,4,1,0,0
51090306,510903,10034,14,7,70,4,1,0,0
51090307,510903,10076,16,0,70,2,1,0,0
51090308,510903,10076,16,8,70,2,1,0,0
51090401,510904,10086,11,3,70,4,1,0,0
51090402,510904,10086,11,5,70,4,1,0,0
51090403,510904,10034,12,4,70,4,1,0,0
51090404,510904,10034,12,2,70,4,1,0,0
51090405,510904,10034,13,6,70,4,1,0,0
51090406,510904,10089,15,4,70,1,1,0,0
51090407,510904,10089,16,1,70,1,1,0,0
51090408,510904,10089,16,7,70,1,1,0,0
51100101,511001,900340,11,4,100,1,1,0,0
51100201,511002,10086,10,4,70,4,1,0,0
51100202,511002,10086,11,3,70,4,1,0,0
51100203,511002,10086,11,5,70,4,1,0,0
51100204,511002,10034,14,1,70,4,1,0,0
51100205,511002,10034,14,7,70,4,1,0,0
51100206,511002,10034,15,2,70,4,1,0,0
51100207,511002,10034,15,6,70,4,1,0,0
51100301,511003,10095,11,2,70,4,1,0,0
51100302,511003,10095,11,6,70,4,1,0,0
51100303,511003,10034,12,4,70,4,1,0,0
51100304,511003,10034,12,3,70,4,1,0,0
51100305,511003,10034,12,5,70,4,1,0,0
51100306,511003,10034,15,2,70,4,1,0,0
51100307,511003,10034,15,6,70,4,1,0,0
51100401,511004,10095,11,3,70,4,1,0,0
51100402,511004,10095,11,5,70,4,1,0,0
51100403,511004,10086,12,4,70,4,1,0,0
51100404,511004,10086,12,3,70,4,1,0,0
51100405,511004,10086,12,5,70,4,1,0,0
51100406,511004,10086,13,2,70,4,1,0,0
51100407,511004,10086,13,6,70,4,1,0,0
51100501,511005,10088,10,4,70,1,1,0,0
51100502,511005,10086,12,3,70,4,1,0,0
51100503,511005,10086,12,5,70,4,1,0,0
51100504,511005,10034,13,4,70,4,1,0,0
51100505,511005,10034,15,4,70,4,1,0,0
51100506,511005,10034,15,2,70,4,1,0,0
51100507,511005,10034,15,6,70,4,1,0,0
51100508,511005,10089,18,4,70,1,1,0,0
51110101,511101,900343,11,4,100,1,1,90,0
51110201,511102,10095,11,3,70,4,1,0,0
51110202,511102,10095,11,5,70,4,1,0,0
51110203,511102,10034,12,3,70,4,1,0,0
51110204,511102,10034,12,5,70,4,1,0,0
51110205,511102,10034,13,2,70,4,1,0,0
51110206,511102,10034,13,6,70,4,1,0,0
51110207,511102,10090,13,4,70,1,1,0,0
51110301,511103,10095,11,4,70,4,1,0,0
51110302,511103,10086,12,4,70,4,1,0,0
51110303,511103,10086,12,2,70,4,1,0,0
51110304,511103,10086,12,6,70,4,1,0,0
51110305,511103,10034,14,3,70,4,1,0,0
51110306,511103,10034,14,5,70,4,1,0,0
51110307,511103,10034,15,4,70,4,1,0,0
51110401,511104,10086,11,4,70,4,1,0,0
51110402,511104,10086,12,4,70,4,1,0,0
51110403,511104,10086,12,2,70,4,1,0,0
51110404,511104,10086,12,6,70,4,1,0,0
51110405,511104,10081,14,3,70,4,1,0,0
51110406,511104,10076,15,1,70,3,1,0,0
51110407,511104,10076,15,7,70,3,1,0,0
51110501,511105,10086,11,4,70,4,1,0,0
51110502,511105,10086,12,2,70,4,1,0,0
51110503,511105,10086,12,6,70,4,1,0,0
51110504,511105,10034,13,3,70,4,1,0,0
51110505,511105,10034,13,5,70,4,1,0,0
51110506,511105,10081,15,2,70,4,1,0,0
51110507,511105,10081,15,6,70,4,1,0,0
51170101,511701,10086,9,2,90,5,1,0,0
51170102,511701,10034,11,2,90,5,1,0,0
51170103,511701,10086,9,6,90,5,1,0,0
51170104,511701,10086,9,4,90,5,1,0,0
51170105,511701,10034,12,7,90,5,1,0,0
51170106,511701,10034,11,6,90,5,1,0,0
51170107,511701,10034,13,6,90,5,1,0,0
51170108,511701,10034,12,4,90,5,1,0,0
51170109,511701,10034,13,2,90,5,1,0,0
51170110,511701,10034,12,1,90,5,1,0,0
51170201,511702,10086,10,2,90,5,1,0,0
51170202,511702,10034,13,2,90,5,1,0,0
51170203,511702,10086,10,6,90,5,1,0,0
51170204,511702,10086,9,4,90,5,1,0,0
51170205,511702,10034,12,7,90,5,1,0,0
51170206,511702,10034,13,6,90,5,1,0,0
51170207,511702,10034,11,4,90,5,1,0,0
51170208,511702,10034,12,1,90,5,1,0,0
51170209,511702,10035,16,5,90,2,1,0,0
51170210,511702,10035,16,3,90,2,1,0,0
51170301,511703,10034,13,1,90,5,1,0,0
51170302,511703,10034,12,5,90,5,1,0,0
51170303,511703,10034,11,4,90,5,1,0,0
51170304,511703,10034,12,3,90,5,1,0,0
51170305,511703,10076,11,6,90,3,1,0,0
51170306,511703,10076,11,2,90,3,1,0,0
51170307,511703,10076,9,3,90,3,1,0,0
51170308,511703,10034,13,7,90,5,1,0,0
51170309,511703,10034,14,8,90,5,1,0,0
51170310,511703,10034,14,0,90,5,1,0,0
51170311,511703,10076,9,5,90,3,1,0,0
51170312,511703,10076,15,4,90,3,1,0,0
51170401,511704,10034,13,1,90,5,1,0,0
51170402,511704,10034,11,6,90,5,1,0,0
51170403,511704,10034,12,4,90,5,1,0,0
51170404,511704,10034,11,2,90,5,1,0,0
51170405,511704,10034,13,7,90,5,1,0,0
51170406,511704,10034,14,8,90,5,1,0,0
51170407,511704,10034,14,0,90,5,1,0,0
51170408,511704,10078,15,4,90,1,1,0,0
51170409,511704,10076,10,7,90,3,1,0,0
51170410,511704,10076,10,1,90,3,1,0,0
51180101,511801,900338,11,4,100,1,1,0,0
51180201,511802,10086,10,3,95,5,1,0,0
51180202,511802,10086,10,5,95,5,1,0,0
51180203,511802,10034,12,3,95,5,1,0,0
51180204,511802,10034,12,5,95,5,1,0,0
51180205,511802,10034,13,2,95,5,1,0,0
51180206,511802,10034,13,6,95,5,1,0,0
51180207,511802,10035,18,3,95,3,1,0,0
51180208,511802,10035,18,5,95,3,1,0,0
51180301,511803,10086,10,3,95,5,1,0,0
51180302,511803,10086,10,5,95,5,1,0,0
51180303,511803,10086,12,2,95,5,1,0,0
51180304,511803,10086,12,6,95,5,1,0,0
51180305,511803,10076,13,4,95,4,1,0,0
51180306,511803,10076,14,3,95,4,1,0,0
51180307,511803,10076,14,5,95,4,1,0,0
51180308,511803,10089,18,4,95,1,1,0,0
51180401,511804,10088,11,4,95,1,1,100,0
51180402,511804,10088,12,3,95,1,1,100,0
51180403,511804,10088,12,5,95,1,1,100,0
51180404,511804,10081,13,2,95,5,1,50,0
51180405,511804,10081,13,6,95,5,1,50,0
51180406,511804,10078,15,4,95,1,1,100,0
51180407,511804,10078,16,3,95,1,1,100,0
51180408,511804,10078,16,5,95,1,1,100,0
51180409,511804,10036,17,2,95,3,1,100,0
51180410,511804,10036,17,6,95,3,1,100,0
51180411,511804,10036,17,3,95,3,1,100,0
51180412,511804,10036,17,5,95,3,1,100,0
51180501,511805,10088,11,4,95,1,1,100,0
51180502,511805,10088,12,3,95,1,1,100,0
51180503,511805,10088,12,5,95,1,1,100,0
51180504,511805,10076,13,2,95,5,1,50,0
51180505,511805,10076,13,6,95,5,1,50,0
51180506,511805,10078,15,3,95,1,1,100,0
51180507,511805,10078,15,5,95,1,1,100,0
51180508,511805,10078,16,2,95,1,1,100,0
51180509,511805,10078,16,6,95,1,1,100,0
51180510,511805,10078,17,1,95,1,1,100,0
51180511,511805,10078,17,7,95,1,1,100,0
51180512,511805,10090,16,4,95,1,1,100,0
51190101,511901,10086,10,4,95,5,1,0,0
51190102,511901,10086,10,3,95,5,1,0,0
51190103,511901,10086,10,5,95,5,1,0,0
51190104,511901,10034,12,2,95,5,1,0,0
51190105,511901,10034,12,6,95,5,1,0,0
51190106,511901,10034,13,4,95,5,1,0,0
51190107,511901,10089,15,3,95,1,1,0,0
51190108,511901,10089,15,5,95,1,1,0,0
51190109,511901,10090,12,4,95,1,1,0,0
51190201,511902,10086,10,4,95,5,1,0,0
51190202,511902,10086,10,3,95,5,1,0,0
51190203,511902,10086,10,5,95,5,1,0,0
51190204,511902,10034,11,4,95,5,1,0,0
51190205,511902,10034,12,2,95,5,1,0,0
51190206,511902,10034,12,6,95,5,1,0,0
51190207,511902,10081,13,1,95,5,1,0,0
51190208,511902,10081,13,7,95,5,1,0,0
51190209,511902,10035,18,4,95,3,1,0,0
51190301,511903,10086,9,4,95,5,1,0,0
51190302,511903,10086,10,3,95,5,1,0,0
51190303,511903,10086,10,5,95,5,1,0,0
51190304,511903,10034,11,4,95,5,1,0,0
51190305,511903,10034,12,2,95,5,1,0,0
51190306,511903,10034,12,6,95,5,1,0,0
51190307,511903,10036,18,3,95,2,1,0,0
51190308,511903,10036,18,5,95,2,1,0,0
51190401,511904,10088,10,4,95,1,1,0,0
51190402,511904,10086,11,3,95,5,1,0,0
51190403,511904,10086,11,5,95,5,1,0,0
51190404,511904,10086,12,4,95,5,1,0,0
51190405,511904,10076,15,2,95,4,1,0,0
51190406,511904,10076,15,6,95,4,1,0,0
51190407,511904,10076,16,4,95,4,1,0,0
51190408,511904,10089,18,3,95,1,1,0,0
51190409,511904,10089,18,5,95,1,1,0,0
51190501,511905,10095,11,4,125,5,1,80,0
51190502,511905,10095,12,3,125,5,1,80,0
51190503,511905,10095,12,5,125,5,1,80,0
51190504,511905,10088,13,2,125,1,1,100,0
51190505,511905,10088,13,6,125,1,1,100,0
51190506,511905,10081,15,3,125,5,1,50,0
51190507,511905,10081,15,5,125,5,1,50,0
51190508,511905,10078,16,2,125,1,1,100,0
51190509,511905,10078,16,6,125,1,1,100,0
51190510,511905,10089,17,1,125,1,1,100,0
51190511,511905,10089,17,7,125,1,1,100,0
51190512,511905,10089,16,4,125,1,1,100,0
51200101,512001,10086,11,3,100,5,1,0,0
51200102,512001,10086,11,5,100,5,1,0,0
51200103,512001,10086,12,2,100,5,1,0,0
51200104,512001,10086,12,6,100,5,1,0,0
51200105,512001,10034,14,4,100,5,1,0,0
51200106,512001,10034,15,2,100,5,1,0,0
51200107,512001,10034,15,6,100,5,1,0,0
51200108,512001,10035,18,1,100,3,1,0,0
51200109,512001,10035,18,7,100,3,1,0,0
51200201,512002,10086,11,2,100,5,1,0,0
51200202,512002,10086,11,6,100,5,1,0,0
51200203,512002,10034,13,3,100,5,1,0,0
51200204,512002,10034,13,5,100,5,1,0,0
51200205,512002,10034,14,4,100,5,1,0,0
51200206,512002,10034,15,2,100,5,1,0,0
51200207,512002,10034,15,6,100,5,1,0,0
51200208,512002,10081,16,1,100,5,1,0,0
51200209,512002,10081,16,7,100,5,1,0,0
51200301,512003,10086,11,3,100,5,1,0,0
51200302,512003,10086,11,5,100,5,1,0,0
51200303,512003,10034,13,4,100,5,1,0,0
51200304,512003,10034,14,2,100,5,1,0,0
51200305,512003,10034,14,6,100,5,1,0,0
51200306,512003,10076,15,2,100,4,1,0,0
51200307,512003,10076,15,6,100,4,1,0,0
51200308,512003,10076,16,1,100,4,1,0,0
51200309,512003,10076,16,7,100,4,1,0,0
51200401,512004,10086,11,3,100,5,1,0,0
51200402,512004,10086,11,5,100,5,1,0,0
51200403,512004,10034,13,4,100,5,1,0,0
51200404,512004,10034,14,2,100,5,1,0,0
51200405,512004,10034,14,6,100,5,1,0,0
51200406,512004,10034,15,4,100,5,1,0,0
51200407,512004,10089,16,3,100,1,1,0,0
51200408,512004,10089,16,5,100,1,1,0,0
51200501,512005,10088,11,3,100,1,1,0,0
51200502,512005,10088,11,5,100,1,1,0,0
51200503,512005,10076,13,4,100,4,1,0,0
51200504,512005,10076,14,3,100,4,1,0,0
51200505,512005,10076,14,5,100,4,1,0,0
51200506,512005,10076,15,2,100,4,1,0,0
51200507,512005,10076,15,6,100,4,1,0,0
51200508,512005,10090,12,4,100,1,1,0,0
51210101,512101,900341,11,4,100,1,1,0,0
51210201,512102,10095,11,3,100,5,1,20,0
51210202,512102,10095,11,5,100,5,1,20,0
51210203,512102,10086,12,2,100,5,1,20,0
51210204,512102,10086,12,6,100,5,1,20,0
51210205,512102,10034,15,4,100,5,1,20,0
51210206,512102,10034,15,3,100,5,1,20,0
51210207,512102,10034,15,5,100,5,1,20,0
51210208,512102,10081,16,4,100,5,1,20,0
51210301,512103,10095,11,3,100,5,1,20,0
51210302,512103,10095,11,5,100,5,1,20,0
51210303,512103,10034,12,4,100,5,1,20,0
51210304,512103,10034,13,2,100,5,1,20,0
51210305,512103,10034,13,6,100,5,1,20,0
51210306,512103,10034,14,4,100,5,1,20,0
51210307,512103,10089,16,3,100,1,1,20,0
51210308,512103,10089,16,5,100,1,1,20,0
51210401,512104,10095,11,3,100,5,1,0,0
51210402,512104,10095,11,5,100,5,1,0,0
51210403,512104,10086,12,2,100,5,1,0,0
51210404,512104,10086,12,6,100,5,1,0,0
51210405,512104,10034,15,3,100,5,1,0,0
51210406,512104,10034,15,5,100,5,1,0,0
51210407,512104,10078,18,4,100,1,1,0,0
51210408,512104,10078,21,4,100,1,1,0,0
51210501,512105,10088,11,4,100,1,1,30,0
51210502,512105,10086,12,3,100,5,1,0,0
51210503,512105,10086,12,5,100,5,1,0,0
51210504,512105,10081,15,1,100,5,1,20,0
51210505,512105,10081,15,7,100,5,1,20,0
51210506,512105,10089,16,3,100,1,1,50,0
51210507,512105,10089,16,5,100,1,1,50,0
51210508,512105,10089,18,4,100,1,1,50,0
51220101,512201,900343,11,4,100,1,1,90,0
51220201,512202,10095,11,4,105,5,1,0,0
51220202,512202,10095,12,1,105,5,1,0,0
51220203,512202,10095,12,7,105,5,1,0,0
51220204,512202,10089,13,4,105,1,1,0,0
51220205,512202,10089,15,2,105,1,1,0,0
51220206,512202,10089,15,6,105,1,1,0,0
51220207,512202,10089,16,3,105,1,1,0,0
51220208,512202,10089,16,5,105,1,1,0,0
51220209,512202,10090,15,4,105,1,1,0,0
51220210,512202,10078,18,1,105,1,1,0,0
51220211,512202,10078,18,7,105,1,1,0,0
51220212,512202,10078,20,4,105,1,1,0,0
51220301,512203,10095,11,3,105,5,1,0,0
51220302,512203,10095,11,5,105,5,1,0,0
51220303,512203,10086,11,4,105,5,1,0,0
51220304,512203,10086,12,4,105,5,1,0,0
51220305,512203,10034,13,2,105,5,1,0,0
51220306,512203,10034,13,6,105,5,1,0,0
51220307,512203,10076,16,1,105,4,1,0,0
51220308,512203,10076,16,7,105,4,1,0,0
51220401,512204,10086,11,4,105,5,1,0,0
51220402,512204,10086,12,3,105,5,1,0,0
51220403,512204,10086,12,5,105,5,1,0,0
51220404,512204,10081,13,4,105,5,1,0,0
51220405,512204,10076,15,2,105,4,1,0,0
51220406,512204,10076,15,6,105,4,1,0,0
51220407,512204,10089,16,3,105,1,1,0,0
51220408,512204,10089,16,5,105,1,1,0,0
51220501,512205,10086,11,4,105,5,1,0,0
51220502,512205,10086,12,4,105,5,1,0,0
51220503,512205,10086,12,3,105,5,1,0,0
51220504,512205,10086,12,5,105,5,1,0,0
51220505,512205,10034,15,2,105,5,1,0,0
51220506,512205,10034,15,6,105,5,1,0,0
51220507,512205,10081,16,3,105,5,1,0,0
51220508,512205,10081,16,5,105,5,1,0,0
51220509,512205,10081,17,4,105,5,1,0,0
51270101,512701,10076,13,2,120,5,1,30,0
51270102,512701,10076,15,6,120,5,1,30,0
51270103,512701,10076,14,4,120,5,1,30,0
51270104,512701,10034,16,3,120,5,1,0,0
51270105,512701,10034,18,7,120,5,1,0,0
51270106,512701,10034,17,5,120,5,1,0,0
51270107,512701,10089,19,4,120,1,1,0,0
51270201,512702,10076,14,4,120,5,1,30,0
51270202,512702,10034,18,3,120,5,1,0,0
51270203,512702,10034,16,7,120,5,1,0,0
51270204,512702,10034,17,5,120,5,1,0,0
51270205,512702,10076,13,6,120,5,1,30,0
51270206,512702,10076,15,2,120,5,1,30,0
51270207,512702,10078,20,4,120,1,1,20,0
51270208,512702,10078,19,6,120,1,1,20,0
51270301,512703,10076,14,4,120,5,1,30,0
51270302,512703,10034,16,1,120,5,1,0,0
51270303,512703,10034,16,7,120,5,1,0,0
51270304,512703,10076,13,6,120,5,1,30,0
51270305,512703,10076,13,2,120,5,1,30,0
51270306,512703,10088,12,4,120,1,1,0,0
51270307,512703,10034,15,3,120,5,1,0,0
51270308,512703,10034,15,5,120,5,1,0,0
51270309,512703,10034,17,6,120,5,1,0,0
51270310,512703,10034,17,2,120,5,1,0,0
51270401,512704,10076,14,4,120,5,1,30,0
51270402,512704,10034,16,1,120,5,1,0,0
51270403,512704,10034,16,7,120,5,1,0,0
51270404,512704,10076,13,6,120,5,1,30,0
51270405,512704,10076,13,2,120,5,1,30,0
51270406,512704,10034,15,3,120,5,1,0,0
51270407,512704,10034,15,5,120,5,1,0,0
51270408,512704,10034,17,6,120,5,1,0,0
51270409,512704,10034,17,2,120,5,1,0,0
51270410,512704,10035,20,4,120,3,1,0,0
51270411,512704,10035,24,4,120,3,1,0,0
51280101,512801,900339,11,4,100,1,1,0,0
51280201,512802,10086,10,3,120,5,1,0,0
51280202,512802,10086,10,5,120,5,1,0,0
51280203,512802,10034,12,3,120,5,1,0,0
51280204,512802,10034,12,5,120,5,1,0,0
51280205,512802,10034,13,2,120,5,1,0,0
51280206,512802,10034,13,6,120,5,1,0,0
51280207,512802,10035,18,3,120,4,1,0,0
51280208,512802,10035,18,5,120,4,1,0,0
51280301,512803,10086,10,3,120,5,1,0,0
51280302,512803,10086,10,5,120,5,1,0,0
51280303,512803,10086,12,2,120,5,1,0,0
51280304,512803,10086,12,6,120,5,1,0,0
51280305,512803,10076,13,4,120,5,1,0,0
51280306,512803,10076,14,3,120,5,1,0,0
51280307,512803,10076,14,5,120,5,1,0,0
51280308,512803,10089,18,4,120,1,1,0,0
51280401,512804,10079,9,4,150,1,1,100,0
51280402,512804,10088,10,3,150,1,1,100,0
51280403,512804,10088,10,5,150,1,1,100,0
51280404,512804,10081,11,2,150,5,1,50,0
51280405,512804,10081,11,6,150,5,1,50,0
51280406,512804,10077,13,4,150,1,1,100,0
51280407,512804,10078,14,3,150,1,1,100,0
51280408,512804,10078,14,5,150,1,1,100,0
51280409,512804,10036,15,2,150,3,1,100,0
51280410,512804,10036,15,6,150,3,1,100,0
51280411,512804,10089,15,3,150,1,1,100,0
51280412,512804,10089,15,5,150,1,1,100,0
51280413,512804,10036,16,4,150,1,1,100,0
51280414,512804,10036,16,1,150,3,1,100,0
51280415,512804,10036,16,7,150,3,1,100,0
51280501,512805,10088,9,4,150,3,1,100,0
51280502,512805,10088,10,3,150,1,1,100,0
51280503,512805,10088,10,5,150,1,1,100,0
51280504,512805,10084,11,2,150,5,1,50,0
51280505,512805,10084,11,6,150,5,1,50,0
51280506,512805,10078,13,3,150,1,1,100,0
51280507,512805,10078,13,5,150,1,1,100,0
51280508,512805,10078,14,2,150,1,1,100,0
51280509,512805,10078,14,6,150,1,1,100,0
51280510,512805,10078,15,1,150,1,1,100,0
51280511,512805,10078,15,7,150,1,1,100,0
51280512,512805,10090,14,4,150,1,1,100,0
51280513,512805,10078,16,1,150,1,1,100,0
51280514,512805,10078,16,7,150,1,1,100,0
51280515,512805,10090,16,4,150,1,1,100,0
51290101,512901,10086,10,4,125,5,1,0,0
51290102,512901,10086,10,3,125,5,1,0,0
51290103,512901,10086,10,5,125,5,1,0,0
51290104,512901,10034,12,2,125,5,1,0,0
51290105,512901,10034,12,6,125,5,1,0,0
51290106,512901,10034,13,4,125,5,1,0,0
51290107,512901,10089,15,3,125,1,1,0,0
51290108,512901,10089,15,5,125,1,1,0,0
51290109,512901,10090,12,4,125,1,1,0,0
51290201,512902,10086,10,4,125,5,1,0,0
51290202,512902,10086,10,3,125,5,1,0,0
51290203,512902,10086,10,5,125,5,1,0,0
51290204,512902,10034,11,4,125,5,1,0,0
51290205,512902,10034,12,2,125,5,1,0,0
51290206,512902,10034,12,6,125,5,1,0,0
51290207,512902,10081,13,1,125,5,1,0,0
51290208,512902,10081,13,7,125,5,1,0,0
51290209,512902,10035,18,4,125,4,1,0,0
51290301,512903,10086,9,4,125,5,1,0,0
51290302,512903,10086,10,3,125,5,1,0,0
51290303,512903,10086,10,5,125,5,1,0,0
51290304,512903,10034,11,4,125,5,1,0,0
51290305,512903,10034,12,2,125,5,1,0,0
51290306,512903,10034,12,6,125,5,1,0,0
51290307,512903,10036,18,3,125,3,1,0,0
51290308,512903,10036,18,5,125,3,1,0,0
51290401,512904,10088,10,4,125,1,1,0,0
51290402,512904,10086,11,3,125,5,1,0,0
51290403,512904,10086,11,5,125,5,1,0,0
51290404,512904,10086,12,4,125,5,1,0,0
51290405,512904,10076,15,2,125,5,1,0,0
51290406,512904,10076,15,6,125,5,1,0,0
51290407,512904,10076,16,3,125,5,1,0,0
51290408,512904,10076,16,5,125,5,1,0,0
51290409,512904,10089,18,4,125,1,1,0,0
51290501,512905,10079,9,4,150,1,1,80,0
51290502,512905,10095,10,3,150,5,1,80,0
51290503,512905,10095,10,5,150,5,1,80,0
51290504,512905,10088,11,2,150,1,1,100,0
51290505,512905,10088,11,6,150,1,1,100,0
51290506,512905,10081,13,3,150,5,1,50,0
51290507,512905,10081,13,5,150,5,1,50,0
51290508,512905,10078,14,2,150,1,1,100,0
51290509,512905,10078,14,6,150,1,1,100,0
51290510,512905,10089,15,1,150,1,1,100,0
51290511,512905,10089,15,7,150,1,1,100,0
51290512,512905,10089,14,4,150,1,1,100,0
51290513,512905,10078,16,4,150,1,1,100,0
51290514,512905,10089,16,2,150,1,1,100,0
51290515,512905,10089,16,6,150,1,1,100,0
51300101,513001,10086,11,3,125,5,1,0,0
51300102,513001,10086,11,5,125,5,1,0,0
51300103,513001,10086,12,2,125,5,1,0,0
51300104,513001,10086,12,6,125,5,1,0,0
51300105,513001,10034,14,4,125,5,1,0,0
51300106,513001,10034,15,2,125,5,1,0,0
51300107,513001,10034,15,6,125,5,1,0,0
51300108,513001,10035,18,1,125,4,1,0,0
51300109,513001,10035,18,7,125,4,1,0,0
51300201,513002,10086,11,2,125,5,1,0,0
51300202,513002,10086,11,6,125,5,1,0,0
51300203,513002,10034,13,3,125,5,1,0,0
51300204,513002,10034,13,5,125,5,1,0,0
51300205,513002,10034,14,4,125,5,1,0,0
51300206,513002,10034,15,2,125,5,1,0,0
51300207,513002,10034,15,6,125,5,1,0,0
51300208,513002,10081,16,1,125,5,1,0,0
51300209,513002,10081,16,7,125,5,1,0,0
51300301,513003,10086,11,3,125,5,1,0,0
51300302,513003,10086,11,5,125,5,1,0,0
51300303,513003,10034,13,4,125,5,1,0,0
51300304,513003,10034,14,2,125,5,1,0,0
51300305,513003,10034,14,6,125,5,1,0,0
51300306,513003,10076,15,2,125,5,1,0,0
51300307,513003,10076,15,6,125,5,1,0,0
51300308,513003,10076,16,1,125,5,1,0,0
51300309,513003,10076,16,7,125,5,1,0,0
51300401,513004,10086,11,3,125,5,1,0,0
51300402,513004,10086,11,5,125,5,1,0,0
51300403,513004,10034,13,4,125,5,1,0,0
51300404,513004,10034,14,2,125,5,1,0,0
51300405,513004,10034,14,6,125,5,1,0,0
51300406,513004,10034,15,4,125,5,1,0,0
51300407,513004,10089,16,3,125,1,1,0,0
51300408,513004,10089,16,5,125,1,1,0,0
51300501,513005,10088,11,3,125,1,1,50,0
51300502,513005,10088,11,5,125,1,1,50,0
51300503,513005,10076,13,4,125,5,1,0,0
51300504,513005,10076,14,3,125,5,1,0,0
51300505,513005,10076,14,5,125,5,1,0,0
51300506,513005,10076,15,2,125,5,1,0,0
51300507,513005,10076,15,6,125,5,1,0,0
51300508,513005,10090,12,4,125,1,1,0,0
51310101,513101,900342,11,4,100,1,1,0,0
51310201,513102,10095,11,3,130,5,1,50,0
51310202,513102,10095,11,5,130,5,1,50,0
51310203,513102,10086,12,2,130,5,1,50,0
51310204,513102,10086,12,6,130,5,1,50,0
51310205,513102,10034,15,4,130,5,1,50,0
51310206,513102,10034,15,3,130,5,1,50,0
51310207,513102,10034,15,5,130,5,1,50,0
51310208,513102,10081,16,4,130,5,1,50,0
51310301,513103,10095,11,3,130,5,1,50,0
51310302,513103,10095,11,5,130,5,1,50,0
51310303,513103,10034,12,4,130,5,1,50,0
51310304,513103,10034,13,2,130,5,1,50,0
51310305,513103,10034,13,6,130,5,1,50,0
51310306,513103,10034,14,4,130,5,1,50,0
51310307,513103,10089,16,3,130,1,1,50,0
51310308,513103,10089,16,5,130,1,1,50,0
51310401,513104,10095,11,3,130,5,1,20,0
51310402,513104,10095,11,5,130,5,1,20,0
51310403,513104,10086,12,2,130,5,1,20,0
51310404,513104,10086,12,6,130,5,1,20,0
51310405,513104,10034,15,3,130,5,1,20,0
51310406,513104,10034,15,5,130,5,1,20,0
51310407,513104,10078,18,4,130,1,1,20,0
51310408,513104,10078,21,4,130,1,1,20,0
51310501,513105,10088,11,4,100,1,1,50,0
51310502,513105,10086,12,3,100,5,1,0,0
51310503,513105,10086,12,5,100,5,1,0,0
51310504,513105,10081,15,1,100,5,1,30,0
51310505,513105,10081,15,7,100,5,1,30,0
51310506,513105,10089,16,3,100,1,1,50,0
51310507,513105,10089,16,5,100,1,1,50,0
51310508,513105,10089,18,4,100,1,1,50,0
51320101,513201,900343,11,4,100,1,1,90,0
51320201,513202,10095,11,4,130,5,1,30,0
51320202,513202,10095,12,1,130,5,1,30,0
51320203,513202,10095,12,7,130,5,1,30,0
51320204,513202,10089,13,4,130,1,1,30,0
51320205,513202,10089,15,2,130,1,1,30,0
51320206,513202,10089,15,6,130,1,1,30,0
51320207,513202,10089,16,3,130,1,1,30,0
51320208,513202,10089,16,5,130,1,1,30,0
51320209,513202,10090,15,4,130,1,1,50,0
51320210,513202,10078,18,1,130,1,1,30,0
51320211,513202,10078,18,7,130,1,1,30,0
51320212,513202,10078,19,2,130,1,1,30,0
51320213,513202,10078,19,6,130,1,1,30,0
51320214,513202,10078,20,3,130,1,1,30,0
51320215,513202,10078,20,5,130,1,1,30,0
51320301,513203,10095,11,3,130,5,1,0,0
51320302,513203,10095,11,5,130,5,1,0,0
51320303,513203,10086,11,4,130,5,1,0,0
51320304,513203,10086,12,4,130,5,1,0,0
51320305,513203,10034,13,2,130,5,1,0,0
51320306,513203,10034,13,6,130,5,1,0,0
51320307,513203,10076,16,1,130,5,1,0,0
51320308,513203,10076,16,7,130,5,1,0,0
51320401,513204,10086,11,4,130,5,1,0,0
51320402,513204,10086,12,3,130,5,1,0,0
