"id","name","fight_type","type_coef","success_type_condition","basic_score","fight_environment_group","is_enemy_random","theater_spare_gun_num","theater_spare_fairy_num","theater_spare_sangvis_cost","assist_npc","assist_squad","assist_fairy","boss_score_coef","boss_score_display","start_score","end_score","type","construction","enemy_group","enemy_lv","enemy_score","occupied_enemy_lv","occupied_enemy_score","boss","occupied_boss_score","score_limit","advantage_gun","material_item","battle_background","theater_id","display_length","description","difficulty","area_mission_id","advantage_sangvis","advantage_skill","advantage_desc"
"643","theater_area-10000643","2","0","1;727;728","1500","738;741;742","0","5","0","36","","","","7;9;4;10;4;7;1;6;4;2;1;1;1","-1;0;-1;0;0;0;0;0;0;0;0;0;0","535890000","722450000","2","643","1054301-0-1-1,1054302-0-1-1,1054303-0-1-1,1054304-0-1-1,1054305-0-1-1,1054306-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-22,-22,-22,-21,-21,-21,-21,0,0,0","0,0,0,0,0,0,0,0,0,0","700002-0","60","6550","157,324,164,173,238,263","47","network","64","300","theater_area-20000643","6400","901441","","","theater_area-30000643"
"644","theater_area-10000644","3","40","1;723;3","3000","715;727;729","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","722450000","896410000","1","","1054401-0-1-1,1054402-0-1-1,1054403-0-1-1,1054404-0-1-1,1054405-0-1-1,1054406-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-32,-32,-32,-31,-31,-31,-31,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","299,278,190,84,80,300","47","snowland","64","300","theater_area-20000644","14000","901442","","","theater_area-30000644"
"645","theater_area-10000645","4","800003,1","1;705;706","3000","703;707;733","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","896410000","1118530000","1","","1054501-0-1-1,1054502-0-1-1,1054503-0-1-1,1054504-0-1-1,1054505-0-1-1,1054506-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-32,-32,-32,-31,-31,-31,-31,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","299,278,190,84,80,300","47","snowland","64","300","theater_area-20000645","25000","901442","","","theater_area-30000645"
"646","theater_area-10000646","2","0","1;718;723","3000","715;716;743","0","10","0","72","","","","7;9;8;10;6;10;1;6;4;2;1;1;1","-1;0;0;0;1;1;0;0;0;0;0;0;0","1118530000","1545620000","2","","1054601-0-1-1,1054602-0-1-1,1054603-0-1-1,1054604-0-1-1,1054605-0-1-1,1054606-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-22,-22,-22,-21,-21,-21,-21,0,0,0","0,0,0,0,0,0,0,0,0,0","700001-0","60","11380","299,278,190,84,80,300","47","network","64","300","theater_area-20000646","28000","901442","","","theater_area-30000646"
"647","theater_area-10000647","4","800005,1","1;722;710","5000","703;710;733","0","10","0","72","","","","21;13;12;15;6;10;1;9;6;3;2;2;2","0;0;0;0;0;0;0;0;0;0;0;0;0","1545620000","1916600000","1","","1054701-0-1-1,1054702-0-1-1,1054703-0-1-1,1054704-0-1-1,1054705-0-1-1,1054706-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-32,-32,-32,-31,-31,-31,-31,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","336,328,203,330,171,187","47","snowland","64","300","theater_area-20000647","30000","901443","","","theater_area-30000647"
"648","theater_area-10000648","2","0","1;716;723","5000","727;728;729","0","15","0","108","","","","21;19;6;22;6;10;1;9;6;3;2;2;2","0;1;-1;1;0;0;0;0;0;0;0;0;0","1916600000","2095380000","2","","1054801-1-1-1,1054802-1-1-1,1054803-1-1-1,1054804-1-1-1,1054805-1-1-1,1054806-1-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","700004-1","100","16142","336,328,203,330,171,187","47","network","64","300","theater_area-20000648","34000","901443","","","theater_area-30000648"
"711","theater_area-10000711","1","0","1","1000","737","0","5","0","36","","","","7;4;4;5;2;3;1;3;2;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","0","7450000","1","711","1071101-0-1-1,1071102-0-1-1,1071103-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","330,27,10,13,328,115","47","wasteland","71","300","theater_area-20000711","1000","901411","","","theater_area-30000711"
"712","theater_area-10000712","2","0","1","1000","736","0","5","0","36","","","","7;4;4;5;2;3;1;3;2;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","7450000","11690000","1","","1071201-0-1-1,1071202-0-1-1,1071203-0-1-1,1071204-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","330,27,10,13,328,115","47","network","71","300","theater_area-20000712","2600","901411","","","theater_area-30000712"
"713","theater_area-10000713","1","0","1","1000","738","0","5","0","36","","","","7;4;4;5;2;3;1;3;2;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","11690000","15130000","1","","1071301-0-1-1,1071302-0-1-1,1071303-0-1-1,1071304-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","330,27,10,13,328,115","47","wasteland","71","300","theater_area-20000713","4200","901411","","","theater_area-30000713"
"714","theater_area-10000714","2","0","1","1000","703","0","5","0","36","","","","11;6;4;7;2;3;1;3;2;1;1;1;1","1;1;0;1;0;0;0;0;0;0;0;0;0","15130000","35370000","2","","1071401-0-1-1,1071402-0-1-1,1071403-0-1-1,1071404-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700002-0","60","1046","330,27,10,13,328,115","47","network","71","300","theater_area-20000714","4800","901411","","","theater_area-30000714"
"715","theater_area-10000715","3","40","1","2000","720","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","35370000","47030000","1","","1071501-0-1-1,1071502-0-1-1,1071503-0-1-1,1071504-0-1-1,1071505-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","298,171,20171,73,106,70,6","47","wasteland","71","300","theater_area-20000715","5200","901412","","","theater_area-30000715"
"716","theater_area-10000716","2","0","1","2000","719","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","47030000","60640000","1","","1071601-0-1-1,1071602-0-1-1,1071603-0-1-1,1071604-0-1-1,1071605-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","298,171,20171,73,106,70,6","47","network","71","300","theater_area-20000716","5800","901412","","","theater_area-30000716"
"717","theater_area-10000717","1","0","1","3000","713","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","60640000","117160000","1","","1071701-0-1-1,1071702-0-1-1,1071703-0-1-1,1071704-0-1-1,1071705-0-1-1,1071706-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","298,171,20171,73,106,70,6","47","wasteland","71","300","theater_area-20000717","6400","901412","","","theater_area-30000717"
"718","theater_area-10000718","2","0","1","3000","710","0","5","0","36","","","","11;6;3;11;5;5;1;5;3;1;1;1;1","0;0;-1;1;1;0;0;0;0;0;0;0;0","117160000","190660000","2","","1071801-0-1-1,1071802-0-1-1,1071803-0-1-1,1071804-0-1-1,1071805-0-1-1,1071806-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700001-0","60","2205","298,171,20171,73,106,70,6","47","network","71","300","theater_area-20000718","7500","901412","","","theater_area-30000718"
"721","theater_area-10000721","1","0","1;712","1000","704;722","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","0","18000000","1","721","1072101-0-1-1,1072102-0-1-1,1072103-0-1-1,1072104-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","176,203,315,223,335,338","47","abandonedvillage","72","300","theater_area-20000721","7800","901421","","","theater_area-30000721"
"722","theater_area-10000722","2","0","1;6","1000","710;731","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","18000000","50980000","1","","1072201-0-1-1,1072202-0-1-1,1072203-0-1-1,1072204-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","176,203,315,223,335,338","47","network","72","300","theater_area-20000722","8000","901421","","","theater_area-30000722"
"723","theater_area-10000723","1","0","1;3","1000","701;736","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","50980000","77110000","1","","1072301-1-1-1,1072302-1-1-1,1072303-1-1-1,1072304-1-1-1,1072305-1-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","176,203,315,223,335,338","47","abandonedvillage","72","300","theater_area-20000723","8500","901421","","","theater_area-30000723"
"724","theater_area-10000724","2","0","1;704","1000","704;728","0","5","0","36","","","","11;10;6;11;3;5;1;5;3;1;1;1;1","0;1;0;1;0;0;0;0;0;0;0;0;0","77110000","105920000","2","","1072401-0-1-1,1072402-0-1-1,1072403-0-1-1,1072404-0-1-1,1072405-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700001-0","60","2193","176,203,315,223,335,338","47","network","72","300","theater_area-20000724","8800","901421","","","theater_area-30000724"
"725","theater_area-10000725","3","40","1;709","2000","729;703","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","105920000","187750000","1","725","1072501-0-1-1,1072502-0-1-1,1072503-0-1-1,1072504-0-1-1,1072505-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","232,202,162,164,209,286","47","abandonedvillage","72","300","theater_area-20000725","9200","901422","","","theater_area-30000725"
"726","theater_area-10000726","2","0","1;706","2000","716;707","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","187750000","248950000","1","","1072601-1-1-1,1072602-1-1-1,1072603-1-1-1,1072604-1-1-1,1072605-1-1-1,1072606-1-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","232,202,162,164,209,286","47","network","72","300","theater_area-20000726","9600","901422","","","theater_area-30000726"
"727","theater_area-10000727","1","0","1;716","3000","731;733","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","248950000","321200000","1","","1072701-0-1-1,1072702-0-1-1,1072703-0-1-1,1072704-0-1-1,1072705-0-1-1,1072706-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","232,202,162,164,209,286","47","abandonedvillage","72","300","theater_area-20000727","13000","901422","","","theater_area-30000727"
"728","theater_area-10000728","2","0","1;724","3000","705;722","0","5","0","36","","","","16;10;6;7;3;8;1;5;3;1;1;1;1","1;1;0;0;0;1;0;0;0;0;0;0;0","321200000","468370000","2","","1072801-0-1-1,1072802-0-1-1,1072803-0-1-1,1072804-0-1-1,1072805-0-1-1,1072806-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700006-0","60","3975","232,202,162,164,209,286","47","network","72","300","theater_area-20000728","14500","901422","","","theater_area-30000728"
"731","theater_area-10000731","2","0","1;712;713","1000","720;713;739","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","0","180000000","1","731","1073101-0-1-1,1073102-0-1-1,1073103-0-1-1,1073104-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","113,168,260,284,317,329","47","network","73","300","theater_area-20000731","13000","901431","","","theater_area-30000731"
"732","theater_area-10000732","4","800001,1","1;714;725","1000","722;710;723","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","180000000","304440000","1","","1073201-0-1-1,1073202-0-1-1,1073203-0-1-1,1073204-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","113,168,260,284,317,329","47","iron","73","300","theater_area-20000732","16000","901431","","","theater_area-30000732"
"733","theater_area-10000733","2","0","1;716;717","1000","716;719;739","0","5","0","36","","","","16;6;9;7;3;8;1;5;3;1;1;1;1","1;0;1;0;0;1;0;0;0;0;0;0;0","304440000","437880000","2","","1073301-0-1-1,1073302-0-1-1,1073303-0-1-1,1073304-0-1-1,1073305-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700007-0","60","3493","113,168,260,284,317,329","47","network","73","300","theater_area-20000733","20000","901431","","","theater_area-30000733"
"734","theater_area-10000734","3","60","1;726;722","2000","718;717;734","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","437880000","713750000","1","734","1073401-0-1-1,1073402-0-1-1,1073403-0-1-1,1073404-0-1-1,1073405-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","327,27,176,335,330,171,20171","47","iron","73","300","theater_area-20000734","22000","901431","","","theater_area-30000734"
"735","theater_area-10000735","1","0","1;726;721","2000","715;716;726","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","713750000","891960000","1","","1073501-0-1-1,1073502-0-1-1,1073503-0-1-1,1073504-0-1-1,1073505-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","327,27,176,335,330,171,20171","47","iron","73","300","theater_area-20000735","26000","901432","","","theater_area-30000735"
"736","theater_area-10000736","2","0","1;703;704","2000","701;710;702","0","5","0","36","","","","14;13;4;15;4;7;1;6;4;2;1;1;1","0;1;-1;1;0;0;0;0;0;0;0;0;0","891960000","1109820000","2","736","1073601-1-1-1,1073602-1-1-1,1073603-1-1-1,1073604-1-1-1,1073605-1-1-1,1073606-1-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700003-1","60","5329","327,27,176,335,330,171,20171","47","network","73","300","theater_area-20000736","27500","901432","","","theater_area-30000736"
"737","theater_area-10000737","1","0","1;14;722","3000","722;729;723","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","1109820000","1415580000","1","","1073701-0-1-1,1073702-0-1-1,1073703-0-1-1,1073704-0-1-1,1073705-0-1-1,1073706-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","325,326,162,319,85,264","47","iron","73","300","theater_area-20000737","29000","901433","","","theater_area-30000737"
"738","theater_area-10000738","2","0","1;718;723","3000","727;718;729","0","5","0","36","","","","14;9;8;15;6;10;1;6;4;2;1;1;1","0;0;0;1;1;1;0;0;0;0;0;0;0","1415580000","1730130000","2","","1073801-0-1-1,1073802-0-1-1,1073803-0-1-1,1073804-0-1-1,1073805-0-1-1,1073806-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700005-0","60","7322","325,326,162,319,85,264","47","network","73","300","theater_area-20000738","31000","901433","","","theater_area-30000738"
"741","theater_area-10000741","2","0","1;704;712","1500","730;720;710","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","0","372600000","1","741","1074101-0-1-1,1074102-0-1-1,1074103-0-1-1,1074104-0-1-1,1074105-0-1-1,1074106-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-22,-22,-22,-21,-21,-21,-21,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","157,324,164,173,238,263","47","network","74","300","theater_area-20000741","2400","901441","","","theater_area-30000741"
"742","theater_area-10000742","1","0","1;710;714","1500","740;716;714","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","372600000","535890000","1","742","1074201-0-1-1,1074202-0-1-1,1074203-0-1-1,1074204-0-1-1,1074205-0-1-1,1074206-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-27,-27,-27,-26,-26,-26,-26,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","157,324,164,173,238,263","47","snowland","74","300","theater_area-20000742","4800","901441","","","theater_area-30000742"
"743","theater_area-10000743","2","0","1;727;728","1500","738;741;742","0","5","0","36","","","","7;9;4;10;4;7;1;6;4;2;1;1;1","-1;0;-1;0;0;0;0;0;0;0;0;0;0","535890000","722450000","2","743","1074301-0-1-1,1074302-0-1-1,1074303-0-1-1,1074304-0-1-1,1074305-0-1-1,1074306-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-22,-22,-22,-21,-21,-21,-21,0,0,0","0,0,0,0,0,0,0,0,0,0","700002-0","60","6550","157,324,164,173,238,263","47","network","74","300","theater_area-20000743","6400","901441","","","theater_area-30000743"
"744","theater_area-10000744","3","40","1;723;3","3000","715;727;729","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","722450000","896410000","1","","1074401-0-1-1,1074402-0-1-1,1074403-0-1-1,1074404-0-1-1,1074405-0-1-1,1074406-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-32,-32,-32,-31,-31,-31,-31,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","299,278,190,84,80,300","47","snowland","74","300","theater_area-20000744","14000","901442","","","theater_area-30000744"
"745","theater_area-10000745","4","800003,1","1;705;706","3000","703;707;733","0","5","0","36","","","","14;9;8;10;4;7;1;6;4;2;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","896410000","1118530000","1","","1074501-0-1-1,1074502-0-1-1,1074503-0-1-1,1074504-0-1-1,1074505-0-1-1,1074506-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-32,-32,-32,-31,-31,-31,-31,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","299,278,190,84,80,300","47","snowland","74","300","theater_area-20000745","25000","901442","","","theater_area-30000745"
"746","theater_area-10000746","2","0","1;718;723","3000","715;716;743","0","10","0","72","","","","7;9;8;10;6;10;1;6;4;2;1;1;1","-1;0;0;0;1;1;0;0;0;0;0;0;0","1118530000","1545620000","2","","1074601-0-1-1,1074602-0-1-1,1074603-0-1-1,1074604-0-1-1,1074605-0-1-1,1074606-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-22,-22,-22,-21,-21,-21,-21,0,0,0","0,0,0,0,0,0,0,0,0,0","700001-0","60","11380","299,278,190,84,80,300","47","network","74","300","theater_area-20000746","28000","901442","","","theater_area-30000746"
"747","theater_area-10000747","4","800005,1","1;722;710","5000","703;710;733","0","10","0","72","","","","21;13;12;15;6;10;1;9;6;3;2;2;2","0;0;0;0;0;0;0;0;0;0;0;0;0","1545620000","1916600000","1","","1074701-0-1-1,1074702-0-1-1,1074703-0-1-1,1074704-0-1-1,1074705-0-1-1,1074706-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-32,-32,-32,-31,-31,-31,-31,0,0,0","0,0,0,0,0,0,0,0,0,0","","60","0","336,328,203,330,171,20171,187","47","snowland","74","300","theater_area-20000747","30000","901443","","","theater_area-30000747"
"748","theater_area-10000748","2","0","1;716;723","5000","727;728;729","0","15","0","108","","","","21;19;6;22;6;10;1;9;6;3;2;2;2","0;1;-1;1;0;0;0;0;0;0;0;0;0","1916600000","2095380000","2","","1074801-1-1-1,1074802-1-1-1,1074803-1-1-1,1074804-1-1-1,1074805-1-1-1,1074806-1-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","700004-1","100","16142","336,328,203,330,171,20171,187","47","network","74","300","theater_area-20000748","34000","901443","","","theater_area-30000748"
"911","theater_area-10000911","1","0","1","1000","727","0","5","0","36","","","","7;4;4;5;2;3;1;3;2;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","0","7450000","1","911","1091101-0-1-1,1091102-0-1-1,1091103-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","330,27,11,14,328,135","47","wasteland","91","300","theater_area-20000911","1000","902411","","75620701,75620801,75620901","theater_area-30000911"
"912","theater_area-10000912","2","0","1","1000","736","0","5","0","36","","","","7;4;4;5;2;3;1;3;2;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","7450000","11690000","1","","1091201-0-1-1,1091202-0-1-1,1091203-0-1-1,1091204-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","330,27,11,14,328,135","47","network","91","300","theater_area-20000912","2600","902411","","75620701,75620801,75620901","theater_area-30000912"
"913","theater_area-10000913","1","0","1","1000","738","0","5","0","36","","","","7;4;4;5;2;3;1;3;2;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","11690000","15130000","1","","1091301-0-1-1,1091302-0-1-1,1091303-0-1-1,1091304-0-1-1","-7,-7,-7,-6,-6,-6,-6,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","330,27,11,14,328,135","47","wasteland","91","300","theater_area-20000913","4200","902411","","75620701,75620801,75620901","theater_area-30000913"
"914","theater_area-10000914","2","0","1","1000","703","0","5","0","36","","","","11;6;4;7;2;3;1;3;2;1;1;1;1","1;1;0;1;0;0;0;0;0;0;0;0;0","15130000","35370000","2","","1091401-0-1-1,1091402-0-1-1,1091403-0-1-1,1091404-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","700002-0","60","1046","330,27,11,14,328,135","47","network","91","300","theater_area-20000914","4800","902411","","75620701,75620801,75620901","theater_area-30000914"
"915","theater_area-10000915","3","40","1","2000","720","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","35370000","47030000","1","","1091501-0-1-1,1091502-0-1-1,1091503-0-1-1,1091504-0-1-1,1091505-0-1-1","-12,-12,-12,-11,-11,-11,-11,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","85,349,73,86,70,62","47","wasteland","91","300","theater_area-20000915","5200","902412","","75620701,75621001","theater_area-30000915"
"916","theater_area-10000916","2","0","1","2000","711","0","5","0","36","","","","11;6;6;7;3;5;1;5;3;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0","47030000","60640000","1","","1091601-0-1-1,1091602-0-1-1,1091603-0-1-1,1091604-0-1-1,1091605-0-1-1","-2,-2,-2,-1,-1,-1,-1,0,0,0","0,0,0,0,0,0,0,0,0,0","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","0,0,0,0,0,0,0,0,0,0","","60","0","85,349,73,86,70,62","47","network","91","300","theater_area-20000916","5800","902412","","75620701,75621001","theater_area-30000916"
