id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform
6483,prize-10006483,0,0,0,0,0,0,0,0,0,,44-50,,,,,0,prize-20006483,0,,0,,,
6505,prize-10006505,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,prize-20006505,0,,0,,,
6506,prize-10006506,0,0,0,0,0,0,0,0,0,,4-5,,,,,0,prize-20006506,0,,0,,,
6507,prize-10006507,0,0,0,0,0,0,0,0,0,,2-5,,,,,0,prize-20006507,0,,0,,,
6508,prize-10006508,0,0,0,0,0,0,0,0,0,,3-5,,,,,0,prize-20006508,0,,0,,,
6509,prize-10006509,0,0,0,0,0,0,0,0,0,,1-5,,,,,0,prize-20006509,0,,0,,,
6510,prize-10006510,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006510,0,,0,,,
6511,prize-10006511,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20006511,0,,0,,,
6512,prize-10006512,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20006512,0,,0,,,
6513,prize-10006513,0,0,0,0,0,0,0,0,0,,,,,,1-500,0,prize-20006513,0,,0,,,
6514,prize-10006514,0,0,0,0,0,0,0,0,0,,,,,,2-500,0,prize-20006514,0,,0,,,
6515,prize-10006515,0,0,0,0,0,0,0,0,0,,,,,,3-500,0,prize-20006515,0,,0,,,
6516,prize-10006516,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006516,0,,0,,,
6518,prize-10006518,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,prize-20006518,0,,0,,,
6519,prize-10006519,0,0,0,0,0,0,0,0,0,,4-5,,,,,0,prize-20006519,0,,0,,,
6520,prize-10006520,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006520,0,,0,,,
6521,prize-10006521,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20006521,0,,0,,,
6522,prize-10006522,0,0,0,0,0,0,0,0,0,,,,,,1-500,0,prize-20006522,0,,0,,,
6523,prize-10006523,0,0,0,0,0,0,0,0,0,,,,,,2-500,0,prize-20006523,0,,0,,,
6524,prize-10006524,0,0,0,0,0,0,0,0,0,,,,,,3-500,0,prize-20006524,0,,0,,,
6525,prize-10006525,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006525,0,,0,,,
6530,prize-10006530,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,prize-20006530,0,,0,,,
6531,prize-10006531,0,0,0,0,0,0,0,0,0,,4-5,,,,,0,prize-20006531,0,,0,,,
6532,prize-10006532,0,0,0,0,0,0,0,0,0,,2-5,,,,,0,prize-20006532,0,,0,,,
6533,prize-10006533,0,0,0,0,0,0,0,0,0,,3-5,,,,,0,prize-20006533,0,,0,,,
6534,prize-10006534,0,0,0,0,0,0,0,0,0,,1-5,,,,,0,prize-20006534,0,,0,,,
6535,prize-10006535,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006535,0,,0,,,
6537,prize-10006537,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20006537,0,,0,,,
6538,prize-10006538,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20006538,0,,0,,,
6539,prize-10006539,0,0,0,0,0,0,0,0,0,,,,,,1-500,0,prize-20006539,0,,0,,,
6540,prize-10006540,0,0,0,0,0,0,0,0,0,,,,,,2-500,0,prize-20006540,0,,0,,,
6541,prize-10006541,0,0,0,0,0,0,0,0,0,,,,,,3-500,0,prize-20006541,0,,0,,,
6542,prize-10006542,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006542,0,,0,,,
6551,prize-10006551,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20006551,0,,0,,,
6552,prize-10006552,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006552,0,,0,,,
6553,prize-10006553,0,0,0,0,0,0,0,0,0,,506-100,,,,,0,prize-20006553,0,,0,,,
6554,prize-10006554,0,0,0,0,0,0,0,0,0,,,,200001-50,,,0,prize-20006554,0,,0,,,
6555,prize-10006555,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20006555,0,,0,,,
6556,prize-10006556,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006556,0,,0,,,
6557,prize-10006557,0,0,0,0,0,0,0,0,0,,506-100,,,,,0,prize-20006557,0,,0,,,
6558,prize-10006558,0,0,0,0,0,0,0,0,0,,44-100,,,,,0,prize-20006558,0,,0,,,
6559,prize-10006559,0,0,0,0,0,0,0,0,0,,,,,,1-200,0,prize-20006559,0,,0,,,
6560,prize-10006560,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20006560,0,,0,,,
6561,prize-10006561,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20006561,0,,0,,,
6562,prize-10006562,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20006562,0,,0,,,
6563,prize-10006563,0,0,0,0,0,0,0,0,0,,3-5,,,,,0,prize-20006563,0,,0,,,
6564,prize-10006564,0,0,0,0,0,0,0,0,0,,1-5,,,,,0,prize-20006564,0,,0,,,
6565,prize-10006565,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,prize-20006565,0,,0,,,
6566,prize-10006566,0,0,0,0,0,0,0,0,0,,9-30,,,,,0,prize-20006566,0,,0,,,
6567,prize-10006567,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20006567,0,,0,,,
6568,prize-10006568,0,0,0,0,0,0,0,0,0,,,,,,2-200,0,prize-20006568,0,,0,,,
6569,prize-10006569,0,0,0,0,0,0,0,0,0,,45-150,,,,,0,prize-20006569,0,,0,,,
6570,prize-10006570,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20006570,0,,0,,,
6571,prize-10006571,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006571,0,,0,,,
6572,prize-10006572,0,0,0,0,0,0,0,0,0,,45-150,,,,,0,prize-20006572,0,,0,,,
6573,prize-10006573,0,0,0,0,0,0,0,0,0,,46-100,,,,,0,prize-20006573,0,,0,,,
6574,prize-10006574,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20006574,0,,0,,,
6575,prize-10006575,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20006575,0,,0,,,
6576,prize-10006576,0,0,0,0,0,0,0,0,0,,,,,,3-200,0,prize-20006576,0,,0,,,
6577,prize-10006577,0,0,0,0,0,0,0,0,0,,3-5,,,,,0,prize-20006577,0,,0,,,
6578,prize-10006578,0,0,0,0,0,0,0,0,0,,,,200001-100,,,0,prize-20006578,0,,0,,,
6579,prize-10006579,0,0,0,0,0,0,0,0,0,,45-150,,,,,0,prize-20006579,0,,0,,,
6580,prize-10006580,0,0,0,0,0,0,0,0,0,,1-5,,,,,0,prize-20006580,0,,0,,,
6581,prize-10006581,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006581,0,,0,,,
6582,prize-10006582,0,0,0,0,0,0,0,0,0,,,,200001-100,,,0,prize-20006582,0,,0,,,
6583,prize-10006583,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,prize-20006583,0,,0,,,
6584,prize-10006584,0,0,0,0,0,0,0,0,0,,,,,,1-500,0,prize-20006584,0,,0,,,
6585,prize-10006585,0,0,0,0,0,0,0,0,0,,,,,,2-500,0,prize-20006585,0,,0,,,
6586,prize-10006586,0,0,0,0,0,0,0,0,0,,,,,,3-500,0,prize-20006586,0,,0,,,
6587,prize-10006587,0,0,0,0,0,15,0,0,0,,,,,,,0,prize-20006587,0,,0,,,
6588,prize-10006588,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20006588,0,,0,,,
6589,prize-10006589,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20006589,0,,0,,,
6590,prize-10006590,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,prize-20006590,0,,0,,,
6606,prize-10006606,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006606,0,,0,,,
6607,prize-10006607,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006607,0,,0,,,
6608,prize-10006608,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20006608,0,,0,,,
6609,prize-10006609,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006609,0,,0,,,
6610,prize-10006610,0,0,0,0,0,0,0,0,0,,,,200001-50,,,0,prize-20006610,0,,0,,,
6611,prize-10006611,0,0,0,0,0,0,0,0,0,,46-50,,,,,0,prize-20006611,0,,0,,,
6612,prize-10006612,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006612,0,,0,,,
6613,prize-10006613,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20006613,0,,0,,,
6614,prize-10006614,0,0,0,0,0,0,0,0,0,,506-100,,,,,0,prize-20006614,0,,0,,,
6615,prize-10006615,0,0,0,0,0,0,0,0,0,,,,,,1-200,0,prize-20006615,0,,0,,,
6616,prize-10006616,0,0,0,0,0,0,0,0,0,,3-5,,,,,0,prize-20006616,0,,0,,,
6617,prize-10006617,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20006617,0,,0,,,
6618,prize-10006618,0,0,0,0,0,0,0,0,0,,1-5,,,,,0,prize-20006618,0,,0,,,
6620,prize-10006620,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,prize-20006620,0,,0,,,
6621,prize-10006621,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20006621,0,,0,,,
6622,prize-10006622,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20006622,0,,0,,,
6623,prize-10006623,0,0,0,0,0,0,0,0,0,,,,,,2-200,0,prize-20006623,0,,0,,,
6624,prize-10006624,0,0,0,0,0,0,0,0,0,,9-30,,,,,0,prize-20006624,0,,0,,,
6625,prize-10006625,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006625,0,,0,,,
6626,prize-10006626,0,0,0,0,0,0,0,0,0,,45-150,,,,,0,prize-20006626,0,,0,,,
6627,prize-10006627,0,0,0,0,0,0,0,0,0,,,,,,3-200,0,prize-20006627,0,,0,,,
6628,prize-10006628,0,0,0,0,0,0,0,0,0,,1-5,,,,,0,prize-20006628,0,,0,,,
6629,prize-10006629,0,0,0,0,0,0,0,0,0,,3-5,,,,,0,prize-20006629,0,,0,,,
6630,prize-10006630,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20006630,0,,0,,,
6631,prize-10006631,0,2000,2000,2000,2000,0,0,0,0,,,,,,,0,prize-20006631,0,,0,,,
6632,prize-10006632,0,0,0,0,0,0,0,0,0,,,,200001-100,,,0,prize-20006632,0,,0,,,
6633,prize-10006633,0,0,0,0,0,0,0,0,0,,46-100,,,,,0,prize-20006633,0,,0,,,
6634,prize-10006634,0,0,0,0,0,0,0,0,0,,,,,,1-500,0,prize-20006634,0,,0,,,
6635,prize-10006635,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,prize-20006635,0,,0,,,
6636,prize-10006636,0,0,0,0,0,0,0,0,0,,9-50,,,,,0,prize-20006636,0,,0,,,
6637,prize-10006637,0,0,0,0,0,0,0,0,0,,,,,,2-500,0,prize-20006637,0,,0,,,
6638,prize-10006638,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20006638,0,,0,,,
6639,prize-10006639,0,0,0,0,0,15,0,0,0,,,,,,,0,prize-20006639,0,,0,,,
6640,prize-10006640,0,0,0,0,0,0,0,0,0,,,,,,3-500,0,prize-20006640,0,,0,,,
6641,prize-10006641,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,prize-20006641,0,,0,,,
6642,prize-10006642,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006642,0,,0,,,
6643,prize-10006643,0,0,0,0,0,0,0,0,0,,9-50,,,,,0,prize-20006643,0,,0,,,
6644,prize-10006644,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006644,0,,0,,,
6645,prize-10006645,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20006645,0,,0,,,
6646,prize-10006646,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006646,0,,0,,,
6647,prize-10006647,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006647,0,,0,,,
6648,prize-10006648,0,0,0,0,0,0,0,0,0,,,,200001-50,,,0,prize-20006648,0,,0,,,
6649,prize-10006649,0,0,0,0,0,0,0,0,0,,46-50,,,,,0,prize-20006649,0,,0,,,
6650,prize-10006650,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006650,0,,0,,,
6651,prize-10006651,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006651,0,,0,,,
6652,prize-10006652,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006652,0,,0,,,
6653,prize-10006653,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006653,0,,0,,,
6654,prize-10006654,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006654,0,,0,,,
6656,prize-10006656,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20006656,0,,0,,,
6657,prize-10006657,0,0,0,0,0,0,0,0,0,,15-200,,,,,0,prize-20006657,0,,0,,,
6694,prize-10006694,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20006694,1,,0,,,
6695,prize-10006695,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006695,1,,0,,,
6696,prize-10006696,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20006696,1,,0,,,
6697,prize-10006697,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006697,1,,0,,,
6698,prize-10006698,0,0,0,0,0,0,0,0,0,,,,200001-30,,,0,prize-20006698,1,,0,,,
6699,prize-10006699,0,0,0,0,0,0,0,0,0,,44-100,,,,,0,prize-20006699,1,,0,,,
6700,prize-10006700,0,0,0,0,0,0,0,0,0,,,,100003-10,,,0,prize-20006700,1,,0,,,
6701,prize-10006701,0,0,0,0,0,0,0,0,0,,46-30,,,,,0,prize-20006701,1,,0,,,
6702,prize-10006702,0,0,0,0,0,5,0,0,0,,,,,,,0,prize-20006702,1,,0,,,
6703,prize-10006703,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006703,1,,0,,,
6704,prize-10006704,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006704,1,,0,,,
6705,prize-10006705,0,0,0,0,0,0,0,0,0,,,,200001-30,,,0,prize-20006705,1,,0,,,
6706,prize-10006706,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20006706,1,,0,,,
6707,prize-10006707,0,0,0,0,0,0,0,0,0,,46-30,,,,,0,prize-20006707,1,,0,,,
6708,prize-10006708,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,prize-20006708,1,,0,,,
6709,prize-10006709,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006709,1,,0,,,
6710,prize-10006710,0,0,0,0,0,0,0,0,0,,44-150,,,,,0,prize-20006710,1,,0,,,
6711,prize-10006711,0,0,0,0,0,0,0,0,0,,,,,,1-200,0,prize-20006711,1,,0,,,
6712,prize-10006712,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006712,1,,0,,,
6713,prize-10006713,0,0,0,0,0,0,0,0,0,,,,200001-30,,,0,prize-20006713,1,,0,,,
6714,prize-10006714,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20006714,1,,0,,,
6715,prize-10006715,0,0,0,0,0,0,0,0,0,,,,100003-10,,,0,prize-20006715,1,,0,,,
6716,prize-10006716,0,0,0,0,0,0,0,0,0,,46-30,,,,,0,prize-20006716,1,,0,,,
6717,prize-10006717,0,0,0,0,0,0,0,0,0,,1-5,,,,,0,prize-20006717,1,,0,,,
6718,prize-10006718,0,0,0,0,0,5,0,0,0,,,,,,,0,prize-20006718,1,,0,,,
6719,prize-10006719,0,0,0,0,0,0,0,0,0,,44-50,,,,,0,prize-20006719,1,,0,,,
6720,prize-10006720,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006720,1,,0,,,
6721,prize-10006721,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006721,1,,0,,,
6722,prize-10006722,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006722,1,,0,,,
6723,prize-10006723,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20006723,1,,0,,,
6724,prize-10006724,0,0,0,0,0,0,0,0,0,,,,200001-30,,,0,prize-20006724,1,,0,,,
6725,prize-10006725,0,0,0,0,0,0,0,0,0,,3-5,,,,,0,prize-20006725,1,,0,,,
6726,prize-10006726,0,0,0,0,0,0,0,0,0,,46-30,,,,,0,prize-20006726,1,,0,,,
6727,prize-10006727,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006727,1,,0,,,
6728,prize-10006728,0,0,0,0,0,0,0,0,,,1-5,,,,,0,prize-20006728,1,,0,,,
6729,prize-10006729,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006729,1,,0,,,
6730,prize-10006730,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006730,1,,0,,,
6731,prize-10006731,0,0,0,0,0,0,0,0,0,,,,,,1-500,0,prize-20006731,1,,0,,,
6732,prize-10006732,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006732,1,,0,,,
6733,prize-10006733,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20006733,1,,0,,,
6734,prize-10006734,0,0,0,0,0,0,0,0,0,,,,200001-30,,,0,prize-20006734,1,,0,,,
6735,prize-10006735,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006735,1,,0,,,
6736,prize-10006736,0,0,0,0,0,0,0,0,0,,1-5,,,,,0,prize-20006736,1,,0,,,
6737,prize-10006737,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006737,1,,0,,,
6738,prize-10006738,0,0,0,0,0,0,0,0,0,,,,,,2-500,0,prize-20006738,1,,0,,,
6739,prize-10006739,0,0,0,0,0,0,0,0,0,,9-30,,,,,0,prize-20006739,1,,0,,,
6740,prize-10006740,0,0,0,0,0,0,0,0,0,,,,200001-30,,,0,prize-20006740,1,,0,,,
6741,prize-10006741,0,0,0,0,0,0,0,0,0,,,,100003-10,,,0,prize-20006741,1,,0,,,
6742,prize-10006742,0,0,0,0,0,0,0,0,0,,3-5,,,,,0,prize-20006742,1,,0,,,
6743,prize-10006743,0,0,0,0,0,5,0,0,0,,,,,,,0,prize-20006743,1,,0,,,
6744,prize-10006744,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,prize-20006744,1,,0,,,
6745,prize-10006745,0,0,0,0,0,0,0,0,0,,,,,,3-500,0,prize-20006745,1,,0,,,
6746,prize-10006746,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,prize-20006746,1,,0,,,
6747,prize-10006747,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,prize-20006747,1,,0,,,
6748,prize-10006748,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006748,1,,0,,,
6749,prize-10006749,0,0,0,0,0,0,0,0,0,,15-100,,,,,0,prize-20006749,1,,0,,,
6750,prize-10006750,0,0,0,0,0,0,0,0,0,,,,100003-10,,,0,prize-20006750,1,,0,,,
6751,prize-10006751,0,0,0,0,0,0,0,0,0,,46-30,,,,,0,prize-20006751,1,,0,,,
6752,prize-10006752,0,0,0,0,0,0,0,0,0,,506-100,,,,,0,prize-20006752,1,,0,,,
6754,prize-10006754,0,2000,2000,2000,2000,0,0,0,0,,,,,,,0,prize-20006754,1,,0,,,
6755,prize-10006755,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20006755,1,,0,,,
6756,prize-10006756,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20006756,1,,0,,,
6757,prize-10006757,0,0,0,0,0,0,0,0,0,,,,200001-100,,,0,prize-20006757,1,,0,,,
6758,prize-10006758,0,0,0,0,0,0,0,0,0,,46-100,,,,,0,prize-20006758,1,,0,,,
6759,prize-10006759,0,0,0,0,0,0,0,0,0,,9-50,,,,,0,prize-20006759,1,,0,,,
6760,prize-10006760,0,0,0,0,0,0,0,0,0,,,,,,2-200,0,prize-20006760,1,,0,,,
6761,prize-10006761,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,prize-20006761,1,,0,,,
6762,prize-10006762,0,0,0,0,0,0,0,0,0,,,,,,3-200,0,prize-20006762,1,,0,,,
6763,prize-10006763,0,0,0,0,0,0,0,0,0,,506-200,,,,,0,prize-20006763,1,,0,,,
6764,prize-10006764,0,0,0,0,0,0,0,0,0,,14-50,,,,,0,prize-20006764,1,,0,,,
6765,prize-10006765,0,0,0,0,0,0,0,0,0,,15-50,,,,,0,prize-20006765,1,,0,,,
6766,prize-10006766,0,0,0,0,0,0,0,0,0,,14-50,,,,,0,prize-20006766,1,,0,,,
6767,prize-10006767,0,0,0,0,0,0,0,0,0,,15-50,,,,,0,prize-20006767,1,,0,,,
6768,prize-10006768,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,prize-20006768,1,,0,,,
6769,prize-10006769,0,0,0,0,0,0,0,0,0,,14-50,,,,,0,prize-20006769,1,,0,,,
6770,prize-10006770,0,0,0,0,0,0,0,0,0,,15-50,,,,,0,prize-20006770,1,,0,,,
6771,prize-10006771,0,0,0,0,0,0,0,0,0,,14-50,,,,,0,prize-20006771,1,,0,,,
6772,prize-10006772,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20006772,1,,0,,,
6774,prize-10006774,0,0,0,0,0,0,0,0,0,,,,200001-30,,,0,prize-20006774,1,,0,,,
6775,prize-10006775,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,prize-20006775,1,,0,,,
6776,prize-10006776,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,prize-20006776,1,,0,,,
7001,prize-10007001,0,30000,30000,30000,30000,0,2018,0,0,,,,,93,,0,prize-20007001,0,,0,"18-910118,18-0,18-0",,
7002,prize-10007002,0,28000,28000,28000,28000,0,1800,0,0,,,,,93,,0,prize-20007002,0,,0,"18-910118,18-0,18-0",,
7003,prize-10007003,0,26000,26000,26000,26000,0,1600,0,0,,,,,93,,0,prize-20007003,0,,0,"18-910118,18-0,18-0",,
7004,prize-10007004,0,24000,24000,24000,24000,0,1400,0,0,,,,,93,,0,prize-20007004,0,,0,"18-910118,18-0,18-0",,
7005,prize-10007005,0,22000,22000,22000,22000,0,1200,0,0,,,,,93,,0,prize-20007005,0,,0,"18-910118,18-0,18-0",,
7006,prize-10007006,0,20000,20000,20000,20000,0,1000,0,0,,,,,93,,0,prize-20007006,0,,0,"18-910118,18-0,18-0",,
7007,prize-10007007,0,18000,18000,18000,18000,0,900,0,0,,,,,93,,0,prize-20007007,0,,0,"18-910118,18-0,18-0",,
7008,prize-10007008,0,16000,16000,16000,16000,0,800,0,0,,,,,93,,0,prize-20007008,0,,0,"18-910118,18-0,18-0",,
7009,prize-10007009,0,14000,14000,14000,14000,0,700,0,0,,,,,93,,0,prize-20007009,0,,0,"18-910118,18-0,18-0",,
7010,prize-10007010,0,12000,12000,12000,12000,0,600,0,0,,,,,93,,0,prize-20007010,0,,0,"18-910118,18-0,18-0",,
7011,prize-10007011,0,10000,10000,10000,10000,0,500,0,0,,,,,93,,0,prize-20007011,0,,0,"18-910118,18-0,18-0",,
7012,prize-10007012,0,9000,9000,9000,9000,0,400,0,0,,,,,93,,0,prize-20007012,0,,0,"18-910118,18-0,18-0",,
7013,prize-10007013,0,8000,8000,8000,8000,0,300,0,0,,,,,93,,0,prize-20007013,0,,0,"18-910118,18-0,18-0",,
7014,prize-10007014,0,7000,7000,7000,7000,0,200,0,0,,,,,93,,0,prize-20007014,0,,0,"18-0,18-0",,
7015,prize-10007015,0,6000,6000,6000,6000,0,150,0,0,,,,,93,,0,prize-20007015,0,,0,"18-0,18-0",,
7016,prize-10007016,0,5000,5000,5000,5000,0,100,0,0,,,,,93,,0,prize-20007016,0,,0,18-0,,
7017,prize-10007017,0,4000,4000,4000,4000,0,80,0,0,,,,,93,,0,prize-20007017,0,,0,18-0,,
7018,prize-10007018,0,3000,3000,3000,3000,0,50,0,0,,,,,,,0,prize-20007018,0,,0,18-0,,
7019,prize-10007019,0,2000,2000,2000,2000,0,50,0,0,,,,,,,0,prize-20007019,0,,0,,,
7020,prize-10007020,0,0,0,0,0,0,0,0,0,,"41-100,44-200,9-200",,200001-300,,"1-1000,2-1000,3-1000",0,prize-20007020,0,,0,18-0,,
7021,prize-10007021,0,0,0,0,0,0,0,0,0,,"41-90,44-180,9-180",,200001-270,,"1-900,2-900,3-900",0,prize-20007021,0,,0,18-0,,
7022,prize-10007022,0,0,0,0,0,0,0,0,0,,"41-80,44-160,9-160",,200001-240,,"1-800,2-800,3-800",0,prize-20007022,0,,0,18-0,,
7023,prize-10007023,0,0,0,0,0,0,0,0,0,,"41-70,44-140,9-140",,200001-210,,"1-700,2-700,3-700",0,prize-20007023,0,,0,18-0,,
7024,prize-10007024,0,0,0,0,0,0,0,0,0,,"41-60,44-120,9-120",,200001-180,,"1-600,2-600,3-600",0,prize-20007024,0,,0,18-0,,
7025,prize-10007025,0,0,0,0,0,0,0,0,0,,"41-50,44-100,9-100",,200001-150,,"1-500,2-500,3-500",0,prize-20007025,0,,0,18-0,,
7026,prize-10007026,0,0,0,0,0,0,0,0,0,,"41-40,44-80,9-80",,200001-120,,"1-400,2-400,3-400",0,prize-20007026,0,,0,,,
7027,prize-10007027,0,0,0,0,0,0,0,0,0,,"41-30,44-60,9-60",,200001-90,,"1-300,2-300,3-300",0,prize-20007027,0,,0,,,
7028,prize-10007028,0,0,0,0,0,0,0,0,0,,"41-20,44-40,9-40",,200001-60,,"1-200,2-200,3-200",0,prize-20007028,0,,0,,,
7029,prize-10007029,0,0,0,0,0,0,0,0,0,,"41-10,44-20,9-20",,200001-30,,"1-100,2-100,3-100",0,prize-20007029,0,,0,,,
7059,prize-10007059,0,0,0,0,0,0,0,0,,,"100100-6,100098-1",,,,,0,prize-20007059,0,,0,,,
7060,prize-10007060,0,0,0,0,0,0,0,0,,,"100100-6,100099-1",,,,,0,prize-20007060,0,,0,,,
7061,prize-10007061,0,0,0,0,0,0,0,0,,,"100100-8,100099-1",,,,,0,prize-20007061,0,,0,,,
7062,prize-10007062,0,0,0,0,0,0,0,0,,,"100100-10,100099-1",,,,,0,prize-20007062,0,,0,,,
7063,prize-10007063,0,0,0,0,0,0,0,0,,,"100100-10,100098-2",,,,,0,prize-20007063,0,,0,,,
7064,prize-10007064,0,0,0,0,0,0,0,0,,,"100100-10,100099-2",,,,,0,prize-20007064,0,,0,,,
7065,prize-10007065,0,0,0,0,0,0,0,0,,,"100100-12,100099-2",,,,,0,prize-20007065,0,,0,,,
7066,prize-10007066,0,0,0,0,0,0,0,0,,,"100100-15,100099-2",,,,,0,prize-20007066,0,,0,,,
7067,prize-10007067,0,0,0,0,0,0,0,0,,,"100100-10,100098-1",,,,,0,prize-20007067,0,,0,,,
7068,prize-10007068,0,0,0,0,0,0,0,0,,,"100100-15,100099-1",,,,,0,prize-20007068,0,,0,,,
7069,prize-10007069,0,0,0,0,0,0,0,0,,,100100-6,,,,,0,prize-20007069,0,,0,,,
7070,prize-10007070,0,0,0,0,0,0,0,0,,,100100-8,,,,,0,prize-20007070,0,,0,,,
7071,prize-10007071,0,0,0,0,0,0,0,0,,,100100-10,,,,,0,prize-20007071,0,,0,,,
7072,prize-10007072,0,0,0,0,0,0,0,0,,,100100-12,,,,,0,prize-20007072,0,,0,,,
