id,item_id,sub_type,mp,ammo,mre,part,gem,item_ids,onsale,in_gasha,code,order,rarity,decompose_gift,skin,is_live2d,filter_type,frame_id,logo_code,event_id
500,1500,1,0,0,0,0,80,508-2000,1,0,profilePic_yukata19_M249SAW,1,5,,3604,0,4,200005,,0
501,1501,1,0,0,0,0,80,508-2000,1,0,profilePic_yukata19_OTs12,1,5,,3605,0,4,200005,,0
502,1502,3,0,0,0,0,600,508-15000,1,0,cg_2019summer,1,10,,0,1,6,0,,0
503,1503,1,0,0,0,0,200,508-5000,1,0,profilePic_dwxy19_PA15,1,5,,3701,0,4,200005,,0
504,1504,1,0,0,0,0,200,508-5000,1,0,profilePic_dwxy19_95type,1,5,,3702,0,4,200005,,0
505,1505,1,0,0,0,0,200,508-5000,1,0,profilePic_dwxy19_97type,1,5,,3703,0,4,200005,,0
506,1506,1,0,0,0,0,200,508-5000,1,0,profilePic_dwxy19_SR3MP,1,5,,3704,0,4,200005,,0
507,1507,1,0,0,0,0,160,508-4000,1,0,profilePic_dwxy19_Mk23,1,5,,3705,0,4,200005,,0
508,1508,1,0,0,0,0,160,508-4000,1,0,profilePic_dwxy19_M590,1,5,,3706,0,4,200005,,0
509,1509,1,0,0,0,0,80,508-2000,1,0,profilePic_dwxy19_M500,1,5,,3707,0,4,200005,,0
510,1510,1,0,0,0,0,80,508-2000,1,0,profilePic_dwxy19_TMP,1,5,,3708,0,4,200005,,0
511,1511,1,0,0,0,0,0,,0,0,profilePic_yzcoffee19_r93,1,5,,0,0,1,200005,,0
512,1512,2,0,0,0,0,0,,0,0,card_yzcoffee19,1,5,,0,0,1,0,,0
513,1513,1,0,0,0,0,200,508-5000,1,0,profilePic_Halloween2019_dog,1,5,,0,0,1,200005,logo_halloween,3608
514,1514,1,0,0,0,0,200,508-5000,1,0,profilePic_Halloween2019_battle,1,5,,0,0,1,200005,logo_halloween,3609
515,1515,2,0,0,0,0,200,508-5000,1,0,card_Halloween2019,1,5,,0,0,1,200005,,3604
516,1516,1,0,0,0,0,200,508-5000,0,0,card_Hallo2019_JP,1,5,,0,0,1,0,,0
517,1517,1,0,0,0,0,200,508-5000,1,0,profilePic_Hallo19_QBU88,1,5,,3801,0,4,200005,,0
518,1518,1,0,0,0,0,200,508-5000,1,0,profilePic_Hallo19_G36C,1,5,,3802,0,4,200005,,0
519,1519,1,0,0,0,0,200,508-5000,1,0,profilePic_Hallo19_M870P,1,5,,3803,0,4,200005,,0
520,1520,1,0,0,0,0,160,508-4000,1,0,profilePic_Hallo19_MG3,1,5,,3806,0,4,200005,,0
521,1521,1,0,0,0,0,160,508-4000,1,0,profilePic_Hallo19_KSVK,1,5,,3805,0,4,200005,,0
522,1522,1,0,0,0,0,160,508-4000,1,0,profilePic_Hallo19_97typeS,1,5,,3807,0,4,200005,,0
523,1523,1,0,0,0,0,160,508-4000,1,0,profilePic_Hallo19_PSG1,1,5,,3808,0,4,200005,,0
524,1524,1,0,0,0,0,80,508-2000,1,0,profilePic_Hallo19_CETME556,1,5,,3809,0,4,200005,,0
533,1533,1,0,0,0,0,200,508-5000,0,0,profilePic_qbu88_hallocoffee,1,5,,0,0,1,200005,logo_halloween,0
534,1534,2,0,0,0,0,200,508-5000,0,0,card_hallo2019_coffee,1,5,,0,0,1,0,,0
535,1535,1,0,0,0,0,200,508-5000,1,0,profilePic_racing19_Saiga12,1,5,,3901,0,4,200005,,0
536,1536,1,0,0,0,0,200,508-5000,1,0,profilePic_racing19_P22,1,5,,3902,0,4,200005,,0
537,1537,1,0,0,0,0,160,508-4000,1,0,profilePic_racing19_UKM2000,1,5,,3903,0,4,200005,,0
538,1538,1,0,0,0,0,80,508-2000,1,0,profilePic_racing19_M2HB,1,5,,3904,0,4,200005,,0
539,1539,1,0,0,0,0,40,508-1000,1,0,profilePic_racing19_PPK,1,5,,3905,0,4,200005,,0
540,1540,1,0,0,0,0,160,508-4000,1,0,profilePic_Xms19_petdog,1,5,,0,0,1,200005,logo_christmas,3663
541,1541,1,0,0,0,0,80,508-2000,1,0,profilePic_Xms19_bingyi,1,5,,0,0,1,200005,logo_christmas,3664
542,1542,2,0,0,0,0,400,508-10000,1,0,card_Xms19_bingyi,1,5,,0,0,1,0,,3605
543,1543,1,0,0,0,0,200,508-5000,1,0,profilePic_Xms19_Lewis,1,5,,4001,0,4,200005,,0
544,1544,1,0,0,0,0,200,508-5000,1,0,profilePic_Xms19_HK21,1,5,,4002,0,4,200005,,0
545,1545,1,0,0,0,0,200,508-5000,1,0,profilePic_Xms19_HKCAWS,1,5,,4003,0,4,200005,,0
546,1546,1,0,0,0,0,200,508-5000,1,0,profilePic_Xms19_Type100,1,5,,4004,0,4,200005,,0
547,1547,1,0,0,0,0,160,508-4000,1,0,profilePic_Xms19_PDW,1,5,,4005,0,4,200005,,0
548,1548,1,0,0,0,0,80,508-2000,1,0,profilePic_Xms19_GepardM1,1,5,,4006,0,4,200005,,0
549,1549,1,0,0,0,0,40,508-1000,1,0,profilePic_Xms19_LWMMG,1,5,,4007,0,4,200005,,0
550,1550,1,0,0,0,0,0,,0,0,profilePic_rank5_APSMod,1,5,,0,0,5,200002,,0
551,1551,1,0,0,0,0,0,,0,0,profilePic_rank4_C96Mod,1,5,,0,0,5,200001,,0
552,1552,1,0,0,0,0,0,,0,0,profilePic_rank4_MAB38Mod,1,5,,0,0,5,200001,,0
553,1553,1,0,0,0,0,0,,0,0,profilePic_rank6_NTW20Mod,1,5,,0,0,5,200003,,0
554,1554,1,0,0,0,0,200,508-5000,0,0,profilePic_zy2020,1,5,,0,0,1,200005,logo_newyear,0
555,1555,3,0,0,0,0,600,508-15000,0,0,cg_2020zy,1,10,,0,0,1,0,,0
556,1556,1,0,0,0,0,200,508-5000,1,0,profilePic_zy2020_SR3MP,1,5,,4101,0,4,200005,,0
557,1557,1,0,0,0,0,200,508-5000,1,0,profilePic_zy2020_G11,1,5,,4102,0,4,200005,,0
558,1558,1,0,0,0,0,160,508-4000,1,0,profilePic_zy2020_4type,1,5,,4103,0,4,200005,,0
559,1559,1,0,0,0,0,160,508-4000,1,0,profilePic_zy2020_9A91,1,5,,4104,0,4,200005,,0
560,1560,1,0,0,0,0,160,508-4000,1,0,profilePic_zy2020_MG3,1,5,,4105,0,4,200005,,0
561,1561,1,0,0,0,0,80,508-2000,1,0,profilePic_zy2020_M1A1,1,5,,4106,0,4,200005,,0
562,1562,1,0,0,0,0,80,508-2000,1,0,profilePic_zy2020_Falcon,1,5,,4107,0,4,200005,,0
565,1565,1,0,0,0,0,200,508-5000,1,0,profilePic_mask_2020winter,100,5,,0,0,1,200005,logo_20winter,0
566,1566,1,0,0,0,0,200,508-2000,1,0,profilePic_2020winter,1,5,,0,0,1,200005,logo_20winter,3665
567,1567,2,0,0,0,0,400,508-10000,1,0,card_2020winter,1,5,,0,0,1,0,,3606
568,1568,1,0,0,0,0,200,508-5000,1,0,profilePic_spring2020_DP12,1,5,,4201,0,4,200005,,0
569,1569,1,0,0,0,0,200,508-5000,1,0,profilePic_spring2020_PA15,1,5,,4202,0,4,200005,,0
570,1570,1,0,0,0,0,200,508-5000,1,0,profilePic_spring2020_PKP,1,5,,4203,0,4,200005,,0
571,1571,1,0,0,0,0,200,508-5000,1,0,profilePic_spring2020_JS9mm,1,5,,4204,0,4,200005,,0
572,1572,1,0,0,0,0,200,508-5000,1,0,profilePic_spring2020_MG36,1,5,,4205,0,4,200005,,0
573,1573,1,0,0,0,0,200,508-5000,1,0,profilePic_spring2020_T91,1,5,,4206,0,4,200005,,0
576,1576,1,0,0,0,0,160,508-4000,1,0,profilePic_spring2020_EM2,1,5,,4209,0,4,200005,,0
577,1577,1,0,0,0,0,40,508-1000,1,0,profilePic_spring2020_MG34,1,5,,4210,0,4,200005,,0
578,1578,1,0,0,0,0,0,,0,0,profilePic_sangvis_Scarecrow,1,5,,0,0,5,200002,,0
579,1579,1,0,0,0,0,0,,0,0,profilePic_sangvis_Excutioner,1,5,,0,0,5,200002,,0
580,1580,1,0,0,0,0,0,,0,0,profilePic_sangvis_Hunter,1,5,,0,0,5,200002,,0
581,1581,1,0,0,0,0,0,,0,0,profilePic_sangvis_Intruder,1,5,,0,0,5,200002,,0
582,1582,1,0,0,0,0,0,,0,0,profilePic_sangvis_Destroyer,1,5,,0,0,5,200002,,0
583,1583,1,0,0,0,0,0,,0,0,profilePic_sangvis_BossArchitect,1,5,,0,0,5,200002,,0
584,1584,1,0,0,0,0,0,,0,0,profilePic_sangvis_Brute,1,4,,0,0,5,200001,,0
585,1585,1,0,0,0,0,0,,0,0,profilePic_sangvis_Dragoon,1,4,,0,0,5,200001,,0
586,1586,1,0,0,0,0,0,,0,0,profilePic_sangvis_Aegis,1,4,,0,0,5,200001,,0
587,1587,1,0,0,0,0,0,,0,0,profilePic_sangvis_Nemeum,1,4,,0,0,5,200001,,0
588,1588,1,0,0,0,0,0,,0,0,profilePic_sangvis_Tarantula,1,4,,0,0,5,200001,,0
589,1589,1,0,0,0,0,0,,0,0,profilePic_sangvis_Manticore,1,4,,0,0,5,200001,,0
591,1591,1,0,0,0,0,0,,0,0,profilePic_sangvis_Ripper,1,3,,0,0,5,200012,,0
592,1592,1,0,0,0,0,0,,0,0,profilePic_sangvis_Vespid,1,3,,0,0,5,200012,,0
593,1593,1,0,0,0,0,0,,0,0,profilePic_sangvis_Guard,1,3,,0,0,5,200012,,0
594,1594,1,0,0,0,0,0,,0,0,profilePic_sangvis_Jaeger,1,3,,0,0,5,200012,,0
595,1595,1,0,0,0,0,0,,0,0,profilePic_sangvis_Striker,1,3,,0,0,5,200012,,0
596,1596,1,0,0,0,0,0,,0,0,profilePic_sangvis_Dinergate,1,3,,0,0,5,200012,,0
597,1597,1,0,0,0,0,0,,0,0,profilePic_sangvis_Scouts,1,5,,0,0,5,200012,,0
598,1598,1,0,0,0,0,0,,0,0,profilePic_sangvis_Prowler,1,5,,0,0,5,200012,,0
600,1600,1,0,0,0,0,200,508-5000,0,0,profilePic_Xmas2019_coffee,1,5,,0,0,1,200005,logo_christmas,0
601,1601,2,0,0,0,0,400,508-10000,0,0,card_Xmas2019_coffee,1,5,,0,0,1,0,,0
602,1602,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2020_98K,1,5,,4301,0,4,200005,,0
603,1603,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2020_M950A,1,5,,4302,0,4,200005,,0
604,1604,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2020_Grizzly,1,5,,4303,0,4,200005,,0
605,1605,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2020_ZastavaM21,1,5,,4304,0,4,200005,,0
606,1606,1,0,0,0,0,160,508-4000,1,0,profilePic_WhiteV2020_M1014,1,5,,4305,0,4,200005,,0
607,1607,1,0,0,0,0,160,508-4000,1,0,profilePic_WhiteV2020_APS,1,5,,4306,0,4,200005,,0
608,1608,1,0,0,0,0,80,508-2000,1,0,profilePic_WhiteV2020_FNFNC,1,5,,4308,0,4,200005,,0
609,1609,1,0,0,0,0,80,508-2000,1,0,profilePic_WhiteV2020_RMB93,1,5,,4309,0,4,200005,,0
610,1610,1,0,0,0,0,80,508-2000,1,0,profilePic_WhiteV2020_PM,1,5,,4310,0,4,200005,,0
611,1611,1,0,0,0,0,200,508-5000,1,0,profilePic_M950A_2020WhiteV,1,5,,0,0,1,200005,logo_whiteV_B,3712
612,1612,1,0,0,0,0,200,508-5000,1,0,profilePic_LOGO_2020WhiteV,1,5,,0,0,1,200005,logo_whiteV_B,3713
613,1613,2,0,0,0,0,400,508-10000,1,0,card_2020WhiteV,1,5,,0,0,1,0,,3660
614,1614,3,0,0,0,0,600,508-15000,1,0,cg_2020WhiteV,1,10,,0,0,1,0,,0
616,1616,1,0,0,0,0,0,,0,0,profilePic_rank6_M950AMod,1,5,,0,0,5,200003,,0
617,1617,1,0,0,0,0,0,,0,0,profilePic_rank4_M500Mod,1,5,,0,0,5,200001,,0
618,1618,1,0,0,0,0,0,,0,0,profilePic_rank4_GSH18Mod,1,5,,0,0,5,200001,,0
619,1619,1,0,0,0,0,0,,0,0,profilePic_rank5_KSVKMod,1,5,,0,0,5,200002,,0
620,1620,1,0,0,0,0,200,508-5000,1,0,profilePic_Pajamas2020_AA12,1,5,,4401,0,4,200005,,0
621,1621,1,0,0,0,0,200,508-5000,1,0,profilePic_Pajamas2020_PA15,1,5,,4402,0,4,200005,,0
622,1622,1,0,0,0,0,160,508-4000,1,0,profilePic_Pajamas2020_A91,1,5,,4403,0,4,200005,,0
623,1623,1,0,0,0,0,160,508-4000,1,0,profilePic_Pajamas2020_P30,1,5,,4404,0,4,200005,,0
624,1624,1,0,0,0,0,160,508-4000,1,0,profilePic_Pajamas2020_PP1901,1,5,,4405,0,4,200005,,0
625,1625,1,0,0,0,0,80,508-2000,1,0,profilePic_Pajamas2020_NS2000,1,5,,4406,0,4,200005,,0
628,1628,1,0,0,0,0,200,508-5000,1,0,profilePic_mask_4years,1,5,,0,0,1,200005,logo_4years,0
629,1629,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2020_OTs14,1,5,,4501,0,4,200005,logo_3years_b,0
630,1630,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2020_M200,1,5,,4502,0,4,200005,logo_3years_b,0
631,1631,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2020_QBU88,1,5,,4503,0,4,200005,logo_3years_b,0
632,1632,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2020_RO635,1,5,,4504,0,4,200005,logo_3years_b,0
633,1633,1,0,0,0,0,160,508-4000,1,0,profilePic_Anniversary2020_M4A1,1,5,,4505,0,4,200005,logo_3years_b,0
634,1634,1,0,0,0,0,160,508-4000,1,0,profilePic_Anniversary2020_M16A1,1,5,,4506,0,4,200005,logo_3years_b,0
635,1635,1,0,0,0,0,160,508-4000,1,0,profilePic_Anniversary2020_M4 SOPMOD II,1,5,,4507,0,4,200005,logo_3years_b,0
636,1636,1,0,0,0,0,160,508-4000,1,0,profilePic_Anniversary2020_AR15,1,5,,4508,0,4,200005,logo_3years_b,0
637,1637,1,0,0,0,0,160,508-4000,1,0,profilePic_Anniversary2020_KSVK,1,5,,4509,0,4,200005,logo_3years_b,0
638,1638,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2020_Saiga12,1,5,,4510,0,4,200005,logo_3years_b,0
639,1639,1,0,0,0,0,80,508-2000,1,0,profilePic_Anniversary2020_ZasM76,1,5,,4511,0,4,200005,logo_3years_b,0
640,1640,1,0,0,0,0,40,508-1000,1,0,profilePic_Anniversary2020_M1911,1,5,,4514,0,4,200005,logo_3years_b,0
641,1641,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2020_M4A1,1,5,,530,0,4,200005,,0
642,1642,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2020_M4 SOPMOD II,1,5,,531,0,4,200005,,0
643,1643,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2020_AR15,1,5,,532,0,4,200005,,0
644,1644,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2020_M16A1,1,5,,533,0,4,200005,,0
645,1645,1,0,0,0,0,200,508-5000,1,0,profilePic_Carnival2020_RO635,1,5,,534,0,4,200005,,0
646,1646,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2020_UMP45,1,5,,535,0,4,200005,,0
647,1647,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2020_UMP9,1,5,,536,0,4,200005,,0
648,1648,1,0,0,0,0,200,508-5000,1,0,profilePic_Carnival2020_HK416,1,5,,537,0,4,200005,,0
649,1649,1,0,0,0,0,200,508-5000,1,0,profilePic_Carnival2020_G11,1,5,,538,0,4,200005,,0
650,1650,1,0,0,0,0,200,508-4000,1,0,profilePic_Carnival2020_UMP40,1,5,,539,0,4,200005,,0
651,1651,1,0,0,0,0,200,508-5000,1,0,profilePic_mask_4years_A,1,5,,0,0,1,200005,logo_4years,3714
652,1652,1,0,0,0,0,200,508-5000,1,0,profilePic_mask_4years_B,1,5,,0,0,1,200005,logo_4years,3730
653,1653,1,0,0,0,0,200,508-5000,1,0,profilePic_mask_4years_C,1,5,,0,0,1,200005,logo_4years,3731
654,1654,2,0,0,0,0,400,508-10000,1,0,card_4znq20,1,5,,0,0,1|2,0,,3661
655,1655,2,0,0,0,0,400,508-10000,1,0,card_4znq20_B,1,5,,0,0,1|2,0,,3662
656,1656,1,0,0,0,0,200,508-5000,0,0,profilePic_NewYear2020,1,5,,0,0,1,200005,logo_newyear,0
657,1657,2,0,0,0,0,400,508-10000,0,0,card_NewYear2020,1,5,,0,0,1,0,,0
660,1660,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2020_AKAlfa,1,5,,4601,0,4,200005,,0
661,1661,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2020_BrowningHP,1,5,,4602,0,4,200005,,0
662,1662,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2020_X95,1,5,,4603,0,4,200005,,0
663,1663,1,0,0,0,0,160,508-4000,1,0,profilePic_Children2020_FAMAS,1,5,,4604,0,4,200005,,0
664,1664,1,0,0,0,0,160,508-4000,1,0,profilePic_Children2020_T5000,1,5,,4605,0,4,200005,,0
665,1665,1,0,0,0,0,80,508-2000,1,0,profilePic_Children2020_TMP,1,5,,4606,0,4,200005,,0
666,1666,1,0,0,0,0,80,508-2000,1,0,profilePic_Children2020_EVO3,1,5,,4607,0,4,200005,,0
668,1668,1,0,0,0,0,80,508-2000,1,0,profilePic_YZ2020_357,1,5,,4708,0,4,200005,,0
669,1669,2,0,0,0,0,400,508-10000,1,0,card_YZ2020,1,5,,0,0,1|2,0,,3710
670,1670,1,0,0,0,0,160,508-4000,1,0,profilePic_YZ2020_A,1,5,,0,0,4,200005,,3732
671,1671,1,0,0,0,0,160,508-4000,1,0,profilePic_YZ2020_B,1,5,,0,0,4,200005,,3762
673,1673,1,0,0,0,0,200,508-5000,0,0,profilePic_Gunslinger_ClaesCg,1,5,,0,0,4,200005,logo_gunslinger,0
674,1674,1,0,0,0,0,200,508-5000,0,0,profilePic_Gunslinger_TrielaCg,1,5,,0,0,4,200005,logo_gunslinger,0
675,1675,1,0,0,0,0,200,508-5000,0,0,profilePic_Gunslinger_RicoCg,1,5,,0,0,4,200005,logo_gunslinger,0
676,1676,1,0,0,0,0,200,508-5000,0,0,profilePic_Gunslinger_AngelicaCg,1,5,,0,0,4,200005,logo_gunslinger,0
677,1677,1,0,0,0,0,200,508-5000,0,0,profilePic_Gunslinger_HenriettaCg,1,5,,0,0,4,200005,logo_gunslinger,0
678,1678,2,0,0,0,0,200,508-5000,0,0,card_Gunslinger_Rico,1,5,,0,0,1|2,0,,0
679,1679,2,0,0,0,0,200,508-5000,0,0,card_Gunslinger_Triela,1,5,,0,0,1|2,0,,0
680,1680,1,0,0,0,0,200,508-5000,1,0,profilePic_Gunslinger_Triela,1,5,,541,0,4,200005,,0
681,1681,1,0,0,0,0,200,508-5000,1,0,profilePic_Gunslinger_Rico,1,5,,542,0,4,200005,,0
682,1682,1,0,0,0,0,200,508-5000,1,0,profilePic_Gunslinger_Angelica,1,5,,543,0,4,200005,,0
683,1683,1,0,0,0,0,200,508-5000,1,0,profilePic_Gunslinger_Henrietta,1,5,,544,0,4,200005,,0
684,1684,1,0,0,0,0,200,508-5000,1,0,profilePic_Gunslinger_Claes,1,5,,545,0,4,200005,,0
685,1685,1,0,0,0,0,200,508-5000,0,0,profilePic_bonus_2yearsJP,1,5,,0,0,1,200005,logo_2years,0
686,1686,1,0,0,0,0,200,508-5000,1,0,profilePic_mask_2years_jp,1,5,,0,0,1,200005,logo_2years_b,0
687,1687,1,0,0,0,0,200,508-5000,1,0,profilePic_YZ2020_JS9mm,1,5,,4702,0,4,200005,,0
688,1688,1,0,0,0,0,200,508-5000,1,0,profilePic_YZ2020_ZB26,1,5,,4703,0,4,200005,,0
689,1689,1,0,0,0,0,200,508-5000,1,0,profilePic_YZ2020_SL8,1,5,,4704,0,4,200005,,0
690,1690,1,0,0,0,0,160,508-4000,1,0,profilePic_YZ2020_PP19,1,5,,4705,0,4,200005,,0
691,1691,1,0,0,0,0,160,508-4000,1,0,profilePic_YZ2020_KAC,1,5,,4706,0,4,200005,,0
692,1692,1,0,0,0,0,160,508-4000,1,0,profilePic_YZ2020_Ak5,1,5,,4707,0,4,200005,,0
693,1693,1,0,0,0,0,80,508-2000,1,0,profilePic_YZ2020_FN49,1,5,,4709,0,4,200005,,0
694,1694,3,0,0,0,0,600,508-15000,1,0,cg_Gunslinger_A,1,10,,0,0,1,0,,0
695,1695,3,0,0,0,0,600,508-15000,1,0,cg_Gunslinger_B,1,10,,0,0,1,0,,0
696,1696,3,0,0,0,0,600,508-15000,1,0,cg_Gunslinger_C,1,10,,0,0,1,0,,0
697,1697,1,0,0,0,0,160,508-4000,0,0,profilePic_Fetter_ticket,1,5,,0,0,4,200005,,0
698,1698,2,0,0,0,0,160,508-4000,0,0,card_Fetter_GoldenCard,1,5,,0,0,1|2,0,,0
699,1699,2,0,0,0,0,160,508-4000,0,0,card_Fetter_Straightflush,1,5,,0,0,1|2,0,,0
700,1700,1,0,0,0,0,160,508-4000,0,0,profilePic_Fetter_cardKing,1,5,,0,0,1,200005,,0
701,1701,2,0,0,0,0,160,508-4000,0,0,card_Fetter_memoryShadows,1,5,,0,0,1|2,0,,0
702,1702,1,0,0,0,0,200,508-5000,1,0,profilePic_Summer2020_coremask,100,5,,0,0,1,200005,logo_20summer,0
703,1703,1,0,0,0,0,200,508-5000,1,0,profilePic_Summer2020_Architect,1,5,,0,0,1,200005,logo_20summer_b,3763
704,1704,1,0,0,0,0,200,508-5000,1,0,profilePic_Summer2020_Gager,1,5,,0,0,1,200005,logo_20summer_b,3764
705,1705,2,0,0,0,0,400,508-10000,1,0,card_Summer2020,1,5,,0,0,1|2,0,,3711
706,1706,3,0,0,0,0,600,508-15000,1,0,cg_Summer2020,1,5,,0,0,1,0,,0
707,1707,1,0,0,0,0,0,,0,0,profilePic_rank6_G11Mod,1,5,,0,0,5,200003,,0
708,1708,1,0,0,0,0,0,,0,0,profilePic_rank4_SuperSASSMod,1,5,,0,0,5,200001,,0
709,1709,1,0,0,0,0,0,,0,0,profilePic_rank6_RO635Mod,1,5,,0,0,5,200003,,0
710,1710,1,0,0,0,0,0,,0,0,profilePic_rank5_97typeSMod,1,5,,0,0,5,200002,,0
711,1711,1,0,0,0,0,200,508-5000,1,0,profilePic_Armor2020_NTW20,1,5,,4801,0,4,200005,,0
712,1712,1,0,0,0,0,200,508-5000,1,0,profilePic_Armor2020_AUG,1,5,,4802,0,4,200005,,0
713,1713,1,0,0,0,0,160,508-4000,1,0,profilePic_Armor2020_M1891,1,5,,4803,0,4,200005,,0
714,1714,1,0,0,0,0,160,508-4000,1,0,profilePic_Armor2020_Mk48,1,5,,4804,0,4,200005,,0
715,1715,1,0,0,0,0,80,508-2000,1,0,profilePic_Armor2020_M1897,1,5,,4805,0,4,200005,,0
716,1716,1,0,0,0,0,0,,0,0,profilePic_sangvis_Weaver,1,5,,0,0,5,200002,,0
717,1717,1,0,0,0,0,0,,0,0,profilePic_sangvis_Ripper_SWAP,1,5,,0,0,5,200001,,0
718,1718,1,0,0,0,0,200,508-5000,1,0,profilePic_Edo2020_DP12,1,5,,4901,0,4,200005,,0
719,1719,1,0,0,0,0,200,508-5000,1,0,profilePic_Edo2020_MG5,1,5,,4902,0,4,200005,,0
720,1720,1,0,0,0,0,200,508-5000,1,0,profilePic_Edo2020_MG36,1,5,,4903,0,4,200005,,0
721,1721,1,0,0,0,0,200,508-5000,1,0,profilePic_Edo2020_R93,1,5,,4904,0,4,200005,,0
722,1722,1,0,0,0,0,200,508-5000,1,0,profilePic_Edo2020_Type100,1,5,,4905,0,4,200005,,0
723,1723,1,0,0,0,0,160,508-4000,1,0,profilePic_Edo2020_Tabuk,1,5,,4906,0,4,200005,,0
724,1724,1,0,0,0,0,80,508-2000,1,0,profilePic_Edo2020_wz29,1,5,,4907,0,4,200005,,0
725,1725,1,0,0,0,0,40,508-1000,1,0,profilePic_Edo2020_IDW,1,5,,4908,0,4,200005,,0
726,1726,1,0,0,0,0,0,,0,0,profilePic_sangvis_Guard_SWAP,1,5,,0,0,5,200001,,0
727,1727,1,0,0,0,0,0,,0,0,profilePic_sangvis_Alchemist,1,5,,0,0,5,200002,,0
728,1728,1,0,0,0,0,200,508-5000,0,0,profilePic_WhiteV2020_Coffee,1,5,,0,0,1,200005,logo_whiteV_B,0
729,1729,2,0,0,0,0,400,508-10000,0,0,card_WhiteV2020_A,1,5,,0,0,1,0,,0
730,1730,2,0,0,0,0,400,508-10000,0,0,card_WhiteV2020_B,1,5,,0,0,1,0,,0
731,1731,1,0,0,0,0,0,,0,0,profilePic_sangvis_Jaguar,1,5,,0,0,5,200012,,0
732,1732,1,0,0,0,0,0,,0,0,profilePic_sangvis_Vespid_SWAP,1,5,,0,0,5,200001,,0
733,1733,1,0,0,0,0,0,,0,0,profilePic_sangvis_Dreamer,1,5,,0,0,5,200002,,0
734,1734,1,0,0,0,0,200,508-5000,1,0,profilePic_Halloween2020_GeneralLiu,1,5,,5101,0,4,200005,,0
735,1735,1,0,0,0,0,200,508-5000,1,0,profilePic_Halloween2020_Kord,1,5,,5102,0,4,200005,,0
736,1736,1,0,0,0,0,200,508-5000,1,0,profilePic_Halloween2020_97type,1,5,,5103,0,4,200005,,0
737,1737,1,0,0,0,0,160,508-4000,1,0,profilePic_Halloween2020_06TypeSMG,1,5,,5104,0,4,200005,,0
738,1738,1,0,0,0,0,160,508-4000,1,0,profilePic_Halloween2020_M82,1,5,,5105,0,4,200005,,0
739,1739,1,0,0,0,0,80,508-2000,1,0,profilePic_Halloween2020_TT33,1,5,,5106,0,4,200005,,0
740,1740,1,0,0,0,0,80,508-2000,1,0,profilePic_Halloween2020_M21,1,5,,5107,0,4,200005,,0
741,1741,1,0,0,0,0,200,508-5000,1,0,profilePic_Halloween20_A,1,5,,0,0,1,200005,logo_20halloween,0
742,1742,1,0,0,0,0,200,508-5000,1,0,profilePic_Halloween20_B,1,5,,0,0,1,200005,logo_20halloween,0
743,1743,2,0,0,0,0,400,508-10000,1,0,card_Halloween20_Theatre,1,5,,0,0,1,0,,3709
745,1745,1,0,0,0,0,0,,0,0,profilePic_sangvis_Prowler_SWAP,1,5,,0,0,5,200001,,0
746,1746,1,0,0,0,0,0,,0,0,profilePic_sangvis_Golyat_Factory,1,5,,0,0,5,200012,,0
747,1747,1,0,0,0,0,0,,0,0,profilePic_sangvis_Gager,1,5,,0,0,5,200002,,0
748,1748,1,0,0,0,0,200,508-5000,1,0,profilePic_Division_HK416Agent,1,5,,546,0,4,200005,,0
749,1749,1,0,0,0,0,200,508-5000,1,0,profilePic_Division_VectorAgent,1,5,,547,0,4,200005,,0
750,1750,1,0,0,0,0,200,508-5000,1,0,profilePic_Division_HK416,1,5,,548,0,4,200005,,0
751,1751,1,0,0,0,0,200,508-5000,1,0,profilePic_Division_Vector,1,5,,549,0,4,200005,,0
752,1752,1,0,0,0,0,200,508-5000,1,0,profilePic_Agent2020_G36C,1,5,,5201,0,4,200005,,0
753,1753,1,0,0,0,0,200,508-5000,1,0,profilePic_Agent2020_SL8,1,5,,5202,0,4,200005,,0
754,1754,1,0,0,0,0,200,508-5000,1,0,profilePic_Agent2020_VHS,1,5,,5203,0,4,200005,,0
755,1755,1,0,0,0,0,160,508-4000,1,0,profilePic_Agent2020_SuperShorty,1,5,,5204,0,4,200005,,0
756,1756,1,0,0,0,0,160,508-4000,1,0,profilePic_Agent2020_SAF,1,5,,5205,0,4,200005,,0
