id,formula
4239,sbuffidtier(7731)*99*0.8
4240,sbuffidtier(7731)*108*0.8
4241,sbuffidtier(7731)*114*0.8
4242,sbuffidtier(7731)*120*0.8
4243,sbuffidtier(7731)*60*0.6
4244,sbuffidtier(7731)*66*0.6
4245,sbuffidtier(7731)*72*0.6
4246,sbuffidtier(7731)*81*0.6
4247,sbuffidtier(7731)*87*0.6
4248,sbuffidtier(7731)*93*0.6
4249,sbuffidtier(7731)*99*0.6
4250,sbuffidtier(7731)*108*0.6
4251,sbuffidtier(7731)*114*0.6
4252,sbuffidtier(7731)*120*0.6
4253,sbuffidtier(7731)*60*0.4
4254,sbuffidtier(7731)*66*0.4
4255,sbuffidtier(7731)*72*0.4
4256,sbuffidtier(7731)*81*0.4
4257,sbuffidtier(7731)*87*0.4
4258,sbuffidtier(7731)*93*0.4
4259,sbuffidtier(7731)*99*0.4
4260,sbuffidtier(7731)*108*0.4
4261,sbuffidtier(7731)*114*0.4
4262,sbuffidtier(7731)*120*0.4
4263,@pow*0.04
4264,@pow*0.05
4265,@pow*0.05
4266,@pow*0.06
4267,@pow*0.06
4268,@maxlife*0.03
4269,@maxlife*0.04
4270,@maxlife*0.04
4271,@maxlife*0.05
4272,@maxlife*0.05
4273,@rate*0.06
4274,@rate*0.07
4275,@rate*0.08
4276,@rate*0.09
4277,@rate*0.10
4278,@maxlife*0.05
4279,@maxlife*0.1
4280,#pow
4281,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?7755:0
4282,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?7751:0
4283,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?3772:0
4284,@pow*0.1
4285,@hit
4286,@dodge
4287,@rate
4288,15
4289,@armor*4
4290,@armor*4.2
4291,@armor*4.4
4292,@armor*4.7
4293,@armor*4.9
4294,@armor*5.1
4295,@armor*5.3
4296,@armor*5.6
4297,@armor*5.8
4298,@armor*6
4299,$1>5?$1:0
4300,#pow*100+#distancex
4301,@characterstatus=1?0:6
4302,$1=1?0:$1
4303,sbuffidtier(7801)=1?1:0
4304,GetChance(67)?(GetChance(50)?3:2):1
4305,GetChance(50)?1:0
4306,sbuffidtier(7802)=1?1:0
4307,sbuffidtier(7802)=2?1:0
4308,sbuffidtier(7802)=3?1:0
4309,sbuffidtier(7807)=1?1:0
4310,sbuffidtier(7807)=2?1:0
4311,sbuffidtier(7807)=3?1:0
4312,sbuffidtier(7807)=1?0:1
4313,sbuffidtier(7807)=2?0:1
4314,sbuffidtier(7807)=3?0:1
4315,sbuffidtier(7831)=1?1:-1
4316,sbuffidtier(7831)=2?1:-1
4317,sbuffidtier(7831)=3?1:-1
4318,sbuffidtier(7831)=4?1:-1
4319,sbuffidtier(7831)=5?1:-1
4320,sbuffidtier(7831)=6?1:-1
4321,sbuffidtier(7831)=7?1:-1
4322,sbuffidtier(7831)=8?1:-1
4323,sbuffidtier(7831)=9?1:-1
4324,sbuffidtier(7831)=0?1:-1
4325,sbuffidtier(7832)=1?1:-1
4326,sbuffidtier(7832)=2?1:-1
4327,sbuffidtier(7832)=3?1:-1
4328,sbuffidtier(7832)=4?1:-1
4329,sbuffidtier(7832)=5?1:-1
4330,sbuffidtier(7832)=6?1:-1
4331,sbuffidtier(7832)=7?1:-1
4332,sbuffidtier(7832)=8?1:-1
4333,sbuffidtier(7832)=9?1:-1
4334,sbuffidtier(7832)=0?1:-1
4335,sbuffidtier(7838)=1?1:-1
4336,sbuffidtier(7838)=2?1:-1
4337,sbuffidtier(7838)<3?-1:1
4338,sbuffidtier(7839)=1?1:-1
4339,sbuffidtier(7839)=2?1:-1
4340,sbuffidtier(7839)=3?1:-1
4341,sbuffidtier(7839)=4?1:-1
4342,sbuffidtier(7839)<5?-1:1
4343,sbuffidtier(7839)<@formation?0:1
4344,@Maxlife*0.1
4345,@pow*0.5
4346,@hit*1
4347,@dodge*1
4348,@rate*1
4349,100-sbuffidtier(7860)*20
4350,tbuffidtier(7838)=3?7865:0
4351,tbuffidtier(7839)<#formation?0:7858
4352,tbuffidtier(7839)<#formation?0:7866
4353,tbuffidtier(7839)<#formation?0:1
4354,tbuffidtier(7862)=0?7862:0
4355,tbuffidtier(7862)=0?7845:0
4356,tbuffidtier(7862)=0?7854:0
4357,tbuffidtier(7862)=0?7855:0
4358,#formation-tbuffidtier(7839)
4359,tbuffidtier(7862)=0?7863:0
4360,tbuffidtier(7862)=0?7864:0
4361,sbuffidtier(7886)-@life>@maxlife*0.3?1:0
4362,#hit
4363,#hit*0.2
4364,100+tbuffidtier(7874)*50
4365,@maxlife*0.2
4366,@life
4367,tbuffidtier(7839)<#formation?0:7505
4368,tbuffidtier(7838)=3?7890:0
4369,#leader=1?7931:0
4370,#leader=1?7899:0
4371,@leader=1?7898:0
4372,@leader=1?7930:0
4373,80
4374,$1>5?$1:0
4375,$1>7?$1:0
4376,$1>8?$1:0
4377,$1>10?$1:0
4378,$1>12?$1:0
4379,$1>13?$1:0
4380,$1>15?$1:0
4381,$1>17?$1:0
4382,$1>18?$1:0
4383,$1>20?$1:0
4384,$1>6500?6500:$1
4385,$1>8000?8000:$1
4386,$1>9500?9500:$1
4387,$1>11000?11000:$1
4388,$1>12500?12500:$1
4389,$1>14000?14000:$1
4390,$1>15500?15500:$1
4391,$1>17000?17000:$1
4392,$1>18500?18500:$1
4393,$1>20000?20000:$1
4394,@life<@maxlife/@formation*(@formation-1)+2?1:0
4395,$1>30000?30000:$1<2?0:$1
4396,#life*0.06
4397,#life*0.07
4398,#life*0.08
4399,#life*0.09
4400,#life*0.10
4401,#life*0.11
4402,#life*0.12
4403,#life*0.13
4404,#life*0.14
4405,#life*0.15
4406,100-30/6*sbuffidtier(7955)
4407,100-33/7*sbuffidtier(7955)
4408,100-37/8*sbuffidtier(7955)
4409,100-40/9*sbuffidtier(7955)
4410,100-43/10*sbuffidtier(7955)
4411,100-47/11*sbuffidtier(7955)
4412,100-50/12*sbuffidtier(7955)
4413,100-53/13*sbuffidtier(7955)
4414,100-57/14*sbuffidtier(7955)
4415,100-60/15*sbuffidtier(7955)
4416,100-@Critical*100
4417,#maxlife*100-#life*100/#maxlife
4418,GetChance(84)?(GetChance(80)?(GetChance(75)?(GetChance(67)?(GetChance(50)?7992:7993):7994):7995):7996):7997
4419,@def=0?5:@maxdef>@def?5:0
4420,((4+200/@Rate)*30+58-sbuffidtier(8585)*15)*(sbuffidtier(5244)>0?0.5:1)
4421,(#armor=0)&(sbuffidtier(8016)=1)?0:1
4422,#pow
4423,#rate
4424,#dodge
4425,#hit
4426,tvisualdebuffcount(101)>0?8025:0
4427,tvisualdebuffcount(104)>0?8026:0
4428,tvisualdebuffcount(102)>0?8027:0
4429,tvisualdebuffcount(103)>0?8028:0
4430,sbuffidtier(7994)+sbuffidtier(7995)+sbuffidtier(7996)+sbuffidtier(7997)>0?1:0
4431,sbuffidtier(7992)+sbuffidtier(7993)>0?1:0
4432,sbuffidtier(8062)=2?1:0
4433,sbuffidtier(8062)=3?1:0
4434,sbuffidtier(8062)=1?1:0
4435,sbuffidtier(8052)=1?97:sbuffidtier(8053)=1?96.8:sbuffidtier(8054)=1?96.6:sbuffidtier(8055)=1?96.3:sbuffidtier(8056)=1?96.1:sbuffidtier(8057)=1?95.9:sbuffidtier(8058)=1?95.7:sbuffidtier(8059)=1?95.4:sbuffidtier(8060)=1?95.2:95
4436,sbuffidtier(8052)=1?97:sbuffidtier(8053)=1?96.8:sbuffidtier(8054)=1?96.6:sbuffidtier(8055)=1?96.3:sbuffidtier(8056)=1?96.1:sbuffidtier(8057)=1?95.9:sbuffidtier(8058)=1?95.7:sbuffidtier(8059)=1?95.4:sbuffidtier(8060)=1?95.2:95
4437,sbuffidtier(8052)=1?150:sbuffidtier(8053)=1?159:sbuffidtier(8054)=1?171:sbuffidtier(8055)=1?180:sbuffidtier(8056)=1?189:sbuffidtier(8057)=1?201:sbuffidtier(8058)=1?210:sbuffidtier(8059)=1?219:sbuffidtier(8060)=1?231:240
4438,tbuffidtier(8052)=1?30:tbuffidtier(8053)=1?33:tbuffidtier(8054)=1?36:tbuffidtier(8055)=1?39:tbuffidtier(8056)=1?42:tbuffidtier(8057)=1?48:tbuffidtier(8058)=1?51:tbuffidtier(8059)=1?54:tbuffidtier(8060)=1?57:60
4439,tbuffidtier(8034)=0?$1:(sbuffidtier(8035)/100)*$1+$1
4440,tbuffidtier(8033)+tbuffidtier(8034)=0?0:tbuffidtier(8049)=2?8051:8050
4441,@Maxlife*2
4442,sbuffidtier(8069)=1?84:sbuffidtier(8070)=1?83:sbuffidtier(8071)=1?82:sbuffidtier(8072)=1?81:sbuffidtier(8073)=1?80:sbuffidtier(8074)=1?79:sbuffidtier(8075)=1?78:sbuffidtier(8076)=1?77:sbuffidtier(8077)=1?76:75
4443,sbuffidtier(8069)=1?68:sbuffidtier(8070)=1?66:sbuffidtier(8071)=1?64:sbuffidtier(8072)=1?62:sbuffidtier(8073)=1?60:sbuffidtier(8074)=1?58:sbuffidtier(8075)=1?56:sbuffidtier(8076)=1?54:sbuffidtier(8077)=1?52:50
4444,sbuffidtier(8069)=1?45:sbuffidtier(8070)=1?45:sbuffidtier(8071)=1?45:sbuffidtier(8072)=1?45:sbuffidtier(8073)=1?45:sbuffidtier(8074)=1?45:sbuffidtier(8075)=1?45:sbuffidtier(8076)=1?45:sbuffidtier(8077)=1?45:45
4445,sbuffidtier(8069)=1?60:sbuffidtier(8070)=1?70:sbuffidtier(8071)=1?80:sbuffidtier(8072)=1?90:sbuffidtier(8073)=1?100:sbuffidtier(8074)=1?110:sbuffidtier(8075)=1?120:sbuffidtier(8076)=1?130:sbuffidtier(8077)=1?140:150
4446,sbuffidtier(8086)=1?6:sbuffidtier(8087)=1?7:sbuffidtier(8088)=1?8:sbuffidtier(8089)=1?9:sbuffidtier(8090)=1?10:sbuffidtier(8091)=1?11:sbuffidtier(8092)=1?12:sbuffidtier(8093)=1?13:sbuffidtier(8094)=1?14:15
4447,@rate>149?1:0
4448,@critical>0.99?1:0
4449,@formation
4450,@formation<sbuffidtier(8115)
4451,sbuffidtier(3543)=0?1000:2000
4452,sbuffidtier(3543)=0?1200:2400
4453,sbuffidtier(3543)=0?1300:2600
4454,sbuffidtier(3543)=0?1500:3000
4455,sbuffidtier(3543)=0?1700:3400
4456,sbuffidtier(3543)=0?1800:3600
4457,sbuffidtier(3543)=0?2000:4000
4458,sbuffidtier(3543)=0?2200:4400
4459,sbuffidtier(3543)=0?2300:4600
4460,sbuffidtier(3543)=0?2500:5000
4461,@gundetail=13?8120:8119
4462,sbuffidtier(8069)=1?150:sbuffidtier(8070)=1?159:sbuffidtier(8071)=1?171:sbuffidtier(8072)=1?180:sbuffidtier(8073)=1?189:sbuffidtier(8074)=1?201:sbuffidtier(8075)=1?210:sbuffidtier(8076)=1?219:sbuffidtier(8077)=1?231:240
4463,sbuffidtier(8086)=1?90:sbuffidtier(8087)=1?96:sbuffidtier(8088)=1?102:sbuffidtier(8089)=1?111:sbuffidtier(8090)=1?117:sbuffidtier(8091)=1?123:sbuffidtier(8092)=1?129:sbuffidtier(8093)=1?138:sbuffidtier(8094)=1?144:150
4464,sbuffidtier(8086)=1?70:sbuffidtier(8087)=1?70:sbuffidtier(8088)=1?70:sbuffidtier(8089)=1?70:sbuffidtier(8090)=1?70:sbuffidtier(8091)=1?70:sbuffidtier(8092)=1?70:sbuffidtier(8093)=1?70:sbuffidtier(8094)=1?70:70
4465,sbuffidtier(8086)=1?70:sbuffidtier(8087)=1?70:sbuffidtier(8088)=1?70:sbuffidtier(8089)=1?70:sbuffidtier(8090)=1?70:sbuffidtier(8091)=1?70:sbuffidtier(8092)=1?70:sbuffidtier(8093)=1?70:sbuffidtier(8094)=1?70:70
4466,sbuffidtier(8086)=1?130:sbuffidtier(8087)=1?132:sbuffidtier(8088)=1?134:sbuffidtier(8089)=1?137:sbuffidtier(8090)=1?139:sbuffidtier(8091)=1?141:sbuffidtier(8092)=1?143:sbuffidtier(8093)=1?146:sbuffidtier(8094)=1?148:150
4467,sbuffidtier(8086)=1?130:sbuffidtier(8087)=1?132:sbuffidtier(8088)=1?134:sbuffidtier(8089)=1?137:sbuffidtier(8090)=1?139:sbuffidtier(8091)=1?141:sbuffidtier(8092)=1?143:sbuffidtier(8093)=1?146:sbuffidtier(8094)=1?148:150
4468,220*(1+sbuffidtier(4689)/100)
4469,270*(1+sbuffidtier(4689)/100)
4470,320*(1+sbuffidtier(4689)/100)
4471,360*(1+sbuffidtier(4689)/100)
4472,410*(1+sbuffidtier(4689)/100)
4473,460*(1+sbuffidtier(4689)/100)
4474,510*(1+sbuffidtier(4689)/100)
4475,550*(1+sbuffidtier(4689)/100)
4476,600*(1+sbuffidtier(4689)/100)
4477,650*(1+sbuffidtier(4689)/100)
4478,$1=0
4479,@maxlife*0.002
4480,@maxlife*0.5
4481,#Maxlife*0.15
4482,@maxdef*0.05
4483,0
4484,sbuffidtier(8160)*10
4485,sbuffidtier(8086)=1?90:sbuffidtier(8087)=1?96:sbuffidtier(8088)=1?102:sbuffidtier(8089)=1?111:sbuffidtier(8090)=1?117:sbuffidtier(8091)=1?123:sbuffidtier(8092)=1?129:sbuffidtier(8093)=1?138:sbuffidtier(8094)=1?144:150
4486,#enemytype=1?0:1
4487,#mre=0?0:#ammo=0?0:1
4488,#shield<1?50:sbuffidtier(8203)=1?100:sbuffidtier(8203)=2?150:sbuffidtier(8203)=3?200:50
4489,#shield<1?10*sbuffidtier(8205):sbuffidtier(8203)=1?20*sbuffidtier(8205):sbuffidtier(8203)=2?30*sbuffidtier(8205):sbuffidtier(8203)=3?40*sbuffidtier(8205):10*sbuffidtier(8205)
4490,tbuffidtier(8197)=1?$1*#life*sbuffidtier(8206)*0.0001*(1+sbuffidtier(8196)*0.01*(5-#formation)*0.25):$1*0
4491,@pow*0.5+@ap-#armor>0?$1*(1+sbuffidtier(8196)*0.01*(5-#formation)*0.25):sbuffidtier(8203)=1?2:sbuffidtier(8203)=2?3:sbuffidtier(8203)=3?4:1
4492,tbuffidtier(8197)=1?0:100
4493,tbuffidtier(8213)=1?0:#formation=1?8197:0
4494,tbuffidtier(8213)=1?0:#formation=1?8198:0
4495,tbuffidtier(8213)=1?0:#formation=1?8199:0
4496,(svisualbuffcount(101)>0?1:0)+(svisualbuffcount(102)>0?1:0)+(svisualbuffcount(103)>0?1:0)+(svisualbuffcount(104)>0?1:0)+(svisualbuffcount(105)>0?1:0)+(svisualbuffcount(106)>0?1:0)+(svisualbuffcount(108)>0?1:0)+(svisualbuffcount(109)>0?1:0)
4497,100+sbuffidtier(8209)*4
4498,100+sbuffidtier(8209)*4.4
4499,100+sbuffidtier(8209)*4.8
4500,100+sbuffidtier(8209)*5.4
4501,100+sbuffidtier(8209)*5.8
4502,100+sbuffidtier(8209)*6.2
4503,100+sbuffidtier(8209)*6.6
4504,100+sbuffidtier(8209)*7.2
4505,100+sbuffidtier(8209)*7.6
4506,100+sbuffidtier(8209)*8
4507,100+sbuffidtier(8209)*6
4508,100+sbuffidtier(8209)*6.4
4509,100+sbuffidtier(8209)*6.8
4510,100+sbuffidtier(8209)*7.4
4511,100+sbuffidtier(8209)*7.8
4512,100+sbuffidtier(8209)*8.2
4513,100+sbuffidtier(8209)*8.6
4514,100+sbuffidtier(8209)*9.2
4515,100+sbuffidtier(8209)*9.6
4516,100+sbuffidtier(8209)*10
4517,(svisualbuffcount(110)>0?1:0)+(svisualbuffcount(112)>0?1:0)
4518,tbuffidtier(8197)=1?$1*0.0001*#life*sbuffidtier(8206)*(1+sbuffidtier(8196)*0.01*(5-#formation)*0.25):$1*0
4519,#formation=1?1:0
4520,#shield<1?0:sbuffidtier(8203)=1?50:sbuffidtier(8203)=2?33:sbuffidtier(8203)=3?25:0
4521,@pow*0.1*sbuffidtier(8205)+@ap-#armor>0?$1*(1+sbuffidtier(8196)*0.01*(5-#formation)*0.25):sbuffidtier(8203)=1?2:sbuffidtier(8203)=2?3:sbuffidtier(8203)=3?4:1
4522,tbuffidtier(8197)=1?8216:0
4523,sbuffidtier(8222)=1?108:sbuffidtier(8223)=1?109:sbuffidtier(8224)=1?111:sbuffidtier(8225)=1?112:sbuffidtier(8226)=1?113:sbuffidtier(8227)=1?115:sbuffidtier(8228)=1?116:sbuffidtier(8229)=1?117:sbuffidtier(8230)=1?119:120
4524,svisualbuffcount(101)>sbuffidtier(8244)?1:0
4525,svisualbuffcount(102)>sbuffidtier(8245)?1:0
4526,svisualbuffcount(103)>sbuffidtier(8246)?1:0
4527,svisualbuffcount(104)>sbuffidtier(8247)?1:0
4528,svisualbuffcount(105)>sbuffidtier(8248)?1:0
4529,svisualbuffcount(106)>sbuffidtier(8249)?1:0
4530,svisualbuffcount(112)>sbuffidtier(8250)?1:0
4531,svisualbuffcount(101)
4532,svisualbuffcount(102)
4533,svisualbuffcount(103)
4534,svisualbuffcount(104)
4535,svisualbuffcount(105)
4536,svisualbuffcount(106)
4537,svisualbuffcount(112)
4538,sbuffidtier(8235)
4539,@maxlife*2/100
4540,@maxlife*2.5/100
4541,@maxlife*3/100
4542,@maxlife*3.5/100
4543,@maxlife*4/100
4544,sbuffidtier(8259)=0?90:150
4545,sbuffidtier(8259)=0?150:210
4546,@shield=0?1:0
4547,tbuffidtier(8265)=1?0:8262
4548,sbuffidtier(8272)=1&sbuffidtier(8273)=1?8275:0
4549,tbuffidtier(8275)*40
4550,tbuffidtier(8275)*42
4551,tbuffidtier(8275)*44
4552,tbuffidtier(8275)*47
4553,tbuffidtier(8275)*49
4554,tbuffidtier(8275)*51
4555,tbuffidtier(8275)*53
4556,tbuffidtier(8275)*56
4557,tbuffidtier(8275)*58
4558,tbuffidtier(8275)*60
4559,sbuffidtier(8272)=1&sbuffidtier(8273)=1?8278:0
4560,sbuffidtier(8272)=1&sbuffidtier(8273)=1?8276:0
4561,sbuffidtier(8277)=1&tbuffidtier(459)=1?1:0
4562,tbuffidtier(8275)>0?8279:0
4563,sbuffidtier(8272)=0?1:sbuffidtier(8273)>0?0:1
4564,$1<50?0:$1
4565,sbuffidtier(8301)=1?8302:0
4566,sbuffidtier(8301)=1&@pow>#armor&GetChance(60)?0:1
4567,(#maxlife-#life)*100/#maxlife
4568,#life*100/#maxlife>20?0:tbuffidtier(8347)=0?0:99999
4569,@Maxlife*0.3
4570,@Maxlife*0.35
4571,@Maxlife*0.4
4572,@Maxlife*0.45
4573,@Maxlife*0.5
4574,getchance(50)?8332:8333
4575,((#maxlife-#life)*10000/#maxlife)-#distancex
4576,tbuffidtier(8314)=1?8341:8334
4577,tbuffidtier(8314)=1?8342:8335
4578,@shield>0?0:1
4579,sbuffidtier(8338)=1?120:60
4580,sbuffidtier(8307)=0?0:1
4581,sbuffidtier(8307)=0?0:100
4582,#life*100/#maxlife>20?0:tbuffidtier(8347)=0?0:30
4583,sbuffidtier(8345)=1?100:70
4584,sbuffidtier(8349)<8&sbuffidtier(8349)>5?1:0
4585,100-sbuffidtier(8349)*1
4586,100-sbuffidtier(8349)*1
4587,100-sbuffidtier(8349)*1
4588,100-sbuffidtier(8349)*1
4589,100-sbuffidtier(8349)*1
4590,100-sbuffidtier(8349)*2
4591,100-sbuffidtier(8349)*2
4592,100-sbuffidtier(8349)*2
4593,100-sbuffidtier(8349)*2
4594,100-sbuffidtier(8349)*2
4595,@maxlife*0.5
4596,@maxlife*0.56
4597,@maxlife*0.61
4598,@maxlife*0.67
4599,@maxlife*0.72
4600,@maxlife*0.78
4601,@maxlife*0.83
4602,@maxlife*0.89
4603,@maxlife*0.94
4604,@maxlife*1
4605,@pow*0.5
4606,@pow*0.56
4607,@pow*0.61
4608,@pow*0.67
4609,@pow*0.72
4610,@pow*0.78
4611,@pow*0.83
4612,@pow*0.89
4613,@pow*0.94
4614,@pow*1
4615,@hit*0.5
4616,@hit*0.56
4617,@hit*0.61
4618,@hit*0.67
4619,@hit*0.72
4620,@hit*0.78
4621,@hit*0.83
4622,@hit*0.89
4623,@hit*0.94
4624,@hit*1
4625,@dodge*0.5
4626,@dodge*0.56
4627,@dodge*0.61
4628,@dodge*0.67
4629,@dodge*0.72
4630,@dodge*0.78
4631,@dodge*0.83
4632,@dodge*0.89
4633,@dodge*0.94
4634,@dodge*1
4635,@armor*0.5
4636,@armor*0.56
4637,@armor*0.61
4638,@armor*0.67
4639,@armor*0.72
4640,@armor*0.78
4641,@armor*0.83
4642,@armor*0.89
4643,@armor*0.94
4644,@armor*1
4645,@ap*0.5
4646,@ap*0.56
4647,@ap*0.61
4648,@ap*0.67
4649,@ap*0.72
4650,@ap*0.78
4651,@ap*0.83
4652,@ap*0.89
4653,@ap*0.94
4654,@ap*1
4655,@Critical*100*0.5
4656,@Critical*100*0.56
4657,@Critical*100*0.61
4658,@Critical*100*0.67
4659,@Critical*100*0.72
4660,@Critical*100*0.78
4661,@Critical*100*0.83
4662,@Critical*100*0.89
4663,@Critical*100*0.94
4664,@Critical*100*1
4665,@rate*0.5
4666,@rate*0.56
4667,@rate*0.61
4668,@rate*0.67
4669,@rate*0.72
4670,@rate*0.78
4671,@rate*0.83
4672,@rate*0.89
4673,@rate*0.94
4674,@rate*1
4675,@rate>40?1:0
4676,sbuffidtier(8318)=1?100:0
4677,sbuffidtier(8318)=1?80*@CriticalHurt/100:80
4678,sbuffidtier(8318)=1?120*@CriticalHurt/100:120
4679,sbuffidtier(8318)=1?160*@CriticalHurt/100:160
4680,sbuffidtier(8318)=1?90*@CriticalHurt/100:90
4681,sbuffidtier(8318)=1?130*@CriticalHurt/100:130
4682,sbuffidtier(8318)=1?170*@CriticalHurt/100:170
4683,sbuffidtier(8318)=1?100*@CriticalHurt/100:100
4684,sbuffidtier(8318)=1?150*@CriticalHurt/100:150
4685,sbuffidtier(8318)=1?200*@CriticalHurt/100:200
4686,sbuffidtier(8318)=1?110*@CriticalHurt/100:110
4687,sbuffidtier(8318)=1?160*@CriticalHurt/100:160
4688,sbuffidtier(8318)=1?210*@CriticalHurt/100:210
4689,sbuffidtier(8318)=1?120*@CriticalHurt/100:120
4690,sbuffidtier(8318)=1?180*@CriticalHurt/100:180
4691,sbuffidtier(8318)=1?240*@CriticalHurt/100:240
4692,sbuffidtier(8318)=1?130*@CriticalHurt/100:130
4693,sbuffidtier(8318)=1?190*@CriticalHurt/100:190
4694,sbuffidtier(8318)=1?250*@CriticalHurt/100:250
4695,sbuffidtier(8318)=1?140*@CriticalHurt/100:140
4696,sbuffidtier(8318)=1?210*@CriticalHurt/100:210
4697,sbuffidtier(8318)=1?280*@CriticalHurt/100:280
4698,sbuffidtier(8318)=1?140*@CriticalHurt/100:140
4699,sbuffidtier(8318)=1?220*@CriticalHurt/100:220
4700,sbuffidtier(8318)=1?300*@CriticalHurt/100:300
4701,sbuffidtier(8318)=1?150*@CriticalHurt/100:150
4702,sbuffidtier(8318)=1?240*@CriticalHurt/100:240
4703,sbuffidtier(8318)=1?330*@CriticalHurt/100:330
4704,sbuffidtier(8318)=1?150*@CriticalHurt/100:150
4705,sbuffidtier(8318)=1?250*@CriticalHurt/100:250
4706,sbuffidtier(8318)=1?350*@CriticalHurt/100:350
4707,sbuffidtier(8349)
4708,sbuffidtier(8371)=1?60:1
4709,sbuffidtier(8370)=1?60:1
4710,#leader=1?0:201
4711,#Maxlife*0.1
4712,GetChance(50)?201:204
4713,GetChance(50)?202:203
4714,GetChance(50)?205:208
4715,(((4+200/@Rate)*30)+120)*(sbuffidtier(5244)>0?0.5:1)
4716,@characterstatus=0?1:0
4717,100+(100-@life*100/@Maxlife)*1
4718,100+(100-@life*100/@Maxlife)*1
4719,100+(100-@life*100/@Maxlife)*1
4720,100+(100-@life*100/@Maxlife)*1
4721,100+(100-@life*100/@Maxlife)*2
4722,100+(100-@life*100/@Maxlife)*2
4723,100+(100-@life*100/@Maxlife)*2
4724,100+(100-@life*100/@Maxlife)*2
4725,100+(100-@life*100/@Maxlife)*2
4726,100+(100-@life*100/@Maxlife)*2
4727,sbuffidtier(8397)=0?0:1
4728,sbuffidtier(8399)=0?0:1
4729,getchance(@hit*100/(@hit+#dodge))?$1*(1+sbuffidtier(8399)/100):$1
4730,sbuffidtier(8400)
4731,svisualbuffcount(101)+svisualbuffcount(102)+svisualbuffcount(103)+svisualbuffcount(104)+svisualbuffcount(105)+svisualbuffcount(106)-sbuffidtier(8381)-sbuffidtier(8382)
4732,svisualbuffcount(112)+svisualbuffcount(111)+sbufftypetier(128)+sbufftypetier(129)+svisualbuffcount(109)+svisualbuffcount(108)
4733,$1<svisualbuffcount(101)+svisualbuffcount(102)+svisualbuffcount(103)+svisualbuffcount(104)+svisualbuffcount(105)+svisualbuffcount(106)-sbuffidtier(8381)-sbuffidtier(8382)?1:0
4734,$1<svisualbuffcount(112)+svisualbuffcount(111)+sbufftypetier(128)+sbufftypetier(129)+svisualbuffcount(109)+svisualbuffcount(108)?1:0
4735,$1=svisualbuffcount(101)+svisualbuffcount(102)+svisualbuffcount(103)+svisualbuffcount(104)+svisualbuffcount(105)+svisualbuffcount(106)-sbuffidtier(8381)-sbuffidtier(8382)?0:1
4736,$1=svisualbuffcount(112)+svisualbuffcount(111)+sbufftypetier(128)+sbufftypetier(129)+svisualbuffcount(109)+svisualbuffcount(108)?0:1
4737,sbuffidtier(8384)=1?8381:sbuffidtier(8384)=2?8385:8387
4738,sbuffidtier(8384)=1?8382:sbuffidtier(8384)=2?8386:8388
4739,@leader=1?1:0
4740,sbuffidtier(8381)<sbuffidtier(8384)?1:0
4741,sbuffidtier(8382)<sbuffidtier(8384)?1:0
4742,sbuffidtier(8416)=1?1:0
4743,sbuffidtier(8416)=1?1:0
4744,#enemytype=2?1:#enemytype=4?1:tbuffidtier(8417)=1?1:0
4745,@armor*5
4746,@pow*5
4747,sbuffidtier(8422)=1?1:0
4748,tbuffidtier(8445)>0?$1:0
4749,tbuffidtier(8445)>0?1:0
4750,#def<#maxdef?(tbuffidtier(8446)>0?#maxlife*0.01*sbuffidtier(8450):0):#def=0?(tbuffidtier(8446)>0?#maxlife*0.01*sbuffidtier(8450):0):0
4751,sbuffidtier(8451)<sbuffidtier(8452)?1:0
4752,@leader=1?1:0
4753,sbuffidtier(8454)=100?0:1
4754,sbuffidtier(8454)=100?1:0
4755,@ap-#armor>0?(@ap-#armor)*sbuffidtier(8459)*0.01:0
4756,#career=5?-1:#career=6?-1:0
4757,sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(208)
4758,2*sbuffidtier(8469)
4759,#career=5?-99:#career=6?-99:0
4760,100+sbuffidtier(8461)*1
4761,sbuffidtier(8461)*1
4762,$1+(5-#formation)*sbuffidtier(8471)*0.01*$1
4763,(5-#formation)*100000-#Life*0.01
4764,#leader=1?8474:0
4765,sbufftypetier(101)+sbufftypetier(102)+sbufftypetier(103)+sbufftypetier(104)+sbufftypetier(105)+sbufftypetier(106)-sbuffidtier(879)-sbuffidtier(889)-sbuffidtier(4295)
4766,sbufftypetier(112)+sbufftypetier(111)+sbufftypetier(109)+sbufftypetier(108)
4767,$1<sbufftypetier(101)+sbufftypetier(102)+sbufftypetier(103)+sbufftypetier(104)+sbufftypetier(105)+sbufftypetier(106)-sbuffidtier(879)-sbuffidtier(889)-sbuffidtier(4295)?1:0
4768,$1<sbufftypetier(112)+sbufftypetier(111)+sbufftypetier(109)+sbufftypetier(108)?1:0
4769,sbuffidtier(8490)+8479
4770,#leader=1?8491:0
4771,$1+$1*(5-@formation)*sbuffidtier(8397)*0.01/4
4772,@Maxlife*0.2
4773,@shield>0?200:100
4774,@life*0.01
4775,0
4776,sbufftypetier(307)=0?0:1
4777,sbuffidtier(8518)
