id,duplicate_type,integration_switch,coin_type,campaign,sub,if_emergency,endless_mode,special_type,name,difficulty,exp_parameter,type,enemy_ai_type,win_turn,win_spot_id,special_spot_id,expect_enemy_die_num,expect_gun_die_num,expect_turn,boss_team_id,turn_duration,costbp,getcoin,getcoin_parameter,coin_ap,turn_limit,limit_gun_pool,limit_team,map_res_name,map_information,is_hide,is_snow,adaptive_gun,fog_length,fog_color,limit_equip_pool,draw_event_s_id,support_available,enemy_quickmove,expect_defend_line_turn,expect_hostage_num,title_logo,random_line_spot,order,reinforce_ally_team,reinforce_ally_turn,reinforce_ally_spot,ally_boss_team_id,ally_code,supply_parameter,drop_mission_key,close_missions,mission_group_id,mission_group_draw_event,open_mission_keys,mission_describe,force_type,round_config,color_change_type,color_change_number,color_change_result,spot_reset,draw_code,reset_drop_key_once,close_mission_control,limit_squad,open_mission_items,drop_mission_item,mapped_mission_id,branch_next_mission_id,win_type,medal_type_silver,drop_item_count,difficulty_recommend,difficulty_recommend_addendum,limit_sangvis,mission_tip,win_step,event_score,score_prize,drop_key_info,lose_type,fight_environment_group,environment_transform_config,"recommended_team_ids,","restart_hide,","auto_battle,",daily_demand
11010,0,1-1,0,-51,46,-1,1,0,mission-10011010,42000,60,3,3,0,0,,0,0,0,1,360000000,0,,,0,4,274|334|276|342|359|166,-1|12,OPS5_Y,10000|10000|-10000|-10000|0|0,0,0,,0|1000,#000000FF,,0,0,0,0,,,,0,,0,,,,,,,21,,1100401:1,mission-20011010,0,1:1|2:4|3:3,0,0,0,0,0,0,0,4,,,0,0,,,,42000|145;0|0;0|0;0|0,mission-30011010,8,mission-40011010,,1|10|10000|8000|5000|1000|0|5000|10000|8000|10000|1000|2000|1:10000;2:0;3:2000;5:0;6:0;7:5000|6510001:1:10000;6510002:1:10000|10|0|1000|5000|6510031:10000;6510032:10000;6510033:20000;6510034:10000;6510035:10000;6510036:10000;6510037:10000;6510038:20000;6510039:20000;6510040:20000;6510051:2000;6510052:4000;6510053:4000;6510054:4000;6510055:6000;6510056:6000;6510057:6000;6510065:2000;6510066:4000;6510067:6000;6510087:10000|,1|110046:1,,,,,5|2|6,0,0,
11011,0,1-1,0,-51,1,-1,0,9,mission-10011011,1000,0,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS5_Y,6000|6000|6000|6000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0|0|1101100:1,,21,,,mission-20011011,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,,,,1000|10;0|0;0|0;0|0,mission-30011011,0,mission-40011011,,,,,,,,,0,0,
11012,0,1-1,0,-51,2,-1,0,0,mission-10011012,3500,28,3,4,0,0,,0,0,3,1,360000000,0,,,0,0,0,-1,OPS12_Y,6000|6000|6000|6000|0|0,0,0,,0|500,#000000FF,0,522,0,0,0,,,,0,,0,,,,,0|0|1101200:1,,21,,1105900:1,mission-20011012,0,1:1|2:4|3:3,0,0,0,0,,0,0,-1,,,0,0,1101201,,,3500|35;0|0;0|0;0|0,mission-30011012,-1,mission-40011012,,,,,1101200,,,1,0,0,
11013,0,1-1,0,-51,3,-1,0,0,mission-10011013,4500,30,3,4,0,0,,0,0,3,1,360000000,0,,,0,0,0,-1,OPS12_Y,6000|6000|6000|6000|0|0,0,0,,0|500,#000000FF,0,522,0,0,0,,,,0,,0,,,,,0|0|1101300:1,,21,,1106000:1,mission-20011013,0,1:1|2:4|3:3,0,0,0,0,,0,0,-1,,,0,0,1101301,,,4500|45;0|0;0|0;0|0,mission-30011013,-1,mission-40011013,,,,,1101200,,,1,0,0,
11014,0,1-1,0,-51,4,-1,0,0,mission-10011014,5500,33,3,4,0,0,,0,0,10,1,360000000,0,,,0,0,0,-1,OPS16_Y;OPS53_Y,12000|12000|4000|4000|-2000|500;12000|12000|6000|7000|-2000|300,0,0,,0|500;0|500,#000000FF;#000000FF,0,522,0,0,0,,,,0,,0,,,,,0|0|1101400:1,,21,,1106200:1,mission-20011014,0,1:1|2:4|3:3,0,0,0,0,,0,0,-1,,,0,0,1101401,,,5500|55;0|0;0|0;0|0,mission-30011014,-1,mission-40011014,,,,,1101402,,,1|2,0,0,
11015,0,1-1,0,-51,5,-1,0,0,mission-10011015,7000,36,3,4,0,0,,0,0,3,1,360000000,0,,,0,0,0,-1,OPS63_Y,22000|22000|8000|6000|-6500|5400,0,0,,0|500,#000000FF,0,522,0,0,0,,,,0,,0,,,,,0|0|1101500:1,,21,,1106300:1,mission-20011015,0,1:1|2:4|3:3,0,0,0,0,,0,0,-1,,,0,0,1101501,1101503,,7000|65;0|0;0|0;0|0,mission-30011015,-1,mission-40011015,,,,,1101502,,,1,0,0,
11016,0,1-1,0,-51,6,-1,0,0,mission-10011016,7000,36,3,4,0,0,,1,0,10,1,360000000,0,,,0,0,297,0,OPS82_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,521,0,0,0,,,,0,,0,,,,,0|0|1101600:1,,21,,1106400:1,mission-20011016,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51001,0,3,,,7000|65;0|0;0|0;0|0,mission-30011016,0,mission-40011016,,,,,,,,1,0,0,
11017,0,1-1,0,-51,7,-1,0,0,mission-10011017,10000,40,3,4,0,0,,3,0,6,1,360000000,0,,,0,0,362|358,0,OPS86_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,523,0,0,0,,,,0,,0,,,,,0|0|1101700:1,,21,,1106700:1,mission-20011017,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51002,0,1101701,,,10000|75;0|0;0|0;0|0,mission-30011017,0,mission-40011017,,,,,1101200,,,8|1,0,0,
11018,0,1-1,0,-51,8,-1,0,0,mission-10011018,10000,40,3,4,0,0,,3,0,6,1,360000000,0,,,0,0,274|334,0,OPS88_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,524,0,0,0,,,,0,,0,,,,,0|0|1101800:1,,21,,1106800:1,mission-20011018,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51003,0,1101801,,,10000|75;0|0;0|0;0|0,mission-30011018,0,mission-40011018,,,,,,,1101801,1,0,0,
11019,0,1-1,0,-51,9,-1,0,0,mission-10011019,10000,40,3,4,0,0,,3,0,10,1,360000000,0,,,0,0,276|342,0,OPS89_Y,6000|6000|6000|6000|0|0,0,0,,0|500,#000000FF,0,524,0,0,0,,,,0,,0,,,,,0|0|1101900:1,,21,,1106900:1,mission-20011019,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51004,0,1,,,10000|75;0|0;0|0;0|0,mission-30011019,0,mission-40011019,,,,,,,1101901,1,0,0,
11020,0,1-1,0,-51,10,-1,0,0,mission-10011020,10000,40,3,4,0,0,,3,0,6,1,360000000,0,,,0,0,359|166,0,OPS88_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,524,0,0,0,,,,0,,0,,,,,0|0|1102000:1,,21,,1107100:1,mission-20011020,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51005,0,1102001,,,10000|75;0|0;0|0;0|0,mission-30011020,0,mission-40011020,,,,,,,,8|1,0,0,
11021,0,1-1,0,-51,11,-1,0,0,mission-10011021,10000,40,3,4,0,0,,6,0,10,1,360000000,0,,,0,0,297,0,OPS87_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,523,0,0,0,,,,0,,0,,,,,0|0|1102100:1;0|0|1102100:1,,21,,1107200:1,mission-20011021,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51006,0,1102101|1102102,,,10000|75;0|0;0|0;0|0,mission-30011021,0,mission-40011021,,,,,,,,1,0,0,
11022,0,1-1,0,-51,12,-1,0,0,mission-10011022,14000,44,3,4,0,0,,0,9,9,1,360000000,0,,,0,0,362|358,-1|2,OPS90_Y,8000|8000|3500|3500|200|-1300,0,0,,0|500,#000000FF,,527,0,0,0,,,,0,,0,,,,,0|0|1102200:1,,21,,1107600:1,mission-20011022,0,1:1|2:4|3:3,0,0,0,0,0,0,0,-1,,,51007,0,1102201,,,14000|85;0|0;0|0;0|0,mission-30011022,2,mission-40011022,,0|999999|0|0|0|0|0|0|0|0|0|0|0|0|0|999999|0|0|0|6510187:1000000|,,,1102291,,1102201,2|6|1,0,0,
11023,0,1-1,0,-51,13,-1,0,0,mission-10011023,14000,44,3,4,0,0,,1,0,9,1,360000000,0,,,0,0,274|334,0|6,OPS91_Y,15000|15000|5000|6000|5000|200,0,0,,0|500,#000000FF,,528,0,0,0,,,,0,,0,,,,,0|0|1102300:1,,21,,1107700:1,mission-20011023,0,1:1|2:4|3:3,0,0,0,0,0,0,0,-1,,,51008,0,,,,14000|85;0|0;0|0;0|0,mission-30011023,4,mission-40011023,1102301,,,,,,1102301,2|1,0,0,
11024,0,1-1,0,-51,14,-1,0,0,mission-10011024,14000,44,3,4,0,0,,1,0,9,1,360000000,0,,,0,0,276|342,0|6,OPS92_Y,13000|13000|5500|3500|3500|500,0,0,,0|500,#000000FF,,528,0,0,0,,,,0,,0,,,,,0|0|1102400:1,,21,,1107800:1,mission-20011024,0,1:1|2:4|3:3,0,0,0,0,0,0,0,-1,,,51009,0,,,,14000|85;0|0;0|0;0|0,mission-30011024,4,mission-40011024,1102401,,,,,,1102401,2|1,0,0,
11025,0,1-1,0,-51,15,-1,0,0,mission-10011025,14000,44,3,4,0,0,,0,9,9,1,360000000,0,,,0,0,0,-1,OPS91_Y,15000|15000|6500|5000|-2500|4500,0,0,,0|500,#000000FF,,531,0,0,0,,,,0,,0,,,,,0|0|1102500:1,,21,,1107900:1,mission-20011025,0,1:1|2:4|3:3,0,0,0,0,0,0,0,-1,,,0,0,,,,14000|85;0|0;0|0;0|0,mission-30011025,-1,mission-40011025,1102501,,,,,705,1102501,6|4|2,0,0,
11026,0,1-1,0,-51,16,-1,0,0,mission-10011026,14000,44,3,4,0,0,,1,0,9,1,360000000,0,,,0,0,359|166,0|5,OPS91_Y,15000|15000|6500|4500|-1500|-4400,0,0,,0|500,#000000FF,,528,0,0,0,,,,0,,0,,,,,0|0|1102600:1,,21,,1108000:1,mission-20011026,0,1:1|2:4|3:3,0,0,0,0,0,0,0,1,,,51010,0,,,,14000|85;0|0;0|0;0|0,mission-30011026,4,mission-40011026,1102601,,,,,719;716,1102601;1102602;1102603;1102604;1102605;1102606,2|6|1,0,0,
11027,0,1-1,0,-51,17,-1,0,0,mission-10011027,20000,48,3,4,0,0,,6,0,10,1,360000000,0,,,0,0,297,0,OPS82_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,525,0,0,0,,,,0,,0,,,,,0|0|1101600:1|1101601:1,,21,,1106400:1,mission-20011027,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51001,0,3,,,20000|95;0|0;0|0;0|0,mission-30011027,0,mission-40011027,,,,,,,,6,0,0,
11028,0,1-1,0,-51,18,-1,0,0,mission-10011028,22000,49,3,4,0,0,,4,0,6,1,360000000,0,,,0,0,362|358,0,OPS86_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,529,0,0,0,,,,0,,0,,,,,0|0|1101700:1|1101701:1,,21,,1106700:1,mission-20011028,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51002,0,1102801,,,22000|100;0|0;0|0;0|0,mission-30011028,0,mission-40011028,,,,,1101200,,,6|2|1,0,0,
11029,0,1-1,0,-51,19,-1,0,0,mission-10011029,22000,49,3,4,0,0,,4,0,6,1,360000000,0,,,0,0,274|334,0|3,OPS88_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,530,0,0,0,,,,0,,0,,,,,0|0|1101800:1|1101801:1,,21,,1106800:1,mission-20011029,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51003,0,1101801|1101802,,,22000|100;0|0;0|0;0|0,mission-30011029,0,mission-40011029,,,,,,709,1102901,1,0,0,
11030,0,1-1,0,-51,20,-1,0,0,mission-10011030,24000,50,3,4,0,0,,4,0,10,1,360000000,0,,,0,0,276|342,0,OPS89_Y,6000|6000|6000|6000|0|0,0,0,,0|500,#000000FF,0,530,0,0,0,,,,0,,0,,,,,0|0|1101900:1|1101901:1,,21,,1106900:1,mission-20011030,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51004,0,1,,,24000|105;0|0;0|0;0|0,mission-30011030,0,mission-40011030,,,,,,,1103001,1,0,0,
11031,0,1-1,0,-51,21,-1,0,0,mission-10011031,24000,50,3,4,0,0,,3,0,6,1,360000000,0,,,0,0,359|166,0,OPS88_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,530,0,0,0,,,,0,,0,,,,,0|0|1102000:1|1102001:1,,21,,1107100:1,mission-20011031,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51005,0,1103101,,,24000|105;0|0;0|0;0|0,mission-30011031,0,mission-40011031,,,,,,,,1,0,0,
11032,0,1-1,0,-51,22,-1,0,0,mission-10011032,28000,52,3,4,0,0,,6,0,10,1,360000000,0,,,0,0,297,0,OPS87_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,529,0,0,0,,,,0,,0,,,,,0|0|1102100:1|1102101:1,,21,,1107200:1,mission-20011032,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51006,0,1103201,,,28000|110;0|0;0|0;0|0,mission-30011032,0,mission-40011032,,,,,,,,6|1,0,0,
11033,0,1-1,0,-51,23,-1,0,0,mission-10011033,28000,52,3,4,0,0,,0,9,9,1,360000000,0,,,0,0,362|358,-1|3,OPS90_Y,10000|10000|6000|4500|500|-1300,0,0,,0|500,#000000FF,,532,0,0,0,,,,0,,0,,,,,0|0|1102200:1|1102201:1,,21,,1107600:1,mission-20011033,0,1:1|2:4|3:3,0,0,0,0,0,0,0,1,,,51007,0,1103301,,,28000|110;0|0;0|0;0|0,mission-30011033,2,mission-40011033,,0|999999|0|0|0|0|0|0|0|0|0|0|0|0|0|999999|0|0|0|6510187:1000000|,,,1103391,,1103301,1|2|6,0,0,
11034,0,1-1,0,-51,24,-1,0,0,mission-10011034,30000,53,3,4,0,0,,1,0,9,1,360000000,0,,,0,0,274|334,0|6,OPS91_Y,18000|18000|5000|7500|5800|0,0,0,,0|500,#000000FF,,533,0,0,0,,,,0,,0,,,,,0|0|1102300:1|1102301:1,,21,,1107700:1,mission-20011034,0,1:1|2:4|3:3,0,0,0,0,0,0,0,1,,,51008,0,,,,30000|115;0|0;0|0;0|0,mission-30011034,4,mission-40011034,1103401,,,,,,1103401,2|1,0,0,
11035,0,1-1,0,-51,25,-1,0,0,mission-10011035,30000,53,3,4,0,0,,1,0,9,1,360000000,0,,,0,0,276|342,0|6,OPS92_Y,16000|16000|6000|4000|4500|500,0,0,,0|500,#000000FF,,533,0,0,0,,,,0,,0,,,,,0|0|1102400:1|1102401:1,,21,,1107800:1,mission-20011035,0,1:1|2:4|3:3,0,0,0,0,0,0,0,2,,,51009,0,,,,30000|115;0|0;0|0;0|0,mission-30011035,4,mission-40011035,1103501,,,,,,1103501,1,0,0,
11036,0,1-1,0,-51,26,-1,0,0,mission-10011036,32000,54,3,4,0,0,,1,0,9,1,360000000,0,,,0,0,359|166,0|8,OPS91_Y,16000|16000|7000|4500|-1800|-4600,0,0,,0|500,#000000FF,,533,0,0,0,,,,0,,0,,,,,0|0|1102600:1|1102601:1,,21,,1108000:1,mission-20011036,0,1:1|2:4|3:3,0,0,0,0,0,0,0,2,,,51010,0,,,,32000|120;0|0;0|0;0|0,mission-30011036,4,mission-40011036,1103601,,,,,719;716;712;706,1103601;1103602;1103603;1103604;1103605;1103606;1103607;1103608,6|2|1,0,0,
11037,0,1-1,0,-51,27,-1,0,0,mission-10011037,34000,55,3,4,0,0,,6,0,10,1,360000000,0,,,0,0,297,0,OPS82_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,529,0,0,0,,,,0,,0,,,,,0|0|1101600:1|1101601:1|1101602:1,,21,,1106400:1,mission-20011037,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51001,0,3,,,34000|125;0|0;0|0;0|0,mission-30011037,0,mission-40011037,,,,,,,,1|6,0,0,
11038,0,1-1,0,-51,28,-1,0,0,mission-10011038,34000,55,3,4,0,0,,5,0,6,1,360000000,0,,,0,0,362|358,0,OPS86_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,532,0,0,0,,,,0,,0,,,,,0|0|1101700:1|1101701:1|1101702:1,,21,,1106700:1,mission-20011038,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51002,0,1103801,,,34000|125;0|0;0|0;0|0,mission-30011038,0,mission-40011038,,,,,1101200,,,2|6|1,0,0,
11039,0,1-1,0,-51,29,-1,0,0,mission-10011039,36000,56,3,4,0,0,,5,0,6,1,360000000,0,,,0,0,274|334,0|3,OPS88_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,533,0,0,0,,,,0,,0,,,,,0|0|1101800:1|1101801:1|1101802:1,,21,,1106800:1,mission-20011039,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51003,0,1101801|1101802,,,36000|130;0|0;0|0;0|0,mission-30011039,0,mission-40011039,,,,,,709,1103901,1,0,0,
11040,0,1-1,0,-51,30,-1,0,0,mission-10011040,36000,56,3,4,0,0,,5,0,10,1,360000000,0,,,0,0,276|342,0,OPS89_Y,6000|6000|6000|6000|0|0,0,0,,0|500,#000000FF,0,533,0,0,0,,,,0,,0,,,,,0|0|1101900:1|1101901:1|1101902:1,,21,,1106900:1,mission-20011040,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51004,0,1,,,36000|130;0|0;0|0;0|0,mission-30011040,0,mission-40011040,,,,,,,1104001,1,0,0,
11041,0,1-1,0,-51,31,-1,0,0,mission-10011041,38000,57,3,4,0,0,,3,0,6,1,360000000,0,,,0,0,359|166,0,OPS88_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,533,0,0,0,,,,0,,0,,,,,0|0|1102000:1|1102001:1|1102002:1,,21,,1107100:1,mission-20011041,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51005,0,1104101,,,38000|135;0|0;0|0;0|0,mission-30011041,0,mission-40011041,,,,,,,,1,0,0,
11042,0,1-1,0,-51,32,-1,0,0,mission-10011042,38000,57,3,4,0,0,,6,0,10,1,360000000,0,,,0,0,297,0,OPS87_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,532,0,0,0,,,,0,,0,,,,,0|0|1102100:1|1102101:1|1102102:1,,21,,1107200:1,mission-20011042,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,51006,0,1104201,,,38000|135;0|0;0|0;0|0,mission-30011042,0,mission-40011042,,,,,,,,6|1,0,0,
11043,0,1-1,0,-51,33,-1,0,0,mission-10011043,40000,58,3,4,0,0,,0,9,9,1,360000000,0,,,0,0,362|358,-1|3,OPS90_Y,10000|10000|10000|10000|0|0,0,0,,0|500,#000000FF,,535,0,0,0,,,,0,,0,,,,,0|0|1102200:1|1102201:1|1102202:1,,21,,1107600:1,mission-20011043,0,1:1|2:4|3:3,0,0,0,0,0,0,0,1,,,51007,0,1104301,,,40000|140;0|0;0|0;0|0,mission-30011043,2,mission-40011043,,0|999999|0|0|0|0|0|0|0|0|0|0|0|0|0|999999|0|0|0|6510187:1000000|,,,1104391,,1104301,2|1|6,0,0,
11044,0,1-1,0,-51,34,-1,0,0,mission-10011044,40000,58,3,4,0,0,,1,0,9,1,360000000,0,,,0,0,274|334,0|6,OPS91_Y,18000|18000|5000|7500|5800|0,0,0,,0|500,#000000FF,,536,0,0,0,,,,0,,0,,,,,0|0|1102300:1|1102301:1|1102302:1,,21,,1107700:1,mission-20011044,0,1:1|2:4|3:3,0,0,0,0,0,0,0,1,,,51008,0,,,,40000|140;0|0;0|0;0|0,mission-30011044,4,mission-40011044,1104401,,,,,,1104401,2|1,0,0,
11045,0,1-1,0,-51,35,-1,0,0,mission-10011045,42000,60,3,4,0,0,,1,0,9,1,360000000,0,,,0,0,276|342,0|6,OPS92_Y,16000|16000|6000|4000|4500|500,0,0,,0|500,#000000FF,,536,0,0,0,,,,0,,0,,,,,0|0|1102400:1|1102401:1|1102402:1,,21,,1107800:1,mission-20011045,0,1:1|2:4|3:3,0,0,0,0,0,0,0,2,,,51009,0,,,,42000|145;0|0;0|0;0|0,mission-30011045,4,mission-40011045,1104501,,,,,,1104501,1|2,0,0,
11046,0,1-1,0,-51,36,-1,0,0,mission-10011046,42000,60,3,4,0,0,,1,0,9,1,360000000,0,,,0,0,359|166,0|8,OPS91_Y,16000|16000|7000|4500|-1800|-4600,0,0,,0|500,#000000FF,,536,0,0,0,,,,0,,0,,,,,0|0|1102600:1|1102601:1|1102602:1,,21,,1108000:1,mission-20011046,0,1:1|2:4|3:3,0,0,0,0,0,0,0,2,,,51010,0,,,,42000|145;0|0;0|0;0|0,mission-30011046,4,mission-40011046,1104601,,,,,719;716;712;706,1104601;1104602;1104603;1104604;1104605;1104606;1104607;1104608,2|4|6,0,0,
11047,0,1-1,0,-51,37,-1,0,0,mission-10011047,1000,0,3,4,0,0,,5,0,1,1,360000000,0,,,0,0,,0,OPS82_Y,6000|6000|3000|2000|500|-200,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0|0|1104700:1,,21,,1101600:1,mission-20011047,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,3,,,1000|10;0|0;0|0;0|0,mission-30011047,0,mission-40011047,,,,,1104701,,,6,0,0,
11048,0,1-1,0,-51,47,-1,0,0,mission-10011048,4500,30,3,4,0,0,,5,0,1,1,360000000,0,,,0,0,297|362|358,0,OPS82_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,527,0,0,0,,,,0,,0,,,,,0|0|1104800:1,,21,,1106600:1,mission-20011048,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,1104801,,,4500|45;0|0;0|0;0|0,mission-30011048,0,mission-40011048,,,,,,,,1,0,0,
11049,0,1-1,0,-51,48,-1,0,0,mission-10011049,24000,50,3,4,0,0,,5,0,1,1,360000000,0,,,0,0,297|362|358,0,OPS82_Y,8000|8000|8000|8000|0|0,0,0,,0|500,#000000FF,0,535,0,0,0,,,,0,,0,,,,,0|0|1104900:1,,21,,1106600:1,mission-20011049,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,1104801,,,24000|105;0|0;0|0;0|0,mission-30011049,0,mission-40011049,,,,,,,,1,0,0,
11050,0,1-1,0,-51,49,-1,0,0,mission-10011050,5500,33,3,4,0,0,,5,0,1,1,360000000,0,,,0,0,274|334|276|342|359|166,0,OPS88_Y,8000|8000|5000|4000|1500|2000,0,0,,0|500,#000000FF,0,528,0,0,0,,,,0,,0,,,,,0|0|1105000:1,,21,,1107300:1,mission-20011050,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,1104801,,,5500|55;0|0;0|0;0|0,mission-30011050,0,mission-40011050,,,,,,,,3|2,0,0,
11051,0,1-1,0,-51,50,-1,0,0,mission-10011051,30000,53,3,4,0,0,,5,0,1,1,360000000,0,,,0,0,274|334|276|342|359|166,0,OPS88_Y,8000|8000|5000|4000|1500|2000,0,0,,0|500,#000000FF,0,536,0,0,0,,,,0,,0,,,,,0|0|1105100:1,,21,,1107300:1,mission-20011051,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,1104801,,,30000|115;0|0;0|0;0|0,mission-30011051,0,mission-40011051,,,,,,,,2,0,0,
11052,0,1-1,0,-51,51,-1,0,9,mission-10011052,1000,0,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS5_Y,6000|6000|6000|6000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0|0|1105200:1,,21,,1101601:1;1101701:1;1101801:1;1101901:1;1102001:1;1102101:1;1102201:1;1102301:1;1102401:1;1102601:1,mission-20011052,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,,,,1000|10;0|0;0|0;0|0,mission-30011052,0,mission-40011052,,,,,,,,,0,0,
11053,0,1-1,0,-51,52,-1,0,9,mission-10011053,1000,0,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS5_Y,6000|6000|6000|6000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0|0|1105300:1,,21,,1101602:1;1101702:1;1101802:1;1101902:1;1102002:1;1102102:1;1102202:1;1102302:1;1102402:1;1102602:1,mission-20011053,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,,,,1000|10;0|0;0|0;0|0,mission-30011053,0,mission-40011053,,,,,,,,,0,0,
11054,0,1-1,0,-51,53,-1,0,0,mission-10011054,1000,0,3,4,0,0,,5,0,1,1,360000000,0,,,0,0,,0,OPS82_Y,6000|6000|3000|2000|500|-200,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0|0|1105400:1,,21,,1104700:1,mission-20011054,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,3,,,1000|10;0|0;0|0;0|0,mission-30011054,0,mission-40011054,,,,,1104701,,,6,0,0,
11055,0,1-1,0,-51,54,-1,0,0,mission-10011055,1000,0,3,4,0,0,,5,0,1,1,360000000,0,,,0,0,,0,OPS82_Y,6000|6000|3000|2000|500|-200,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0|0|1105500:1,,21,,1105400:1,mission-20011055,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,3,,,1000|10;0|0;0|0;0|0,mission-30011055,0,mission-40011055,,,,,1104701,,,6,0,0,
11056,0,1-1,0,-51,55,-1,0,0,mission-10011056,1000,0,3,4,0,0,,5,0,1,1,360000000,0,,,0,0,,0,OPS82_Y,6000|6000|3000|2000|500|-200,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0|0|1105600:1,,21,,1105500:1,mission-20011056,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,3,,,1000|10;0|0;0|0;0|0,mission-30011056,0,mission-40011056,,,,,1104701,,,6,0,0,
11057,0,1-1,0,-51,56,-1,0,9,mission-10011057,1000,0,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS5_Y,6000|6000|6000|6000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0|0|1105700:1,,21,,1101100:1,mission-20011057,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,,,,1000|10;0|0;0|0;0|0,mission-30011057,0,mission-40011057,,,,,,,,,0,0,
11058,0,1-1,0,-51,57,-1,0,9,mission-10011058,1000,0,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS5_Y,6000|6000|6000|6000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0|0|1105800:1,,21,,1105700:1,mission-20011058,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,,,,1000|10;0|0;0|0;0|0,mission-30011058,0,mission-40011058,,,,,,,,,0,0,
11059,0,1-1,0,-51,58,-1,0,9,mission-10011059,1000,0,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS5_Y,6000|6000|6000|6000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,,,,0|0|1105900:1,,21,,1105800:1,mission-20011059,0,1:1|2:4|3:3,0,0,0,0,,0,0,0,,,0,0,,,,1000|10;0|0;0|0;0|0,mission-30011059,0,mission-40011059,,,,,,,,,0,0,
