id,description,damage_ratio,extra_damage,buff_id,harm_delay,target_move,is_critical_hit,critical_hit_rate,float_wide,trigger_creation_id,trigger_creation_delay,is_form_hurt,is_miss,is_armor,beat_back_percent,buff_id_target,buff_id_self,hurt_buff_trigger_type,buff_rate,target_move_percent,target_skill,trigger_summoner,defbreak_rate,extra_defbreak,hit_type,is_ricochet,is_shield,fix_damage,ui_control
2060,诅咒妖精,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,1000004042,0
2061,诅咒妖精,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,1000004043,0
2062,诅咒妖精,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,1000004044,0
2063,诅咒妖精,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,1000004045,0
2064,诅咒妖精,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,1000004046,0
2065,诅咒妖精,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,1000004047,0
2066,支援伤害,0,*101,0,0,0,0,100,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2067,布拉梅德狂暴伤害,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2089,普通攻击,100,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1000004207,0
2090,狙娘狙击,*201,0,0,0,0,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000004207,0
2094,SR2特殊攻击,100,0,0,0,0,1,100,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0
2095,g36c自伤,0,50,0,0,0,2,0,0,0,0,0,0,0,0,0,7727:1,0,100,0,0,0,0,0,0,0,0,1000004232,0
2096,猎豹改消buff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3302:-10,3303:-10,3301:1,7732:-1,7733:-1",0,100,0,0,0,0,0,1,0,0,0,0
2097,猎豹穿盾狙击,*201,0,0,0,0,0,100,15,0,0,0,0,0,0,7735:1,0,0,100,0,0,0,0,0,1,0,100,0,0
2098,普通攻击,100,0,0,0,0,1,100,15,0,0,0,1,1,0,7735:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2099,自毁,*201,*101,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,1000004231,0
2100,干扰者迷雾伤害,*203,0,0,0,0,0,100,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2101,干扰者支援强化,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000004281:1,1000004282:1,1000004283:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2102,霰弹枪普通攻击,100,0,0,0,2,1,100,15,0,0,0,1,1,5,1000003642:1,0,0,100,100,500101,0,0,0,1,0,0,0,0
2103,M26霰范围伤害,0,*102,0,0,0,0,100,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2104,M26霰鸟弹与普攻通用,100,0,0,0,2,1,100,15,0,0,0,1,1,5,7766:1,0,0,100,100,500101,0,0,0,1,0,0,0,0
2105,M26霰独头弹普攻专用,300,0,0,0,2,1,100,15,0,0,0,1,1,5,7766:1,0,0,100,100,500101,0,0,0,1,0,0,0,0
2106,FO12普通鸟弹与普攻通用,100,0,0,0,2,1,100,15,0,0,0,1,1,5,0,7771:1,0,100,100,500101,0,0,0,1,0,0,0,0
2107,FO12普通独头弹普攻专用,300,0,0,0,2,1,100,15,0,0,0,1,1,5,0,7771:1,0,100,100,500101,0,0,0,1,0,0,0,0
2108,FO12必中鸟弹与普攻通用,100,0,0,0,2,1,100,15,0,0,0,0,1,10,0,7771:1,0,100,100,500101,0,0,0,1,0,0,0,0
2109,FO12必中独头弹普攻专用,300,0,0,0,2,1,100,15,0,0,0,0,1,10,0,7771:1,0,100,100,500101,0,0,0,1,0,0,0,0
2110,Fo12普固鸟弹与普攻通用,100,0,0,0,2,1,100,15,0,0,0,1,1,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2111,Fo12普固独头弹普攻专用,300,0,0,0,2,1,100,15,0,0,0,1,1,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2112,Fo12必固鸟弹与普攻通用,100,0,0,0,2,1,100,15,0,0,0,0,1,10,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2113,Fo12必固独头弹普攻专用,300,0,0,0,2,1,100,15,0,0,0,0,1,10,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2114,Fo12必杀,*201,*101,0,0,0,0,100,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,1000004231,0
2115,MAG7攻击触发,0,0,0,0,0,0,100,15,0,0,0,0,0,0,0,7779:1,0,100,0,0,0,0,0,1,0,0,0,0
2116,MAG7霰鸟弹与普攻通用,100,0,0,0,2,1,100,15,0,0,0,1,1,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2117,MAG7无甲独头普攻专用1级,300,0,0,0,2,1,130,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2118,MAG7无甲独头普攻专用2级,300,0,0,0,2,1,132,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2119,MAG7无甲独头普攻专用3级,300,0,0,0,2,1,134,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2120,MAG7无甲独头普攻专用4级,300,0,0,0,2,1,137,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2121,MAG7无甲独头普攻专用5级,300,0,0,0,2,1,139,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2122,MAG7无甲独头普攻专用6级,300,0,0,0,2,1,141,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2123,MAG7无甲独头普攻专用7级,300,0,0,0,2,1,143,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2124,MAG7无甲独头普攻专用8级,300,0,0,0,2,1,146,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2125,MAG7无甲独头普攻专用9级,300,0,0,0,2,1,148,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2126,MAG7无甲独头普攻专用10级,300,0,0,0,2,1,150,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2127,mag7非独无甲普攻专用1级,100,0,0,0,2,1,130,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2128,mag7非独无甲普攻专用2级,100,0,0,0,2,1,132,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2129,mag7非独无甲普攻专用3级,100,0,0,0,2,1,134,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2130,mag7非独无甲普攻专用4级,100,0,0,0,2,1,137,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2131,mag7非独无甲普攻专用5级,100,0,0,0,2,1,139,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2132,mag7非独无甲普攻专用6级,100,0,0,0,2,1,141,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2133,mag7非独无甲普攻专用7级,100,0,0,0,2,1,143,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2134,mag7非独无甲普攻专用8级,100,0,0,0,2,1,146,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2135,mag7非独无甲普攻专用9级,100,0,0,0,2,1,148,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2136,mag7非独无甲普攻专用10级,100,0,0,0,2,1,150,15,0,0,0,1,0,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2137,连珠终结,*201,0,0,0,0,0,100,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2141,震荡打击,*201,0,0,0,*101,1,100,15,0,0,0,0,0,99,0,0,0,100,100,500104,0,0,0,1,0,0,0,0
2142,减分榴弹,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2143,加分榴弹,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2144,PX4普攻,100,0,0,0,0,1,100,15,0,0,0,0,1,0,7838:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2145,PX4披萨子弹,*202,0,0,0,0,0,100,0,0,0,0,0,0,0,"1000004368:1,1000004350:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2146,蓝雪人普攻,100,0,0,0,0,1,100,15,0,0,0,0,1,0,7840:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2147,红雪人普攻,100,0,0,0,0,1,100,15,0,0,0,0,1,0,7840:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2148,雪人标记子弹,*201,0,0,0,0,0,100,0,0,0,0,0,0,0,"1000004351:1,1000004367:1,1000004352:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2149,px4大招榴弹,100,0,0,0,0,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2150,监视辅助,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"1000004357:1,1000004355:1,1000004356:1,1000004359:1,1000004360:1,1000004354:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2151,VSK普攻,*201,0,0,0,0,1,100,15,0,0,0,1,1,0,7875:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2152,VSK偷取,0,0,0,0,0,1,100,15,0,0,0,0,0,0,7874:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2153,a545普通攻击,100,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2154,a545烈酒攻击,100,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2155,实时队长判断,0,0,0,0,0,0,100,15,0,0,0,0,0,0,1000004370:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2156,caws普攻,50,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2330,起源弹新,*202,0,432,0,0,0,100,15,0,0,0,0,0,0,2432:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2479,显示消buff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3302:-10,3303:-10,3301:1",0,100,0,0,0,0,0,1,0,0,0,0
2480,妖精海浪,0,0,0,0,2,0,0,0,0,0,0,0,0,99,0,0,0,100,0,900166,0,0,0,1,0,0,0,0
2481,海浪buff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3417:1,3418:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2482,转化盾判定,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000003162:1,3425:-1",0,0,100,0,0,0,0,0,1,0,0,0,0
2483,双生伤害,0,*101,0,0,0,0,100,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2484,双生伤害,0,*101,0,0,0,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2485,鹗伤害,0,*101,0,0,0,0,100,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2486,鹗伤害大,0,*102,0,0,0,0,100,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2487,显示消buff2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3302:-10,3304:-5,3305:-5,3306:-5,3308:1",0,100,0,0,0,0,0,1,0,0,0,0
2494,霰弹枪普通攻击,*101,0,0,0,2,1,100,15,0,0,0,1,1,5,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2495,霰弹枪蓄力伤害,*101,0,0,0,0,1,100,15,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2496,斯金攻击,100,0,0,0,0,1,100,15,0,0,0,1,1,0,1000003248:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2497,423效果,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,576:1,0,100,0,0,0,0,0,1,0,0,0,0
2498,普通攻击,*101,0,0,0,0,1,100,15,0,0,0,1,1,0,3477:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2499,debuff判定,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000003270:1,1000003271:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2500,debuff判定7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000003272:1,1000003273:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2501,debuff判定6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000003274:1,1000003275:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2502,debuff判定5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000003276:1,1000003277:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2503,debuff判定4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000003278:1,1000003279:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2504,debuff判定3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000003280:1,1000003281:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2506,coeus5段,30,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2507,coeus瞄准,100,0,0,0,0,1,100,15,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2508,coeus瞄准二段,40,0,0,0,0,1,100,15,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2509,换色鹿必中,100,0,0,0,0,1,100,15,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2510,心智冲击伤害,*103,0,0,0,0,0,100,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2511,稻草人子弹-all,40,0,0,0,0,1,100,15,0,0,0,1,1,0,"1000013310:1,1000013311:1",3600:1,0,100,0,0,0,0,0,1,0,0,0,0
2512,ak15ex攻击40,40,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2513,持续空袭,*101,0,0,0,0,0,100,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2514,kratosEX伤害,60,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2515,kratos普通,50,0,0,0,0,1,100,15,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2516,89攻击,*101,0,0,0,0,1,100,15,0,0,0,1,1,0,3577:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2517,干扰者子弹-all,100,0,0,0,0,1,100,15,0,0,0,1,1,0,"3616:1,1000003329:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2518,猎手攻击,*101,0,0,0,0,1,100,15,0,0,0,1,1,0,0,"3732:-1,3620:-99",1,100,0,0,0,0,0,1,0,0,1000003374,0
2519,猎手暴击增�,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000003390:1,3732:1",0,100,0,0,0,0,0,1,0,0,0,0
2520,稻草人大招子弹-all,*102,0,0,0,0,1,100,15,0,0,0,0,1,0,"1000013310:1,1000013311:1",3600:1,0,100,0,0,0,0,0,1,0,0,0,0
2521,m16对眩晕,50,0,0,0,0,1,100,15,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2522,榴弹,*101,0,0,0,0,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2523,燃烧伤害,*101,0,0,0,0,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2524,残兽普攻,*102,0,0,0,0,1,100,15,0,0,0,1,1,0,0,"3712:-20,3714:-20",0,100,0,0,0,0,0,1,0,0,1000003351,0
2525,建筑师核爆中心,*102,0,0,0,0,0,100,15,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2526,普通攻击101版本,*101,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2527,钢狮伤害,100,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,100,0,0,0,0,0,1,0,0,1000003356,0
2528,钢狮标记,0,0,0,0,0,2,0,0,0,0,0,0,0,0,372301:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2530,ksvk常驻范围伤害,*201,0,0,0,0,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2531,强无敌扫射伤害,*101,0,0,0,0,1,100,15,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2532,qwd普通攻击,50,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2533,TBK普通攻击,*101,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2535,兵蚁冲撞攻击,*101,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2536,干扰者召唤专精,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000003507:1,1000003508:1,1000003522:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2539,****,*202,0,0,0,0,1,100,15,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2548,破坏者单发榴弹伤害,*201,0,0,0,0,1,100,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2549,精英破坏者导弹,*201,0,0,0,0,0,100,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2550,劫豹普攻_爆炸伤害,*201,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2551,护卫必中,*201,0,0,0,0,1,100,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2552,破坏者支援,*201,0,0,0,0,0,100,15,0,0,1,1,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2553,护卫者P护盾前判定,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000003537:1,1000003538:1,3806:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2554,****,*101,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2555,额外,*101,0,0,0,0,0,100,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2556,建筑师单发攻击,25,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2557,建筑师支援伤害,*201,0,0,0,0,0,100,15,0,0,1,1,1,0,0,0,0,100,0,0,0,0,*202,1,100,0,0,0
2558,建筑师中心伤害,*201,0,0,0,0,0,100,15,0,0,1,0,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2559,建筑师广域伤害,*202,0,0,0,0,0,100,15,0,0,1,1,1,0,0,0,0,100,0,0,0,0,0,1,0,0,1000003551,0
2560,建筑ex爆额外,*101,0,0,0,0,0,100,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1000003551,0
2561,Boss狙击,150,0,0,0,0,0,100,15,0,0,1,0,0,0,3825:-1,0,0,100,0,0,0,0,0,1,0,0,0,0
2565,Tra刀伤害,200,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2570,SACR攻击,100,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1000003564,0
2571,队长队员判断,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000003566:1,1000003567:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2575,***,100,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1000003570,0
2576,衔尾蛇攻击_暴击易伤,50,0,0,0,0,1,100,15,0,0,0,1,1,0,3850:1,0,1,100,0,0,0,0,0,1,0,0,0,0
2577,xws大招伤害,*102,0,0,0,0,1,100,15,0,0,1,1,1,0,3850:1,0,1,100,0,0,0,0,0,1,0,0,0,0
2578,***,100,0,0,0,0,1,100,15,0,0,0,1,1,0,"385503:1,385504:1,386505:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2579,***,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3869:1,3870:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2580,***,50,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2581,ss技能狙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3885:1000003658,0,0,100,0,0,0,0,0,1,0,0,0,0
2582,ss改普通攻击,100,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1000003643,0
2583,ss技能狙击,*201,0,0,0,0,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000003643,0
2584,97减速伤害,100,0,0,0,2,1,100,15,0,0,0,1,1,10,1000003642:1,0,0,100,100,500101,0,0,0,1,0,0,0,0
2585,G11_逻辑,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1000003646:1,1000003645:1,1000003644:1000003662",0,0,100,0,0,0,0,0,1,0,100,1000003647,0
2586,G11_爆炸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3882:-1,3881:-1,3880:-1","3882:-1,3881:-1,3880:-1",0,100,0,0,0,0,0,1,0,0,0,0
2587,ss改EX攻击,100,0,0,0,0,1,100,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1000003643,0
2588,沙漠_队长位判断,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1000366301:1,1000366302:1,1000003663:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2589,显示消buff2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3892:-10,3308:1",0,100,0,0,0,0,0,1,0,0,0,0
2590,炼金术士大招必中,*101,0,0,0,0,1,100,15,0,0,0,0,1,0,3893:1,0,1,100,0,0,0,0,0,1,0,0,1000003681,0
2591,炼金术士SP范围必中,*101,0,0,0,0,1,100,15,0,0,0,0,1,0,3893:1,0,1,100,0,0,0,0,0,1,0,0,1000003681,0
2592,炼金普攻_近战必中,50,0,0,0,0,1,100,15,0,0,0,0,1,0,3893:1,0,1,100,0,0,0,0,0,1,0,0,1000003681,0
2593,炼金术士盾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2594,毒池伤害,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000003684,0
2596,安洁拳击,100,0,0,0,2,1,100,15,0,0,1,0,1,100,0,0,0,0,100,500101,0,0,0,1,0,0,0,0
2597,安洁拳击2,200,0,0,0,0,1,100,15,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
2600,弹道枪弹,*102,0,0,0,0,0,100,15,0,0,0,1,1,0,0,3911:1,0,100,0,0,0,0,0,1,0,0,0,0
2601,弹道枪已发射,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3912:1,0,100,0,0,0,0,0,1,0,0,0,0
2602,SMAW中心,150,0,0,0,0,0,100,15,0,0,0,0,1,0,0,0,0,100,0,0,0,100,0,2,100,0,0,0
2603,SMAW范围,*201,0,0,0,0,0,100,15,0,0,1,1,1,0,0,0,0,100,0,0,0,100,0,2,100,0,0,0
2604,SMAW范围_必中,*201,0,0,0,0,0,100,15,0,0,1,0,1,0,0,0,0,100,0,0,0,100,0,2,100,0,0,0
2605,后置逻辑,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916:-1,0,100,0,0,0,0,0,1,0,0,0,0
2606,SMAW附加中心,*204,0,0,0,0,0,100,15,0,0,0,0,1,0,0,0,0,100,0,0,0,*201,0,2,100,0,0,0
2607,力场盾判定,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000003694:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2608,无力场盾眩晕,*203,0,0,0,0,1,100,15,0,0,1,0,0,0,"1000003695:1,1000003696:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2609,梦想家子弹_必中,*101,0,0,0,0,1,100,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2610,梦想家子弹,*101,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2611,梦想家大招伤害,*101,0,0,0,0,1,100,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2612,梦想家狙击支援,*101,0,0,0,0,1,100,15,0,0,0,0,0,0,3932:1,0,0,100,0,0,0,0,0,1,0,0,0,0
2613,特工H粘弹技能,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3951:1,395106:1,395108:1",0,0,100,0,0,0,0,0,1,0,0,0,0
2614,弹爆炸,*201,0,0,0,0,0,100,15,0,0,1,0,1,0,0,0,0,100,0,0,0,100,0,1,0,0,0,0
2615,计量官伤害,60,0,0,0,0,1,100,15,0,0,0,1,1,0,"3983:1,398301:1,398302:1,398303:1",0,0,30,0,0,0,0,0,1,0,0,0,0
2616,计量官大招一段,*102,0,0,0,0,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2617,计量官大招二段,*103,0,0,0,0,0,100,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0
2618,计量官引爆伤害,*101,0,0,0,0,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,1000003725,0
2619,自爆爆炸,*101,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2620,自爆自伤,0,99999,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2621,流血,100,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2622,流血伤害,10,0,0,0,0,1,100,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2623,小刀近战伤害,*101,0,0,0,0,1,100,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2624,小刀大招,*101,0,0,0,0,0,100,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0
2625,跑者霰弹伤害,*101,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2626,警卫中心伤害,*101,0,0,0,0,1,100,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2627,M6步枪伤害,100,0,0,0,0,1,100,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
