id,duplicate_type,integration_switch,coin_type,campaign,sub,if_emergency,endless_mode,special_type,name,difficulty,recommend_gun_level,exp_parameter,type,enemy_ai_type,win_turn,win_spot_id,special_spot_id,expect_enemy_die_num,expect_gun_die_num,expect_turn,boss_team_id,turn_duration,costbp,getcoin,getcoin_parameter,coin_ap,turn_limit,limit_gun_pool,limit_team,map_res_name,map_information,is_hide,is_snow,adaptive_gun,fog_length,fog_color,limit_equip_pool,draw_event_s_id,support_available,enemy_quickmove,expect_defend_line_turn,expect_hostage_num,title_logo,random_line_spot,order,reinforce_ally_team,reinforce_ally_turn,reinforce_ally_spot,ally_boss_team_id,ally_code,supply_parameter,drop_mission_key,close_missions,mission_group_id,mission_group_draw_event,open_mission_keys,mission_describe,force_type,round_config,color_change_type,color_change_number,color_change_result,spot_reset,draw_code,reset_drop_key_once,close_mission_control,limit_squad,open_mission_items,drop_mission_item,mapped_mission_id,branch_next_mission_id,win_type,medal_type_silver,drop_item_count,difficulty_recommend,difficulty_recommend_addendum,limit_sangvis,mission_tip,win_step,event_score,score_prize,drop_key_info,lose_type,fight_environment_group,environment_transform_config,recommended_team_ids,restart_hide,auto_battle,daily_demand,limit_vehicle,limit_component_pool,guide_cdn,mission_intensify_item_config,mission_item
500406,1001,1-1;4-40:80:160,0,-404,406,0,0,1,mission-10500406,1000,40,30,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500406,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,1000|30;1000|30;0|0;0|0;0|0,mission-30500406,2,mission-40500406,,,,,,,,2|3|7,1,1,,-1,,mission-50500406,,10723:30
500407,1001,1-1;4-40:80:160,0,-404,407,0,0,1,mission-10500407,2000,50,33,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500407,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,2000|40;2000|40;0|0;0|0;0|0,mission-30500407,2,mission-40500407,,,,,,,,2|3|7,1,1,,-1,,mission-50500407,,10723:45
500408,1001,1-1;4-40:80:160,0,-404,408,0,0,1,mission-10500408,3500,60,36,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500408,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,3500|50;3500|50;0|0;0|0;0|0,mission-30500408,2,mission-40500408,,,,,,,,2|3|7,1,1,,-1,,mission-50500408,,10723:60
500409,1001,1-1;4-40:80:160,0,-404,409,0,0,1,mission-10500409,4500,70,40,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500409,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,4500|60;4500|60;0|0;0|0;0|0,mission-30500409,2,mission-40500409,,,,,,,,2|3|7,1,1,,-1,,mission-50500409,,10723:75
500410,1001,1-1;4-40:80:160,0,-404,410,0,0,1,mission-10500410,5500,80,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500410,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,5500|70;5500|70;0|0;0|0;0|0,mission-30500410,2,mission-40500410,,,,,,,,2|3|7,1,1,,-1,,mission-50500410,,10723:90
500411,1001,1-1;4-40:80:160,0,-404,411,0,0,1,mission-10500411,5500,80,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500411,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,5500|70;5500|70;0|0;0|0;0|0,mission-30500411,2,mission-40500411,,,,,,,,2|3|7,1,1,,-1,,mission-50500411,,10723:45
500412,1001,1-1;4-40:80:160,0,-404,412,0,0,1,mission-10500412,7000,90,48,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500412,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,7000|80;7000|80;0|0;0|0;0|0,mission-30500412,2,mission-40500412,,,,,,,,2|3|7,1,1,,-1,,mission-50500412,,10723:68
500413,1001,1-1;4-40:80:160,0,-404,413,0,0,1,mission-10500413,8000,95,49,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500413,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,8000|85;8000|85;0|0;0|0;0|0,mission-30500413,2,mission-40500413,,,,,,,,2|3|7,1,1,,-1,,mission-50500413,,10723:90
500414,1001,1-1;4-40:80:160,0,-404,414,0,0,1,mission-10500414,10000,100,51,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500414,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,10000|90;10000|90;0|0;0|0;0|0,mission-30500414,2,mission-40500414,,,,,,,,2|3|7,1,1,,-1,,mission-50500414,,10723:112
500415,1001,1-1;4-40:80:160,0,-404,415,0,0,1,mission-10500415,14000,110,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500415,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,14000|100;14000|100;0|0;0|0;0|0,mission-30500415,2,mission-40500415,,,,,,,,2|3|7,1,1,,-1,,mission-50500415,,10723:135
500416,1001,1-1;4-40:80:160,0,-404,416,0,0,1,mission-10500416,14000,110,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500416,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,14000|100;14000|100;0|0;0|0;0|0,mission-30500416,2,mission-40500416,,,,,,,,2|3|7,1,1,,-1,,mission-50500416,,10723:60
500417,1001,1-1;4-40:80:160,0,-404,417,0,0,1,mission-10500417,20000,120,55,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500417,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,20000|110;20000|110;0|0;0|0;0|0,mission-30500417,2,mission-40500417,,,,,,,,2|3|7,1,1,,-1,,mission-50500417,,10723:90
500418,1001,1-1;4-40:80:160,0,-404,418,0,0,1,mission-10500418,24000,125,56,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500418,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,24000|115;24000|115;0|0;0|0;0|0,mission-30500418,2,mission-40500418,,,,,,,,2|3|7,1,1,,-1,,mission-50500418,,10723:120
500419,1001,1-1;4-40:80:160,0,-404,419,0,0,1,mission-10500419,26000,135,58,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500419,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,26000|125;26000|125;0|0;0|0;0|0,mission-30500419,2,mission-40500419,,,,,,,,2|3|7,1,1,,-1,,mission-50500419,,10723:150
500420,1001,1-1;4-40:80:160,0,-404,420,0,0,1,mission-10500420,30000,140,60,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_1_Y,5000|5000|4500|3800|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500420,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,30000|130;30000|130;0|0;0|0;0|0,mission-30500420,2,mission-40500420,,,,,,,,2|3|7,1,1,,-1,,mission-50500420,,10723:180
500421,1001,1-1;4-40:80:160,0,-404,421,0,0,0,mission-10500421,2500,40,30,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500421,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,2500|30;2500|30;0|0;0|0;0|0,mission-30500421,2,mission-40500421,,,,,,,,2|3,1,1,,-1,,mission-50500421,,10723:30
500422,1001,1-1;4-40:80:160,0,-404,422,0,0,0,mission-10500422,4000,50,33,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500422,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,4000|40;4000|40;0|0;0|0;0|0,mission-30500422,2,mission-40500422,,,,,,,,2|3,1,1,,-1,,mission-50500422,,10723:45
500423,1001,1-1;4-40:80:160,0,-404,423,0,0,0,mission-10500423,5000,60,36,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500423,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,5000|50;5000|50;0|0;0|0;0|0,mission-30500423,2,mission-40500423,,,,,,,,2|3,1,1,,-1,,mission-50500423,,10723:60
500424,1001,1-1;4-40:80:160,0,-404,424,0,0,0,mission-10500424,6000,70,40,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500424,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,6000|60;6000|60;0|0;0|0;0|0,mission-30500424,2,mission-40500424,,,,,,,,2|3,1,1,,-1,,mission-50500424,,10723:75
500425,1001,1-1;4-40:80:160,0,-404,425,0,0,0,mission-10500425,8000,80,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500425,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,8000|70;8000|70;0|0;0|0;0|0,mission-30500425,2,mission-40500425,,,,,,,,2|3,1,1,,-1,,mission-50500425,,10723:90
500426,1001,1-1;4-40:80:160,0,-404,426,0,0,0,mission-10500426,8000,80,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500426,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,8000|70;8000|70;0|0;0|0;0|0,mission-30500426,2,mission-40500426,,,,,,,,2|3,1,1,,-1,,mission-50500426,,10723:45
500427,1001,1-1;4-40:80:160,0,-404,427,0,0,0,mission-10500427,10000,90,48,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500427,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,10000|80;10000|80;0|0;0|0;0|0,mission-30500427,2,mission-40500427,,,,,,,,2|3,1,1,,-1,,mission-50500427,,10723:68
500428,1001,1-1;4-40:80:160,0,-404,428,0,0,0,mission-10500428,14000,95,49,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500428,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,14000|85;14000|85;0|0;0|0;0|0,mission-30500428,2,mission-40500428,,,,,,,,2|3,1,1,,-1,,mission-50500428,,10723:90
500429,1001,1-1;4-40:80:160,0,-404,429,0,0,0,mission-10500429,16000,100,51,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500429,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,16000|90;16000|90;0|0;0|0;0|0,mission-30500429,2,mission-40500429,,,,,,,,2|3,1,1,,-1,,mission-50500429,,10723:112
500430,1001,1-1;4-40:80:160,0,-404,430,0,0,0,mission-10500430,24000,110,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500430,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,24000|100;24000|100;0|0;0|0;0|0,mission-30500430,2,mission-40500430,,,,,,,,2|3,1,1,,-1,,mission-50500430,,10723:135
500431,1001,1-1;4-40:80:160,0,-404,431,0,0,0,mission-10500431,24000,110,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500431,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,24000|100;24000|100;0|0;0|0;0|0,mission-30500431,2,mission-40500431,,,,,,,,2|3,1,1,,-1,,mission-50500431,,10723:60
500432,1001,1-1;4-40:80:160,0,-404,432,0,0,0,mission-10500432,26000,120,55,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500432,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,26000|110;26000|110;0|0;0|0;0|0,mission-30500432,2,mission-40500432,,,,,,,,2|3,1,1,,-1,,mission-50500432,,10723:90
500433,1001,1-1;4-40:80:160,0,-404,433,0,0,0,mission-10500433,30000,125,56,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500433,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,30000|115;30000|115;0|0;0|0;0|0,mission-30500433,2,mission-40500433,,,,,,,,2|3,1,1,,-1,,mission-50500433,,10723:120
500434,1001,1-1;4-40:80:160,0,-404,434,0,0,0,mission-10500434,34000,135,58,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500434,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,34000|125;34000|125;0|0;0|0;0|0,mission-30500434,2,mission-40500434,,,,,,,,2|3,1,1,,-1,,mission-50500434,,10723:150
500435,1001,1-1;4-40:80:160,0,-404,435,0,0,0,mission-10500435,36000,140,60,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500435,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,36000|130;36000|130;0|0;0|0;0|0,mission-30500435,2,mission-40500435,,,,,,,,2|3,1,1,,-1,,mission-50500435,,10723:180
500436,1001,1-1;4-40:80:160,0,-404,436,0,0,1,mission-10500436,1000,40,30,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500436,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,1000|30;1000|30;0|0;0|0;0|0,mission-30500436,2,mission-40500436,,,,,,,,2|3|7,1,1,,-1,,mission-50500436,,10723:30
500437,1001,1-1;4-40:80:160,0,-404,437,0,0,1,mission-10500437,2000,50,33,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500437,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,2000|40;2000|40;0|0;0|0;0|0,mission-30500437,2,mission-40500437,,,,,,,,2|3|7,1,1,,-1,,mission-50500437,,10723:45
500438,1001,1-1;4-40:80:160,0,-404,438,0,0,1,mission-10500438,3500,60,36,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500438,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,3500|50;3500|50;0|0;0|0;0|0,mission-30500438,2,mission-40500438,,,,,,,,2|3|7,1,1,,-1,,mission-50500438,,10723:60
500439,1001,1-1;4-40:80:160,0,-404,439,0,0,1,mission-10500439,4500,70,40,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500439,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,4500|60;4500|60;0|0;0|0;0|0,mission-30500439,2,mission-40500439,,,,,,,,2|3|7,1,1,,-1,,mission-50500439,,10723:75
500440,1001,1-1;4-40:80:160,0,-404,440,0,0,1,mission-10500440,5500,80,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500440,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,5500|70;5500|70;0|0;0|0;0|0,mission-30500440,2,mission-40500440,,,,,,,,2|3|7,1,1,,-1,,mission-50500440,,10723:90
500441,1001,1-1;4-40:80:160,0,-404,441,0,0,1,mission-10500441,5500,80,44,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500441,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,5500|70;5500|70;0|0;0|0;0|0,mission-30500441,2,mission-40500441,,,,,,,,2|3|7,1,1,,-1,,mission-50500441,,10723:45
500442,1001,1-1;4-40:80:160,0,-404,442,0,0,1,mission-10500442,7000,90,48,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500442,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,7000|80;7000|80;0|0;0|0;0|0,mission-30500442,2,mission-40500442,,,,,,,,2|3|7,1,1,,-1,,mission-50500442,,10723:68
500443,1001,1-1;4-40:80:160,0,-404,443,0,0,1,mission-10500443,8000,95,49,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500443,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,8000|85;8000|85;0|0;0|0;0|0,mission-30500443,2,mission-40500443,,,,,,,,2|3|7,1,1,,-1,,mission-50500443,,10723:90
500444,1001,1-1;4-40:80:160,0,-404,444,0,0,1,mission-10500444,10000,100,51,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500444,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,10000|90;10000|90;0|0;0|0;0|0,mission-30500444,2,mission-40500444,,,,,,,,2|3|7,1,1,,-1,,mission-50500444,,10723:112
500445,1001,1-1;4-40:80:160,0,-404,445,0,0,1,mission-10500445,14000,110,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500445,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,14000|100;14000|100;0|0;0|0;0|0,mission-30500445,2,mission-40500445,,,,,,,,2|3|7,1,1,,-1,,mission-50500445,,10723:135
500446,1001,1-1;4-40:80:160,0,-404,446,0,0,1,mission-10500446,14000,110,53,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500446,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,14000|100;14000|100;0|0;0|0;0|0,mission-30500446,2,mission-40500446,,,,,,,,2|3|7,1,1,,-1,,mission-50500446,,10723:60
500447,1001,1-1;4-40:80:160,0,-404,447,0,0,1,mission-10500447,20000,120,55,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500447,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,20000|110;20000|110;0|0;0|0;0|0,mission-30500447,2,mission-40500447,,,,,,,,2|3|7,1,1,,-1,,mission-50500447,,10723:90
500448,1001,1-1;4-40:80:160,0,-404,448,0,0,1,mission-10500448,24000,125,56,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500448,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,24000|115;24000|115;0|0;0|0;0|0,mission-30500448,2,mission-40500448,,,,,,,,2|3|7,1,1,,-1,,mission-50500448,,10723:120
500449,1001,1-1;4-40:80:160,0,-404,449,0,0,1,mission-10500449,26000,135,58,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500449,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,26000|125;26000|125;0|0;0|0;0|0,mission-30500449,2,mission-40500449,,,,,,,,2|3|7,1,1,,-1,,mission-50500449,,10723:150
500450,1001,1-1;4-40:80:160,0,-404,450,0,0,1,mission-10500450,30000,140,60,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|4000|3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500450,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,30000|130;30000|130;0|0;0|0;0|0,mission-30500450,2,mission-40500450,,,,,,,,2|3|7,1,1,,-1,,mission-50500450,,10723:180
500451,1001,1-1;4-40:80:160,0,-404,451,0,0,0,mission-10500451,2500,40,30,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|-4000|-3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500451,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,2500|30;2500|30;0|0;0|0;0|0,mission-30500451,2,mission-40500451,,,,,,,,2|3,1,1,,-1,,mission-50500451,,10723:30
500452,1001,1-1;4-40:80:160,0,-404,452,0,0,0,mission-10500452,4000,50,33,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|-4000|-3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500452,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,4000|40;4000|40;0|0;0|0;0|0,mission-30500452,2,mission-40500452,,,,,,,,2|3,1,1,,-1,,mission-50500452,,10723:45
500453,1001,1-1;4-40:80:160,0,-404,453,0,0,0,mission-10500453,5000,60,36,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|-4000|-3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500453,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,5000|50;5000|50;0|0;0|0;0|0,mission-30500453,2,mission-40500453,,,,,,,,2|3,1,1,,-1,,mission-50500453,,10723:60
500454,1001,1-1;4-40:80:160,0,-404,454,0,0,0,mission-10500454,6000,70,40,3,2,5,,,0,9,9,1,360000000,0,,,0,0,331|225,3,Chapter0_2_Y,5000|5000|-4000|-3000|0|0,0,0,,0|500,#000000FF,0,0,0,0,0,,,,0,,0,,0,,,0,,0,,,mission-20500454,0,1:1|2:2|3:3,0,0,0,0,0,0,0,0,,,0,0,,,,6000|60;6000|60;0|0;0|0;0|0,mission-30500454,2,mission-40500454,,,,,,,,2|3,1,1,,-1,,mission-50500454,,10723:75
