id,mission_id,description,scripts,campaign,bgm,title,is_util,start,round,point,first,mid,end,fail,step_start_story,step_end_story
413,10373,story_util-10000413,-33-80-1First,-33,BGM_Frontline,story_util-20000413,1,-33-80-1First,,,,,,,,
414,10374,story_util-10000414,-33-81-1First,-33,BGM_Frontline,story_util-20000414,1,-33-81-1First,,,,,,,,
415,10319,story_util-10000415,-33-26-1First,-33,BGM_Frontline,story_util-20000415,1,-33-26-1First,,,,,,,,
416,10320,story_util-10000416,-33-27-1First,-33,BGM_Frontline,story_util-20000416,1,-33-27-1First,,,,,,,,
417,10321|10353,story_util-10000417,,-33,BGM_Frontline,story_util-20000417,1,,,,,,,,,
418,10322,story_util-10000418,-33-29-1First,-33,BGM_Frontline,story_util-20000418,1,-33-29-1First,,,,,,,,
419,10323|10354,story_util-10000419,,-33,BGM_Frontline,story_util-20000419,1,,,,,,,,,
420,10324,story_util-10000420,-33-31-1First,-33,BGM_Frontline,story_util-20000420,1,-33-31-1First,,,,,,,,
421,10325|10355,story_util-10000421,,-33,BGM_Frontline,story_util-20000421,1,,,13467:-33-62-4-Point13467,,,,,,
422,10326,story_util-10000422,-33-33-1First,-33,BGM_Frontline,story_util-20000422,1,-33-33-1First,,,,,,,,
423,10327|10356,story_util-10000423,,-33,BGM_Frontline,story_util-20000423,1,,,,,,,,,
424,10375,story_util-10000424,-33-82-1First,-33,BGM_Frontline,story_util-20000424,1,-33-82-1First,,,,,,,,
425,10376,story_util-10000425,-33-83-1First,-33,BGM_Frontline,story_util-20000425,1,-33-83-1First,,,,,,,,
426,10377,story_util-10000426,-33-84-1First,-33,BGM_Frontline,story_util-20000426,1,-33-84-1First,,,,,,,,
427,10328,story_util-10000427,-33-35-1First,-33,BGM_Frontline,story_util-20000427,1,-33-35-1First,,,,,,,,
428,10329|10357,story_util-10000428,,-33,BGM_Frontline,story_util-20000428,1,,,13505:-33-X1-4-Point|80304:-33-X1-4-Point,,,,,,
429,10330,story_util-10000429,-33-37-1First,-33,BGM_Frontline,story_util-20000429,1,-33-37-1First,,,,,,,,
430,10331|10358,story_util-10000430,,-33,BGM_Frontline,story_util-20000430,1,,,13536:-33-X2-4-Point|80338:-33-X2-4-Point,,,,,,
431,10332|10359,story_util-10000431,,-33,BGM_Frontline,story_util-20000431,1,,,13555:-33-X3-4-Point|80360:-33-X3-4-Point|13559:-33-X4-4-Point|80380:-33-X4-4-Point,,,,,,
432,10333,story_util-10000432,-33-40-1First,-33,BGM_Frontline,story_util-20000432,1,-33-40-1First,,,,,,,,
433,10334|10360,story_util-10000433,,-33,BGM_Frontline,story_util-20000433,1,,,,,,,,,
434,10335,story_util-10000434,-33-42-1First,-33,BGM_Frontline,story_util-20000434,1,-33-42-1First,,,,,,,,
435,10336,story_util-10000435,-33-18-1First,-33,BGM_Frontline,story_util-20000435,1,-33-18-1First,,,,,,,,
436,10337|10362,story_util-10000436,,-33,BGM_Frontline,story_util-20000436,1,,,,,,,,,
437,10338,story_util-10000437,-33-45-1First,-33,BGM_Frontline,story_util-20000437,1,-33-45-1First,,,,,,,,
438,10339|10363,story_util-10000438,-33-46-1First,-33,BGM_Frontline,story_util-20000438,1,-33-46-1First,,,,,,,,
439,10340|10364,story_util-10000439,,-33,BGM_Frontline,story_util-20000439,1,,,,,,,,,
440,10341,story_util-10000440,-33-48-1First,-33,BGM_Frontline,story_util-20000440,1,-33-48-1First,,,,,,,,
441,10378,story_util-10000441,-33-85-1First,-33,BGM_Frontline,story_util-20000441,1,-33-85-1First,,,,,,,,
442,10379,story_util-10000442,-33-86-1First,-33,BGM_Frontline,story_util-20000442,1,-33-86-1First,,,,,,,,
443,10380,story_util-10000443,-33-87-1First,-33,BGM_Frontline,story_util-20000443,1,-33-87-1First,,,,,,,,
444,10342|10365,story_util-10000444,-33-49-1First,-33,BGM_Frontline,story_util-20000444,1,-33-49-1First,,13325:-33-72-4-Point13325|83325:-33-72-4-Point83325,,,,,,
445,10361,story_util-10000445,,-33,BGM_Frontline,story_util-20000445,0,,,,,,,,,
446,10381,story_util-10000446,-34-1-1First,-34,BGM_Frontline,story_util-20000446,0,-34-1-1First,,,,,,,,
447,10382,story_util-10000447,-34-2-1First,-34,BGM_Frontline,story_util-20000447,0,-34-2-1First,,,,,,,,
448,10383,story_util-10000448,-34-3-1First,-34,BGM_Frontline,story_util-20000448,0,-34-3-1First,,,,,,,,
449,10384,story_util-10000449,-34-4-1First|-34-4-2End,-34,BGM_Frontline,story_util-20000449,0,-34-4-1First,,,-34-4-2End,,-34-4-2End,,,
450,90037,story_util-10000450,10-1-1N|10-1-2N,10,BGM_Frontline,story_util-20000450,1,10-1-1N,,,10-1-2N,,10-1-2N,,,
451,90038,story_util-10000451,10-2-1N|10-2-4N-Point80527|10-2-2N,10,BGM_Frontline,story_util-20000451,1,10-2-1N,,80527:10-2-4N-Point80527,10-2-2N,,10-2-2N,,,
452,90039,story_util-10000452,10-3-1N|10-3-2N,10,BGM_Frontline,story_util-20000452,1,10-3-1N,,,10-3-2N,,10-3-2N,,,
453,90040,story_util-10000453,10-4-1N|10-4-4N-Point80626|10-4-2N,10,BGM_Frontline,story_util-20000453,1,10-4-1N,,80626:10-4-4N-Point80626,10-4-2N,,10-4-2N,,,
454,10385,story_util-10000454,-35-1-1First|-35-1-2End,-35,BGM_Frontline,story_util-20000454,0,-35-1-1First,,,-35-1-2End,,-35-1-2End,,,
455,10386,story_util-10000455,-35-2-1First|-35-2-2End,-35,BGM_Frontline,story_util-20000455,0,-35-2-1First,,,-35-2-2End,,-35-2-2End,,,
456,10387,story_util-10000456,-35-3-1First|-35-3-2End,-35,BGM_Frontline,story_util-20000456,0,-35-3-1First,,,-35-3-2End,,-35-3-2End,,,
457,10388,story_util-10000457,-35-4-1First|-35-4-2End,-35,BGM_Frontline,story_util-20000457,0,-35-4-1First,,,-35-4-2End,,-35-4-2End,,,
458,115,story_util-10000458,12-1-1|12-1-2,12,BGM_Frontline,story_util-20000458,1,12-1-1,,90005:12-1-4-Point90005|90009:12-1-4-Point90009,12-1-2,,12-1-2,,,
459,116,story_util-10000459,12-2-1|12-2-2,12,BGM_Frontline,story_util-20000459,1,12-2-1,,90087:12-2-4-Point90087,12-2-2,,12-2-2,,,
460,117,story_util-10000460,12-3-1|12-3-2,12,BGM_Frontline,story_util-20000460,1,12-3-1,,,12-3-2,,12-3-2,,,
461,118,story_util-10000461,12-4-1|12-4-2,12,BGM_Frontline,story_util-20000461,1,12-4-1,,,12-4-2,,12-4-2,,,
462,119,story_util-10000462,12-5-1|12-5-2,12,BGM_Frontline,story_util-20000462,1,12-5-1,,,12-5-2,,12-5-2,,,
463,120,story_util-10000463,12-6-1|12-6-2,12,BGM_Frontline,story_util-20000463,1,12-6-1,,,12-6-2,,12-6-2,,,
464,121,story_util-10000464,12-1-1E|12-1-2E,12,BGM_Frontline,story_util-20000464,1,12-1-1E,,90271:12-1-1E-Point90271|90278:12-1-1E-Point90278,12-1-2E,,12-1-2E,,,
465,122,story_util-10000465,12-2-1E|12-2-2E,12,BGM_Frontline,story_util-20000465,1,12-2-1E,,,12-2-2E,,12-2-2E,,,
466,123,story_util-10000466,12-3-1E|12-3-2E,12,BGM_Frontline,story_util-20000466,1,12-3-1E,,,12-3-2E,,12-3-2E,,,
467,124,story_util-10000467,12-4-1E|12-4-2E,12,BGM_Frontline,story_util-20000467,1,12-4-1E,,,12-4-2E,,12-4-2E,,,
468,10400,story_util-10000468,,-36,BGM_Frontline,story_util-20000468,0,,,90429:-36-3-12-Point90429,,,,,,
469,10402,story_util-10000469,,-36,BGM_Frontline,story_util-20000469,0,,,90521:-36-3-14-Point90521,,,,,,
470,10404,story_util-10000470,,-36,BGM_Frontline,story_util-20000470,0,,,90564:-36-3-16-Point90564,,,,,,
471,10413,story_util-10000471,,-36,BGM_Frontline,story_util-20000471,0,,,90883:-36-3-38-Point90883,,,,,,
472,10418,story_util-10000472,,-36,BGM_Frontline,story_util-20000472,0,,,90663:-36-3-30-Point90663|90687:-36-3-30-Point90687,,,,,,
473,10426,story_util-10000473,-36-1-1,-36,BGM_Frontline,story_util-20000473,1,-36-1-1,,,,,,,,
474,10427,story_util-10000474,-36-1-2,-36,BGM_Frontline,story_util-20000474,1,-36-1-2,,,,,,,,
475,10428,story_util-10000475,-36-1-3,-36,BGM_Frontline,story_util-20000475,1,-36-1-3,,,,,,,,
476,10429,story_util-10000476,-36-1-4,-36,BGM_Frontline,story_util-20000476,1,-36-1-4,,,,,,,,
477,10430,story_util-10000477,-36-1-5,-36,BGM_Frontline,story_util-20000477,1,-36-1-5,,,,,,,,
478,10431,story_util-10000478,-36-1-6,-36,BGM_Frontline,story_util-20000478,1,-36-1-6,,,,,,,,
479,10432,story_util-10000479,-36-1-7,-36,BGM_Frontline,story_util-20000479,1,-36-1-7,,,,,,,,
480,10433,story_util-10000480,-36-1-8,-36,BGM_Frontline,story_util-20000480,1,-36-1-8,,,,,,,,
481,10434,story_util-10000481,-36-1-9,-36,BGM_Frontline,story_util-20000481,1,-36-1-9,,,,,,,,
482,10435,story_util-10000482,-36-1-10,-36,BGM_Frontline,story_util-20000482,1,-36-1-10,,,,,,,,
483,10436,story_util-10000483,-36-2-1,-36,BGM_Frontline,story_util-20000483,1,-36-2-1,,,,,,,,
484,10437,story_util-10000484,-36-2-2,-36,BGM_Frontline,story_util-20000484,1,-36-2-2,,,,,,,,
485,10438,story_util-10000485,-36-2-3,-36,BGM_Frontline,story_util-20000485,1,-36-2-3,,,,,,,,
486,10439,story_util-10000486,-36-2-4,-36,BGM_Frontline,story_util-20000486,1,-36-2-4,,,,,,,,
487,10440,story_util-10000487,-36-2-5,-36,BGM_Frontline,story_util-20000487,1,-36-2-5,,,,,,,,
488,10441,story_util-10000488,-36-2-6,-36,BGM_Frontline,story_util-20000488,1,-36-2-6,,,,,,,,
489,10442,story_util-10000489,-36-2-7,-36,BGM_Frontline,story_util-20000489,1,-36-2-7,,,,,,,,
490,10443,story_util-10000490,-36-2-8,-36,BGM_Frontline,story_util-20000490,1,-36-2-8,,,,,,,,
491,10444,story_util-10000491,-36-2-9,-36,BGM_Frontline,story_util-20000491,1,-36-2-9,,,,,,,,
492,10445,story_util-10000492,-36-2-10,-36,BGM_Frontline,story_util-20000492,1,-36-2-10,,,,,,,,
493,10446,story_util-10000493,-36-3-1,-36,BGM_Frontline,story_util-20000493,1,-36-3-1,,,,,,,,
494,10447,story_util-10000494,-36-3-2,-36,BGM_Frontline,story_util-20000494,1,-36-3-2,,,,,,,,
495,10448,story_util-10000495,-36-3-3,-36,BGM_Frontline,story_util-20000495,1,-36-3-3,,,,,,,,
496,10449,story_util-10000496,-36-3-4,-36,BGM_Frontline,story_util-20000496,1,-36-3-4,,,,,,,,
497,10450,story_util-10000497,-36-3-5,-36,BGM_Frontline,story_util-20000497,1,-36-3-5,,,,,,,,
498,10451,story_util-10000498,-36-3-6,-36,BGM_Frontline,story_util-20000498,1,-36-3-6,,,,,,,,
499,10452,story_util-10000499,-36-3-7,-36,BGM_Frontline,story_util-20000499,1,-36-3-7,,,,,,,,
500,10453,story_util-10000500,-36-3-8,-36,BGM_Frontline,story_util-20000500,1,-36-3-8,,,,,,,,
501,10454,story_util-10000501,-36-4-1,-36,BGM_Frontline,story_util-20000501,1,-36-4-1,,,,,,,,
502,10455,story_util-10000502,-36-4-2,-36,BGM_Frontline,story_util-20000502,1,-36-4-2,,,,,,,,
503,10456,story_util-10000503,-36-4-3,-36,BGM_Frontline,story_util-20000503,1,-36-4-3,,,,,,,,
504,10457,story_util-10000504,-36-4-4,-36,BGM_Frontline,story_util-20000504,1,-36-4-4,,,,,,,,
505,10458,story_util-10000505,-36-4-5,-36,BGM_Frontline,story_util-20000505,1,-36-4-5,,,,,,,,
506,10459,story_util-10000506,-36-4-6,-36,BGM_Frontline,story_util-20000506,1,-36-4-6,,,,,,,,
507,10460,story_util-10000507,-36-4-7,-36,BGM_Frontline,story_util-20000507,1,-36-4-7,,,,,,,,
508,10461,story_util-10000508,-36-4-8,-36,BGM_Frontline,story_util-20000508,1,-36-4-8,,,,,,,,
509,10462,story_util-10000509,-36-4-9,-36,BGM_Frontline,story_util-20000509,1,-36-4-9,,,,,,,,
510,10463,story_util-10000510,-36-4-10,-36,BGM_Frontline,story_util-20000510,1,-36-4-10,,,,,,,,
511,10464,story_util-10000511,-36-4-11,-36,BGM_Frontline,story_util-20000511,1,-36-4-11,,,,,,,,
512,10465,story_util-10000512,-36-4-12,-36,BGM_Frontline,story_util-20000512,1,-36-4-12,,,,,,,,
513,10466,story_util-10000513,-36-4-13,-36,BGM_Frontline,story_util-20000513,1,-36-4-13,,,,,,,,
514,10415,story_util-10000514,,-36,BGM_Frontline,story_util-20000514,0,,,91119:-36-4-27-Point91119,,,,,,
515,10468,story_util-10000515,-36-5-2,-36,BGM_Frontline,story_util-20000515,1,-36-5-2,,,,,,,,
516,10469,story_util-10000516,-36-5-3,-36,BGM_Frontline,story_util-20000516,1,-36-5-3,,,,,,,,
517,10470,story_util-10000517,-36-5-4,-36,BGM_Frontline,story_util-20000517,1,-36-5-4,,,,,,,,
518,10415,story_util-10000518,,-36,BGM_Frontline,story_util-20000518,0,,,91119:-36-4-27-Point91119,,,,,,
519,10471,story_util-10000519,-36-5-5,-36,BGM_Frontline,story_util-20000519,1,-36-5-5,,,,,,,,
520,10408,story_util-10000520,,-36,BGM_Frontline,story_util-20000520,0,,,70301:-36-Ext-Point70301,,,,,,
521,10417,story_util-10000521,,-36,BGM_Frontline,story_util-20000521,0,,,90935:-36-Ext-Point90935|90927:-36-Ext-Point90927,,,,,,
522,10467,story_util-10000522,-36-5-1,-36,BGM_Frontline,story_util-20000522,1,-36-5-1,,,,,,,,
523,10472,story_util-10000523,-36-5-6First,-36,BGM_Frontline,story_util-20000523,1,-36-5-6First,,,,,,,,
524,10473,story_util-10000524,-36-5-6End,-36,BGM_Frontline,story_util-20000524,1,-36-5-6End,,,,,,,,
525,10474,story_util-10000525,,-36,BGM_Frontline,story_util-20000525,1,-36-5-EX,,,,,,,,
526,10481,story_util-10000526,-37-1-1,-37,BGM_Frontline,story_util-20000526,0,-37-1-1,,,,,,,,
527,10475,story_util-10000527,-37-2-1,-37,BGM_Frontline,story_util-20000527,0,-37-2-1,,,,,,,,
528,10476,story_util-10000528,-37-3-1First|-37-3-4-Point70626|-37-3-4-Point70633|-37-3-2End,-37,BGM_Frontline,story_util-20000528,0,-37-3-1First,,70626:-37-3-4-Point70626|70633:-37-3-4-Point70633,-37-3-2End,,-37-3-2End,,,
529,10477,story_util-10000529,-37-4-1|-37-4-4-Point70712,-37,BGM_Frontline,story_util-20000529,0,-37-4-1,,70712:-37-4-4-Point70712,,,,,,
530,10478,story_util-10000530,-37-5-1First|-37-5-2End,-37,BGM_Frontline,story_util-20000530,0,-37-5-1First,,,-37-5-2End,,-37-5-2End,,,
531,10479,story_util-10000531,-37-6-1|-37-6-4-Point70901|-37-6-4-Point70905|-37-6-4-Point70906|-37-6-4-Point70912|-37-6-4-Point70918|-37-6-4-Point70919|-37-6-4-Point70923,-37,BGM_Frontline,story_util-20000531,0,-37-6-1,,70901:-37-6-4-Point70901|70905:-37-6-4-Point70905|70906:-37-6-4-Point70906|70912:-37-6-4-Point70912|70918:-37-6-4-Point70918|70919:-37-6-4-Point70919|70923:-37-6-4-Point70923,,,,,,
532,10480,story_util-10000532,-37-7-1First|-37-7-4-Point71024|-37-7-2End,-37,BGM_Frontline,story_util-20000532,0,-37-7-1First,,71024:-37-7-4-Point71024,-37-7-2End,,-37-7-2End,,,
533,10482,story_util-10000533,-37-8-1,-37,BGM_Frontline,story_util-20000533,0,-37-8-1,,,,,,,,
534,10483,story_util-10000534,-37-9-1,-37,BGM_Frontline,story_util-20000534,0,-37-9-1,,,,,,,,
535,125,story_util-10000535,13-1-1First|13-1-2End,13,BGM_Frontline,story_util-20000535,1,13-1-1First,,91126:13-Ext13-1-Point91126,13-1-2End,,13-1-2End,,,
536,126,story_util-10000536,13-2-1First|13-2-2End,13,BGM_Frontline,story_util-20000536,1,13-2-1First,,91432:13-Ext13-3E-Point91432,13-2-2End,,13-2-2End,,,
537,127,story_util-10000537,13-3-1First|13-3-2End,13,BGM_Frontline,story_util-20000537,1,13-3-1First,,91432:13-Ext13-3E-Point91432,13-3-2End,,13-3-2End,,,
538,128,story_util-10000538,13-4-1First|13-4-2End,13,BGM_Frontline,story_util-20000538,1,13-4-1First,,91264:13-Ext13-3-Point91264,13-4-2End,,13-4-2End,,,
539,129,story_util-10000539,13-5-1First|13-5-2End,13,BGM_Frontline,story_util-20000539,1,13-5-1First,,91320:13-Ext13-5-Point91320,13-5-2End,,13-5-2End,,,
540,130,story_util-10000540,13-6-1First|13-6-2End,13,BGM_Frontline,story_util-20000540,1,13-6-1First,,91347:13-Ext13-6-Point91347,13-6-2End,,13-6-2End,,,
541,131,story_util-10000541,13-1-1E|13-1-2E,13,BGM_Frontline,story_util-20000541,1,13-1-1E,,91358:13-Ext13-1E-Point91358,13-1-2E,,13-1-2E,,,
542,132,story_util-10000542,13-2-1E|13-2-2E,13,BGM_Frontline,story_util-20000542,1,13-2-1E,,91432:13-Ext13-3E-Point91432,13-2-2E,,13-2-2E,,,
543,133,story_util-10000543,13-3-1E|13-3-2E,13,BGM_Frontline,story_util-20000543,1,13-3-1E,,91432:13-Ext13-3E-Point91432,13-3-2E,,13-3-2E,,,
544,134,story_util-10000544,13-4-1E|13-4-2E,13,BGM_Frontline,story_util-20000544,1,13-4-1E,,91432:13-Ext13-3E-Point91432,13-4-2E,,13-4-2E,,,
545,10508,story_util-10000545,,-39,BGM_Frontline,story_util-20000545,0,,,91502:-39-EX1-4-Point91502,,,,,,
546,10504,story_util-10000546,-40-1-1First|-40-1-2End,-40,BGM_Frontline,story_util-20000546,0,-40-1-1First,,,-40-1-2End,,-40-1-2End,,,
547,10505,story_util-10000547,-40-2-1First|-40-2-2End,-40,BGM_Frontline,story_util-20000547,0,-40-2-1First,,,-40-2-2End,,-40-2-2End,,,
548,10506,story_util-10000548,-40-3-1First|-40-3-2End,-40,BGM_Frontline,story_util-20000548,0,-40-3-1First,,,-40-3-2End,,-40-3-2End,,,
549,10507,story_util-10000549,-40-4-1First|-40-4-2End,-40,BGM_Frontline,story_util-20000549,0,-40-4-1First,,,-40-4-2End,,-40-4-2End,,,
550,10484,story_util-10000550,-38-0-1,-38,BGM_Frontline,story_util-20000550,0,-38-0-1,,,,,,,,
551,10485,story_util-10000551,-38-1-1,-38,BGM_Frontline,story_util-20000551,0,-38-1-1,,,,,,,,
552,10486,story_util-10000552,-38-2-4First|-38-2-2Round|-38-2-2End,-38,BGM_Frontline,story_util-20000552,0,-38-2-4First,2:-38-2-2Round,,-38-2-2End,,-38-2-2End,,,
553,10487,story_util-10000553,-38-2-3,-38,BGM_Frontline,story_util-20000553,0,-38-2-3,,,,,,,,
554,10494,story_util-10000554,-38-3-1,-38,BGM_Frontline,story_util-20000554,0,-38-3-1,,,,,,,,
555,10488,story_util-10000555,-38-3-1First|-38-3-2Round|-38-3-2End,-38,BGM_Frontline,story_util-20000555,0,-38-3-1First,2:-38-3-2Round,,-38-3-2End,,-38-3-2End,,,
556,10489,story_util-10000556,-38-3-3,-38,BGM_Frontline,story_util-20000556,0,-38-3-3,,,,,,,,
557,10490,story_util-10000557,-38-4-1First|-38-4-1Round,-38,BGM_Frontline,story_util-20000557,0,-38-4-1First,2:-38-4-1Round,,,,,,,
558,10491,story_util-10000558,-38-4-1End,-38,BGM_Frontline,story_util-20000558,0,-38-4-1End,,,,,,,,
559,10492,story_util-10000559,-38-5-1First|-38-5-1Round,-38,BGM_Frontline,story_util-20000559,0,-38-5-1First,2:-38-5-1Round,,,,,,,
560,10493,story_util-10000560,-38-5-1End,-38,BGM_Frontline,story_util-20000560,0,-38-5-1End,,,,,,,,
561,10495,story_util-10000561,-38-6-1First|-38-6-1Round|-38-6-1End,-38,BGM_Frontline,story_util-20000561,0,-38-6-1First,2:-38-6-1Round,,-38-6-1End,,-38-6-1End,,,
562,10496,story_util-10000562,-38-7-1,-38,BGM_Frontline,story_util-20000562,0,-38-7-1,,,,,,,,
563,10497,story_util-10000563,,-38,BGM_Frontline,story_util-20000563,0,,,91820:-38-EX-Point91829,,,,,,
564,10498,story_util-10000564,,-38,BGM_Frontline,story_util-20000564,0,,,,,,,,,
565,10499,story_util-10000565,-38-2-4First|-38-2-2Round|-38-2-2End,-38,BGM_Frontline,story_util-20000565,0,-38-2-1,3:-38-2-2Round,91675:-38-2-2First,-38-2-2End,,-38-2-2End,,,
566,10500,story_util-10000566,-38-3-1First|-38-3-2Round|-38-3-2End,-38,BGM_Frontline,story_util-20000566,0,-38-3-1First,3:-38-3-2Round,91865:-38-EX1-2-Point91865,-38-3-2End,,-38-3-2End,,,
567,10501,story_util-10000567,-38-4-1First|-38-4-1Round,-38,BGM_Frontline,story_util-20000567,0,-38-4-1First,2:-38-4-1Round,,,,,,,
568,10502,story_util-10000568,-38-5-1First|-38-5-1Round,-38,BGM_Frontline,story_util-20000568,0,-38-5-1First,2:-38-5-1Round,,,,,,,
569,10503,story_util-10000569,-38-6-1Round|-38-6-1End,-38,BGM_Frontline,story_util-20000569,0,,2:-38-6-1Round,,-38-6-1End,,-38-6-1End,,,
570,10509,story_util-10000570,-38-6-1First,-38,BGM_Frontline,story_util-20000570,0,-38-6-1First,,91849:-38-EX1-5-Point91849,,,,,,
571,10528,story_util-10000571,-41-1-1First,-41,BGM_Frontline,story_util-20000571,0,-41-1-1First,,,,,,,,
572,10529,story_util-10000572,-41-1-1End,-41,BGM_Frontline,story_util-20000572,0,-41-1-1End,,,,,,,,
573,10575,story_util-10000573,-41-1-3First,-41,BGM_Frontline,story_util-20000573,0,-41-1-3First,,,,,,,,
574,10578,story_util-10000574,-41-1-3End,-41,BGM_Frontline,story_util-20000574,0,-41-1-3End,,,,,,,,
575,10551,story_util-10000575,-41-1-2,-41,BGM_Frontline,story_util-20000575,0,-41-1-2,,,,,,,,
576,10552,story_util-10000576,-41-1-4,-41,BGM_Frontline,story_util-20000576,0,-41-1-4,,,,,,,,
577,10530,story_util-10000577,-41-2-1First,-41,BGM_Frontline,story_util-20000577,0,-41-2-1First,,,,,,,,
578,10531,story_util-10000578,-41-2-2First,-41,BGM_Frontline,story_util-20000578,0,-41-2-2First,,,,,,,,
579,10532,story_util-10000579,-41-2-3First,-41,BGM_Frontline,story_util-20000579,0,-41-2-3First,,,,,,,,
580,10533,story_util-10000580,-41-2-4First,-41,BGM_Frontline,story_util-20000580,0,-41-2-4First,,,,,,,,
581,10534,story_util-10000581,-41-2-5First,-41,BGM_Frontline,story_util-20000581,0,-41-2-5First,,,,,,,,
582,10535,story_util-10000582,-41-2-6,-41,BGM_Frontline,story_util-20000582,0,-41-2-6,,,,,,,,
583,10536,story_util-10000583,-41-3-1First,-41,BGM_Frontline,story_util-20000583,0,-41-3-1First,,,,,,,,
584,10537,story_util-10000584,-41-3-2First,-41,BGM_Frontline,story_util-20000584,0,-41-3-2First,,,,,,,,
585,10538,story_util-10000585,-41-3-3First,-41,BGM_Frontline,story_util-20000585,0,-41-3-3First,,,,,,,,
586,10539,story_util-10000586,-41-3-4First,-41,BGM_Frontline,story_util-20000586,0,-41-3-4First,,,,,,,,
587,10576,story_util-10000587,-41-3-5,-41,BGM_Frontline,story_util-20000587,0,-41-3-5,,,,,,,,
588,10577,story_util-10000588,-41-3-6,-41,BGM_Frontline,story_util-20000588,0,-41-3-6,,,,,,,,
589,10553,story_util-10000589,-41-2-7,-41,BGM_Frontline,story_util-20000589,0,-41-2-7,,,,,,,,
590,10554,story_util-10000590,-41-2-8,-41,BGM_Frontline,story_util-20000590,0,-41-2-8,,,,,,,,
591,10555,story_util-10000591,-41-2-9,-41,BGM_Frontline,story_util-20000591,0,-41-2-9,,,,,,,,
592,10556,story_util-10000592,-41-2-10,-41,BGM_Frontline,story_util-20000592,0,-41-2-10,,,,,,,,
593,10557,story_util-10000593,-41-2-11,-41,BGM_Frontline,story_util-20000593,0,-41-2-11,,,,,,,,
594,10558,story_util-10000594,-41-2-12,-41,BGM_Frontline,story_util-20000594,0,-41-2-12,,,,,,,,
595,10559,story_util-10000595,-41-3-7,-41,BGM_Frontline,story_util-20000595,0,-41-3-7,,,,,,,,
596,10560,story_util-10000596,-41-3-8,-41,BGM_Frontline,story_util-20000596,0,-41-3-8,,,,,,,,
597,10561,story_util-10000597,-41-3-9,-41,BGM_Frontline,story_util-20000597,0,-41-3-9,,,,,,,,
598,10562,story_util-10000598,-41-3-10,-41,BGM_Frontline,story_util-20000598,0,-41-3-10,,,,,,,,
599,10563,story_util-10000599,-41-3-11,-41,BGM_Frontline,story_util-20000599,0,-41-3-11,,,,,,,,
600,10564,story_util-10000600,-41-3-12,-41,BGM_Frontline,story_util-20000600,0,-41-3-12,,,,,,,,
601,10512,story_util-10000601,,-41,BGM_Frontline,story_util-20000601,0,,,71201:-41-3-4-Point71201|71305:-41-3-4-Point71305|72006:-41-3-4-Point72006,,,,,,
602,10516,story_util-10000602,,-41,BGM_Frontline,story_util-20000602,0,,,91924:-41-2-4-EX1Point91924|92278:-41-2-4-EX2Point92278|92127:-41-2-4-EX3Point92127|92614:-41-2-4-EX5Point92614|92372:-41-2-4-EX6Point92372|91926:-41-2-4-EX1Point91926,,,,,,
603,10517,story_util-10000603,,-41,BGM_Frontline,story_util-20000603,0,,,91991:-41-3-4-EX1Point91991|91990:-41-3-4-EX2Point91990|92264:-41-3-4-EX3Point92264|92396:-41-3-4-EX4Point92396|92335:-41-3-4-EX6Point92335|92254:-41-3-4-EX5Point92254,,,,,,
604,10520,story_util-10000604,,-41,BGM_Frontline,story_util-20000604,0,,,92405:-41-3-4-EX99Point92405|92509:-41-3-4-EX99Point92509|92589:-41-3-4-EX99Point92589|92610:-41-3-4-EX99Point92610|92611:-41-3-4-EX99Point92611|92612:-41-3-4-EX99Point92612|92613:-41-3-4-EX99Point92613|92444:-41-3-4-EX99Point92444|92495:-41-3-4-EX99Point92495,,,,,,
605,10540,story_util-10000605,-41-4-1First,-41,BGM_Frontline,story_util-20000605,0,-41-4-1First,,,,,,,,
606,10541,story_util-10000606,-41-4-2First,-41,BGM_Frontline,story_util-20000606,0,-41-4-2First,,,,,,,,
607,10542,story_util-10000607,-41-4-3First,-41,BGM_Frontline,story_util-20000607,0,-41-4-3First,,,,,,,,
608,10543,story_util-10000608,-41-4-4First,-41,BGM_Frontline,story_util-20000608,0,-41-4-4First,,,,,,,,
609,10544,story_util-10000609,-41-4-5,-41,BGM_Frontline,story_util-20000609,0,-41-4-5,,,,,,,,
610,10565,story_util-10000610,-41-4-6,-41,BGM_Frontline,story_util-20000610,0,-41-4-6,,,,,,,,
611,10566,story_util-10000611,-41-4-7,-41,BGM_Frontline,story_util-20000611,0,-41-4-7,,,,,,,,
612,10567,story_util-10000612,-41-4-8,-41,BGM_Frontline,story_util-20000612,0,-41-4-8,,,,,,,,
613,10568,story_util-10000613,-41-4-9,-41,BGM_Frontline,story_util-20000613,0,-41-4-9,,,,,,,,
614,10569,story_util-10000614,-41-4-10,-41,BGM_Frontline,story_util-20000614,0,-41-4-10,,,,,,,,
615,10570,story_util-10000615,-41-4-11,-41,BGM_Frontline,story_util-20000615,0,-41-4-11,,,,,,,,
616,10546,story_util-10000616,-41-5-1First,-41,BGM_Frontline,story_util-20000616,0,-41-5-1First,,,,,,,,
617,10547,story_util-10000617,-41-5-2First,-41,BGM_Frontline,story_util-20000617,0,-41-5-2First,,,,,,,,
618,10548,story_util-10000618,-41-5-3First,-41,BGM_Frontline,story_util-20000618,0,-41-5-3First,,,,,,,,
