id,name,description,code,type,duration_type,duration_time,limit_buff,exp_buff,is_resource_buff,vision_buff,cannot_move,battle_skill_config_id,property_type,property_data_pool,special_spot_config_id,conditions_type,conditions_time,birth_effect,effect_process_star,effect_process_end,effect_process_duration,manual_ui_code,ammo_mre_reduce,free_ap_move,extra_ammo_mre,conflict_type,priority,carry_mission_skill,sangvis_chip_id,ext_move,is_still_alive,ext_ap_cost,effect_birth,effect_death,effect_duration
592004,mission_buff_config-10592004,mission_buff_config-20592004,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592004,0,,,0,0,0,0,0,0
592101,mission_buff_config-10592101,mission_buff_config-20592101,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592101,0,,,0,0,0,0,0,0
592102,mission_buff_config-10592102,mission_buff_config-20592102,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592102,0,,,0,0,0,0,0,0
592103,mission_buff_config-10592103,mission_buff_config-20592103,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592103,0,,,0,0,0,0,0,0
592104,mission_buff_config-10592104,mission_buff_config-20592104,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592104,0,,,0,0,0,0,0,0
592105,mission_buff_config-10592105,mission_buff_config-20592105,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592105,0,,,0,0,0,0,0,0
592106,mission_buff_config-10592106,mission_buff_config-20592106,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592106,0,,,0,0,0,0,0,0
592107,mission_buff_config-10592107,mission_buff_config-20592107,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592107,0,,,0,0,0,0,0,0
592108,mission_buff_config-10592108,mission_buff_config-20592108,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592108,0,,,0,0,0,0,0,0
592201,mission_buff_config-10592201,mission_buff_config-20592201,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592201,0,,,0,0,0,0,0,0
592202,mission_buff_config-10592202,mission_buff_config-20592202,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592202,0,,,0,0,0,0,0,0
592203,mission_buff_config-10592203,mission_buff_config-20592203,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592203,0,,,0,0,0,0,0,0
592204,mission_buff_config-10592204,mission_buff_config-20592204,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592204,0,,,0,0,0,0,0,0
592205,mission_buff_config-10592205,mission_buff_config-20592205,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592205,0,,,0,0,0,0,0,0
592206,mission_buff_config-10592206,mission_buff_config-20592206,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,592206,0,,,0,0,0,0,0,0
593001,mission_buff_config-10593001,mission_buff_config-20593001,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593001,0,593011,,0,0,0,0,0,0
593002,mission_buff_config-10593002,mission_buff_config-20593002,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593002,0,593012,,0,0,0,0,0,0
593011,mission_buff_config-10593011,mission_buff_config-20593011,MK3A1,1,4,1,0,1,0,,,778086,0,0,0,0,0,0,0,0,0,,,0,,593011,0,,,0,0,0,0,0,0
593012,mission_buff_config-10593012,mission_buff_config-20593012,MK3A1,1,4,1,0,1,0,,,778087,0,0,0,0,0,0,0,0,0,,,0,,593012,0,,,0,0,0,0,0,0
593021,mission_buff_config-10593021,mission_buff_config-20593021,,1,4,1,0,1,0,,,778068,0,0,0,0,0,0,0,0,0,,,0,,593021,0,,,0,0,0,0,0,0
593022,mission_buff_config-10593022,mission_buff_config-20593022,,1,4,1,0,1,0,,,778068,0,0,0,0,0,0,0,0,0,,,0,,593022,0,,,0,0,0,0,0,0
593103,mission_buff_config-10593103,mission_buff_config-20593103,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593103,0,593113,,0,0,0,0,0,0
593104,mission_buff_config-10593104,mission_buff_config-20593104,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593104,0,593114,,0,0,0,0,0,0
593105,mission_buff_config-10593105,mission_buff_config-20593105,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593105,0,593115,,0,0,0,0,0,0
593106,mission_buff_config-10593106,mission_buff_config-20593106,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593106,0,593116,,0,0,0,0,0,0
593113,mission_buff_config-10593113,mission_buff_config-20593113,MK3A1,1,4,1,0,1,0,,,778088,0,0,0,0,0,0,0,0,0,,,0,,593113,0,,,0,0,0,0,0,0
593114,mission_buff_config-10593114,mission_buff_config-20593114,MK3A1,1,4,1,0,1,0,,,778089,0,0,0,0,0,0,0,0,0,,,0,,593114,0,,,0,0,0,0,0,0
593115,mission_buff_config-10593115,mission_buff_config-20593115,MK3A1,1,4,1,0,1,0,,,778090,0,0,0,0,0,0,0,0,0,,,0,,593115,0,,,0,0,0,0,0,0
593116,mission_buff_config-10593116,mission_buff_config-20593116,MK3A1,1,4,1,0,1,0,,,778094,0,0,0,0,0,0,0,0,0,,,0,,593116,0,,,0,0,0,0,0,0
593123,mission_buff_config-10593123,mission_buff_config-20593123,,1,4,1,0,1,0,,,778070,0,0,0,0,0,0,0,0,0,,,0,,593123,0,,,0,0,0,0,0,0
593124,mission_buff_config-10593124,mission_buff_config-20593124,,1,4,1,0,1,0,,,778070,0,0,0,0,0,0,0,0,0,,,0,,593124,0,,,0,0,0,0,0,0
593125,mission_buff_config-10593125,mission_buff_config-20593125,,1,4,1,0,1,0,,,778070,0,0,0,0,0,0,0,0,0,,,0,,593125,0,,,0,0,0,0,0,0
593126,mission_buff_config-10593126,mission_buff_config-20593126,,1,4,1,0,1,0,,,778070,0,0,0,0,0,0,0,0,0,,,0,,593126,0,,,0,0,0,0,0,0
593201,mission_buff_config-10593201,mission_buff_config-20593201,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593201,0,593211,,0,0,0,0,0,0
593202,mission_buff_config-10593202,mission_buff_config-20593202,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593202,0,593212,,0,0,0,0,0,0
593203,mission_buff_config-10593203,mission_buff_config-20593203,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593203,0,593213,,0,0,0,0,0,0
593211,mission_buff_config-10593211,mission_buff_config-20593211,MK3A1,1,4,1,0,1,0,,,778093,0,0,0,0,0,0,0,0,0,,,0,,593211,0,,,0,0,0,0,0,0
593212,mission_buff_config-10593212,mission_buff_config-20593212,MK3A1,1,4,1,0,1,0,,,778092,0,0,0,0,0,0,0,0,0,,,0,,593212,0,,,0,0,0,0,0,0
593213,mission_buff_config-10593213,mission_buff_config-20593213,MK3A1,1,4,1,0,1,0,,,778091,0,0,0,0,0,0,0,0,0,,,0,,593213,0,,,0,0,0,0,0,0
593221,mission_buff_config-10593221,mission_buff_config-20593221,,1,4,1,0,1,0,,,778068,0,0,0,0,0,0,0,0,0,,,0,,593221,0,,,0,0,0,0,0,0
593222,mission_buff_config-10593222,mission_buff_config-20593222,,1,4,1,0,1,0,,,778068,0,0,0,0,0,0,0,0,0,,,0,,593222,0,,,0,0,0,0,0,0
593223,mission_buff_config-10593223,mission_buff_config-20593223,,1,4,1,0,1,0,,,778068,0,0,0,0,0,0,0,0,0,,,0,,593223,0,,,0,0,0,0,0,0
593301,mission_buff_config-10593301,mission_buff_config-20593301,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593301,0,593311,,0,0,0,0,0,0
593302,mission_buff_config-10593302,mission_buff_config-20593302,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593302,0,593312,,0,0,0,0,0,0
593303,mission_buff_config-10593303,mission_buff_config-20593303,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,593303,0,593313,,0,0,0,0,0,0
593311,mission_buff_config-10593311,mission_buff_config-20593311,MK3A1,1,4,1,0,1,0,,,778072,0,0,0,0,0,0,0,0,0,,,0,,593311,0,,,0,0,0,0,0,0
593312,mission_buff_config-10593312,mission_buff_config-20593312,MK3A1,1,4,1,0,1,0,,,778076,0,0,0,0,0,0,0,0,0,,,0,,593312,0,,,0,0,0,0,0,0
593313,mission_buff_config-10593313,mission_buff_config-20593313,MK3A1,1,4,1,0,1,0,,,778080,0,0,0,0,0,0,0,0,0,,,0,,593313,0,,,0,0,0,0,0,0
593321,mission_buff_config-10593321,mission_buff_config-20593321,,1,4,1,0,1,0,,,778074,0,0,0,0,0,0,0,0,0,,,0,,593321,0,,,0,0,0,0,0,0
593322,mission_buff_config-10593322,mission_buff_config-20593322,,1,4,1,0,1,0,,,778078,0,0,0,0,0,0,0,0,0,,,0,,593322,0,,,0,0,0,0,0,0
593323,mission_buff_config-10593323,mission_buff_config-20593323,,1,4,1,0,1,0,,,778082,0,0,0,0,0,0,0,0,0,,,0,,593323,0,,,0,0,0,0,0,0
593333,mission_buff_config-10593333,mission_buff_config-20593333,,1,4,1,0,1,0,,,778084,0,0,0,0,0,0,0,0,0,,,0,,593333,0,,,0,0,0,0,0,0
595001,mission_buff_config-10595001,mission_buff_config-20595001,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,1,,595001,0,"595101,595111,597021,597022,597023",,0,0,0,0,0,0
595002,mission_buff_config-10595002,mission_buff_config-20595002,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,595002,0,"595102,595112,597021,597022,597023",,0,0,0,0,0,0
596001,mission_buff_config-10596001,mission_buff_config-20596001,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,1,,596001,0,"596101,596111,597021,597022,597023",,0,0,0,0,0,0
596002,mission_buff_config-10596002,mission_buff_config-20596002,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,1,,596002,0,"596102,596112,597021,597022,597023",,0,0,0,0,0,0
596003,mission_buff_config-10596003,mission_buff_config-20596003,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,1,,596003,0,"596103,596113,597021,597022,597023",,0,0,0,0,0,0
596004,mission_buff_config-10596004,mission_buff_config-20596004,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,596004,0,"596104,596114,597021,597022,597023",,0,0,0,0,0,0
597001,mission_buff_config-10597001,mission_buff_config-20597001,,1,5,2,0,1,0,,,0,0,0,597011,4,0-1,0,0,0,0,,,0,,597001,1,,,0,0,0,0,0,0
597002,mission_buff_config-10597002,mission_buff_config-20597002,,1,5,2,0,1,0,,,0,0,0,597012,4,0-1,0,0,0,0,,,0,,597002,1,,,0,0,0,0,0,0
597003,mission_buff_config-10597003,mission_buff_config-20597003,,1,5,2,0,1,0,,,0,0,0,597013,4,0-1,0,0,0,0,,,0,,597003,1,,,0,0,0,0,0,0
597004,mission_buff_config-10597004,mission_buff_config-20597004,,1,5,2,0,1,0,,,0,0,0,597014,4,0-1,0,0,0,0,,,0,,597004,1,,,0,0,0,0,0,0
597005,mission_buff_config-10597005,mission_buff_config-20597005,,1,5,2,0,1,0,,,0,0,0,597015,4,0-1,0,0,0,0,,,0,,597001,2,,,0,0,0,0,0,0
597006,mission_buff_config-10597006,mission_buff_config-20597006,,1,5,2,0,1,0,,,0,0,0,597016,4,0-1,0,0,0,0,,,0,,597002,2,,,0,0,0,0,0,0
597007,mission_buff_config-10597007,mission_buff_config-20597007,,1,5,2,0,1,0,,,0,0,0,597017,4,0-1,0,0,0,0,,,0,,597003,2,,,0,0,0,0,0,0
597008,mission_buff_config-10597008,mission_buff_config-20597008,,1,5,2,0,1,0,,,0,0,0,597018,4,0-1,0,0,0,0,,,0,,597004,2,,,0,0,0,0,0,0
597011,mission_buff_config-10597011,mission_buff_config-20597011,buff,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,597001,3,"590001,590003,590005,590006,590101,590103,590105,590106,590201,590203,590205,590206,590301,590302,590303,590401,590402,590403,590501,590502,590503,590601,590603,590604,590606,590701,590703,590704,590706,590801,590901,591001,591002,591003,591101,591102,591103,592001,592002,592003,592004,592101,592102,592103,592104,592105,592106,592201,592203,592205",,0,0,0,0,0,0
597012,mission_buff_config-10597012,mission_buff_config-20597012,buff,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,597002,3,"590001,590003,590005,590006,590101,590103,590105,590106,590201,590203,590205,590206,590301,590302,590303,590401,590402,590403,590501,590502,590503,590601,590603,590604,590606,590701,590703,590704,590706,590801,590901,591201,591202,591203,591301,591302,591303,591304,592001,592002,592003,592004,592101,592102,592103,592104,592105,592106,592201,592203,592205",,0,0,0,0,0,0
597013,mission_buff_config-10597013,mission_buff_config-20597013,buff,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,597003,3,"590001,590003,590005,590006,590101,590103,590105,590106,590201,590203,590205,590206,590301,590302,590303,590401,590402,590403,590501,590502,590503,590601,590603,590604,590606,590701,590703,590704,590706,590801,590901,591401,591402,591403,591501,591502,592001,592002,592003,592004,592101,592102,592103,592104,592105,592106,592201,592203,592205",,0,0,0,0,0,0
597014,mission_buff_config-10597014,mission_buff_config-20597014,buff,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,597004,3,"590001,590003,590005,590006,590101,590103,590105,590106,590201,590203,590205,590206,590301,590302,590303,590401,590402,590403,590501,590502,590503,590601,590603,590604,590606,590701,590703,590704,590706,590801,590901,591001,591002,591003,591101,591102,591103,591201,591202,591203,591301,591302,591303,591304,591401,591402,591403,591501,591502,592001,592002,592003,592004,592101,592102,592103,592104,592105,592106,592201,592203,592205",,0,0,0,0,0,0
597015,mission_buff_config-10597015,mission_buff_config-20597015,buff,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,597001,4,"590002,590102,590202,590602,590605,590702,590705,590802,590902,591004,591104,592202,592204,592206",,0,0,0,0,0,0
597016,mission_buff_config-10597016,mission_buff_config-20597016,buff,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,597002,4,"590002,590102,590202,590602,590605,590702,590705,590802,590902,591204,592202,592204,592206",,0,0,0,0,0,0
597017,mission_buff_config-10597017,mission_buff_config-20597017,buff,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,597003,4,"590002,590102,590202,590602,590605,590702,590705,590802,590902,591404,591503,591504,592202,592204,592206",,0,0,0,0,0,0
597018,mission_buff_config-10597018,mission_buff_config-20597018,buff,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,597004,4,"590002,590102,590202,590602,590605,590702,590705,590802,590902,591004,591104,591204,591404,591503,591504,592202,592204,592206",,0,0,0,0,0,0
597021,mission_buff_config-10597021,mission_buff_config-20597021,,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,597021,0,597021,,0,0,0,0,0,0
597022,mission_buff_config-10597022,mission_buff_config-20597022,,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,597022,0,597022,,0,0,0,0,0,0
597023,mission_buff_config-10597023,mission_buff_config-20597023,,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,597023,0,597023,,0,0,0,0,0,0
598001,mission_buff_config-10598001,mission_buff_config-20598001,buff,1,5,2,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,598001,0,"593001,593002,593103,593104,593105,593106,593201,593202,593203,593301,593302,593303",,0,0,0,0,0,0
599002,mission_buff_config-10599002,mission_buff_config-20599002,,1,5,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,590000,1,,,0,0,0,0,0,0
599901,mission_buff_config-10599901,mission_buff_config-20599901,,1,5,2,0,1,0,,,0,0,0,599911,4,0-1,0,0,0,0,,,0,,599901,0,,,0,0,0,0,0,0
599902,mission_buff_config-10599902,mission_buff_config-20599902,,1,5,2,0,1,0,,,0,0,0,599912,4,0-1,0,0,0,0,,,0,,599902,0,,,0,0,0,0,0,0
599903,mission_buff_config-10599903,mission_buff_config-20599903,,1,5,2,0,1,0,,,0,0,0,599913,4,0-1,0,0,0,0,,,0,,599903,0,,,0,0,0,0,0,0
599904,mission_buff_config-10599904,mission_buff_config-20599904,,1,5,2,0,1,0,,,0,0,0,599914,4,0-1,0,0,0,0,,,0,,599904,0,,,0,0,0,0,0,0
599905,mission_buff_config-10599905,mission_buff_config-20599905,,1,5,2,0,1,0,,,0,0,0,599915,4,0-1,0,0,0,0,,,0,,599905,0,,,0,0,0,0,0,0
599906,mission_buff_config-10599906,mission_buff_config-20599906,,1,5,2,0,1,0,,,0,0,0,599916,4,0-1,0,0,0,0,,,0,,599906,0,,,0,0,0,0,0,0
599907,mission_buff_config-10599907,mission_buff_config-20599907,,1,5,2,0,1,0,,,0,0,0,599917,4,0-1,0,0,0,0,,,0,,599907,0,,,0,0,0,0,0,0
599908,mission_buff_config-10599908,mission_buff_config-20599908,,1,5,2,0,1,0,,,0,0,0,599918,4,0-1,0,0,0,0,,,0,,599908,0,,,0,0,0,0,0,0
599909,mission_buff_config-10599909,mission_buff_config-20599909,,1,5,2,0,1,0,,,0,0,0,599919,4,0-1,0,0,0,0,,,0,,599909,0,,,0,0,0,0,0,0
599910,mission_buff_config-10599910,mission_buff_config-20599910,,1,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,599910,1,,,0,0,0,0,0,0
610011,mission_buff_config-10610011,mission_buff_config-20610011,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,2307RG01#57D498,,0,,610011,-1,610021,,0,0,0,0,0,0
610012,mission_buff_config-10610012,mission_buff_config-20610012,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,2307RG02#57D498,,0,,610012,-1,610022,,0,0,0,0,0,0
610013,mission_buff_config-10610013,mission_buff_config-20610013,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,2307RG03#57D498,,0,,610013,-1,610023,,0,0,0,0,0,0
610014,mission_buff_config-10610014,mission_buff_config-20610014,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,2307RG04#57D498,,0,,610014,-1,610024,,0,0,0,0,0,0
610015,mission_buff_config-10610015,mission_buff_config-20610015,,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,2307RG05#57D498,,0,,610015,-1,610025,,0,0,0,0,0,0
610021,mission_buff_config-10610021,mission_buff_config-20610021,Theresa,1,1,1,0,1,0,,1,759178,0,0,0,0,0,0,0,0,0,,,0,,610021,1,,,0,0,0,0,0,0
610022,mission_buff_config-10610022,mission_buff_config-20610022,shield,1,4,1,0,1,0,,,759180,0,0,0,0,0,0,0,0,0,,,0,,610022,1,,,0,0,0,0,0,0
610023,mission_buff_config-10610023,mission_buff_config-20610023,Theresa,1,1,2,0,1,0,,1,759179,0,0,0,0,0,0,0,0,0,,,0,,610023,1,,,0,0,0,0,0,0
610024,mission_buff_config-10610024,mission_buff_config-20610024,shield,1,4,1,0,1,0,,,759181,0,0,0,0,0,0,0,0,0,,,0,,610024,1,,,0,0,0,0,0,0
610025,mission_buff_config-10610025,mission_buff_config-20610025,stella,1,4,1,0,1,0,,,759227,0,0,0,0,0,0,0,0,0,,,0,,610025,1,,,0,0,0,0,0,0
910630,mission_buff_config-10910630,mission_buff_config-20910630,shield,1,"1,5","2,1",0,1,0,0,,910630,0,0,0,0,0,0,0,0,0,,,0,,910630,0,,,0,0,0,0,0,0
1000000,mission_buff_config-11000000,mission_buff_config-21000000,,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,1000000,0,,,0,0,0,0,0,0
1000001,mission_buff_config-11000001,mission_buff_config-21000001,debuff,2,1,1,0,1,0,0,1,900112,0,0,0,0,0,0,0,0,0,,,0,,1000001,0,,,0,0,0,0,0,0
1000002,mission_buff_config-11000002,mission_buff_config-21000002,buff,1,4,1,0,1,0,0,,900106,0,0,0,0,0,0,0,0,0,,,0,,1000002,0,,,0,0,0,0,0,0
1000003,mission_buff_config-11000003,mission_buff_config-21000003,Theresa_Back,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,1000003,0,,,0,0,0,0,0,0
1000004,mission_buff_config-11000004,mission_buff_config-21000004,Theresa_Back,2,1,99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,1000004,0,,,0,0,0,0,0,0
1000005,mission_buff_config-11000005,mission_buff_config-21000005,SpeedUp,2,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,1000005,0,,,0,0,0,0,0,0
1000006,mission_buff_config-11000006,mission_buff_config-21000006,,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,1000006,0,,,0,0,0,0,0,0
1000007,mission_buff_config-11000007,mission_buff_config-21000007,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,1000007,0,,,0,0,0,0,0,0
1000008,mission_buff_config-11000008,mission_buff_config-21000008,Chasing_AntiMissile,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,1000008,0,,,0,0,0,0,0,0
1000009,mission_buff_config-11000009,mission_buff_config-21000009,debuff,2,1,1,0,1,0,0,,900491,0,0,0,0,0,0,0,0,0,,,0,,1000009,0,,,0,0,0,0,0,0
1000010,mission_buff_config-11000010,mission_buff_config-21000010,debuff,2,1,1,0,1,0,0,,900491,0,0,0,0,0,0,0,0,0,,,0,,1000010,0,,,0,0,0,0,0,0
1000011,mission_buff_config-11000011,mission_buff_config-21000011,ExtraAp,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,1000011,0,,,0,0,0,0,0,0
4040901,mission_buff_config-14040901,mission_buff_config-24040901,SpeedUp,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,4040901,0,94040901,,0,0,0,0,0,0
6000001,mission_buff_config-16000001,mission_buff_config-26000001,,1,1,99,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6000001,0,6000213,,0,0,0,0,0,0
6000002,mission_buff_config-16000002,mission_buff_config-26000002,,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,6000002,-1,6000303,,0,0,0,0,0,0
6000003,mission_buff_config-16000003,mission_buff_config-26000003,debuff,1,1,99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,6000003,-1,,,0,0,0,0,0,0
6360000,mission_buff_config-16360000,mission_buff_config-26360000,,1,"5,1","1,1",0,1,0,,,0,0,0,6360001,5,0-1,0,0,0,0,,,0,,6360000,0,,,0,0,0,0,0,0
6360001,mission_buff_config-16360001,mission_buff_config-26360001,,1,"5,1","1,1",0,1,0,,,0,0,0,6360002,5,0-1,0,0,0,0,,,0,,6360000,1,,,0,0,0,0,0,0
6360002,mission_buff_config-16360002,mission_buff_config-26360002,,1,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6360000,2,6360004,,0,0,0,0,0,0
6360003,mission_buff_config-16360003,mission_buff_config-26360003,debuff,2,1,1,0,1,0,,,759177,0,0,0,0,0,1000162,0,0,0,,,0,,-1,0,,,0,0,0,0,0,0
6360004,mission_buff_config-16360004,mission_buff_config-26360004,,1,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6360004,0,6360011,,0,0,0,0,0,0
6360005,mission_buff_config-16360005,mission_buff_config-26360005,,1,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6360005,0,6360012,,0,0,0,0,0,0
6360006,mission_buff_config-16360006,mission_buff_config-26360006,,1,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6360006,0,6360013,,0,0,0,0,0,0
6360007,mission_buff_config-16360007,mission_buff_config-26360007,buff,1,1,1,0,1,0,,,759039,0,0,0,0,0,0,0,0,0,,,0,,6360007,0,,,0,0,0,0,0,0
6360008,mission_buff_config-16360008,mission_buff_config-26360008,Theresa_Back,1,1,999,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,,6360008,0,,,0,0,0,0,0,0
6410101,mission_buff_config-16410101,mission_buff_config-26410101,Wea2,2,1,99,0,,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,,6410101,0,,,0,0,0,0,0,0
6410102,mission_buff_config-16410102,mission_buff_config-26410102,Wea2,2,1,99,0,,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,,6410102,0,,,0,0,0,0,0,0
6410103,mission_buff_config-16410103,mission_buff_config-26410103,Wea2,2,1,99,0,,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,,6410103,0,,,0,0,0,0,0,0
6410104,mission_buff_config-16410104,mission_buff_config-26410104,,1,1,99,0,,0,,0,0,0,0,0,0,0,0,0,0,0,CarryBoomerIcon#EC4702,,0,,6410104,0,6411112,,0,0,0,0,0,0
6430001,mission_buff_config-16430001,mission_buff_config-26430001,,1,1,99,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6430001,1,"6430022,6430025,6430026,6430011,6430012,6430013,6430005,6430006,6430007,6430028",,0,0,0,0,0,0
6430002,mission_buff_config-16430002,mission_buff_config-26430002,debuff,2,1,1,0,,0,,,900913,0,0,0,0,0,0,0,1000026,1000025,,,0,,6430002,1,,,0,0,0,0,0,0
6430003,mission_buff_config-16430003,mission_buff_config-26430003,,1,1,99,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6430003,1,"6430022,6430025,6430026,6430011,6430012,6430013,6430015,6430006,6430016,6430029",,0,0,0,0,0,0
6430004,mission_buff_config-16430004,mission_buff_config-26430004,,1,1,99,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,6430004,1,,,0,0,0,0,0,0
6430005,mission_buff_config-16430005,mission_buff_config-26430005,,1,1,99,0,,0,1,,0,0,0,0,0,0,0,0,0,0,,,0,,6430005,1,,,0,0,0,0,0,0
6440001,mission_buff_config-16440001,mission_buff_config-26440001,debuff,1,1,1,0,,0,0,1,0,0,0,0,0,0,1000044,0,0,0,,,0,,6440001,1,,,0,0,0,0,0,0
6440002,mission_buff_config-16440002,mission_buff_config-26440002,,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,6440051,1,6440051,,0,0,0,0,0,0
6440003,mission_buff_config-16440003,mission_buff_config-26440003,debuff,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,6440003,1,,,0,0,0,0,0,0
6440004,mission_buff_config-16440004,mission_buff_config-26440004,,2,1,1,0,1,0,0,,900112,0,0,0,0,0,0,0,0,0,,,0,,6440004,1,,,0,0,0,0,0,0
