id,type,arg,code,item_name,introduction,rank,sort,initial_num,daily_limit,upper_limit,consume_type,item_access,detail_introduction
1537,5,1,profilePic_racing19_UKM2000,item-10001537,item-20001537,1,0,,,0,0,,item-30001537
1538,5,1,profilePic_racing19_M2HB,item-10001538,item-20001538,1,0,,,0,0,,item-30001538
1539,5,1,profilePic_racing19_PPK,item-10001539,item-20001539,1,0,,,0,0,,item-30001539
1540,5,1,profilePic_Xms19_petdog,item-10001540,item-20001540,1,0,,,0,0,,item-30001540
1541,5,1,profilePic_Xms19_bingyi,item-10001541,item-20001541,1,0,,,0,0,,item-30001541
1542,5,1,card_Xms19_bingyi,item-10001542,item-20001542,1,0,,,0,0,,item-30001542
1543,5,1,profilePic_Xms19_Lewis,item-10001543,item-20001543,1,0,,,0,0,,item-30001543
1544,5,1,profilePic_Xms19_HK21,item-10001544,item-20001544,1,0,,,0,0,,item-30001544
1545,5,1,profilePic_Xms19_HKCAWS,item-10001545,item-20001545,1,0,,,0,0,,item-30001545
1546,5,1,profilePic_Xms19_Type100,item-10001546,item-20001546,1,0,,,0,0,,item-30001546
1547,5,1,profilePic_Xms19_PDW,item-10001547,item-20001547,1,0,,,0,0,,item-30001547
1548,5,1,profilePic_Xms19_GepardM1,item-10001548,item-20001548,1,0,,,0,0,,item-30001548
1549,5,1,profilePic_Xms19_LWMMG,item-10001549,item-20001549,1,0,,,0,0,,item-30001549
1550,5,1,profilePic_rank5_APSMod,item-10001550,item-20001550,1,0,,,0,0,,item-30001550
1551,5,1,profilePic_rank4_C96Mod,item-10001551,item-20001551,1,0,,,0,0,,item-30001551
1552,5,1,profilePic_rank4_MAB38Mod,item-10001552,item-20001552,1,0,,,0,0,,item-30001552
1553,5,1,profilePic_rank6_NTW20Mod,item-10001553,item-20001553,1,0,,,0,0,,item-30001553
1555,5,1,cg_2020zy,item-10001555,item-20001555,1,0,,,0,0,,item-30001555
1556,5,1,profilePic_zy2020_SR3MP,item-10001556,item-20001556,1,0,,,0,0,,item-30001556
1557,5,1,profilePic_zy2020_G11,item-10001557,item-20001557,1,0,,,0,0,,item-30001557
1558,5,1,profilePic_zy2020_4type,item-10001558,item-20001558,1,0,,,0,0,,item-30001558
1559,5,1,profilePic_zy2020_9A91,item-10001559,item-20001559,1,0,,,0,0,,item-30001559
1560,5,1,profilePic_zy2020_MG3,item-10001560,item-20001560,1,0,,,0,0,,item-30001560
1561,5,1,profilePic_zy2020_M1A1,item-10001561,item-20001561,1,0,,,0,0,,item-30001561
1562,5,1,profilePic_zy2020_Falcon,item-10001562,item-20001562,1,0,,,0,0,,item-30001562
1563,5,1,card_SopMODII_jr_EN,item-10001563,item-20001563,1,0,,,0,0,,item-30001563
1565,5,1,profilePic_mask_2020winter,item-10001565,item-20001565,1,0,,,0,0,,item-30001565
1566,5,1,profilePic_2020winter,item-10001566,item-20001566,1,0,,,0,0,,item-30001566
1567,5,1,card_2020winter,item-10001567,item-20001567,1,0,,,0,0,,item-30001567
1568,5,1,profilePic_spring2020_DP12,item-10001568,item-20001568,1,0,,,0,0,,item-30001568
1569,5,1,profilePic_spring2020_PA15,item-10001569,item-20001569,1,0,,,0,0,,item-30001569
1570,5,1,profilePic_spring2020_PKP,item-10001570,item-20001570,1,0,,,0,0,,item-30001570
1571,5,1,profilePic_spring2020_JS9mm,item-10001571,item-20001571,1,0,,,0,0,,item-30001571
1572,5,1,profilePic_spring2020_MG36,item-10001572,item-20001572,1,0,,,0,0,,item-30001572
1573,5,1,profilePic_spring2020_T91,item-10001573,item-20001573,1,0,,,0,0,,item-30001573
1574,5,1,profilePic_spring2020_SPP1,item-10001574,item-20001574,1,0,,,0,0,,item-30001574
1576,5,1,profilePic_spring2020_EM2,item-10001576,item-20001576,1,0,,,0,0,,item-30001576
1577,5,1,profilePic_spring2020_MG34,item-10001577,item-20001577,1,0,,,0,0,,item-30001577
1578,5,1,profilePic_sangvis_Scarecrow,item-10001578,item-20001578,1,0,,,0,0,,item-30001578
1579,5,1,profilePic_sangvis_Excutioner,item-10001579,item-20001579,1,0,,,0,0,,item-30001579
1580,5,1,profilePic_sangvis_Hunter,item-10001580,item-20001580,1,0,,,0,0,,item-30001580
1581,5,1,profilePic_sangvis_Intruder,item-10001581,item-20001581,1,0,,,0,0,,item-30001581
1582,5,1,profilePic_sangvis_Destroyer,item-10001582,item-20001582,1,0,,,0,0,,item-30001582
1583,5,1,profilePic_sangvis_BossArchitect,item-10001583,item-20001583,1,0,,,0,0,,item-30001583
1584,5,1,profilePic_sangvis_Brute,item-10001584,item-20001584,1,0,,,0,0,,item-30001584
1585,5,1,profilePic_sangvis_Dragoon,item-10001585,item-20001585,1,0,,,0,0,,item-30001585
1586,5,1,profilePic_sangvis_Aegis,item-10001586,item-20001586,1,0,,,0,0,,item-30001586
1587,5,1,profilePic_sangvis_Nemeum,item-10001587,item-20001587,1,0,,,0,0,,item-30001587
1588,5,1,profilePic_sangvis_Tarantula,item-10001588,item-20001588,1,0,,,0,0,,item-30001588
1589,5,1,profilePic_sangvis_Manticore,item-10001589,item-20001589,1,0,,,0,0,,item-30001589
1591,5,1,profilePic_sangvis_Ripper,item-10001591,item-20001591,1,0,,,0,0,,item-30001591
1592,5,1,profilePic_sangvis_Vespid,item-10001592,item-20001592,1,0,,,0,0,,item-30001592
1593,5,1,profilePic_sangvis_Guard,item-10001593,item-20001593,1,0,,,0,0,,item-30001593
1594,5,1,profilePic_sangvis_Jaeger,item-10001594,item-20001594,1,0,,,0,0,,item-30001594
1595,5,1,profilePic_sangvis_Striker,item-10001595,item-20001595,1,0,,,0,0,,item-30001595
1596,5,1,profilePic_sangvis_Dinergate,item-10001596,item-20001596,1,0,,,0,0,,item-30001596
1597,5,1,profilePic_sangvis_Scouts,item-10001597,item-20001597,1,0,,,0,0,,item-30001597
1598,5,1,profilePic_sangvis_Prowler,item-10001598,item-20001598,1,0,,,0,0,,item-30001598
1600,5,1,profilePic_Xmas2019_coffee,item-10001600,item-20001600,1,0,,,0,0,,item-30001600
1601,5,1,card_Xmas2019_coffee,item-10001601,item-20001601,1,0,,,0,0,,item-30001601
1602,5,1,profilePic_WhiteV2020_98K,item-10001602,item-20001602,1,0,,,0,0,,item-30001602
1603,5,1,profilePic_WhiteV2020_M950A,item-10001603,item-20001603,1,0,,,0,0,,item-30001603
1604,5,1,profilePic_WhiteV2020_Grizzly,item-10001604,item-20001604,1,0,,,0,0,,item-30001604
1605,5,1,profilePic_WhiteV2020_ZastavaM21,item-10001605,item-20001605,1,0,,,0,0,,item-30001605
1606,5,1,profilePic_WhiteV2020_M1014,item-10001606,item-20001606,1,0,,,0,0,,item-30001606
1607,5,1,profilePic_WhiteV2020_APS,item-10001607,item-20001607,1,0,,,0,0,,item-30001607
1608,5,1,profilePic_WhiteV2020_FNFNC,item-10001608,item-20001608,1,0,,,0,0,,item-30001608
1609,5,1,profilePic_WhiteV2020_RMB93,item-10001609,item-20001609,1,0,,,0,0,,item-30001609
1610,5,1,profilePic_WhiteV2020_PM,item-10001610,item-20001610,1,0,,,0,0,,item-30001610
1611,5,1,profilePic_M950A_2020WhiteV,item-10001611,item-20001611,1,0,,,0,0,,item-30001611
1612,5,1,profilePic_LOGO_2020WhiteV,item-10001612,item-20001612,1,0,,,0,0,,item-30001612
1613,5,1,card_2020WhiteV,item-10001613,item-20001613,1,0,,,0,0,,item-30001613
1614,5,1,cg_2020WhiteV,item-10001614,item-20001614,1,0,,,0,0,,item-30001614
1615,5,1,card_1million_EN,item-10001615,item-20001615,1,0,,,0,0,,item-30001615
1616,5,1,profilePic_rank6_M950AMod,item-10001616,item-20001616,1,0,,,0,0,,item-30001616
1617,5,1,profilePic_rank4_M500Mod,item-10001617,item-20001617,1,0,,,0,0,,item-30001617
1618,5,1,profilePic_rank4_GSH18Mod,item-10001618,item-20001618,1,0,,,0,0,,item-30001618
1619,5,1,profilePic_rank5_KSVKMod,item-10001619,item-20001619,1,0,,,0,0,,item-30001619
1620,5,1,profilePic_Pajamas2020_AA12,item-10001620,item-20001620,1,0,,,0,0,,item-30001620
1621,5,1,profilePic_Pajamas2020_PA15,item-10001621,item-20001621,1,0,,,0,0,,item-30001621
1622,5,1,profilePic_Pajamas2020_A91,item-10001622,item-20001622,1,0,,,0,0,,item-30001622
1623,5,1,profilePic_Pajamas2020_P30,item-10001623,item-20001623,1,0,,,0,0,,item-30001623
1624,5,1,profilePic_Pajamas2020_PP1901,item-10001624,item-20001624,1,0,,,0,0,,item-30001624
1625,5,1,profilePic_Pajamas2020_NS2000,item-10001625,item-20001625,1,0,,,0,0,,item-30001625
1626,5,1,profilePic_MF2_M200,item-10001626,item-20001626,1,0,,,0,0,,item-30001626
1627,5,1,profilePic_mask_2years_us,item-10001627,item-20001627,1,0,,,0,0,,item-30001627
1628,5,1,profilePic_mask_4years,item-10001628,item-20001628,1,0,,,0,0,,item-30001628
1629,5,1,profilePic_Anniversary2020_OTs14,item-10001629,item-20001629,1,0,,,0,0,,item-30001629
1630,5,1,profilePic_Anniversary2020_M200,item-10001630,item-20001630,1,0,,,0,0,,item-30001630
1631,5,1,profilePic_Anniversary2020_QBU88,item-10001631,item-20001631,1,0,,,0,0,,item-30001631
1632,5,1,profilePic_Anniversary2020_RO635,item-10001632,item-20001632,1,0,,,0,0,,item-30001632
1633,5,1,profilePic_Anniversary2020_M4A1,item-10001633,item-20001633,1,0,,,0,0,,item-30001633
1634,5,1,profilePic_Anniversary2020_M16A1,item-10001634,item-20001634,1,0,,,0,0,,item-30001634
1635,5,1,profilePic_Anniversary2020_M4 SOPMOD II,item-10001635,item-20001635,1,0,,,0,0,,item-30001635
1636,5,1,profilePic_Anniversary2020_AR15,item-10001636,item-20001636,1,0,,,0,0,,item-30001636
1637,5,1,profilePic_Anniversary2020_KSVK,item-10001637,item-20001637,1,0,,,0,0,,item-30001637
1638,5,1,profilePic_Anniversary2020_Saiga12,item-10001638,item-20001638,1,0,,,0,0,,item-30001638
1639,5,1,profilePic_Anniversary2020_ZasM76,item-10001639,item-20001639,1,0,,,0,0,,item-30001639
1640,5,1,profilePic_Anniversary2020_M1911,item-10001640,item-20001640,1,0,,,0,0,,item-30001640
1641,5,1,profilePic_Carnival2020_M4A1,item-10001641,item-20001641,1,0,,,0,0,,item-30001641
1642,5,1,profilePic_Carnival2020_M4 SOPMOD II,item-10001642,item-20001642,1,0,,,0,0,,item-30001642
1643,5,1,profilePic_Carnival2020_AR15,item-10001643,item-20001643,1,0,,,0,0,,item-30001643
1644,5,1,profilePic_Carnival2020_M16A1,item-10001644,item-20001644,1,0,,,0,0,,item-30001644
1645,5,1,profilePic_Carnival2020_RO635,item-10001645,item-20001645,1,0,,,0,0,,item-30001645
1646,5,1,profilePic_Carnival2020_UMP45,item-10001646,item-20001646,1,0,,,0,0,,item-30001646
1647,5,1,profilePic_Carnival2020_UMP9,item-10001647,item-20001647,1,0,,,0,0,,item-30001647
1648,5,1,profilePic_Carnival2020_HK416,item-10001648,item-20001648,1,0,,,0,0,,item-30001648
1649,5,1,profilePic_Carnival2020_G11,item-10001649,item-20001649,1,0,,,0,0,,item-30001649
1650,5,1,profilePic_Carnival2020_UMP40,item-10001650,item-20001650,1,0,,,0,0,,item-30001650
1651,5,1,profilePic_mask_4years_A,item-10001651,item-20001651,1,0,,,0,0,,item-30001651
1652,5,1,profilePic_mask_4years_B,item-10001652,item-20001652,1,0,,,0,0,,item-30001652
1653,5,1,profilePic_mask_4years_C,item-10001653,item-20001653,1,0,,,0,0,,item-30001653
1654,5,1,card_4znq20,item-10001654,item-20001654,1,0,,,0,0,,item-30001654
1655,5,1,card_4znq20_B,item-10001655,item-20001655,1,0,,,0,0,,item-30001655
1656,5,1,profilePic_NewYear2020,item-10001656,item-20001656,1,0,,,0,0,,item-30001656
1657,5,1,card_NewYear2020,item-10001657,item-20001657,1,0,,,0,0,,item-30001657
1660,5,1,profilePic_Children2020_AKAlfa,item-10001660,item-20001660,1,0,,,0,0,,item-30001660
1661,5,1,profilePic_Children2020_BrowningHP,item-10001661,item-20001661,1,0,,,0,0,,item-30001661
1662,5,1,profilePic_Children2020_X95,item-10001662,item-20001662,1,0,,,0,0,,item-30001662
1663,5,1,profilePic_Children2020_FAMAS,item-10001663,item-20001663,1,0,,,0,0,,item-30001663
1664,5,1,profilePic_Children2020_T5000,item-10001664,item-20001664,1,0,,,0,0,,item-30001664
1665,5,1,profilePic_Children2020_TMP,item-10001665,item-20001665,1,0,,,0,0,,item-30001665
1666,5,1,profilePic_Children2020_EVO3,item-10001666,item-20001666,1,0,,,0,0,,item-30001666
1668,5,1,profilePic_YZ2020_357,item-10001668,item-20001668,1,0,,,0,0,,item-30001668
1669,5,1,card_YZ2020,item-10001669,item-20001669,1,0,,,0,0,,item-30001669
1670,5,1,profilePic_YZ2020_A,item-10001670,item-20001670,1,0,,,0,0,,item-30001670
1671,5,1,profilePic_YZ2020_B,item-10001671,item-20001671,1,0,,,0,0,,item-30001671
1673,5,1,profilePic_Gunslinger_ClaesCg,item-10001673,item-20001673,1,0,,,0,0,,item-30001673
1674,5,1,profilePic_Gunslinger_TrielaCg,item-10001674,item-20001674,1,0,,,0,0,,item-30001674
1675,5,1,profilePic_Gunslinger_RicoCg,item-10001675,item-20001675,1,0,,,0,0,,item-30001675
1676,5,1,profilePic_Gunslinger_AngelicaCg,item-10001676,item-20001676,1,0,,,0,0,,item-30001676
1677,5,1,profilePic_Gunslinger_HenriettaCg,item-10001677,item-20001677,1,0,,,0,0,,item-30001677
1678,5,1,card_Gunslinger_Rico,item-10001678,item-20001678,1,0,,,0,0,,item-30001678
1679,5,1,card_Gunslinger_Triela,item-10001679,item-20001679,1,0,,,0,0,,item-30001679
1680,5,1,profilePic_Gunslinger_Triela,item-10001680,item-20001680,1,0,,,0,0,,item-30001680
1681,5,1,profilePic_Gunslinger_Rico,item-10001681,item-20001681,1,0,,,0,0,,item-30001681
1682,5,1,profilePic_Gunslinger_Angelica,item-10001682,item-20001682,1,0,,,0,0,,item-30001682
1683,5,1,profilePic_Gunslinger_Henrietta,item-10001683,item-20001683,1,0,,,0,0,,item-30001683
1684,5,1,profilePic_Gunslinger_Claes,item-10001684,item-20001684,1,0,,,0,0,,item-30001684
1687,5,1,profilePic_YZ2020_JS9mm,item-10001687,item-20001687,1,0,,,0,0,,item-30001687
1688,5,1,profilePic_YZ2020_ZB26,item-10001688,item-20001688,1,0,,,0,0,,item-30001688
1689,5,1,profilePic_YZ2020_SL8,item-10001689,item-20001689,1,0,,,0,0,,item-30001689
1690,5,1,profilePic_YZ2020_PP19,item-10001690,item-20001690,1,0,,,0,0,,item-30001690
1691,5,1,profilePic_YZ2020_KAC,item-10001691,item-20001691,1,0,,,0,0,,item-30001691
1692,5,1,profilePic_YZ2020_Ak5,item-10001692,item-20001692,1,0,,,0,0,,item-30001692
1693,5,1,profilePic_YZ2020_FN49,item-10001693,item-20001693,1,0,,,0,0,,item-30001693
1694,5,1,cg_Gunslinger_A,item-10001694,item-20001694,1,0,,,0,0,,item-30001694
1695,5,1,cg_Gunslinger_B,item-10001695,item-20001695,1,0,,,0,0,,item-30001695
1696,5,1,cg_Gunslinger_C,item-10001696,item-20001696,1,0,,,0,0,,item-30001696
1697,5,1,profilePic_Fetter_ticket,item-10001697,item-20001697,1,0,,,0,0,,item-30001697
1698,5,1,card_Fetter_GoldenCard,item-10001698,item-20001698,1,0,,,0,0,,item-30001698
1699,5,1,card_Fetter_Straightflush,item-10001699,item-20001699,1,0,,,0,0,,item-30001699
1700,5,1,profilePic_Fetter_cardKing,item-10001700,item-20001700,1,0,,,0,0,,item-30001700
1701,5,1,card_Fetter_memoryShadows,item-10001701,item-20001701,1,0,,,0,0,,item-30001701
1702,5,1,profilePic_Summer2020_coremask,item-10001702,item-20001702,1,0,,,0,0,,item-30001702
1703,5,1,profilePic_Summer2020_Architect,item-10001703,item-20001703,1,0,,,0,0,,item-30001703
1704,5,1,profilePic_Summer2020_Gager,item-10001704,item-20001704,1,0,,,0,0,,item-30001704
1705,5,1,card_Summer2020,item-10001705,item-20001705,1,0,,,0,0,,item-30001705
1706,5,1,cg_Summer2020,item-10001706,item-20001706,1,0,,,0,0,,item-30001706
1707,5,1,profilePic_rank6_G11Mod,item-10001707,item-20001707,1,0,,,0,0,,item-30001707
1708,5,1,profilePic_rank4_SuperSASSMod,item-10001708,item-20001708,1,0,,,0,0,,item-30001708
1709,5,1,profilePic_rank6_RO635Mod,item-10001709,item-20001709,1,0,,,0,0,,item-30001709
1710,5,1,profilePic_rank5_97typeSMod,item-10001710,item-20001710,1,0,,,0,0,,item-30001710
1711,5,1,profilePic_Armor2020_NTW20,item-10001711,item-20001711,1,0,,,0,0,,item-30001711
1712,5,1,profilePic_Armor2020_AUG,item-10001712,item-20001712,1,0,,,0,0,,item-30001712
1713,5,1,profilePic_Armor2020_M1891,item-10001713,item-20001713,1,0,,,0,0,,item-30001713
1714,5,1,profilePic_Armor2020_Mk48,item-10001714,item-20001714,1,0,,,0,0,,item-30001714
1715,5,1,profilePic_Armor2020_M1897,item-10001715,item-20001715,1,0,,,0,0,,item-30001715
1716,5,1,profilePic_sangvis_Weaver,item-10001716,item-20001716,1,0,,,0,0,,item-30001716
1717,5,1,profilePic_sangvis_Ripper_SWAP,item-10001717,item-20001717,1,0,,,0,0,,item-30001717
1718,5,1,profilePic_Edo2020_DP12,item-10001718,item-20001718,1,0,,,0,0,,item-30001718
1719,5,1,profilePic_Edo2020_MG5,item-10001719,item-20001719,1,0,,,0,0,,item-30001719
1720,5,1,profilePic_Edo2020_MG36,item-10001720,item-20001720,1,0,,,0,0,,item-30001720
1721,5,1,profilePic_Edo2020_R93,item-10001721,item-20001721,1,0,,,0,0,,item-30001721
1722,5,1,profilePic_Edo2020_Type100,item-10001722,item-20001722,1,0,,,0,0,,item-30001722
1723,5,1,profilePic_Edo2020_Tabuk,item-10001723,item-20001723,1,0,,,0,0,,item-30001723
1724,5,1,profilePic_Edo2020_wz29,item-10001724,item-20001724,1,0,,,0,0,,item-30001724
1725,5,1,profilePic_Edo2020_IDW,item-10001725,item-20001725,1,0,,,0,0,,item-30001725
1726,5,1,profilePic_sangvis_Guard_SWAP,item-10001726,item-20001726,1,0,,,0,0,,item-30001726
1727,5,1,profilePic_sangvis_Alchemist,item-10001727,item-20001727,1,0,,,0,0,,item-30001727
1728,5,1,profilePic_WhiteV2020_Coffee,item-10001728,item-20001728,1,0,,,0,0,,item-30001728
1729,5,1,card_WhiteV2020_A,item-10001729,item-20001729,1,0,,,0,0,,item-30001729
1730,5,1,card_WhiteV2020_B,item-10001730,item-20001730,1,0,,,0,0,,item-30001730
1731,5,1,profilePic_sangvis_Jaguar,item-10001731,item-20001731,1,0,,,0,0,,item-30001731
1732,5,1,profilePic_sangvis_Vespid_SWAP,item-10001732,item-20001732,1,0,,,0,0,,item-30001732
1733,5,1,profilePic_sangvis_Dreamer,item-10001733,item-20001733,1,0,,,0,0,,item-30001733
1739,5,1,profilePic_Halloween2020_TT33,item-10001739,item-20001739,1,0,,,0,0,,item-30001739
1741,5,1,profilePic_Halloween20_A,item-10001741,item-20001741,1,0,,,0,0,,item-30001741
1742,5,1,profilePic_Halloween20_B,item-10001742,item-20001742,1,0,,,0,0,,item-30001742
1743,5,1,card_Halloween20_Theatre,item-10001743,item-20001743,1,0,,,0,0,,item-30001743
1744,5,1,profilePic_Halloween20_us,item-10001744,item-20001744,1,0,,,0,0,,item-30001744
1745,5,1,profilePic_sangvis_Prowler_SWAP,item-10001745,item-20001745,1,0,,,0,0,,item-30001745
1746,5,1,profilePic_sangvis_Golyat_Factory,item-10001746,item-20001746,1,0,,,0,0,,item-30001746
1747,5,1,profilePic_sangvis_Gager,item-10001747,item-20001747,1,0,,,0,0,,item-30001747
1748,5,1,profilePic_Division_HK416Agent,item-10001748,item-20001748,1,0,,,0,0,,item-30001748
1749,5,1,profilePic_Division_VectorAgent,item-10001749,item-20001749,1,0,,,0,0,,item-30001749
1750,5,1,profilePic_Division_HK416,item-10001750,item-20001750,1,0,,,0,0,,item-30001750
1751,5,1,profilePic_Division_Vector,item-10001751,item-20001751,1,0,,,0,0,,item-30001751
1752,5,1,profilePic_Agent2020_G36C,item-10001752,item-20001752,1,0,,,0,0,,item-30001752
1753,5,1,profilePic_Agent2020_SL8,item-10001753,item-20001753,1,0,,,0,0,,item-30001753
1754,5,1,profilePic_Agent2020_VHS,item-10001754,item-20001754,1,0,,,0,0,,item-30001754
1755,5,1,profilePic_Agent2020_SuperShorty,item-10001755,item-20001755,1,0,,,0,0,,item-30001755
1756,5,1,profilePic_Agent2020_SAF,item-10001756,item-20001756,1,0,,,0,0,,item-30001756
1757,5,1,profilePic_Agent2020_TEC9,item-10001757,item-20001757,1,0,,,0,0,,item-30001757
1758,5,1,profilePic_Division_HK416CG,item-10001758,item-20001758,1,0,,,0,0,,item-30001758
1759,5,1,profilePic_Division_VectorCG,item-10001759,item-20001759,1,0,,,0,0,,item-30001759
1760,5,1,profilePic_Division_A,item-10001760,item-20001760,1,0,,,0,0,,item-30001760
1761,5,1,profilePic_Division_B,item-10001761,item-20001761,1,0,,,0,0,,item-30001761
1762,5,1,card_Division_Last Gaming,item-10001762,item-20001762,1,0,,,0,0,,item-30001762
1763,5,1,card_Division_FutureCity,item-10001763,item-20001763,1,0,,,0,0,,item-30001763
1764,5,1,card_Division_Sunrise,item-10001764,item-20001764,1,0,,,0,0,,item-30001764
1765,5,1,card_Division_Foundation,item-10001765,item-20001765,1,0,,,0,0,,item-30001765
1766,5,1,cg_Division_Foundation,item-10001766,item-20001766,1,0,,,0,0,,item-30001766
1767,5,1,profilePic_rank4_ARMod,item-10001767,item-20001767,1,0,,,0,0,,item-30001767
1768,5,1,profilePic_rank5_PP19Mod,item-10001768,item-20001768,1,0,,,0,0,,item-30001768
1769,5,1,profilePic_rank4_M1897Mod,item-10001769,item-20001769,1,0,,,0,0,,item-30001769
1770,5,1,profilePic_G36_spring,item-10001770,item-20001770,1,0,,,0,0,,item-30001770
1771,5,1,profilePic_G36_summer,item-10001771,item-20001771,1,0,,,0,0,,item-30001771
1772,5,1,profilePic_G36_fall,item-10001772,item-20001772,1,0,,,0,0,,item-30001772
1773,5,1,profilePic_G36_winter,item-10001773,item-20001773,1,0,,,0,0,,item-30001773
1774,5,1,card_G36_workingList,item-10001774,item-20001774,1,0,,,0,0,,item-30001774
1776,5,1,card_Christmas2020_US,item-10001776,item-20001776,1,0,,,0,0,,item-30001776
1777,5,1,profilePic_sangvis_BossJustice,item-10001777,item-20001777,1,0,,,0,0,,item-30001777
1778,5,1,profilePic_sangvis_Jaguar_HD,item-10001778,item-20001778,1,0,,,0,0,,item-30001778
1779,5,1,profilePic_sangvis_Dragoon_SWAP,item-10001779,item-20001779,1,0,,,0,0,,item-30001779
1780,5,1,profilePic_Christmas2020_VSK,item-10001780,item-20001780,1,0,,,0,0,,item-30001780
1781,5,1,profilePic_Christmas2020_R5RGP,item-10001781,item-20001781,1,0,,,0,0,,item-30001781
1782,5,1,profilePic_Christmas2020_SACR,item-10001782,item-20001782,1,0,,,0,0,,item-30001782
1783,5,1,profilePic_Christmas2020_HS2000,item-10001783,item-20001783,1,0,,,0,0,,item-30001783
1784,5,1,profilePic_Christmas2020_4type,item-10001784,item-20001784,1,0,,,0,0,,item-30001784
1785,5,1,profilePic_Christmas2020_K5,item-10001785,item-20001785,1,0,,,0,0,,item-30001785
1786,5,1,profilePic_Christmas2020_PM1910,item-10001786,item-20001786,1,0,,,0,0,,item-30001786
1787,5,1,profilePic_Christmas2020_88type,item-10001787,item-20001787,1,0,,,0,0,,item-30001787
1788,5,1,profilePic_Christmas2020_M1895,item-10001788,item-20001788,1,0,,,0,0,,item-30001788
1789,5,1,profilePic_NewYear2021_ACR,item-10001789,item-20001789,1,0,,,0,0,,item-30001789
1790,5,1,profilePic_NewYear2021_Saiga12,item-10001790,item-20001790,1,0,,,0,0,,item-30001790
1791,5,1,profilePic_NewYear2021_M950A,item-10001791,item-20001791,1,0,,,0,0,,item-30001791
1792,5,1,profilePic_NewYear2021_Shipka,item-10001792,item-20001792,1,0,,,0,0,,item-30001792
1793,5,1,profilePic_NewYear2021_UMP45,item-10001793,item-20001793,1,0,,,0,0,,item-30001793
1794,5,1,profilePic_NewYear2021_UKM2000,item-10001794,item-20001794,1,0,,,0,0,,item-30001794
1795,5,1,profilePic_NewYear2021_OBR,item-10001795,item-20001795,1,0,,,0,0,,item-30001795
1796,5,1,profilePic_NewYear2021_EVO3,item-10001796,item-20001796,1,0,,,0,0,,item-30001796
1798,5,1,profilePic_sangvis_Agent,item-10001798,item-20001798,1,0,,,0,0,,item-30001798
1799,5,1,profilePic_sangvis_Dinergate_HD,item-10001799,item-20001799,1,0,,,0,0,,item-30001799
1800,5,1,profilePic_sangvis_Striker_SWAP,item-10001800,item-20001800,1,0,,,0,0,,item-30001800
1826,5,1,profilePic_SpringFes2021_Lewis,item-10001826,item-20001826,1,0,,,0,0,,item-30001826
1827,5,1,profilePic_SpringFes2021_QBU88,item-10001827,item-20001827,1,0,,,0,0,,item-30001827
1828,5,1,profilePic_SpringFes2021_AUGPARA,item-10001828,item-20001828,1,0,,,0,0,,item-30001828
1829,5,1,profilePic_SpringFes2021_KSVK,item-10001829,item-20001829,1,0,,,0,0,,item-30001829
1830,5,1,profilePic_SpringFes2021_ColtDefender,item-10001830,item-20001830,1,0,,,0,0,,item-30001830
1831,5,1,profilePic_SpringFes2021_SVD,item-10001831,item-20001831,1,0,,,0,0,,item-30001831
1832,5,1,profilePic_SpringFes2021_92type,item-10001832,item-20001832,1,0,,,0,0,,item-30001832
1833,5,1,profilePic_SpringFes2021_56typeR,item-10001833,item-20001833,1,0,,,0,0,,item-30001833
1836,5,1,profilePic_WhiteV2021_Webley,item-10001836,item-20001836,1,0,,,0,0,,item-30001836
1837,5,1,profilePic_WhiteV2021_OTs14,item-10001837,item-20001837,1,0,,,0,0,,item-30001837
1838,5,1,profilePic_WhiteV2021_ZB26,item-10001838,item-20001838,1,0,,,0,0,,item-30001838
1839,5,1,profilePic_WhiteV2021_95type,item-10001839,item-20001839,1,0,,,0,0,,item-30001839
1840,5,1,profilePic_WhiteV2021_Ithaca37,item-10001840,item-20001840,1,0,,,0,0,,item-30001840
1841,5,1,profilePic_WhiteV2021_XM8,item-10001841,item-20001841,1,0,,,0,0,,item-30001841
1842,5,1,profilePic_WhiteV2021_81typeR,item-10001842,item-20001842,1,0,,,0,0,,item-30001842
1843,5,1,profilePic_WhiteV2021_64type,item-10001843,item-20001843,1,0,,,0,0,,item-30001843
1844,5,1,card_Spring2021_US,item-10001844,item-20001844,1,0,,,0,0,,item-30001844
1846,5,1,profilePic_Anniversary2020_coffee,item-10001846,item-20001846,1,0,,,0,0,,item-30001846
1847,5,1,card_Anniversary2020_coffee,item-10001847,item-20001847,1,0,,,0,0,,item-30001847
1857,5,1,profilePic_ChessFlight_season1_1,item-10001857,item-20001857,1,0,,,0,0,,item-30001857
1858,5,1,profilePic_ChessFlight_season1_2,item-10001858,item-20001858,1,0,,,0,0,,item-30001858
1859,5,1,profilePic_ChessFlight_season1_3,item-10001859,item-20001859,1,0,,,0,0,,item-30001859
1860,5,1,card_MF2_Anniversary2021,item-10001860,item-20001860,1,0,,,0,0,,item-30001860
1867,5,1,profilePic_Carnival2021_M4A1,item-10001867,item-20001867,1,0,,,0,0,,item-30001867
1868,5,1,profilePic_Carnival2021_M4 SOPMOD II,item-10001868,item-20001868,1,0,,,0,0,,item-30001868
1869,5,1,profilePic_Carnival2021_AR15,item-10001869,item-20001869,1,0,,,0,0,,item-30001869
