id	name	fight_type	type_coef	success_type_condition	basic_score	fight_environment_group	is_enemy_random	theater_spare_gun_num	theater_spare_fairy_num	theater_spare_sangvis_cost	assist_npc	assist_squad	assist_fairy	boss_score_coef	boss_score_display	start_score	end_score	type	construction	enemy_group	enemy_lv	enemy_score	occupied_enemy_lv	occupied_enemy_score	boss	occupied_boss_score	score_limit	advantage_gun	material_item	battle_background	theater_id	display_length	description	difficulty	area_mission_id	advantage_sangvis	advantage_skill	advantage_desc
645	theater_area-10000645	4	0	1;4;7	2500	1;4;7	0	12	0	30			1-1	127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81	0;0;0;0;0;0;0;0;0;0;0;0;0	1300000000	1450000000	1		334107-1-2,2677-0-3,1791-0-3,1792-0-3,335204-1-3	-20,-18,-16,-14,-12,-10,-9,-8,-7,-6	983,996,1008,1020,1032,1044,1056,1068,1081,1093	-38,-37,-35,-34,-32,-30,-30,-29,-28,-27	983,996,1008,1020,1032,1044,1056,1068,1081,1093		60	0	296,307,189,171,256	47	snowland	64	300	theater_area-20000645	25000	900442			theater_area-30000645
646	theater_area-10000646	4	10041,1	1;2;3	3000	1;2;3	0	15	0	40	3-13-1-105	1-1		127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81	0;0;0;0;0;0;0;0;0;0;0;0;0	1450000000	1880000000	2		2606-1-2-1,2608-0-2,2616-1-2,2634-0-2,2700-0-4,2712-1-3,2715-1-3	-15,-9,-8,-7,-6,-5,-4,-3,-2,-1	1084,1096,1108,1120,1132,1144,1156,1168,1180,1192	-36,-32,-31,-30,-29,-28,-28,-27,-26,-25	1084,1096,1108,1120,1132,1144,1156,1168,1180,1192	700003-1	60	11380	296,307,189,171,256	47	snowland	64	300	theater_area-20000646	28000	900442			theater_area-30000646
647	theater_area-10000647	4	10007,2;10005,1	1;4;7	4000	1;4;7	0	20	0	100	2-13-2-5,16			127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81	0;0;0;0;0;0;0;0;0;0;0;0;0	1880000000	2080000000	1		2398-0-4,2398-0-4,2398-0-4,2398-0-3,2398-1-3	-5,-4,-3,-2,-1,0,1,2,3,4	1450,1464,1478,1493,1507,1521,1536,1550,1564,1579	-29,-29,-28,-27,-26,-25,-25,-24,-23,-22	1450,1464,1478,1493,1507,1521,1536,1550,1564,1579		60	0	115,46,313,260,312	47	snowland	64	300	theater_area-20000647	30000	900443			theater_area-30000647
648	theater_area-10000648	5	0	1;2;3	5000	1;2;3	0	50	0	200				127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81	1;1;1;1;1;1;1;1;1;1;1;1;1	2080000000	2180000000	2		411004-0-3-1,411306-1-2-1,9130113-1-1-1,2667-0-2,1999-1-3,1795-0-2,1999-0-3,335904-0-1,337250-1-2	5,6,7,8,9,10,11,12,13,14	1551,1565,1579,1593,1607,1621,1635,1649,1663,1677	5,6,7,8,9,10,11,12,13,14	1551,1565,1579,1593,1607,1621,1635,1649,1663,1677	700007-0	100	16142	115,46,313,260,312	47	snowland	64	300	theater_area-20000648	34000	900443			theater_area-30000648
711	theater_area-10000711	1	0	1	1000	737	0	5	0	36				7;4;4;5;2;3;1;3;2;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	0	7450000	1	711	1051101-0-1-1,1051102-0-1-1,1051103-0-1-1	-7,-7,-7,-6,-6,-6,-6,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	330,27,10,13,328,115	47	wasteland	71	300	theater_area-20000711	1000	901411		77703801	theater_area-30000711
712	theater_area-10000712	2	0	1	1000	736	0	5	0	36				7;4;4;5;2;3;1;3;2;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	7450000	11690000	1		1051201-0-1-1,1051202-0-1-1,1051203-0-1-1,1051204-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	330,27,10,13,328,115	47	network	71	300	theater_area-20000712	2600	901411		77703801	theater_area-30000712
713	theater_area-10000713	1	0	1	1000	738	0	5	0	36				7;4;4;5;2;3;1;3;2;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	11690000	15130000	1		1051301-0-1-1,1051302-0-1-1,1051303-0-1-1,1051304-0-1-1	-7,-7,-7,-6,-6,-6,-6,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	330,27,10,13,328,115	47	wasteland	71	300	theater_area-20000713	4200	901411		77703801	theater_area-30000713
714	theater_area-10000714	2	0	1	1000	703	0	5	0	36				11;6;4;7;2;3;1;3;2;1;1;1;1	1;1;0;1;0;0;0;0;0;0;0;0;0	15130000	35370000	2		1051401-0-1-1,1051402-0-1-1,1051403-0-1-1,1051404-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0	700002-0	60	1046	330,27,10,13,328,115	47	network	71	300	theater_area-20000714	4800	901411		77703801	theater_area-30000714
715	theater_area-10000715	3	40	1	2000	720	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	35370000	47030000	1		1051501-0-1-1,1051502-0-1-1,1051503-0-1-1,1051504-0-1-1,1051505-0-1-1	-12,-12,-12,-11,-11,-11,-11,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	298,171,73,106,70,6	47	wasteland	71	300	theater_area-20000715	5200	901412		77703801	theater_area-30000715
716	theater_area-10000716	2	0	1	2000	719	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	47030000	60640000	1		1051601-0-1-1,1051602-0-1-1,1051603-0-1-1,1051604-0-1-1,1051605-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	298,171,73,106,70,6	47	network	71	300	theater_area-20000716	5800	901412		77703801	theater_area-30000716
717	theater_area-10000717	1	0	1	3000	713	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	60640000	117160000	1		1051701-0-1-1,1051702-0-1-1,1051703-0-1-1,1051704-0-1-1,1051705-0-1-1,1051706-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	298,171,73,106,70,6	47	wasteland	71	300	theater_area-20000717	6400	901412		77703801	theater_area-30000717
718	theater_area-10000718	2	0	1	3000	710	0	5	0	36				11;6;3;11;5;5;1;5;3;1;1;1;1	0;0;-1;1;1;0;0;0;0;0;0;0;0	117160000	190660000	2		1051801-0-1-1,1051802-0-1-1,1051803-0-1-1,1051804-0-1-1,1051805-0-1-1,1051806-0-1-1	-7,-7,-7,-6,-6,-6,-6,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0	700001-0	60	2205	298,171,73,106,70,6	47	network	71	300	theater_area-20000718	7500	901412		77703801	theater_area-30000718
721	theater_area-10000721	1	0	1;712	1000	704;722	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	0	18000000	1	721	1052101-0-1-1,1052102-0-1-1,1052103-0-1-1,1052104-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	176,203,315,223,262,338	47	abandonedvillage	72	300	theater_area-20000721	7800	901421		77703901	theater_area-30000721
722	theater_area-10000722	2	0	1;6	1000	710;731	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	18000000	50980000	1		1052201-0-1-1,1052202-0-1-1,1052203-0-1-1,1052204-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	176,203,315,223,262,338	47	network	72	300	theater_area-20000722	8000	901421		77703901	theater_area-30000722
723	theater_area-10000723	1	0	1;3	1000	701;736	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	50980000	77110000	1		1052301-1-1-1,1052302-1-1-1,1052303-1-1-1,1052304-1-1-1,1052305-1-1-1	-7,-7,-7,-6,-6,-6,-6,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	176,203,315,223,262,338	47	abandonedvillage	72	300	theater_area-20000723	8500	901421		77703901	theater_area-30000723
724	theater_area-10000724	2	0	1;704	1000	704;728	0	5	0	36				11;10;6;11;3;5;1;5;3;1;1;1;1	0;1;0;1;0;0;0;0;0;0;0;0;0	77110000	105920000	2		1052401-0-1-1,1052402-0-1-1,1052403-0-1-1,1052404-0-1-1,1052405-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0	700001-0	60	2193	176,203,315,223,262,338	47	network	72	300	theater_area-20000724	8800	901421		77703901	theater_area-30000724
725	theater_area-10000725	3	40	1;709	2000	729;703	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	105920000	187750000	1	725	1052501-0-1-1,1052502-0-1-1,1052503-0-1-1,1052504-0-1-1,1052505-0-1-1	-12,-12,-12,-11,-11,-11,-11,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	232,202,162,164,209,286	47	abandonedvillage	72	300	theater_area-20000725	9200	901422		77703901	theater_area-30000725
726	theater_area-10000726	2	0	1;706	2000	716;707	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	187750000	248950000	1		1052601-1-1-1,1052602-1-1-1,1052603-1-1-1,1052604-1-1-1,1052605-1-1-1,1052606-1-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	232,202,162,164,209,286	47	network	72	300	theater_area-20000726	9600	901422		77703901	theater_area-30000726
727	theater_area-10000727	1	0	1;716	3000	731;733	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	248950000	321200000	1		1052701-0-1-1,1052702-0-1-1,1052703-0-1-1,1052704-0-1-1,1052705-0-1-1,1052706-0-1-1	-7,-7,-7,-6,-6,-6,-6,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	232,202,162,164,209,286	47	abandonedvillage	72	300	theater_area-20000727	13000	901422		77703901	theater_area-30000727
728	theater_area-10000728	2	0	1;724	3000	705;722	0	5	0	36				16;10;6;7;3;8;1;5;3;1;1;1;1	1;1;0;0;0;1;0;0;0;0;0;0;0	321200000	468370000	2		1052801-0-1-1,1052802-0-1-1,1052803-0-1-1,1052804-0-1-1,1052805-0-1-1,1052806-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0	700006-0	60	3975	232,202,162,164,209,286	47	network	72	300	theater_area-20000728	14500	901422		77703901	theater_area-30000728
731	theater_area-10000731	2	0	1;712;713	1000	720;713;739	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	0	180000000	1	731	1053101-0-1-1,1053102-0-1-1,1053103-0-1-1,1053104-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	113,168,260,284,317,329	47	network	73	300	theater_area-20000731	13000	901431		77703801,77703901	theater_area-30000731
732	theater_area-10000732	4	800001,1	1;714;725	1000	722;710;723	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	180000000	304440000	1		1053201-0-1-1,1053202-0-1-1,1053203-0-1-1,1053204-0-1-1	-12,-12,-12,-11,-11,-11,-11,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	113,168,260,284,317,329	47	iron	73	300	theater_area-20000732	16000	901431		77703801,77703901	theater_area-30000732
733	theater_area-10000733	2	0	1;716;717	1000	716;719;739	0	5	0	36				16;6;9;7;3;8;1;5;3;1;1;1;1	1;0;1;0;0;1;0;0;0;0;0;0;0	304440000	437880000	2		1053301-0-1-1,1053302-0-1-1,1053303-0-1-1,1053304-0-1-1,1053305-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0	700007-0	60	3493	113,168,260,284,317,329	47	network	73	300	theater_area-20000733	20000	901431		77703801,77703901	theater_area-30000733
734	theater_area-10000734	3	60	1;726;722	2000	718;717;734	0	5	0	36				14;9;8;10;4;7;1;6;4;2;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	437880000	713750000	1	734	1053401-0-1-1,1053402-0-1-1,1053403-0-1-1,1053404-0-1-1,1053405-0-1-1	-12,-12,-12,-11,-11,-11,-11,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	327,27,176,262,330,171	47	iron	73	300	theater_area-20000734	22000	901432		77703801,77703901	theater_area-30000734
735	theater_area-10000735	1	0	1;726;721	2000	715;716;726	0	5	0	36				14;9;8;10;4;7;1;6;4;2;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	713750000	891960000	1		1053501-0-1-1,1053502-0-1-1,1053503-0-1-1,1053504-0-1-1,1053505-0-1-1	-7,-7,-7,-6,-6,-6,-6,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	327,27,176,262,330,171	47	iron	73	300	theater_area-20000735	26000	901432		77703801,77703901	theater_area-30000735
736	theater_area-10000736	2	0	1;703;704	2000	701;710;702	0	5	0	36				14;13;4;15;4;7;1;6;4;2;1;1;1	0;1;-1;1;0;0;0;0;0;0;0;0;0	891960000	1109820000	2	736	1053601-1-1-1,1053602-1-1-1,1053603-1-1-1,1053604-1-1-1,1053605-1-1-1,1053606-1-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0	700003-1	60	5329	327,27,176,262,330,171	47	network	73	300	theater_area-20000736	27500	901432		77703801,77703901	theater_area-30000736
737	theater_area-10000737	1	0	1;14;722	3000	722;729;723	0	5	0	36				14;9;8;10;4;7;1;6;4;2;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	1109820000	1415580000	1		1053701-0-1-1,1053702-0-1-1,1053703-0-1-1,1053704-0-1-1,1053705-0-1-1,1053706-0-1-1	-7,-7,-7,-6,-6,-6,-6,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	325,326,162,319,85,264	47	iron	73	300	theater_area-20000737	29000	901433		77703801,77703901	theater_area-30000737
738	theater_area-10000738	2	0	1;718;723	3000	727;718;729	0	5	0	36				14;9;8;15;6;10;1;6;4;2;1;1;1	0;0;0;1;1;1;0;0;0;0;0;0;0	1415580000	1730130000	2		1053801-0-1-1,1053802-0-1-1,1053803-0-1-1,1053804-0-1-1,1053805-0-1-1,1053806-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0	700005-0	60	7322	325,326,162,319,85,264	47	network	73	300	theater_area-20000738	31000	901433		77703801,77703901	theater_area-30000738
741	theater_area-10000741	2	0	1;704;712	1500	730;720;710	0	5	0	36				14;9;8;10;4;7;1;6;4;2;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	0	372600000	1	741	1054101-0-1-1,1054102-0-1-1,1054103-0-1-1,1054104-0-1-1,1054105-0-1-1,1054106-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-22,-22,-22,-21,-21,-21,-21,0,0,0	0,0,0,0,0,0,0,0,0,0		60	0	157,324,164,173,238,263	47	network	74	300	theater_area-20000741	2400	901441		77703901	theater_area-30000741
742	theater_area-10000742	1	0	1;710;714	1500	740;716;714	0	5	0	36				14;9;8;10;4;7;1;6;4;2;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	372600000	535890000	1	742	1054201-0-1-1,1054202-0-1-1,1054203-0-1-1,1054204-0-1-1,1054205-0-1-1,1054206-0-1-1	-7,-7,-7,-6,-6,-6,-6,0,0,0	0,0,0,0,0,0,0,0,0,0	-27,-27,-27,-26,-26,-26,-26,0,0,0	0,0,0,0,0,0,0,0,0,0		60	0	157,324,164,173,238,263	47	snowland	74	300	theater_area-20000742	4800	901441		77703901	theater_area-30000742
743	theater_area-10000743	2	0	1;727;728	1500	738;741;742	0	5	0	36				7;9;4;10;4;7;1;6;4;2;1;1;1	-1;0;-1;0;0;0;0;0;0;0;0;0;0	535890000	722450000	2	743	1054301-0-1-1,1054302-0-1-1,1054303-0-1-1,1054304-0-1-1,1054305-0-1-1,1054306-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-22,-22,-22,-21,-21,-21,-21,0,0,0	0,0,0,0,0,0,0,0,0,0	700002-0	60	6550	157,324,164,173,238,263	47	network	74	300	theater_area-20000743	6400	901441		77703901	theater_area-30000743
744	theater_area-10000744	3	40	1;723;3	3000	715;727;729	0	5	0	36				14;9;8;10;4;7;1;6;4;2;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	722450000	896410000	1		1054401-0-1-1,1054402-0-1-1,1054403-0-1-1,1054404-0-1-1,1054405-0-1-1,1054406-0-1-1	-12,-12,-12,-11,-11,-11,-11,0,0,0	0,0,0,0,0,0,0,0,0,0	-32,-32,-32,-31,-31,-31,-31,0,0,0	0,0,0,0,0,0,0,0,0,0		60	0	299,278,190,84,80,300	47	snowland	74	300	theater_area-20000744	14000	901442		77703901	theater_area-30000744
745	theater_area-10000745	4	800003,1	1;705;706	3000	703;707;733	0	5	0	36				14;9;8;10;4;7;1;6;4;2;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	896410000	1118530000	1		1054501-0-1-1,1054502-0-1-1,1054503-0-1-1,1054504-0-1-1,1054505-0-1-1,1054506-0-1-1	-12,-12,-12,-11,-11,-11,-11,0,0,0	0,0,0,0,0,0,0,0,0,0	-32,-32,-32,-31,-31,-31,-31,0,0,0	0,0,0,0,0,0,0,0,0,0		60	0	299,278,190,84,80,300	47	snowland	74	300	theater_area-20000745	25000	901442		77703901	theater_area-30000745
746	theater_area-10000746	2	0	1;718;723	3000	715;716;743	0	10	0	72				7;9;8;10;6;10;1;6;4;2;1;1;1	-1;0;0;0;1;1;0;0;0;0;0;0;0	1118530000	1545620000	2		1054601-0-1-1,1054602-0-1-1,1054603-0-1-1,1054604-0-1-1,1054605-0-1-1,1054606-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-22,-22,-22,-21,-21,-21,-21,0,0,0	0,0,0,0,0,0,0,0,0,0	700001-0	60	11380	299,278,190,84,80,300	47	network	74	300	theater_area-20000746	28000	901442		77703901	theater_area-30000746
747	theater_area-10000747	4	800005,1	1;722;710	5000	703;710;733	0	10	0	72				21;13;12;15;6;10;1;9;6;3;2;2;2	0;0;0;0;0;0;0;0;0;0;0;0;0	1545620000	1916600000	1		1054701-0-1-1,1054702-0-1-1,1054703-0-1-1,1054704-0-1-1,1054705-0-1-1,1054706-0-1-1	-12,-12,-12,-11,-11,-11,-11,0,0,0	0,0,0,0,0,0,0,0,0,0	-32,-32,-32,-31,-31,-31,-31,0,0,0	0,0,0,0,0,0,0,0,0,0		60	0	336,328,203,330,171,187	47	snowland	74	300	theater_area-20000747	30000	901443		77703901	theater_area-30000747
748	theater_area-10000748	2	0	1;716;723	5000	727;728;729	0	15	0	108				21;19;6;22;6;10;1;9;6;3;2;2;2	0;1;-1;1;0;0;0;0;0;0;0;0;0	1916600000	2095380000	2		1054801-1-1-1,1054802-1-1-1,1054803-1-1-1,1054804-1-1-1,1054805-1-1-1,1054806-1-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	700004-1	100	16142	336,328,203,330,171,187	47	network	74	300	theater_area-20000748	34000	901443		77703901	theater_area-30000748
811	theater_area-10000811	1	0	1	1000	737	0	5	0	36				7;4;4;5;2;3;1;3;2;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	0	7450000	1	811	1051101-0-1-1,1051102-0-1-1,1051103-0-1-1	-7,-7,-7,-6,-6,-6,-6,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	330,27,10,13,328,115	47	wasteland	81	300	theater_area-20000811	1000	901411		77703801	theater_area-30000811
812	theater_area-10000812	2	0	1	1000	736	0	5	0	36				7;4;4;5;2;3;1;3;2;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	7450000	11690000	1		1051201-0-1-1,1051202-0-1-1,1051203-0-1-1,1051204-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	330,27,10,13,328,115	47	network	81	300	theater_area-20000812	2600	901411		77703801	theater_area-30000812
813	theater_area-10000813	1	0	1	1000	738	0	5	0	36				7;4;4;5;2;3;1;3;2;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	11690000	15130000	1		1051301-0-1-1,1051302-0-1-1,1051303-0-1-1,1051304-0-1-1	-7,-7,-7,-6,-6,-6,-6,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	330,27,10,13,328,115	47	wasteland	81	300	theater_area-20000813	4200	901411		77703801	theater_area-30000813
814	theater_area-10000814	2	0	1	1000	703	0	5	0	36				11;6;4;7;2;3;1;3;2;1;1;1;1	1;1;0;1;0;0;0;0;0;0;0;0;0	15130000	35370000	2		1051401-0-1-1,1051402-0-1-1,1051403-0-1-1,1051404-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0	700002-0	60	1046	330,27,10,13,328,115	47	network	81	300	theater_area-20000814	4800	901411		77703801	theater_area-30000814
815	theater_area-10000815	3	40	1	2000	720	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	35370000	47030000	1		1051501-0-1-1,1051502-0-1-1,1051503-0-1-1,1051504-0-1-1,1051505-0-1-1	-12,-12,-12,-11,-11,-11,-11,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	298,171,73,106,70,6	47	wasteland	81	300	theater_area-20000815	5200	901412		77703801	theater_area-30000815
816	theater_area-10000816	2	0	1	2000	719	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	47030000	60640000	1		1051601-0-1-1,1051602-0-1-1,1051603-0-1-1,1051604-0-1-1,1051605-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	298,171,73,106,70,6	47	network	81	300	theater_area-20000816	5800	901412		77703801	theater_area-30000816
817	theater_area-10000817	1	0	1	3000	713	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	60640000	117160000	1		1051701-0-1-1,1051702-0-1-1,1051703-0-1-1,1051704-0-1-1,1051705-0-1-1,1051706-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	298,171,73,106,70,6	47	wasteland	81	300	theater_area-20000817	6400	901412		77703801	theater_area-30000817
818	theater_area-10000818	2	0	1	3000	710	0	5	0	36				11;6;3;11;5;5;1;5;3;1;1;1;1	0;0;-1;1;1;0;0;0;0;0;0;0;0	117160000	190660000	2		1051801-0-1-1,1051802-0-1-1,1051803-0-1-1,1051804-0-1-1,1051805-0-1-1,1051806-0-1-1	-7,-7,-7,-6,-6,-6,-6,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0	700001-0	60	2205	298,171,73,106,70,6	47	network	81	300	theater_area-20000818	7500	901412		77703801	theater_area-30000818
821	theater_area-10000821	1	0	1;712	1000	704;722	0	5	0	36				11;6;6;7;3;5;1;5;3;1;1;1;1	0;0;0;0;0;0;0;0;0;0;0;0;0	0	18000000	1	821	1052101-0-1-1,1052102-0-1-1,1052103-0-1-1,1052104-0-1-1	-2,-2,-2,-1,-1,-1,-1,0,0,0	0,0,0,0,0,0,0,0,0,0	-11,-11,-10,-10,-10,-9,-9,-9,-8,-8	0,0,0,0,0,0,0,0,0,0		60	0	176,203,315,223,262,338	47	abandonedvillage	82	300	theater_area-20000821	7800	901421		77703901	theater_area-30000821
