id,code,icon,name,hp,atk,rate,dodge,armor,piercing,range,speed,shield,skills,skill_dec,drop,bt_tree
330904,BG3Breakout,BG3Breakout,breakout_enemy-10330904,800,70,75,5,30,50,120,9,0,9001,breakout_enemy-20330904,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
330905,BG3Breakout,BG3Breakout,breakout_enemy-10330905,800,70,75,5,30,50,123,9,0,9001,breakout_enemy-20330905,,Tarkov/Units/Enemies/EnemyAI_Prototype
330906,BG3Breakout,BG3Breakout,breakout_enemy-10330906,800,70,75,5,30,50,115,9,0,9001,breakout_enemy-20330906,,Tarkov/Units/Enemies/EnemyAI_Prototype
330907,BG3Breakout,BG3Breakout,breakout_enemy-10330907,800,70,75,5,30,50,118,9,0,9001,breakout_enemy-20330907,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
330908,BG3Breakout,BG3Breakout,breakout_enemy-10330908,800,70,75,5,30,50,116,9,0,9001,breakout_enemy-20330908,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
330909,BG3Breakout,BG3Breakout,breakout_enemy-10330909,800,70,75,5,30,50,117,9,0,9001,breakout_enemy-20330909,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
332101,BG1Breakout,BG1Breakout,breakout_enemy-10332101,2500,60,120,5,50,10,109,10,0,9001,breakout_enemy-20332101,42411,Tarkov/Units/Enemies/EnemyAI_Elite
332102,BG1Breakout,BG1Breakout,breakout_enemy-10332102,2500,60,120,5,50,10,105,10,0,9001,breakout_enemy-20332102,42411,Tarkov/Units/Enemies/EnemyAI_Elite
332103,BG1Breakout,BG1Breakout,breakout_enemy-10332103,2500,60,120,5,50,10,112,10,0,9001,breakout_enemy-20332103,42411,Tarkov/Units/Enemies/EnemyAI_Elite
332104,BG1Breakout,BG1Breakout,breakout_enemy-10332104,2500,60,120,5,50,10,112,10,0,9001,breakout_enemy-20332104,42421,Tarkov/Units/Enemies/EnemyAI_Elite
332105,BG1Breakout,BG1Breakout,breakout_enemy-10332105,2500,60,120,5,50,10,109,10,0,9001,breakout_enemy-20332105,42421,Tarkov/Units/Enemies/EnemyAI_Elite
332106,BG1Breakout,BG1Breakout,breakout_enemy-10332106,2500,60,120,5,50,10,114,10,0,9001,breakout_enemy-20332106,42421,Tarkov/Units/Enemies/EnemyAI_Elite
332201,BG2Breakout,BG2Breakout,breakout_enemy-10332201,3000,50,100,30,10,0,95,11,0,9122,breakout_enemy-20332201,42212,Tarkov/Units/Enemies/EnemyAI_122
332202,BG2Breakout,BG2Breakout,breakout_enemy-10332202,3000,50,100,30,10,0,101,11,0,9122,breakout_enemy-20332202,42221,Tarkov/Units/Enemies/EnemyAI_122
332301,BG3Breakout,BG3Breakout,breakout_enemy-10332301,2000,70,75,5,50,50,138,9,0,9001|9123,breakout_enemy-20332301,42311,Tarkov/Units/Enemies/EnemyAI_123
332302,BG3Breakout,BG3Breakout,breakout_enemy-10332302,2000,70,75,5,50,50,135,9,0,9001|9123,breakout_enemy-20332302,42311,Tarkov/Units/Enemies/EnemyAI_123
332303,BG3Breakout,BG3Breakout,breakout_enemy-10332303,2000,70,75,5,50,50,134,9,0,9001|9123,breakout_enemy-20332303,42311,Tarkov/Units/Enemies/EnemyAI_123
332304,BG3Breakout,BG3Breakout,breakout_enemy-10332304,2000,70,75,5,50,50,134,9,0,9001|9123,breakout_enemy-20332304,42311,Tarkov/Units/Enemies/EnemyAI_123
332305,BG3Breakout,BG3Breakout,breakout_enemy-10332305,2000,70,75,5,50,50,134,9,0,9001|9123,breakout_enemy-20332305,42321,Tarkov/Units/Enemies/EnemyAI_123
332306,BG3Breakout,BG3Breakout,breakout_enemy-10332306,2000,70,75,5,50,50,132,9,0,9001|9123,breakout_enemy-20332306,42321,Tarkov/Units/Enemies/EnemyAI_123
332307,BG3Breakout,BG3Breakout,breakout_enemy-10332307,2000,70,75,5,50,50,138,9,0,9001|9123,breakout_enemy-20332307,42321,Tarkov/Units/Enemies/EnemyAI_123
340701,BG1Breakout,BG1Breakout,breakout_enemy-10340701,1000,60,90,5,30,10,100,10,0,9001,breakout_enemy-20340701,,Tarkov/Units/Enemies/EnemyAI_Prototype
340702,BG1Breakout,BG1Breakout,breakout_enemy-10340702,1000,60,90,5,30,10,95,10,0,9001,breakout_enemy-20340702,,Tarkov/Units/Enemies/EnemyAI_Prototype
340703,BG1Breakout,BG1Breakout,breakout_enemy-10340703,1000,60,90,5,30,10,102,10,0,9001,breakout_enemy-20340703,,Tarkov/Units/Enemies/EnemyAI_Prototype
340704,BG1Breakout,BG1Breakout,breakout_enemy-10340704,1000,60,90,5,30,10,100,10,0,9001,breakout_enemy-20340704,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
340705,BG1Breakout,BG1Breakout,breakout_enemy-10340705,1000,60,90,5,30,10,103,10,0,9001,breakout_enemy-20340705,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
340706,BG1Breakout,BG1Breakout,breakout_enemy-10340706,1000,60,90,5,30,10,101,10,0,9001,breakout_enemy-20340706,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
340707,BG1Breakout,BG1Breakout,breakout_enemy-10340707,1000,60,90,5,30,10,96,10,0,9001,breakout_enemy-20340707,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
340708,BG1Breakout,BG1Breakout,breakout_enemy-10340708,1000,60,90,5,30,10,103,10,0,9001,breakout_enemy-20340708,,Tarkov/Units/Enemies/EnemyAI_Prototype
340709,BG1Breakout,BG1Breakout,breakout_enemy-10340709,1000,60,90,5,30,10,102,10,0,9001,breakout_enemy-20340709,,Tarkov/Units/Enemies/EnemyAI_Prototype
340710,BG1Breakout,BG1Breakout,breakout_enemy-10340710,1000,60,90,5,30,10,104,10,0,9001,breakout_enemy-20340710,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
340711,BG1Breakout,BG1Breakout,breakout_enemy-10340711,1000,60,90,5,30,10,98,10,0,9001,breakout_enemy-20340711,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
340712,BG1Breakout,BG1Breakout,breakout_enemy-10340712,1000,60,90,5,30,10,100,10,0,9001,breakout_enemy-20340712,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
340801,BG2Breakout,BG2Breakout,breakout_enemy-10340801,1200,50,100,15,10,0,89,11,0,9001,breakout_enemy-20340801,,Tarkov/Units/Enemies/EnemyAI_Prototype
340802,BG2Breakout,BG2Breakout,breakout_enemy-10340802,1200,50,100,15,10,0,94,11,0,9001,breakout_enemy-20340802,,Tarkov/Units/Enemies/EnemyAI_Prototype
340803,BG2Breakout,BG2Breakout,breakout_enemy-10340803,1200,50,100,15,10,0,92,11,0,9001,breakout_enemy-20340803,,Tarkov/Units/Enemies/EnemyAI_Prototype
340804,BG2Breakout,BG2Breakout,breakout_enemy-10340804,1200,50,100,15,10,0,87,11,0,9001,breakout_enemy-20340804,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
340805,BG2Breakout,BG2Breakout,breakout_enemy-10340805,1200,50,100,15,10,0,94,11,0,9001,breakout_enemy-20340805,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
340806,BG2Breakout,BG2Breakout,breakout_enemy-10340806,1200,50,100,15,10,0,92,11,0,9001,breakout_enemy-20340806,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
340901,BG3Breakout,BG3Breakout,breakout_enemy-10340901,800,70,75,5,30,50,120,9,0,9001,breakout_enemy-20340901,,Tarkov/Units/Enemies/EnemyAI_Prototype
340902,BG3Breakout,BG3Breakout,breakout_enemy-10340902,800,70,75,5,30,50,119,9,0,9001,breakout_enemy-20340902,,Tarkov/Units/Enemies/EnemyAI_Prototype
340903,BG3Breakout,BG3Breakout,breakout_enemy-10340903,800,70,75,5,30,50,117,9,0,9001,breakout_enemy-20340903,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
340904,BG3Breakout,BG3Breakout,breakout_enemy-10340904,800,70,75,5,30,50,118,9,0,9001,breakout_enemy-20340904,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
340905,BG3Breakout,BG3Breakout,breakout_enemy-10340905,800,70,75,5,30,50,122,9,0,9001,breakout_enemy-20340905,,Tarkov/Units/Enemies/EnemyAI_Prototype
340906,BG3Breakout,BG3Breakout,breakout_enemy-10340906,800,70,75,5,30,50,122,9,0,9001,breakout_enemy-20340906,,Tarkov/Units/Enemies/EnemyAI_Prototype
341100,EliteBGBreakout,EliteBGBreakout,breakout_enemy-10341100,50000,100,90,0,100,0,103,9,0,9003|9111,breakout_enemy-20341100,43000,Tarkov/Units/Enemies/EnemyAI_Boss2
342101,BG1Breakout,BG1Breakout,breakout_enemy-10342101,2500,60,120,5,50,10,114,10,0,9001,breakout_enemy-20342101,,Tarkov/Units/Enemies/EnemyAI_Elite
342102,BG1Breakout,BG1Breakout,breakout_enemy-10342102,2500,60,120,5,50,10,112,10,0,9001,breakout_enemy-20342102,42421,Tarkov/Units/Enemies/EnemyAI_Elite
342103,BG1Breakout,BG1Breakout,breakout_enemy-10342103,2500,60,120,5,50,10,108,10,0,9001,breakout_enemy-20342103,42421,Tarkov/Units/Enemies/EnemyAI_Elite
342104,BG1Breakout,BG1Breakout,breakout_enemy-10342104,2500,60,120,5,50,10,113,10,0,9001,breakout_enemy-20342104,42421,Tarkov/Units/Enemies/EnemyAI_Elite
342105,BG1Breakout,BG1Breakout,breakout_enemy-10342105,2500,60,120,5,50,10,114,10,0,9001,breakout_enemy-20342105,42421,Tarkov/Units/Enemies/EnemyAI_Elite
342106,BG1Breakout,BG1Breakout,breakout_enemy-10342106,2500,60,120,5,50,10,108,10,0,9001,breakout_enemy-20342106,42421,Tarkov/Units/Enemies/EnemyAI_Elite
342107,BG1Breakout,BG1Breakout,breakout_enemy-10342107,2500,60,120,5,50,10,111,10,0,9001,breakout_enemy-20342107,42421,Tarkov/Units/Enemies/EnemyAI_Elite
342108,BG1Breakout,BG1Breakout,breakout_enemy-10342108,2500,60,120,5,50,10,113,10,0,9001,breakout_enemy-20342108,42421,Tarkov/Units/Enemies/EnemyAI_Elite
342109,BG1Breakout,BG1Breakout,breakout_enemy-10342109,2500,60,120,5,50,10,108,10,0,9001,breakout_enemy-20342109,42421,Tarkov/Units/Enemies/EnemyAI_Elite
342201,BG2Breakout,BG2Breakout,breakout_enemy-10342201,3000,50,100,30,10,0,96,11,0,9122,breakout_enemy-20342201,,Tarkov/Units/Enemies/EnemyAI_122
342202,BG2Breakout,BG2Breakout,breakout_enemy-10342202,3000,50,100,30,10,0,98,11,0,9122,breakout_enemy-20342202,42221,Tarkov/Units/Enemies/EnemyAI_122
342203,BG2Breakout,BG2Breakout,breakout_enemy-10342203,3000,50,100,30,10,0,103,11,0,9122,breakout_enemy-20342203,42221,Tarkov/Units/Enemies/EnemyAI_122
342204,BG2Breakout,BG2Breakout,breakout_enemy-10342204,3000,50,100,30,10,0,102,11,0,9122,breakout_enemy-20342204,42221,Tarkov/Units/Enemies/EnemyAI_122
342205,BG2Breakout,BG2Breakout,breakout_enemy-10342205,3000,50,100,30,10,0,100,11,0,9122,breakout_enemy-20342205,42221,Tarkov/Units/Enemies/EnemyAI_122
342206,BG2Breakout,BG2Breakout,breakout_enemy-10342206,3000,50,100,30,10,0,101,11,0,9122,breakout_enemy-20342206,42221,Tarkov/Units/Enemies/EnemyAI_122
342207,BG2Breakout,BG2Breakout,breakout_enemy-10342207,3000,50,100,30,10,0,101,11,0,9122,breakout_enemy-20342207,42221,Tarkov/Units/Enemies/EnemyAI_122
342208,BG2Breakout,BG2Breakout,breakout_enemy-10342208,3000,50,100,30,10,0,98,11,0,9122,breakout_enemy-20342208,42221,Tarkov/Units/Enemies/EnemyAI_122
342209,BG2Breakout,BG2Breakout,breakout_enemy-10342209,3000,50,100,30,10,0,103,11,0,9122,breakout_enemy-20342209,42221,Tarkov/Units/Enemies/EnemyAI_122
342210,BG2Breakout,BG2Breakout,breakout_enemy-10342210,3000,50,100,30,10,0,101,11,0,9122,breakout_enemy-20342210,42221,Tarkov/Units/Enemies/EnemyAI_122
342301,BG3Breakout,BG3Breakout,breakout_enemy-10342301,2000,70,75,5,50,50,132,9,0,9001|9123,breakout_enemy-20342301,42321,Tarkov/Units/Enemies/EnemyAI_123
342302,BG3Breakout,BG3Breakout,breakout_enemy-10342302,2000,70,75,5,50,50,133,9,0,9001|9123,breakout_enemy-20342302,42321,Tarkov/Units/Enemies/EnemyAI_123
342303,BG3Breakout,BG3Breakout,breakout_enemy-10342303,2000,70,75,5,50,50,139,9,0,9001|9123,breakout_enemy-20342303,42321,Tarkov/Units/Enemies/EnemyAI_123
342304,BG3Breakout,BG3Breakout,breakout_enemy-10342304,2000,70,75,5,50,50,137,9,0,9001|9123,breakout_enemy-20342304,42321,Tarkov/Units/Enemies/EnemyAI_123
342305,BG3Breakout,BG3Breakout,breakout_enemy-10342305,2000,70,75,5,50,50,137,9,0,9001|9123,breakout_enemy-20342305,42321,Tarkov/Units/Enemies/EnemyAI_123
342306,BG3Breakout,BG3Breakout,breakout_enemy-10342306,2000,70,75,5,50,50,137,9,0,9001|9123,breakout_enemy-20342306,42321,Tarkov/Units/Enemies/EnemyAI_123
350701,BG1Breakout,BG1Breakout,breakout_enemy-10350701,1000,60,90,5,30,10,98,10,0,9001,breakout_enemy-20350701,,Tarkov/Units/Enemies/EnemyAI_Prototype
350702,BG1Breakout,BG1Breakout,breakout_enemy-10350702,1000,60,90,5,30,10,97,10,0,9001,breakout_enemy-20350702,,Tarkov/Units/Enemies/EnemyAI_Prototype
350703,BG1Breakout,BG1Breakout,breakout_enemy-10350703,1000,60,90,5,30,10,95,10,0,9001,breakout_enemy-20350703,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
350704,BG1Breakout,BG1Breakout,breakout_enemy-10350704,1000,60,90,5,30,10,96,10,0,9001,breakout_enemy-20350704,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
350705,BG1Breakout,BG1Breakout,breakout_enemy-10350705,1000,60,90,5,30,10,101,10,0,9001,breakout_enemy-20350705,,Tarkov/Units/Enemies/EnemyAI_Prototype
350706,BG1Breakout,BG1Breakout,breakout_enemy-10350706,1000,60,90,5,30,10,104,10,0,9001,breakout_enemy-20350706,,Tarkov/Units/Enemies/EnemyAI_Prototype
350707,BG1Breakout,BG1Breakout,breakout_enemy-10350707,1000,60,90,5,30,10,95,10,0,9001,breakout_enemy-20350707,,Tarkov/Units/Enemies/EnemyAI_Prototype
350708,BG1Breakout,BG1Breakout,breakout_enemy-10350708,1000,60,90,5,30,10,99,10,0,9001,breakout_enemy-20350708,,Tarkov/Units/Enemies/EnemyAI_Prototype
350709,BG1Breakout,BG1Breakout,breakout_enemy-10350709,1000,60,90,5,30,10,104,10,0,9001,breakout_enemy-20350709,,Tarkov/Units/Enemies/EnemyAI_Prototype
350710,BG1Breakout,BG1Breakout,breakout_enemy-10350710,1000,60,90,5,30,10,104,10,0,9001,breakout_enemy-20350710,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
350711,BG1Breakout,BG1Breakout,breakout_enemy-10350711,1000,60,90,5,30,10,98,10,0,9001,breakout_enemy-20350711,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
350712,BG1Breakout,BG1Breakout,breakout_enemy-10350712,1000,60,90,5,30,10,103,10,0,9001,breakout_enemy-20350712,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
350801,BG2Breakout,BG2Breakout,breakout_enemy-10350801,1200,50,100,15,10,0,94,11,0,9001,breakout_enemy-20350801,,Tarkov/Units/Enemies/EnemyAI_Prototype
350802,BG2Breakout,BG2Breakout,breakout_enemy-10350802,1200,50,100,15,10,0,92,11,0,9001,breakout_enemy-20350802,,Tarkov/Units/Enemies/EnemyAI_Prototype
350803,BG2Breakout,BG2Breakout,breakout_enemy-10350803,1200,50,100,15,10,0,88,11,0,9001,breakout_enemy-20350803,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
350804,BG2Breakout,BG2Breakout,breakout_enemy-10350804,1200,50,100,15,10,0,94,11,0,9001,breakout_enemy-20350804,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
350805,BG2Breakout,BG2Breakout,breakout_enemy-10350805,1200,50,100,15,10,0,94,11,0,9001,breakout_enemy-20350805,,Tarkov/Units/Enemies/EnemyAI_Prototype
350806,BG2Breakout,BG2Breakout,breakout_enemy-10350806,1200,50,100,15,10,0,93,11,0,9001,breakout_enemy-20350806,,Tarkov/Units/Enemies/EnemyAI_Prototype
350807,BG2Breakout,BG2Breakout,breakout_enemy-10350807,1200,50,100,15,10,0,93,11,0,9001,breakout_enemy-20350807,,Tarkov/Units/Enemies/EnemyAI_Prototype
350808,BG2Breakout,BG2Breakout,breakout_enemy-10350808,1200,50,100,15,10,0,92,11,0,9001,breakout_enemy-20350808,,Tarkov/Units/Enemies/EnemyAI_Prototype
350809,BG2Breakout,BG2Breakout,breakout_enemy-10350809,1200,50,100,15,10,0,87,11,0,9001,breakout_enemy-20350809,,Tarkov/Units/Enemies/EnemyAI_Prototype
350810,BG2Breakout,BG2Breakout,breakout_enemy-10350810,1200,50,100,15,10,0,91,11,0,9001,breakout_enemy-20350810,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
350811,BG2Breakout,BG2Breakout,breakout_enemy-10350811,1200,50,100,15,10,0,89,11,0,9001,breakout_enemy-20350811,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
350812,BG2Breakout,BG2Breakout,breakout_enemy-10350812,1200,50,100,15,10,0,94,11,0,9001,breakout_enemy-20350812,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
350901,BG3Breakout,BG3Breakout,breakout_enemy-10350901,800,70,75,5,30,50,123,9,0,9001,breakout_enemy-20350901,,Tarkov/Units/Enemies/EnemyAI_Prototype
350902,BG3Breakout,BG3Breakout,breakout_enemy-10350902,800,70,75,5,30,50,121,9,0,9001,breakout_enemy-20350902,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
350903,BG3Breakout,BG3Breakout,breakout_enemy-10350903,800,70,75,5,30,50,115,9,0,9001,breakout_enemy-20350903,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
350904,BG3Breakout,BG3Breakout,breakout_enemy-10350904,800,70,75,5,30,50,116,9,0,9001,breakout_enemy-20350904,,Tarkov/Units/Enemies/EnemyAI_Prototype
350905,BG3Breakout,BG3Breakout,breakout_enemy-10350905,800,70,75,5,30,50,120,9,0,9001,breakout_enemy-20350905,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
350906,BG3Breakout,BG3Breakout,breakout_enemy-10350906,800,70,75,5,30,50,116,9,0,9001,breakout_enemy-20350906,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
350907,BG3Breakout,BG3Breakout,breakout_enemy-10350907,800,70,75,5,30,50,122,9,0,9001,breakout_enemy-20350907,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
350908,BG3Breakout,BG3Breakout,breakout_enemy-10350908,800,70,75,5,30,50,122,9,0,9001,breakout_enemy-20350908,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
350909,BG3Breakout,BG3Breakout,breakout_enemy-10350909,800,70,75,5,30,50,123,9,0,9001,breakout_enemy-20350909,41321,Tarkov/Units/Enemies/EnemyAI_Prototype
351100,EliteBGBreakout,EliteBGBreakout,breakout_enemy-10351100,50000,100,90,0,100,0,103,9,0,9003|9111,breakout_enemy-20351100,,Tarkov/Units/Enemies/EnemyAI_Boss2
352101,BG1Breakout,BG1Breakout,breakout_enemy-10352101,2500,60,120,5,50,10,106,10,0,9001,breakout_enemy-20352101,,Tarkov/Units/Enemies/EnemyAI_Elite
352102,BG1Breakout,BG1Breakout,breakout_enemy-10352102,2500,60,120,5,50,10,113,10,0,9001,breakout_enemy-20352102,,Tarkov/Units/Enemies/EnemyAI_Elite
352103,BG1Breakout,BG1Breakout,breakout_enemy-10352103,2500,60,120,5,50,10,111,10,0,9001,breakout_enemy-20352103,,Tarkov/Units/Enemies/EnemyAI_Elite
352104,BG1Breakout,BG1Breakout,breakout_enemy-10352104,2500,60,120,5,50,10,109,10,0,9001,breakout_enemy-20352104,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352105,BG1Breakout,BG1Breakout,breakout_enemy-10352105,2500,60,120,5,50,10,109,10,0,9001,breakout_enemy-20352105,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352106,BG1Breakout,BG1Breakout,breakout_enemy-10352106,2500,60,120,5,50,10,106,10,0,9001,breakout_enemy-20352106,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352107,BG1Breakout,BG1Breakout,breakout_enemy-10352107,2500,60,120,5,50,10,110,10,0,9001,breakout_enemy-20352107,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352108,BG1Breakout,BG1Breakout,breakout_enemy-10352108,2500,60,120,5,50,10,111,10,0,9001,breakout_enemy-20352108,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352109,BG1Breakout,BG1Breakout,breakout_enemy-10352109,2500,60,120,5,50,10,109,10,0,9001,breakout_enemy-20352109,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352110,BG1Breakout,BG1Breakout,breakout_enemy-10352110,2500,60,120,5,50,10,114,10,0,9001,breakout_enemy-20352110,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352111,BG1Breakout,BG1Breakout,breakout_enemy-10352111,2500,60,120,5,50,10,108,10,0,9001,breakout_enemy-20352111,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352112,BG1Breakout,BG1Breakout,breakout_enemy-10352112,2500,60,120,5,50,10,108,10,0,9001,breakout_enemy-20352112,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352113,BG1Breakout,BG1Breakout,breakout_enemy-10352113,2500,60,120,5,50,10,114,10,0,9001,breakout_enemy-20352113,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352114,BG1Breakout,BG1Breakout,breakout_enemy-10352114,2500,60,120,5,50,10,109,10,0,9001,breakout_enemy-20352114,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352115,BG1Breakout,BG1Breakout,breakout_enemy-10352115,2500,60,120,5,50,10,106,10,0,9001,breakout_enemy-20352115,42421,Tarkov/Units/Enemies/EnemyAI_Elite
352201,BG2Breakout,BG2Breakout,breakout_enemy-10352201,3000,50,100,30,10,0,98,11,0,9122,breakout_enemy-20352201,,Tarkov/Units/Enemies/EnemyAI_122
352202,BG2Breakout,BG2Breakout,breakout_enemy-10352202,3000,50,100,30,10,0,95,11,0,9122,breakout_enemy-20352202,,Tarkov/Units/Enemies/EnemyAI_122
352203,BG2Breakout,BG2Breakout,breakout_enemy-10352203,3000,50,100,30,10,0,104,11,0,9122,breakout_enemy-20352203,42221,Tarkov/Units/Enemies/EnemyAI_122
352204,BG2Breakout,BG2Breakout,breakout_enemy-10352204,3000,50,100,30,10,0,102,11,0,9122,breakout_enemy-20352204,42221,Tarkov/Units/Enemies/EnemyAI_122
352205,BG2Breakout,BG2Breakout,breakout_enemy-10352205,3000,50,100,30,10,0,104,11,0,9122,breakout_enemy-20352205,42221,Tarkov/Units/Enemies/EnemyAI_122
352206,BG2Breakout,BG2Breakout,breakout_enemy-10352206,3000,50,100,30,10,0,99,11,0,9122,breakout_enemy-20352206,,Tarkov/Units/Enemies/EnemyAI_122
352207,BG2Breakout,BG2Breakout,breakout_enemy-10352207,3000,50,100,30,10,0,102,11,0,9122,breakout_enemy-20352207,42221,Tarkov/Units/Enemies/EnemyAI_122
352208,BG2Breakout,BG2Breakout,breakout_enemy-10352208,3000,50,100,30,10,0,100,11,0,9122,breakout_enemy-20352208,42221,Tarkov/Units/Enemies/EnemyAI_122
352209,BG2Breakout,BG2Breakout,breakout_enemy-10352209,3000,50,100,30,10,0,99,11,0,9122,breakout_enemy-20352209,42221,Tarkov/Units/Enemies/EnemyAI_122
352210,BG2Breakout,BG2Breakout,breakout_enemy-10352210,3000,50,100,30,10,0,104,11,0,9122,breakout_enemy-20352210,42221,Tarkov/Units/Enemies/EnemyAI_122
352211,BG2Breakout,BG2Breakout,breakout_enemy-10352211,3000,50,100,30,10,0,95,11,0,9122,breakout_enemy-20352211,42221,Tarkov/Units/Enemies/EnemyAI_122
352212,BG2Breakout,BG2Breakout,breakout_enemy-10352212,3000,50,100,30,10,0,104,11,0,9122,breakout_enemy-20352212,42221,Tarkov/Units/Enemies/EnemyAI_122
352301,BG3Breakout,BG3Breakout,breakout_enemy-10352301,2000,70,75,5,50,50,131,9,0,9001|9123,breakout_enemy-20352301,,Tarkov/Units/Enemies/EnemyAI_123
352302,BG3Breakout,BG3Breakout,breakout_enemy-10352302,2000,70,75,5,50,50,131,9,0,9001|9123,breakout_enemy-20352302,42321,Tarkov/Units/Enemies/EnemyAI_123
352303,BG3Breakout,BG3Breakout,breakout_enemy-10352303,2000,70,75,5,50,50,134,9,0,9001|9123,breakout_enemy-20352303,42321,Tarkov/Units/Enemies/EnemyAI_123
352307,BG3Breakout,BG3Breakout,breakout_enemy-10352307,2000,70,75,5,50,50,135,9,0,9001|9123,breakout_enemy-20352307,42321,Tarkov/Units/Enemies/EnemyAI_123
352308,BG3Breakout,BG3Breakout,breakout_enemy-10352308,2000,70,75,5,50,50,130,9,0,9001|9123,breakout_enemy-20352308,42321,Tarkov/Units/Enemies/EnemyAI_123
352309,BG3Breakout,BG3Breakout,breakout_enemy-10352309,2000,70,75,5,50,50,133,9,0,9001|9123,breakout_enemy-20352309,42321,Tarkov/Units/Enemies/EnemyAI_123
352310,BG3Breakout,BG3Breakout,breakout_enemy-10352310,2000,70,75,5,50,50,135,9,0,9001|9123,breakout_enemy-20352310,42321,Tarkov/Units/Enemies/EnemyAI_123
352311,BG3Breakout,BG3Breakout,breakout_enemy-10352311,2000,70,75,5,50,50,138,9,0,9001|9123,breakout_enemy-20352311,42321,Tarkov/Units/Enemies/EnemyAI_123
352312,BG3Breakout,BG3Breakout,breakout_enemy-10352312,2000,70,75,5,50,50,131,9,0,9001|9123,breakout_enemy-20352312,42321,Tarkov/Units/Enemies/EnemyAI_123
