id,map_id,spot_id,spot_type,sub_type,difficulty_group,mission,model_code,model_height
3619,52,11,1,0,3,,Fighthouse_01,4.79
3620,52,26,3,0,3,,HeavyEquipment_01,5.5
3621,52,34,2,0,3,,SpriteHouse_01,5.38
3622,52,42,1,0,3,,Fighthouse_03,4.91
3623,52,51,1,0,3,,Fighthouse_03,4.57
3624,52,2,1,0,3,,Fighthouse_01,5.48
3625,52,10,1,0,4,,Fighthouse_02,5.02
3626,52,41,1,0,4,,Fighthouse_01,5.38
3627,52,50,1,0,4,,Fighthouse_04,5.13
3628,52,53,2,0,4,,SpriteHouse_01,6.17
3629,52,60,3,0,4,,HeavyEquipment_01,6.44
3630,52,61,1,0,4,,Fighthouse_03,5.31
3631,52,1,1,0,4,,Fighthouse_02,5.03
3632,52,62,1,0,4,,Fighthouse_01,5.11
3633,52,67,2,0,5,,SpriteHouse_01,6.31
3634,52,69,1,0,5,,Fighthouse_03,6.26
3635,52,57,1,0,5,,Fighthouse_01,6.43
3636,52,65,3,0,5,,HeavyEquipment_01,6.16
3637,52,70,1,2,6,,Bosstower_01,7.2
3638,52,56,1,0,5,,Fighthouse_01,6.5
3639,52,64,1,0,5,,Fighthouse_02,6.07
3640,52,63,1,0,5,,Fighthouse_02,6.08
3641,53,6,5,0,0,,Block03,4.67
3642,53,9,5,0,0,,Block01,4.51
3643,53,12,4,0,0,,Dialoguetower_03,5.94
3644,53,14,5,0,0,,Block01,4.62
3645,53,17,5,0,0,,Block02,4.85
3646,53,18,5,0,0,,Block02,4.58
3647,53,19,5,0,0,,Block01,4.89
3648,53,22,4,0,0,,Dialoguetower_03,5.74
3649,53,23,5,0,0,,Block03,4.88
3650,53,24,5,0,0,,Block02,4.94
3651,53,25,5,0,0,,Block03,4.73
3652,53,29,5,0,0,,Block01,4.79
3653,53,31,5,0,0,,Block01,4.53
3654,53,32,5,0,0,,Block01,4.56
3655,53,33,5,0,0,,Block02,4.5
3656,53,38,5,0,0,,Block01,4.9
3657,53,39,5,0,0,,Block01,4.85
3658,53,40,5,0,0,,Block02,4.64
3659,53,43,5,0,0,,Block03,4.86
3660,53,45,5,0,0,,Block02,4.58
3661,53,46,5,0,0,,Block03,4.53
3662,53,47,5,0,0,,Block03,4.73
3663,53,48,5,0,0,,Block02,4.9
3664,53,49,5,0,0,,Block03,4.97
3665,53,54,5,0,0,,Block02,4.85
3666,53,55,5,0,0,,Block03,4.88
3667,53,58,4,0,0,,Dialoguetower_02,5.65
3668,53,59,5,0,0,,Block01,4.85
3669,53,66,5,0,0,,Block01,4.53
3670,53,68,5,0,0,,Block03,4.82
3671,53,62,1,0,1,,Fighthouse_01,5.28
3672,53,69,1,0,1,,Fighthouse_01,5.23
3673,53,70,1,1,1,,Fighthouse_02,4.44
3674,53,53,3,0,1,,HeavyEquipment_01,4.79
3675,53,61,1,0,1,,Fighthouse_01,4.78
3676,53,52,1,0,1,,Fighthouse_02,4.76
3677,53,60,3,0,1,,HeavyEquipment_01,5.33
3678,53,44,2,0,1,,SpriteHouse_01,5.11
3679,53,51,1,0,2,,Fighthouse_02,4.61
3680,53,67,2,0,2,,SpriteHouse_01,4.82
3681,53,36,1,0,2,,Fighthouse_02,4.89
3682,53,37,1,0,2,,Fighthouse_03,4.56
3683,53,50,1,0,2,,Fighthouse_03,4.72
3684,53,28,1,0,2,,Fighthouse_03,5.0
3685,53,30,1,0,2,,Fighthouse_01,4.89
3686,53,42,1,0,2,,Fighthouse_03,4.88
3687,53,20,1,0,3,,Fighthouse_01,4.36
3688,53,21,2,0,3,,SpriteHouse_01,4.75
3689,53,34,2,0,3,,SpriteHouse_01,4.69
3690,53,35,1,0,3,,Fighthouse_01,4.53
3691,53,41,1,0,3,,Fighthouse_03,4.93
3692,53,57,1,0,3,,Fighthouse_03,4.97
3693,53,65,2,0,3,,SpriteHouse_01,5.44
3694,53,13,1,0,3,,Fighthouse_03,5.0
3695,53,15,1,0,4,,Fighthouse_03,5.32
3696,53,26,3,0,4,,Othercastle_01,6.22
3697,53,27,1,0,4,,Fighthouse_02,5.37
3698,53,64,1,0,4,,Fighthouse_02,5.12
3699,53,3,1,0,4,,Fighthouse_01,5.11
3700,53,4,3,0,4,,HeavyEquipment_01,6.07
3701,53,5,3,0,4,,Othercastle_01,6.46
3702,53,11,1,0,4,,Fighthouse_01,4.91
3703,53,16,1,0,5,,Fighthouse_01,6.2
3704,53,56,1,0,5,,Fighthouse_03,6.32
3705,53,63,1,0,5,,Fighthouse_01,6.05
3706,53,2,1,0,5,,Fighthouse_03,6.33
3707,53,7,1,2,6,,Bosstower_01,7.4
3708,53,8,1,0,5,,Fighthouse_04,6.05
3709,53,10,1,0,5,,Fighthouse_04,6.5
3710,53,1,1,0,5,,Fighthouse_01,6.22
3711,54,6,5,0,0,,Block03,4.58
3712,54,9,5,0,0,,Block03,4.78
3713,54,12,4,0,0,,Dialoguetower_01,5.67
3714,54,14,5,0,0,,Block01,4.85
3715,54,17,5,0,0,,Block03,4.77
3716,54,18,5,0,0,,Block03,4.78
3717,54,19,5,0,0,,Block01,4.84
3718,54,22,4,0,0,,Dialoguetower_03,5.78
3719,54,23,5,0,0,,Block01,4.59
3720,54,24,5,0,0,,Block02,4.78
3721,54,25,5,0,0,,Block01,4.81
3722,54,29,5,0,0,,Block02,4.9
3723,54,31,5,0,0,,Block03,4.54
3724,54,32,5,0,0,,Block03,4.96
3725,54,33,5,0,0,,Block01,4.52
3726,54,38,5,0,0,,Block02,4.82
3727,54,39,5,0,0,,Block02,4.9
3728,54,40,5,0,0,,Block01,4.72
3729,54,43,5,0,0,,Block03,4.8
3730,54,45,5,0,0,,Block02,4.95
3731,54,46,5,0,0,,Block03,4.68
3732,54,47,5,0,0,,Block01,5.0
3733,54,48,5,0,0,,Block03,4.9
3734,54,49,5,0,0,,Block02,4.66
3735,54,52,4,0,0,,Dialoguetower_01,5.74
3736,54,54,5,0,0,,Block03,5.0
3737,54,55,5,0,0,,Block02,4.53
3738,54,59,5,0,0,,Block03,4.69
3739,54,66,5,0,0,,Block03,4.79
3740,54,68,5,0,0,,Block03,4.99
3741,54,1,1,1,1,,Fighthouse_01,5.22
3742,54,2,1,0,1,,Fighthouse_01,5.0
3743,54,10,1,0,1,,Fighthouse_01,5.19
3744,54,3,1,0,1,,Fighthouse_01,4.38
3745,54,11,1,0,1,,Fighthouse_02,4.44
3746,54,4,3,0,1,,HeavyEquipment_01,5.17
3747,54,5,3,0,1,,HeavyEquipment_01,4.64
3748,54,13,1,0,1,,Fighthouse_02,4.36
3749,54,20,1,0,2,,Fighthouse_03,4.75
3750,54,21,3,0,2,,HeavyEquipment_01,5.25
3751,54,27,1,0,2,,Fighthouse_02,4.39
3752,54,28,1,0,2,,Fighthouse_01,5.03
3753,54,26,2,0,2,,SpriteHouse_01,5.19
3754,54,34,3,0,2,,HeavyEquipment_01,4.97
3755,54,35,1,0,2,,Fighthouse_01,4.63
3756,54,36,1,0,2,,Fighthouse_03,4.5
3757,54,15,1,0,3,,Fighthouse_01,5.39
3758,54,30,1,0,3,,Fighthouse_01,5.22
3759,54,37,1,0,3,,Fighthouse_03,4.5
3760,54,41,1,0,3,,Fighthouse_03,4.52
3761,54,42,1,0,3,,Fighthouse_01,4.61
3762,54,44,2,0,3,,SpriteHouse_01,5.35
3763,54,7,1,0,3,,Fighthouse_03,4.52
3764,54,16,1,0,3,,Fighthouse_03,4.54
3765,54,50,1,0,4,,Fighthouse_03,5.35
3766,54,8,1,0,4,,Fighthouse_03,5.48
3767,54,51,1,0,4,,Fighthouse_03,5.25
3768,54,53,2,0,4,,SpriteHouse_01,6.24
3769,54,58,1,0,4,,Fighthouse_04,5.39
3770,54,61,1,0,4,,Fighthouse_02,5.37
3771,54,57,1,0,4,,Fighthouse_04,5.31
3772,54,60,3,0,4,,HeavyEquipment_01,6.09
3773,54,62,1,2,6,,Bosstower_01,7.02
3774,54,65,2,0,5,,SpriteHouse_01,6.23
3775,54,69,1,0,5,,Fighthouse_02,6.41
3776,54,56,1,0,5,,Fighthouse_02,6.2
3777,54,64,1,0,5,,Fighthouse_04,6.27
3778,54,67,2,0,5,,SpriteHouse_01,6.32
3779,54,70,1,0,5,,Fighthouse_03,6.44
3780,54,63,1,0,5,,Fighthouse_03,6.06
3781,55,6,5,0,0,,Block02,4.82
3782,55,9,5,0,0,,Block02,4.98
3783,55,12,4,0,0,,Dialoguetower_02,5.56
3784,55,14,5,0,0,,Block02,4.83
3785,55,17,5,0,0,,Block02,4.7
3786,55,18,5,0,0,,Block03,4.89
3787,55,19,5,0,0,,Block01,4.68
3788,55,23,5,0,0,,Block03,4.81
3789,55,24,5,0,0,,Block01,4.51
3790,55,25,5,0,0,,Block03,4.6
3791,55,29,5,0,0,,Block01,4.95
3792,55,31,5,0,0,,Block01,5.0
3793,55,32,5,0,0,,Block02,4.67
3794,55,33,5,0,0,,Block02,4.95
3795,55,38,5,0,0,,Block01,4.59
3796,55,39,5,0,0,,Block03,4.85
3797,55,40,5,0,0,,Block01,4.63
3798,55,43,5,0,0,,Block03,4.83
3799,55,45,5,0,0,,Block02,4.58
3800,55,46,5,0,0,,Block03,4.89
3801,55,47,5,0,0,,Block01,4.98
3802,55,48,5,0,0,,Block02,4.97
3803,55,49,5,0,0,,Block01,4.59
3804,55,52,4,0,0,,Dialoguetower_01,5.96
3805,55,55,5,0,0,,Block01,4.89
3806,55,58,4,0,0,,Dialoguetower_01,5.66
3807,55,59,5,0,0,,Block03,4.59
3808,55,66,5,0,0,,Block02,4.54
3809,55,68,5,0,0,,Block03,4.74
3810,55,1,1,1,1,,Fighthouse_01,4.36
3811,55,2,1,0,1,,Fighthouse_02,4.68
3812,55,10,1,0,1,,Fighthouse_02,4.05
3813,55,3,1,0,1,,Fighthouse_01,4.16
3814,55,11,1,0,1,,Fighthouse_02,4.45
3815,55,4,3,0,1,,HeavyEquipment_01,5.6
3816,55,5,3,0,1,,HeavyEquipment_01,5.7
3817,55,13,1,0,1,,Fighthouse_02,4.22
3818,55,20,1,0,2,,Fighthouse_02,4.57
3819,55,21,3,0,2,,HeavyEquipment_01,5.26
3820,55,27,1,0,2,,Fighthouse_01,5.11
3821,55,28,1,0,2,,Fighthouse_01,5.3
3822,55,22,1,0,2,,Fighthouse_03,4.86
3823,55,26,2,0,2,,SpriteHouse_01,5.09
3824,55,34,2,0,2,,SpriteHouse_01,4.55
3825,55,35,1,0,2,,Fighthouse_01,4.95
3826,55,36,1,0,3,,Fighthouse_01,5.49
3827,55,15,1,0,3,,Fighthouse_01,4.59
3828,55,30,1,0,3,,Fighthouse_03,4.72
3829,55,37,1,0,3,,Fighthouse_03,4.88
3830,55,41,1,0,3,,Fighthouse_01,4.15
3831,55,42,1,0,3,,Fighthouse_03,4.73
3832,55,44,3,0,3,,HeavyEquipment_01,4.66
3833,55,7,1,0,3,,Fighthouse_01,4.29
3834,55,16,1,0,4,,Fighthouse_02,5.46
3835,55,50,1,0,4,,Fighthouse_01,5.1
3836,55,8,1,0,4,,Fighthouse_03,5.24
3837,55,51,1,0,4,,Fighthouse_04,5.31
3838,55,53,2,0,4,,SpriteHouse_01,6.48
3839,55,61,1,0,4,,Fighthouse_04,5.05
3840,55,54,1,2,6,,Bosstower_01,7.31
3841,55,57,1,0,4,,Fighthouse_01,4.8
3842,55,60,2,0,4,,SpriteHouse_01,6.04
3843,55,62,1,0,5,,Fighthouse_03,6.37
3844,55,65,3,0,5,,HeavyEquipment_01,6.5
3845,55,69,1,0,5,,Fighthouse_04,6.16
3846,55,56,1,0,5,,Fighthouse_02,6.48
3847,55,64,1,0,5,,Fighthouse_03,6.4
3848,55,67,2,0,5,,SpriteHouse_01,6.45
3849,55,70,1,0,5,,Fighthouse_02,6.17
3850,55,63,1,0,5,,Fighthouse_02,6.31
3851,56,6,5,0,0,,Block03,4.98
3852,56,9,5,0,0,,Block01,4.82
3853,56,12,4,0,0,,Dialoguetower_03,5.96
3854,56,14,5,0,0,,Block03,4.76
3855,56,17,5,0,0,,Block01,4.77
3856,56,18,5,0,0,,Block01,4.66
3857,56,19,5,0,0,,Block01,4.76
3858,56,22,4,0,0,,Dialoguetower_03,5.71
3859,56,23,5,0,0,,Block03,4.91
3860,56,24,5,0,0,,Block03,4.51
3861,56,25,5,0,0,,Block03,4.84
3862,56,29,5,0,0,,Block03,4.56
3863,56,31,5,0,0,,Block01,4.53
3864,56,32,5,0,0,,Block01,4.98
3865,56,33,5,0,0,,Block02,4.91
3866,56,38,5,0,0,,Block02,4.63
3867,56,39,5,0,0,,Block03,4.9
3868,56,40,5,0,0,,Block02,4.67
3869,56,43,5,0,0,,Block01,4.54
3870,56,45,5,0,0,,Block03,4.83
3871,56,46,5,0,0,,Block03,4.55
3872,56,47,5,0,0,,Block02,4.64
3873,56,48,5,0,0,,Block01,4.83
3874,56,49,5,0,0,,Block02,4.56
3875,56,52,4,0,0,,Dialoguetower_03,5.51
3876,56,54,5,0,0,,Block02,4.8
3877,56,55,5,0,0,,Block02,4.99
3878,56,59,5,0,0,,Block01,4.67
3879,56,66,5,0,0,,Block01,4.89
3880,56,68,5,0,0,,Block02,4.74
3881,56,56,1,0,1,,Fighthouse_02,4.1
3882,56,63,1,1,1,,Fighthouse_01,4.94
3883,56,64,1,0,1,,Fighthouse_02,4.1
3884,56,57,1,0,1,,Fighthouse_01,4.8
3885,56,65,3,0,1,,HeavyEquipment_01,4.62
3886,56,58,1,0,1,,Fighthouse_01,5.06
3887,56,50,1,0,1,,Fighthouse_01,4.96
3888,56,42,1,0,1,,Fighthouse_02,4.39
3889,56,51,1,0,2,,Fighthouse_03,4.6
3890,56,34,3,0,2,,HeavyEquipment_01,5.29
3891,56,35,1,0,2,,Fighthouse_02,4.12
3892,56,41,1,0,2,,Fighthouse_03,4.82
3893,56,44,3,0,2,,HeavyEquipment_01,4.82
3894,56,60,2,0,2,,SpriteHouse_01,4.92
3895,56,26,2,0,2,,SpriteHouse_01,5.29
3896,56,27,1,0,2,,Fighthouse_01,4.85
3897,56,28,1,0,3,,Fighthouse_01,5.4
3898,56,36,1,0,3,,Fighthouse_01,4.2
3899,56,37,1,0,3,,Fighthouse_01,4.94
3900,56,53,2,0,3,,SpriteHouse_01,4.56
3901,56,61,1,0,3,,Fighthouse_03,4.56
3902,56,67,2,0,3,,SpriteHouse_01,4.93
3903,56,20,1,0,3,,Fighthouse_03,4.87
3904,56,21,3,0,3,,HeavyEquipment_01,4.91
3905,56,30,1,0,4,,Fighthouse_02,5.12
3906,56,62,1,0,4,,Fighthouse_01,5.25
3907,56,69,1,0,4,,Fighthouse_01,5.31
3908,56,13,1,0,4,,Fighthouse_01,5.09
3909,56,70,1,0,4,,Fighthouse_01,4.68
3910,56,3,1,0,4,,Fighthouse_01,5.44
3911,56,4,3,0,4,,HeavyEquipment_01,6.25
3912,56,5,2,0,4,,SpriteHouse_01,6.33
3913,56,11,1,2,6,,Bosstower_01,7.03
3914,56,15,1,0,5,,Fighthouse_04,6.1
3915,56,2,1,0,5,,Fighthouse_02,6.3
3916,56,7,1,0,5,,Fighthouse_04,6.12
3917,56,10,1,0,5,,Fighthouse_03,6.44
3918,56,16,1,0,5,,Fighthouse_03,6.05
3919,56,1,1,0,5,,Fighthouse_03,6.26
3920,56,8,1,0,5,,Fighthouse_02,6.14
3921,57,6,5,0,0,,Block03,4.96
3922,57,9,5,0,0,,Block01,4.7
3923,57,12,4,0,0,,Dialoguetower_01,5.84
3924,57,14,5,0,0,,Block03,4.67
3925,57,17,5,0,0,,Block02,4.7
3926,57,18,5,0,0,,Block02,4.63
3927,57,19,5,0,0,,Block03,4.68
3928,57,22,4,0,0,,Dialoguetower_02,5.79
3929,57,23,5,0,0,,Block01,4.75
3930,57,24,5,0,0,,Block01,4.61
3931,57,25,5,0,0,,Block03,4.86
3932,57,29,5,0,0,,Block03,4.96
3933,57,31,5,0,0,,Block01,4.69
3934,57,32,5,0,0,,Block03,4.59
3935,57,33,5,0,0,,Block02,4.92
3936,57,38,5,0,0,,Block02,4.65
3937,57,39,5,0,0,,Block02,4.5
3938,57,40,5,0,0,,Block01,5.0
3939,57,43,5,0,0,,Block03,4.62
3940,57,45,5,0,0,,Block02,4.55
3941,57,46,5,0,0,,Block01,4.54
3942,57,47,5,0,0,,Block01,4.98
3943,57,48,5,0,0,,Block02,4.57
3944,57,49,5,0,0,,Block02,4.86
3945,57,54,5,0,0,,Block01,4.6
3946,57,55,5,0,0,,Block01,4.72
3947,57,58,4,0,0,,Dialoguetower_03,5.63
3948,57,59,5,0,0,,Block01,4.57
3949,57,66,5,0,0,,Block03,4.91
3950,57,68,5,0,0,,Block02,4.73
3951,57,56,1,0,1,,Fighthouse_02,4.06
3952,57,63,1,1,1,,Fighthouse_01,4.74
3953,57,64,1,0,1,,Fighthouse_01,4.61
3954,57,57,1,0,1,,Fighthouse_01,4.22
3955,57,65,3,0,1,,HeavyEquipment_01,5.53
3956,57,50,1,0,1,,Fighthouse_01,4.93
3957,57,42,1,0,1,,Fighthouse_01,4.69
3958,57,51,1,0,1,,Fighthouse_02,4.43
3959,57,34,3,0,2,,HeavyEquipment_01,5.1
3960,57,35,1,0,2,,Fighthouse_03,4.82
3961,57,41,1,0,2,,Fighthouse_03,4.79
3962,57,44,2,0,2,,SpriteHouse_01,5.01
3963,57,52,1,0,2,,Fighthouse_01,4.0
3964,57,60,2,0,2,,SpriteHouse_01,4.97
3965,57,26,3,0,2,,HeavyEquipment_01,5.16
3966,57,27,1,0,2,,Fighthouse_03,4.73
3967,57,28,1,0,3,,Fighthouse_01,4.41
3968,57,36,1,0,3,,Fighthouse_01,4.73
3969,57,37,1,0,3,,Fighthouse_01,4.36
3970,57,53,2,0,3,,SpriteHouse_01,5.28
3971,57,61,1,0,3,,Fighthouse_03,4.57
3972,57,67,2,0,3,,SpriteHouse_01,5.48
3973,57,20,1,0,3,,Fighthouse_01,4.06
3974,57,21,3,0,3,,HeavyEquipment_01,5.75
3975,57,30,1,0,4,,Fighthouse_01,5.28
3976,57,62,1,0,4,,Fighthouse_02,5.38
3977,57,69,1,0,4,,Fighthouse_01,5.27
3978,57,13,1,0,4,,Fighthouse_02,5.02
3979,57,70,1,0,4,,Fighthouse_04,5.28
3980,57,3,1,0,4,,Fighthouse_03,5.37
3981,57,4,3,0,4,,HeavyEquipment_01,6.37
3982,57,5,2,0,4,,SpriteHouse_01,6.09
3983,57,11,1,0,5,,Fighthouse_03,6.21
3984,57,15,1,2,6,,Bosstower_01,7.24
3985,57,2,1,0,5,,Fighthouse_02,6.09
3986,57,7,1,0,5,,Fighthouse_04,6.12
3987,57,10,1,0,5,,Fighthouse_03,6.34
3988,57,16,1,0,5,,Fighthouse_04,6.37
3989,57,1,1,0,5,,Fighthouse_01,6.44
3990,57,8,1,0,5,,Fighthouse_01,6.14
3991,58,6,5,0,0,,Block03,4.5
3992,58,9,5,0,0,,Block03,4.75
3993,58,12,4,0,0,,Dialoguetower_01,5.87
3994,58,14,5,0,0,,Block03,4.82
3995,58,17,5,0,0,,Block02,4.84
3996,58,18,5,0,0,,Block02,4.54
3997,58,19,5,0,0,,Block02,4.84
3998,58,22,4,0,0,,Dialoguetower_01,5.93
3999,58,23,5,0,0,,Block03,4.74
4000,58,24,5,0,0,,Block01,4.63
4001,58,25,5,0,0,,Block03,4.79
4002,58,29,5,0,0,,Block02,4.62
4003,58,31,5,0,0,,Block03,4.95
4004,58,32,5,0,0,,Block03,4.63
4005,58,33,5,0,0,,Block01,4.68
4006,58,38,5,0,0,,Block02,4.92
4007,58,39,5,0,0,,Block01,4.59
4008,58,40,5,0,0,,Block03,4.84
4009,58,43,5,0,0,,Block01,4.61
4010,58,45,5,0,0,,Block02,4.65
4011,58,46,5,0,0,,Block03,4.98
4012,58,47,5,0,0,,Block01,4.75
4013,58,48,5,0,0,,Block03,4.68
4014,58,49,5,0,0,,Block03,4.52
4015,58,54,5,0,0,,Block02,4.87
4016,58,55,5,0,0,,Block03,4.65
4017,58,58,4,0,0,,Dialoguetower_03,5.66
4018,58,59,5,0,0,,Block02,4.62
4019,58,66,5,0,0,,Block02,4.81
4020,58,68,5,0,0,,Block03,4.59
4021,58,56,1,0,1,,Fighthouse_02,4.76
4022,58,63,1,1,1,,Fighthouse_02,4.97
4023,58,64,1,0,1,,Fighthouse_01,4.95
4024,58,57,1,0,1,,Fighthouse_01,5.36
4025,58,65,2,0,1,,SpriteHouse_01,5.36
4026,58,50,1,0,1,,Fighthouse_02,4.14
4027,58,42,1,0,1,,Fighthouse_02,4.53
4028,58,51,1,0,1,,Fighthouse_01,5.3
4029,58,34,3,0,2,,HeavyEquipment_01,5.77
4030,58,35,1,0,2,,Fighthouse_01,5.08
4031,58,41,1,0,2,,Fighthouse_02,4.16
4032,58,44,3,0,2,,HeavyEquipment_01,4.84
4033,58,52,1,0,2,,Fighthouse_03,4.58
4034,58,60,3,0,2,,HeavyEquipment_01,5.33
4035,58,26,2,0,2,,SpriteHouse_01,4.68
4036,58,27,1,0,2,,Fighthouse_01,4.16
4037,58,28,1,0,3,,Fighthouse_03,4.88
4038,58,36,1,0,3,,Fighthouse_01,5.47
4039,58,37,1,0,3,,Fighthouse_03,4.75
4040,58,53,2,0,3,,SpriteHouse_01,4.79
4041,58,61,1,0,3,,Fighthouse_03,4.97
4042,58,67,2,0,3,,SpriteHouse_01,5.47
4043,58,20,1,0,3,,Fighthouse_03,4.96
4044,58,21,2,0,3,,SpriteHouse_01,5.14
4045,58,30,1,0,4,,Fighthouse_03,5.11
4046,58,62,1,0,4,,Fighthouse_01,4.05
4047,58,69,1,0,4,,Fighthouse_01,5.32
4048,58,13,1,0,4,,Fighthouse_01,5.49
4049,58,70,1,0,4,,Fighthouse_04,5.08
4050,58,3,1,0,4,,Fighthouse_01,5.48
4051,58,4,3,0,4,,Othercastle_01,6.44
4052,58,5,3,0,4,,HeavyEquipment_01,6.12
4053,58,11,1,2,6,,Bosstower_01,7.4
4054,58,15,1,0,5,,Fighthouse_02,6.39
4055,58,2,1,0,5,,Fighthouse_01,6.2
4056,58,7,1,0,5,,Fighthouse_04,6.22
4057,58,10,1,0,5,,Fighthouse_04,6.12
4058,58,16,1,0,5,,Fighthouse_03,6.01
4059,58,1,1,0,5,,Fighthouse_04,6.05
4060,58,8,1,0,5,,Fighthouse_04,6.41
4061,59,6,5,0,0,,Block01,4.65
4062,59,9,5,0,0,,Block01,4.96
4063,59,12,4,0,0,,Dialoguetower_03,5.63
4064,59,14,5,0,0,,Block02,4.64
4065,59,17,5,0,0,,Block03,4.62
4066,59,18,5,0,0,,Block01,4.52
4067,59,19,5,0,0,,Block01,4.65
4068,59,23,5,0,0,,Block01,4.62
4069,59,24,5,0,0,,Block03,4.97
4070,59,25,5,0,0,,Block03,4.95
4071,59,29,5,0,0,,Block02,4.58
4072,59,31,5,0,0,,Block02,4.77
4073,59,32,5,0,0,,Block03,4.87
4074,59,33,5,0,0,,Block01,4.55
4075,59,38,5,0,0,,Block03,4.92
4076,59,39,5,0,0,,Block01,4.82
4077,59,40,5,0,0,,Block01,4.96
4078,59,43,5,0,0,,Block02,4.72
4079,59,45,5,0,0,,Block01,4.58
4080,59,46,5,0,0,,Block03,4.96
4081,59,47,5,0,0,,Block03,4.52
4082,59,48,5,0,0,,Block03,4.96
4083,59,49,5,0,0,,Block02,4.72
4084,59,52,4,0,0,,Dialoguetower_03,5.89
4085,59,54,5,0,0,,Block01,4.88
4086,59,55,5,0,0,,Block01,4.93
4087,59,58,4,0,0,,Dialoguetower_03,5.97
4088,59,59,5,0,0,,Block03,4.85
4089,59,66,5,0,0,,Block02,4.57
4090,59,68,5,0,0,,Block03,4.94
4091,59,62,1,0,1,,Fighthouse_01,4.69
4092,59,69,1,0,1,,Fighthouse_02,4.27
4093,59,70,1,1,1,,Fighthouse_01,4.55
4094,59,53,2,0,1,,SpriteHouse_01,4.55
4095,59,61,1,0,1,,Fighthouse_02,4.98
4096,59,60,3,0,1,,HeavyEquipment_01,4.86
4097,59,44,2,0,1,,SpriteHouse_01,4.78
4098,59,51,1,0,1,,Fighthouse_01,5.41
4099,59,67,2,0,2,,SpriteHouse_01,4.58
4100,59,36,1,0,2,,Fighthouse_01,5.18
4101,59,37,1,0,2,,Fighthouse_03,4.97
4102,59,50,1,0,2,,Fighthouse_02,4.59
4103,59,28,1,0,2,,Fighthouse_01,4.99
4104,59,30,1,0,2,,Fighthouse_02,4.14
4105,59,42,1,0,2,,Fighthouse_01,4.17
4106,59,20,1,0,2,,Fighthouse_02,4.68
4107,59,21,2,0,3,,SpriteHouse_01,4.85
4108,59,22,1,0,3,,Fighthouse_03,4.55
4109,59,34,3,0,3,,HeavyEquipment_01,5.8
4110,59,35,1,0,3,,Fighthouse_03,4.78
4111,59,41,1,0,3,,Fighthouse_03,4.59
4112,59,57,1,0,3,,Fighthouse_01,5.28
4113,59,65,3,0,3,,HeavyEquipment_01,5.3
4114,59,13,1,0,3,,Fighthouse_03,4.63
4115,59,15,1,0,4,,Fighthouse_02,5.06
4116,59,26,3,0,4,,HeavyEquipment_01,6.04
4117,59,27,1,0,4,,Fighthouse_01,5.24
4118,59,64,1,0,4,,Fighthouse_02,5.33
4119,59,3,1,0,4,,Fighthouse_01,4.92
4120,59,4,3,0,4,,Othercastle_01,6.04
4121,59,5,2,0,4,,SpriteHouse_01,6.05
4122,59,7,1,0,4,,Fighthouse_02,5.22
4123,59,11,1,0,5,,Fighthouse_01,6.07
4124,59,16,1,0,5,,Fighthouse_02,6.37
4125,59,56,1,0,5,,Fighthouse_02,6.31
4126,59,63,1,0,5,,Fighthouse_03,6.1
4127,59,2,1,0,5,,Fighthouse_04,6.41
4128,59,8,1,2,6,,Bosstower_01,7.3
4129,59,10,1,0,5,,Fighthouse_02,6.12
4130,59,1,1,0,5,,Fighthouse_01,6.28
4131,60,6,5,0,0,,Block01,5.0
4132,60,9,5,0,0,,Block01,4.71
4133,60,12,4,0,0,,Dialoguetower_01,5.76
4134,60,14,5,0,0,,Block03,4.92
4135,60,17,5,0,0,,Block01,4.88
4136,60,18,5,0,0,,Block02,4.5
4137,60,19,5,0,0,,Block03,4.94
4138,60,22,4,0,0,,Dialoguetower_01,5.9
4139,60,23,5,0,0,,Block01,4.59
4140,60,24,5,0,0,,Block02,4.95
4141,60,25,5,0,0,,Block03,4.92
4142,60,29,5,0,0,,Block01,4.92
4143,60,31,5,0,0,,Block02,4.75
4144,60,32,5,0,0,,Block01,4.68
4145,60,33,5,0,0,,Block01,4.5
4146,60,38,5,0,0,,Block03,4.81
4147,60,39,5,0,0,,Block01,4.51
4148,60,40,5,0,0,,Block03,4.55
4149,60,43,5,0,0,,Block03,4.75
4150,60,45,5,0,0,,Block01,4.65
4151,60,46,5,0,0,,Block03,4.73
4152,60,47,5,0,0,,Block02,5.0
4153,60,48,5,0,0,,Block01,4.61
4154,60,49,5,0,0,,Block02,4.68
4155,60,54,5,0,0,,Block02,4.62
4156,60,55,5,0,0,,Block03,4.92
4157,60,58,4,0,0,,Dialoguetower_02,5.61
4158,60,59,5,0,0,,Block02,4.73
4159,60,66,5,0,0,,Block03,4.92
4160,60,68,5,0,0,,Block03,4.63
4161,60,7,1,0,1,,Fighthouse_02,4.95
4162,60,8,1,1,1,,Fighthouse_01,4.23
4163,60,16,1,0,1,,Fighthouse_02,4.05
4164,60,15,1,0,1,,Fighthouse_02,4.53
4165,60,21,3,0,1,,HeavyEquipment_01,5.3
4166,60,30,1,0,1,,Fighthouse_02,4.79
4167,60,13,1,0,1,,Fighthouse_01,4.54
4168,60,20,1,0,1,,Fighthouse_02,4.29
4169,60,28,1,0,2,,Fighthouse_03,4.76
4170,60,37,1,0,2,,Fighthouse_03,4.65
